time,eNB_ID,rnti,rb_id,length
21:25:56.862358,0,1,1,1504
21:25:56.862815,0,1,1,1504
21:25:56.867451,0,1,1,1504
21:25:56.868058,0,1,1,1504
21:25:56.868644,0,1,1,1504
21:25:56.868653,0,1,1,1504
21:25:56.873969,0,1,1,1504
21:25:56.874678,0,1,1,1504
21:25:56.874723,0,1,1,1504
21:25:56.879876,0,1,1,1504
21:25:56.879920,0,1,1,1504
21:25:56.880874,0,1,1,1504
21:25:56.885674,0,1,1,1504
21:25:56.886299,0,1,1,1504
21:25:56.886305,0,1,1,1504
21:25:56.892073,0,1,1,1504
21:25:56.892094,0,1,1,1504
21:25:56.892327,0,1,1,1504
21:25:56.898030,0,1,1,1504
21:25:56.898066,0,1,1,1504
21:25:56.898585,0,1,1,1504
21:25:56.903584,0,1,1,1504
21:25:56.904160,0,1,1,1504
21:25:56.904786,0,1,1,1504
21:25:56.909364,0,1,1,1504
21:25:56.910072,0,1,1,1504
21:25:56.910657,0,1,1,1504
21:25:56.915379,0,1,1,1504
21:25:56.916088,0,1,1,1504
21:25:56.916733,0,1,1,1504
21:25:56.916739,0,1,1,1504
21:25:56.921994,0,1,1,1504
21:25:56.922609,0,1,1,1504
21:25:56.922613,0,1,1,1504
21:25:56.927942,0,1,1,1504
21:25:56.928551,0,1,1,1504
21:25:56.928559,0,1,1,1504
21:25:56.933963,0,1,1,1504
21:25:56.934961,0,1,1,1504
21:25:56.935004,0,1,1,1504
21:25:56.939071,0,1,1,832
21:25:56.940397,0,1,1,1504
21:25:56.940416,0,1,1,1504
21:25:56.940420,0,1,1,1504
21:25:56.945676,0,1,1,1504
21:25:56.946407,0,1,1,1504
21:25:56.946429,0,1,1,1504
21:25:56.951731,0,1,1,1504
21:25:56.952212,0,1,1,1504
21:25:56.952222,0,1,1,1504
21:25:56.957433,0,1,1,1504
21:25:56.958223,0,1,1,1504
21:25:56.958245,0,1,1,1504
21:25:56.963210,0,1,1,1504
21:25:56.964075,0,1,1,1504
21:25:56.964098,0,1,1,1504
21:25:56.969157,0,1,1,1504
21:25:56.970129,0,1,1,1504
21:25:56.970150,0,1,1,1504
21:25:56.974692,0,1,1,1504
21:25:56.974702,0,1,1,1504
21:25:56.975545,0,1,1,1504
21:25:56.980286,0,1,1,1504
21:25:56.980295,0,1,1,1504
21:25:56.980957,0,1,1,1504
21:25:57.032244,0,1,1,1504
21:25:57.032267,0,1,1,1504
21:25:57.032271,0,1,1,1504
21:25:57.033294,0,1,1,1504
21:25:57.034334,0,1,1,1504
21:25:57.035303,0,1,1,1504
21:25:57.039652,0,1,1,1504
21:25:57.040637,0,1,1,1504
21:25:57.041928,0,1,1,1504
21:25:57.046691,0,1,1,1504
21:25:57.047291,0,1,1,1504
21:25:57.048126,0,1,1,1504
21:25:57.089089,0,1,1,1504
21:25:57.089403,0,1,1,1504
21:25:57.090056,0,1,1,1504
21:25:57.090076,0,1,1,1504
21:25:57.092068,0,1,1,832
21:25:57.092076,0,1,1,1504
21:25:57.093491,0,1,1,1504
21:25:57.097693,0,1,1,1504
21:25:57.099092,0,1,1,1504
21:25:57.099979,0,1,1,1504
21:25:57.105379,0,1,1,1504
21:25:57.106621,0,1,1,1504
21:25:57.108058,0,1,1,1504
21:25:57.112182,0,1,1,1504
21:25:57.113023,0,1,1,1504
21:25:57.113759,0,1,1,1504
21:25:57.113779,0,1,1,1504
21:25:57.120239,0,1,1,1504
21:25:57.120798,0,1,1,1504
21:25:57.120810,0,1,1,1504
21:25:57.126101,0,1,1,1504
21:25:57.126109,0,1,1,1504
21:25:57.126773,0,1,1,1504
21:25:57.132113,0,1,1,1504
21:25:57.133265,0,1,1,1504
21:25:57.133284,0,1,1,1504
21:25:57.137745,0,1,1,1504
21:25:57.138355,0,1,1,1504
21:25:57.138362,0,1,1,1504
21:25:57.143656,0,1,1,1504
21:25:57.143692,0,1,1,1504
21:25:57.144184,0,1,1,1504
21:25:57.149399,0,1,1,1504
21:25:57.149443,0,1,1,1504
21:25:57.150386,0,1,1,1504
21:25:57.155574,0,1,1,1504
21:25:57.155618,0,1,1,1504
21:25:57.155643,0,1,1,1504
21:25:57.160877,0,1,1,1504
21:25:57.160917,0,1,1,1504
21:25:57.161428,0,1,1,1504
21:25:57.166027,0,1,1,1504
21:25:57.166943,0,1,1,1504
21:25:57.167206,0,1,1,1504
21:25:57.171777,0,1,1,1504
21:25:57.172450,0,1,1,832
21:25:57.172458,0,1,1,1504
21:25:57.173616,0,1,1,1504
21:25:57.178308,0,1,1,1504
21:25:57.178318,0,1,1,1504
21:25:57.178794,0,1,1,1504
21:25:57.183941,0,1,1,1504
21:25:57.183959,0,1,1,1504
21:25:57.184486,0,1,1,1504
21:25:57.188885,0,1,1,1504
21:25:57.189643,0,1,1,1504
21:25:57.190234,0,1,1,1504
21:25:57.194446,0,1,1,1504
21:25:57.195262,0,1,1,1504
21:25:57.195920,0,1,1,1504
21:25:57.200198,0,1,1,1504
21:25:57.201001,0,1,1,1504
21:25:57.201350,0,1,1,1504
21:25:57.201355,0,1,1,1504
21:25:57.206793,0,1,1,1504
21:25:57.207229,0,1,1,1504
21:25:57.207234,0,1,1,1504
21:25:57.212229,0,2,1,1504
21:25:57.212765,0,2,1,1504
21:25:57.212773,0,2,1,1504
21:25:57.217917,0,2,1,1504
21:25:57.218573,0,2,1,1504
21:25:57.218578,0,2,1,1504
21:25:57.223878,0,2,1,1504
21:25:57.224115,0,2,1,1504
21:25:57.224119,0,2,1,1504
21:25:57.229205,0,2,1,1504
21:25:57.229776,0,2,1,1504
21:25:57.229781,0,2,1,1504
21:25:57.234900,0,2,1,1504
21:25:57.234907,0,2,1,1504
21:25:57.235427,0,2,1,1504
21:25:57.240623,0,2,1,1504
21:25:57.240632,0,2,1,1504
21:25:57.241694,0,2,1,1504
21:25:57.246073,0,2,1,1504
21:25:57.246082,0,2,1,1504
21:25:57.246611,0,2,1,1504
21:25:57.252004,0,2,1,1504
21:25:57.252011,0,2,1,1504
21:25:57.252530,0,2,1,1504
21:25:57.256876,0,2,1,1504
21:25:57.257437,0,2,1,1504
21:25:57.258098,0,2,1,1504
21:25:57.262503,0,2,1,1504
21:25:57.263392,0,2,1,1504
21:25:57.264027,0,2,1,1504
21:25:57.268224,0,2,1,1504
21:25:57.268917,0,2,1,1504
21:25:57.269616,0,2,1,1504
21:25:57.269620,0,2,1,1504
21:25:57.274587,0,2,1,1504
21:25:57.275123,0,2,1,1504
21:25:57.275127,0,2,1,1504
21:25:57.280178,0,2,1,1504
21:25:57.280184,0,2,1,1504
21:25:57.281063,0,2,1,1504
21:25:57.285448,0,2,1,832
21:25:57.286001,0,2,1,1504
21:25:57.286614,0,2,1,1504
21:25:57.290893,0,2,1,1504
21:25:57.291594,0,2,1,1504
21:25:57.292125,0,2,1,1504
21:25:57.292130,0,2,1,1504
21:25:57.297398,0,2,1,1504
21:25:57.298043,0,2,1,1504
21:25:57.298049,0,2,1,1504
21:25:57.303138,0,2,1,1504
21:25:57.303656,0,2,1,1504
21:25:57.303662,0,2,1,1504
21:25:57.308815,0,2,1,1504
21:25:57.308826,0,2,1,1504
21:25:57.309567,0,2,1,1504
21:25:57.314552,0,2,1,1504
21:25:57.315227,0,2,1,1504
21:25:57.315233,0,2,1,1504
21:25:57.320265,0,1,1,1504
21:25:57.320783,0,2,1,1504
21:25:57.325296,0,1,1,1504
21:25:57.326008,0,1,1,1504
21:25:57.326591,0,2,1,1504
21:25:57.326597,0,2,1,1504
21:25:57.331742,0,1,1,1504
21:25:57.331750,0,1,1,1504
21:25:57.332522,0,2,1,1504
21:25:57.337551,0,2,1,1504
21:25:57.338108,0,1,1,1504
21:25:57.338113,0,1,1,1504
21:25:57.342606,0,2,1,1504
21:25:57.343188,0,1,1,1504
21:25:57.343915,0,2,1,1504
21:25:57.348984,0,2,1,1504
21:25:57.348998,0,2,1,1504
21:25:57.349537,0,1,1,1504
21:25:57.349541,0,1,1,1504
21:25:57.354678,0,1,1,1504
21:25:57.355363,0,2,1,1504
21:25:57.360185,0,1,1,1504
21:25:57.360192,0,1,1,1504
21:25:57.360755,0,2,1,1504
21:25:57.360759,0,2,1,1504
21:25:57.366044,0,2,1,1504
21:25:57.366623,0,1,1,1504
21:25:57.370978,0,2,1,1504
21:25:57.371699,0,1,1,1504
21:25:57.371706,0,1,1,1504
21:25:57.372188,0,2,1,1504
21:25:57.377506,0,2,1,1504
21:25:57.378053,0,1,1,1504
21:25:57.382443,0,1,1,1504
21:25:57.383240,0,2,1,1504
21:25:57.383246,0,2,1,1504
21:25:57.383752,0,1,1,1504
21:25:57.383758,0,1,1,832
21:25:57.388726,0,1,1,1504
21:25:57.389359,0,2,1,1504
21:25:57.389367,0,2,1,1504
21:25:57.394641,0,2,1,1504
21:25:57.395249,0,1,1,1504
21:25:57.395254,0,1,1,1504
21:25:57.400199,0,1,1,1504
21:25:57.400931,0,2,1,1504
21:25:57.400937,0,2,1,832
21:25:57.406057,0,1,1,1504
21:25:57.406660,0,2,1,1504
21:25:57.406666,0,2,1,1504
21:25:57.411014,0,1,1,1504
21:25:57.411721,0,2,1,1504
21:25:57.412344,0,1,1,1504
21:25:57.417534,0,1,1,1504
21:25:57.417542,0,1,1,1504
21:25:57.418374,0,2,1,1504
21:25:57.418382,0,2,1,1504
21:25:57.423384,0,2,1,1504
21:25:57.424106,0,1,1,1504
21:25:57.428346,0,1,1,1504
21:25:57.428987,0,2,1,1504
21:25:57.428993,0,2,1,1504
21:25:57.429539,0,1,1,1504
21:25:57.434721,0,1,1,1504
21:25:57.435311,0,2,1,1504
21:25:57.439909,0,1,1,1504
21:25:57.440453,0,2,1,1504
21:25:57.440464,0,2,1,1504
21:25:57.441147,0,1,1,1504
21:25:57.446061,0,1,1,1504
21:25:57.446070,0,1,1,1504
21:25:57.446679,0,2,1,1504
21:25:57.451151,0,2,1,1504
21:25:57.452028,0,1,1,1504
21:25:57.452526,0,2,1,1504
21:25:57.457508,0,2,1,1504
21:25:57.457518,0,2,1,1504
21:25:57.458073,0,1,1,1504
21:25:57.458080,0,1,1,1504
21:25:57.463315,0,1,1,1504
21:25:57.463747,0,2,1,1504
21:25:57.469004,0,2,1,1504
21:25:57.469018,0,2,1,1504
21:25:57.469717,0,1,1,1504
21:25:57.469726,0,1,1,1504
21:25:57.474790,0,2,1,1504
21:25:57.475324,0,1,1,1504
21:25:57.480372,0,1,1,1504
21:25:57.480384,0,1,1,1504
21:25:57.481063,0,2,1,1504
21:25:57.481078,0,2,1,1504
21:25:57.486219,0,2,1,1504
21:25:57.486629,0,1,1,1504
21:25:57.486637,0,1,1,1504
21:25:57.491110,0,2,1,1504
21:25:57.491957,0,1,1,1504
21:25:57.492616,0,2,1,1504
21:25:57.497864,0,1,1,1504
21:25:57.498321,0,2,1,1504
21:25:57.502698,0,1,1,1504
21:25:57.503228,0,2,1,1504
21:25:57.503237,0,2,1,1504
21:25:57.503858,0,1,1,1504
21:25:57.509029,0,1,1,1504
21:25:57.509040,0,1,1,1504
21:25:57.509600,0,2,1,1504
21:25:57.509607,0,2,1,1504
21:25:57.514704,0,2,1,1504
21:25:57.515337,0,1,1,1504
21:25:57.520435,0,2,1,1504
21:25:57.520984,0,1,1,1504
21:25:57.521020,0,1,1,1504
21:25:57.525397,0,2,1,1504
21:25:57.526210,0,1,1,1504
21:25:57.526725,0,2,1,1504
21:25:57.531298,0,1,1,1504
21:25:57.531905,0,2,1,1504
21:25:57.531924,0,2,1,1504
21:25:57.532392,0,1,1,1504
21:25:57.537622,0,1,1,832
21:25:57.537680,0,1,1,1504
21:25:57.538305,0,2,1,1504
21:25:57.542678,0,2,1,1504
21:25:57.543260,0,1,1,1504
21:25:57.543816,0,2,1,1504
21:25:57.548433,0,1,1,1504
21:25:57.549065,0,2,1,1504
21:25:57.549081,0,2,1,832
21:25:57.549623,0,1,1,1504
21:25:57.555578,0,1,1,1504
21:25:57.555676,0,2,1,1504
21:25:57.555704,0,2,1,1504
21:25:57.560352,0,1,1,1504
21:25:57.560650,0,2,1,1504
21:25:57.561262,0,1,1,1504
21:25:57.566369,0,2,1,1504
21:25:57.566950,0,1,1,1504
21:25:57.566965,0,1,1,1504
21:25:57.571809,0,2,1,1504
21:25:57.572792,0,1,1,1504
21:25:57.572878,0,2,1,1504
21:25:57.577350,0,1,1,1504
21:25:57.578062,0,2,1,1504
21:25:57.578152,0,2,1,1504
21:25:57.578442,0,1,1,1504
21:25:57.583878,0,1,1,1504
21:25:57.584593,0,2,1,1504
21:25:57.589739,0,1,1,1504
21:25:57.589829,0,1,1,1504
