time,direction,dci_format,rnti_type,rnti,dci_frame,dci_slot,sched_frame,sched_slot,mcs,mcs_table,rb_start,rb_size,start_symbol,nr_symbols,tbs,harq_pid,ndi,rv,round,qam_mod_order,target_code_rate,tpc,n_cce,N_cce
20:20:36.341641,0,1,0,35953,345,4,345,4,0,0,0,25,1,13,848,4,0,1,3,2,1200,2,8,2
20:20:36.364131,1,7,0,35953,347,2,347,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,1,14,2
20:20:36.364134,0,1,0,35953,347,2,347,2,0,0,0,25,1,13,848,3,1,0,0,2,1200,2,6,2
20:20:36.371768,0,1,0,35953,347,15,347,15,0,0,0,25,1,13,848,3,0,2,1,2,1200,2,8,2
20:20:36.382867,0,1,0,35953,348,14,348,14,0,0,0,25,1,13,848,3,0,3,2,2,1200,2,14,2
20:20:36.394398,0,1,0,35953,349,14,349,14,0,0,0,25,1,13,848,3,0,1,3,2,1200,2,14,2
20:20:36.434394,1,7,0,7659,353,2,353,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,1,8,2
20:20:36.480315,1,7,0,35953,357,2,357,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,1,14,2
20:20:36.549804,1,7,0,7659,363,2,363,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,2,8,2
20:20:36.644123,1,7,0,35953,367,2,367,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,1,14,2
20:20:36.759957,1,7,0,7659,373,2,373,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,1,8,2
20:20:36.806665,1,7,0,35953,377,2,377,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,14,2
20:20:36.873111,1,7,0,7659,383,2,383,8,8,0,0,5,0,13,101,9,1,0,0,2,6020,1,8,2
20:20:36.902376,0,1,0,35953,386,0,386,0,0,0,0,5,1,13,168,5,1,0,0,2,1200,2,0,2
20:20:36.909833,0,1,0,35953,386,14,386,14,0,0,0,5,1,13,168,5,0,2,1,2,1200,2,14,2
20:20:36.914065,1,7,0,35953,387,2,387,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,2,14,2
20:20:36.920206,0,1,0,35953,387,14,387,14,0,0,0,5,1,13,168,5,0,3,2,2,1200,2,14,2
20:20:36.930544,0,1,0,35953,388,14,388,14,0,0,0,5,1,13,168,5,0,1,3,2,1200,2,14,2
20:20:36.963859,0,1,0,7659,392,0,392,0,0,0,0,5,1,12,152,1,1,0,0,2,1200,2,2,2
20:20:36.971076,0,1,0,7659,392,14,392,14,0,0,0,5,1,12,152,1,0,2,1,2,1200,2,10,2
20:20:36.975287,1,7,0,7659,393,2,393,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,1,8,2
20:20:36.981557,0,1,0,7659,393,14,393,14,0,0,0,5,1,12,152,1,0,3,2,2,1200,2,10,2
20:20:36.991878,0,1,0,7659,394,14,394,14,0,0,0,5,1,12,152,1,0,1,3,2,1200,2,10,2
20:20:37.015969,1,7,0,35953,397,2,397,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,14,2
20:20:37.082781,1,7,0,7659,403,2,403,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,2,8,2
20:20:37.128981,1,7,0,35953,407,2,407,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,1,14,2
20:20:37.198124,1,7,0,7659,413,2,413,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,8,2
20:20:37.244237,1,7,0,35953,417,2,417,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,1,14,2
20:20:37.313984,1,7,0,7659,423,2,423,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,1,8,2
20:20:37.360614,1,7,0,35953,427,2,427,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,2,14,2
20:20:37.430119,1,7,0,7659,433,2,433,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,8,2
20:20:37.475780,1,7,0,35953,437,2,437,8,8,0,0,5,0,13,101,2,1,0,0,2,6020,1,14,2
20:20:37.545347,1,7,0,7659,443,2,443,8,8,0,0,5,0,13,101,2,1,0,0,2,6020,1,8,2
20:20:37.591193,1,7,0,35953,447,2,447,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,1,14,2
20:20:37.660397,1,7,0,7659,453,2,453,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,2,8,2
20:20:37.706068,1,7,0,35953,457,2,457,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,1,14,2
20:20:37.775271,1,7,0,7659,463,2,463,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,8,2
20:20:37.821366,1,7,0,35953,467,2,467,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,14,2
20:20:37.891120,1,7,0,7659,473,2,473,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,1,8,2
20:20:37.937030,1,7,0,35953,477,2,477,8,8,0,0,5,0,13,101,9,1,0,0,2,6020,2,14,2
20:20:38.006521,1,7,0,7659,483,2,483,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,8,2
20:20:38.039560,0,1,0,35953,486,0,486,0,0,0,0,5,1,13,168,7,1,0,0,2,1200,2,0,2
20:20:38.047578,0,1,0,35953,486,14,486,14,0,0,0,5,1,13,168,7,0,2,1,2,1200,2,14,2
20:20:38.052012,1,7,0,35953,487,2,487,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,1,14,2
20:20:38.058870,0,1,0,35953,487,14,487,14,0,0,0,5,1,13,168,7,0,3,2,2,1200,2,14,2
20:20:38.070653,0,1,0,35953,488,14,488,14,0,0,0,5,1,13,168,7,0,1,3,2,1200,2,14,2
20:20:38.109003,0,1,0,7659,492,0,492,0,0,0,0,5,1,13,168,2,1,0,0,2,1200,2,2,2
20:20:38.116794,0,1,0,7659,492,14,492,14,0,0,0,5,1,13,168,2,0,2,1,2,1200,2,10,2
20:20:38.121384,1,7,0,7659,493,2,493,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,1,8,2
20:20:38.128120,0,1,0,7659,493,14,493,14,0,0,0,5,1,13,168,2,0,3,2,2,1200,2,10,2
20:20:38.139748,0,1,0,7659,494,14,494,14,0,0,0,5,1,13,168,2,0,1,3,2,1200,2,10,2
20:20:38.166593,1,7,0,35953,497,2,497,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,1,14,2
20:20:38.235621,1,7,0,7659,503,2,503,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,2,8,2
