time,eNB_ID,frame,subframe,rsrp,rssi,snr,rx_power,noise_power,w_cqi,freq_offset
20:20:36.902450,0,386,0,-2147483648,-183,-95,-90,5,-95,6
20:20:36.963918,0,392,0,-2147483648,-183,-90,-90,0,-90,6
20:20:38.039632,0,486,0,-2147483648,-183,-95,-90,5,-95,6
20:20:38.109155,0,492,0,-2147483648,-183,-93,-90,3,-93,6
20:20:39.190147,0,586,0,-2147483648,-183,-93,-90,3,-93,6
20:20:39.252802,0,592,0,-2147483648,-183,-93,-90,3,-93,6
20:20:40.394510,0,686,0,-2147483648,-183,-95,-90,5,-95,6
20:20:40.463678,0,692,0,-2147483648,-183,-93,-90,3,-93,6
20:20:41.646881,0,786,0,-2147483648,-183,-95,-90,5,-95,6
20:20:41.720870,0,792,0,-2147483648,-183,-93,-90,3,-93,6
20:20:42.765044,0,886,0,-2147483648,-183,-93,-90,3,-93,6
20:20:42.828696,0,892,0,-2147483648,-183,-93,-90,3,-93,6
20:20:43.848277,0,986,0,-2147483648,-183,-90,-90,0,-90,6
20:20:43.911433,0,992,0,-2147483648,-183,-95,-90,5,-95,6
20:20:44.852373,0,62,0,-2147483648,-183,-93,-90,3,-93,6
20:20:44.911788,0,68,0,-2147483648,-183,-93,-90,3,-93,6
20:20:45.885435,0,162,0,-2147483648,-183,-93,-90,3,-93,6
20:20:45.963967,0,168,0,-2147483648,-183,-93,-90,3,-93,6
20:20:47.079356,0,262,0,-2147483648,-183,-95,-90,5,-95,6
20:20:47.153731,0,268,0,-2147483648,-183,-93,-90,3,-93,6
20:20:48.228476,0,362,0,-2147483648,-183,-93,-90,3,-93,6
20:20:48.292768,0,368,0,-2147483648,-183,-90,-90,0,-90,6
20:20:49.291171,0,462,0,-2147483648,-183,-93,-90,3,-93,6
20:20:49.355852,0,468,0,-2147483648,-183,-90,-90,0,-90,6
20:20:50.393558,0,562,0,-2147483648,-183,-95,-90,5,-95,6
20:20:50.457341,0,568,0,-2147483648,-183,-93,-90,3,-93,6
20:20:51.568976,0,662,0,-2147483648,-183,-93,-90,3,-93,6
20:20:51.632845,0,668,0,-2147483648,-183,-93,-90,3,-93,6
20:20:52.810974,0,762,0,-2147483648,-183,-93,-90,3,-93,6
20:20:52.873320,0,768,0,-2147483648,-183,-95,-90,5,-95,6
20:20:53.991915,0,862,0,-2147483648,-183,-95,-90,5,-95,6
20:20:54.060291,0,868,0,-2147483648,-183,-95,-90,5,-95,6
20:20:55.165175,0,962,0,-2147483648,-183,-95,-90,5,-95,6
20:20:55.251243,0,968,0,-2147483648,-183,-93,-90,3,-93,6
20:20:56.340297,0,38,0,-2147483648,-183,-93,-90,3,-93,6
20:20:56.409983,0,44,0,-2147483648,-183,-95,-90,5,-95,6
20:20:57.580157,0,138,0,-2147483648,-183,-93,-90,3,-93,6
20:20:57.650818,0,144,0,-2147483648,-183,-93,-90,3,-93,6
20:20:58.810226,0,238,0,-2147483648,-183,-93,-90,3,-93,6
20:20:58.878743,0,244,0,-2147483648,-183,-95,-90,5,-95,6
20:20:59.975349,0,338,0,-2147483648,-183,-93,-90,3,-93,6
20:21:00.044134,0,344,0,-2147483648,-183,-95,-90,5,-95,6
20:21:01.139965,0,438,0,-2147483648,-183,-90,-90,0,-90,6
20:21:01.209500,0,444,0,-2147483648,-183,-95,-90,5,-95,6
20:21:02.390007,0,538,0,-2147483648,-183,-93,-90,3,-93,6
20:21:02.560000,0,544,0,-2147483648,-183,-93,-90,3,-93,6
20:21:03.522280,0,638,0,-2147483648,-183,-95,-90,5,-95,6
20:21:03.582829,0,644,0,-2147483648,-183,-95,-90,5,-95,6
20:21:04.592131,0,738,0,-2147483648,-183,-93,-90,3,-93,6
20:21:04.705550,0,744,0,-2147483648,-183,-93,-90,3,-93,6
20:21:05.637564,0,838,0,-2147483648,-183,-93,-90,3,-93,6
20:21:05.791583,0,844,0,-2147483648,-183,-95,-90,5,-95,6
20:21:06.784120,0,938,0,-2147483648,-183,-95,-90,5,-95,6
20:21:06.844523,0,944,0,-2147483648,-183,-95,-90,5,-95,6
20:21:07.839330,0,14,0,-2147483648,-183,-93,-90,3,-93,6
20:21:07.907885,0,20,0,-2147483648,-183,-93,-90,3,-93,6
20:21:09.005518,0,114,0,-2147483648,-183,-93,-90,3,-93,6
20:21:09.073644,0,120,0,-2147483648,-183,-93,-90,3,-93,6
20:21:10.146508,0,214,0,-2147483648,-183,-95,-90,5,-95,6
20:21:10.215307,0,220,0,-2147483648,-183,-95,-90,5,-95,6
20:21:11.310504,0,314,0,-2147483648,-183,-95,-90,5,-95,6
20:21:11.377989,0,320,0,-2147483648,-183,-93,-90,3,-93,6
20:21:12.484548,0,414,0,-2147483648,-183,-93,-90,3,-93,6
20:21:12.552314,0,420,0,-2147483648,-183,-93,-90,3,-93,6
20:21:13.611094,0,514,0,-2147483648,-183,-93,-90,3,-93,6
20:21:13.672493,0,520,0,-2147483648,-183,-90,-90,0,-90,6
20:21:14.628647,0,614,0,-2147483648,-183,-93,-90,3,-93,6
20:21:14.690059,0,620,0,-2147483648,-183,-93,-90,3,-93,6
20:21:15.699380,0,714,0,-2147483648,-183,-93,-90,3,-93,6
20:21:15.761058,0,720,0,-2147483648,-183,-93,-90,3,-93,6
20:21:16.717323,0,814,0,-2147483648,-183,-95,-90,5,-95,6
20:21:16.778386,0,820,0,-2147483648,-183,-95,-90,5,-95,6
