time,rnti,ue_id,frame,slot,lcid,lcgid,bytes_in_buffer,bj,pbr,priority
21:21:00.671060,3836,1,41,7,1,0,0,2147483647,-1,1
21:21:00.671060,3836,1,41,7,2,0,0,2147483647,-1,3
21:21:00.671061,3836,1,41,7,4,1,3,699709,8000,13
21:21:00.671136,960,0,41,7,1,0,0,2147483647,-1,1
21:21:00.671136,960,0,41,7,2,0,0,2147483647,-1,3
21:21:00.671136,960,0,41,7,4,1,0,800000,8000,13
21:21:00.671660,3836,1,41,8,1,0,0,2147483647,-1,1
21:21:00.671660,3836,1,41,8,2,0,0,2147483647,-1,3
21:21:00.671661,3836,1,41,8,4,1,3,699741,8000,13
21:21:00.671691,960,0,41,8,1,0,0,2147483647,-1,1
21:21:00.671691,960,0,41,8,2,0,0,2147483647,-1,3
21:21:00.671691,960,0,41,8,4,1,0,800000,8000,13
21:21:00.672210,3836,1,41,9,1,0,0,2147483647,-1,1
21:21:00.672211,3836,1,41,9,2,0,0,2147483647,-1,3
21:21:00.672211,3836,1,41,9,4,1,3,699745,8000,13
21:21:00.672329,960,0,41,9,1,0,0,2147483647,-1,1
21:21:00.672329,960,0,41,9,2,0,0,2147483647,-1,3
21:21:00.672329,960,0,41,9,4,1,0,800000,8000,13
21:21:00.676970,960,0,41,17,1,0,0,2147483647,-1,1
21:21:00.676970,960,0,41,17,2,0,0,2147483647,-1,3
21:21:00.676970,960,0,41,17,4,1,0,800000,8000,13
21:21:00.677192,3836,1,41,17,1,0,0,2147483647,-1,1
21:21:00.677192,3836,1,41,17,2,0,0,2147483647,-1,3
21:21:00.677193,3836,1,41,17,4,1,3,699749,8000,13
21:21:00.677392,3836,1,41,18,1,0,0,2147483647,-1,1
21:21:00.677392,3836,1,41,18,2,0,0,2147483647,-1,3
21:21:00.677393,3836,1,41,18,4,1,3,699781,8000,13
21:21:00.677651,960,0,41,18,1,0,0,2147483647,-1,1
21:21:00.677651,960,0,41,18,2,0,0,2147483647,-1,3
21:21:00.677651,960,0,41,18,4,1,0,800000,8000,13
21:21:00.678023,3836,1,41,19,1,0,0,2147483647,-1,1
21:21:00.678024,3836,1,41,19,2,0,0,2147483647,-1,3
21:21:00.678024,3836,1,41,19,4,1,3,699785,8000,13
21:21:00.678172,960,0,41,19,1,0,0,2147483647,-1,1
21:21:00.678172,960,0,41,19,2,0,0,2147483647,-1,3
21:21:00.678173,960,0,41,19,4,1,0,800000,8000,13
21:21:00.682697,3836,1,42,7,1,0,0,2147483647,-1,1
21:21:00.682697,3836,1,42,7,2,0,0,2147483647,-1,3
21:21:00.682697,3836,1,42,7,4,1,3,699789,8000,13
21:21:00.682968,960,0,42,7,1,0,0,2147483647,-1,1
21:21:00.682969,960,0,42,7,2,0,0,2147483647,-1,3
21:21:00.682969,960,0,42,7,4,1,0,800000,8000,13
21:21:00.683496,3836,1,42,8,1,0,0,2147483647,-1,1
21:21:00.683497,3836,1,42,8,2,0,0,2147483647,-1,3
21:21:00.683497,3836,1,42,8,4,1,3,699821,8000,13
21:21:00.683534,960,0,42,8,1,0,0,2147483647,-1,1
21:21:00.683534,960,0,42,8,2,0,0,2147483647,-1,3
21:21:00.683535,960,0,42,8,4,1,0,800000,8000,13
21:21:00.683824,3836,1,42,9,1,0,0,2147483647,-1,1
21:21:00.683824,3836,1,42,9,2,0,0,2147483647,-1,3
21:21:00.683824,3836,1,42,9,4,1,3,699825,8000,13
21:21:00.684096,960,0,42,9,1,0,0,2147483647,-1,1
21:21:00.684096,960,0,42,9,2,0,0,2147483647,-1,3
21:21:00.684097,960,0,42,9,4,1,0,800000,8000,13
21:21:00.688550,3836,1,42,17,1,0,0,2147483647,-1,1
21:21:00.688550,3836,1,42,17,2,0,0,2147483647,-1,3
21:21:00.688551,3836,1,42,17,4,1,3,699829,8000,13
21:21:00.688860,960,0,42,17,1,0,0,2147483647,-1,1
21:21:00.688860,960,0,42,17,2,0,0,2147483647,-1,3
21:21:00.688861,960,0,42,17,4,1,0,800000,8000,13
21:21:00.689276,3836,1,42,18,1,0,0,2147483647,-1,1
21:21:00.689277,3836,1,42,18,2,0,0,2147483647,-1,3
21:21:00.689277,3836,1,42,18,4,1,3,699861,8000,13
21:21:00.689473,960,0,42,18,1,0,0,2147483647,-1,1
21:21:00.689474,960,0,42,18,2,0,0,2147483647,-1,3
21:21:00.689474,960,0,42,18,4,1,0,800000,8000,13
21:21:00.689654,3836,1,42,19,1,0,0,2147483647,-1,1
21:21:00.689654,3836,1,42,19,2,0,0,2147483647,-1,3
21:21:00.689654,3836,1,42,19,4,1,3,699865,8000,13
21:21:00.689963,960,0,42,19,1,0,0,2147483647,-1,1
21:21:00.689963,960,0,42,19,2,0,0,2147483647,-1,3
21:21:00.689963,960,0,42,19,4,1,0,800000,8000,13
21:21:00.694480,3836,1,43,7,1,0,0,2147483647,-1,1
21:21:00.694480,3836,1,43,7,2,0,0,2147483647,-1,3
21:21:00.694481,3836,1,43,7,4,1,3,699869,8000,13
21:21:00.694826,960,0,43,7,1,0,0,2147483647,-1,1
21:21:00.694826,960,0,43,7,2,0,0,2147483647,-1,3
21:21:00.694827,960,0,43,7,4,1,0,800000,8000,13
21:21:00.695244,3836,1,43,8,1,0,0,2147483647,-1,1
21:21:00.695245,3836,1,43,8,2,0,0,2147483647,-1,3
21:21:00.695245,3836,1,43,8,4,1,3,699901,8000,13
21:21:00.695393,960,0,43,8,1,0,0,2147483647,-1,1
21:21:00.695393,960,0,43,8,2,0,0,2147483647,-1,3
21:21:00.695394,960,0,43,8,4,1,0,800000,8000,13
21:21:00.695527,3836,1,43,9,1,0,0,2147483647,-1,1
21:21:00.695527,3836,1,43,9,2,0,0,2147483647,-1,3
21:21:00.695528,3836,1,43,9,4,1,0,699902,8000,13
21:21:00.695831,960,0,43,9,1,0,0,2147483647,-1,1
