time,eNB_ID,frame,subframe,rsrp,rssi,snr,rx_power,noise_power,w_cqi,freq_offset
21:21:01.240797,0,88,0,-2147483648,-183,-93,-90,3,-93,5
21:21:01.263866,0,90,0,-2147483648,-183,-90,-90,0,-90,5
21:21:02.396151,0,188,0,-2147483648,-183,-93,-90,3,-93,5
21:21:02.424058,0,190,0,-2147483648,-183,-95,-90,5,-95,5
21:21:03.542840,0,288,0,-2147483648,-183,-95,-90,5,-95,5
21:21:03.566182,0,290,0,-2147483648,-183,-90,-90,0,-90,5
21:21:04.737437,0,388,0,-2147483648,-183,-95,-90,5,-95,5
21:21:04.760720,0,390,0,-2147483648,-183,-93,-90,3,-93,5
21:21:05.896584,0,488,0,-2147483648,-183,-95,-90,5,-95,5
21:21:05.920162,0,490,0,-2147483648,-183,-93,-90,3,-93,5
21:21:07.044058,0,588,0,-2147483648,-183,-95,-90,5,-95,5
21:21:07.064996,0,590,0,-2147483648,-183,-93,-90,3,-93,5
21:21:08.117756,0,688,0,-2147483648,-183,-90,-90,0,-90,5
21:21:08.139022,0,690,0,-2147483648,-183,-93,-90,3,-93,5
21:21:09.194297,0,788,0,-2147483648,-183,-93,-90,3,-93,5
21:21:09.215895,0,790,0,-2147483648,-183,-93,-90,3,-93,5
21:21:10.272747,0,888,0,-2147483648,-183,-93,-90,3,-93,5
21:21:10.293628,0,890,0,-2147483648,-183,-95,-90,5,-95,5
21:21:11.343963,0,988,0,-2147483648,-183,-93,-90,3,-93,5
21:21:11.365528,0,990,0,-2147483648,-183,-93,-90,3,-93,5
21:21:12.468694,0,64,0,-2147483648,-183,-93,-90,3,-93,5
21:21:12.490579,0,66,0,-2147483648,-183,-95,-90,5,-95,5
21:21:13.551619,0,164,0,-2147483648,-183,-95,-90,5,-95,5
21:21:13.573252,0,166,0,-2147483648,-183,-93,-90,3,-93,5
21:21:14.687318,0,264,0,-2147483648,-183,-95,-90,5,-95,5
21:21:14.708822,0,266,0,-2147483648,-183,-93,-90,3,-93,5
21:21:15.829262,0,364,0,-2147483648,-183,-95,-90,5,-95,5
21:21:15.851218,0,366,0,-2147483648,-183,-95,-90,5,-95,5
21:21:16.952831,0,464,0,-2147483648,-183,-93,-90,3,-93,5
21:21:16.974342,0,466,0,-2147483648,-183,-93,-90,3,-93,5
21:21:18.128093,0,564,0,-2147483648,-183,-95,-90,5,-95,5
21:21:18.149593,0,566,0,-2147483648,-183,-93,-90,3,-93,5
21:21:19.281751,0,664,0,-2147483648,-183,-93,-90,3,-93,5
21:21:19.329460,0,666,0,-2147483648,-183,-93,-90,3,-93,5
21:21:20.426339,0,764,0,-2147483648,-183,-93,-90,3,-93,5
21:21:20.447759,0,766,0,-2147483648,-183,-95,-90,5,-95,5
21:21:21.498714,0,864,0,-2147483648,-183,-93,-90,3,-93,5
21:21:21.519675,0,866,0,-2147483648,-183,-93,-90,3,-93,5
21:21:22.625487,0,964,0,-2147483648,-183,-95,-90,5,-95,5
21:21:22.645203,0,966,0,-2147483648,-183,-95,-90,5,-95,5
21:21:23.773635,0,40,0,-2147483648,-183,-93,-90,3,-93,5
21:21:23.794721,0,42,0,-2147483648,-183,-93,-90,3,-93,5
21:21:24.832304,0,140,0,-2147483648,-183,-93,-90,3,-93,5
21:21:24.854145,0,142,0,-2147483648,-183,-95,-90,5,-95,5
21:21:25.984645,0,240,0,-2147483648,-183,-93,-90,3,-93,5
21:21:26.007934,0,242,0,-2147483648,-183,-93,-90,3,-93,5
21:21:27.155315,0,340,0,-2147483648,-183,-95,-90,5,-95,5
21:21:27.178160,0,342,0,-2147483648,-183,-95,-90,5,-95,5
21:21:28.338892,0,440,0,-2147483648,-183,-95,-90,5,-95,5
21:21:28.362191,0,442,0,-2147483648,-183,-95,-90,5,-95,5
21:21:29.496776,0,540,0,-2147483648,-183,-93,-90,3,-93,5
21:21:29.519605,0,542,0,-2147483648,-183,-95,-90,5,-95,5
21:21:30.016901,0,578,0,-2147483648,-183,-96,-90,6,-96,5
21:21:30.721604,0,640,0,-2147483648,-183,-93,-90,3,-93,5
21:21:30.744257,0,642,0,-2147483648,-183,-93,-90,3,-93,5
21:21:31.875039,0,740,0,-2147483648,-183,-95,-90,5,-95,5
21:21:31.897881,0,742,0,-2147483648,-183,-93,-90,3,-93,5
21:21:33.026155,0,840,0,-2147483648,-183,-95,-90,5,-95,5
21:21:33.049027,0,842,0,-2147483648,-183,-93,-90,3,-93,5
21:21:34.176826,0,940,0,-2147483648,-183,-93,-90,3,-93,5
21:21:34.199603,0,942,0,-2147483648,-183,-93,-90,3,-93,5
21:21:35.327179,0,16,0,-2147483648,-183,-93,-90,3,-93,5
21:21:35.349933,0,18,0,-2147483648,-183,-95,-90,5,-95,5
21:21:36.476757,0,116,0,-2147483648,-183,-95,-90,5,-95,5
21:21:36.499485,0,118,0,-2147483648,-183,-93,-90,3,-93,5
21:21:37.634350,0,216,0,-2147483648,-183,-95,-90,5,-95,5
21:21:37.657269,0,218,0,-2147483648,-183,-93,-90,3,-93,5
21:21:38.765514,0,316,0,-2147483648,-183,-93,-90,3,-93,5
21:21:38.788601,0,318,0,-2147483648,-183,-93,-90,3,-93,5
21:21:39.919400,0,416,0,-2147483648,-183,-90,-90,0,-90,5
21:21:39.959748,0,418,0,-2147483648,-183,-95,-90,5,-95,5
21:21:41.092042,0,516,0,-2147483648,-183,-93,-90,3,-93,5
21:21:41.115009,0,518,0,-2147483648,-183,-93,-90,3,-93,5
