recv_raw_ns,recv_wall_ns,source_ip,ue_id,message_id,chunk_index,total_chunks,udp_payload_bytes,onwire_bytes,duplicate
891935336880195,1786677298910064758,127.0.0.1,1,736870912,0,7,60000,60028,0
891935336985547,1786677298910135687,127.0.0.1,1,736870912,1,7,60000,60028,0
891935337017290,1786677298910165635,127.0.0.1,1,736870912,2,7,60000,60028,0
891935337046487,1786677298910194356,127.0.0.1,1,736870912,3,7,60000,60028,0
891935337074822,1786677298910222572,127.0.0.1,1,736870912,4,7,60000,60028,0
891935337102062,1786677298910249927,127.0.0.1,1,736870912,5,7,60000,60028,0
891935337129338,1786677298910276955,127.0.0.1,1,736870912,6,7,49656,49684,0
891935586555542,1786677299159720953,127.0.0.1,0,368435456,0,7,60000,60028,0
891935586647583,1786677299159804013,127.0.0.1,0,368435456,1,7,60000,60028,0
891935586694206,1786677299159845023,127.0.0.1,0,368435456,2,7,60000,60028,0
891935586723755,1786677299159873975,127.0.0.1,0,368435456,3,7,60000,60028,0
891935586751533,1786677299159901671,127.0.0.1,0,368435456,4,7,60000,60028,0
891935586777529,1786677299159927791,127.0.0.1,0,368435456,5,7,60000,60028,0
891935586798778,1786677299159948797,127.0.0.1,0,368435456,6,7,49656,49684,0
891935836730665,1786677299409900145,127.0.0.1,1,736870913,0,7,60000,60028,0
891935836802228,1786677299409959594,127.0.0.1,1,736870913,1,7,60000,60028,0
891935836821096,1786677299409974338,127.0.0.1,1,736870913,2,7,60000,60028,0
891935836833123,1786677299409985942,127.0.0.1,1,736870913,3,7,60000,60028,0
891935836846502,1786677299409999141,127.0.0.1,1,736870913,4,7,60000,60028,0
891935836854189,1786677299410006960,127.0.0.1,1,736870913,5,7,60000,60028,0
891935836881820,1786677299410036873,127.0.0.1,1,736870913,6,7,49656,49684,0
891936036622070,1786677299609794278,127.0.0.1,0,368435457,0,7,60000,60028,0
891936036697113,1786677299609857249,127.0.0.1,0,368435457,1,7,60000,60028,0
891936036718063,1786677299609873488,127.0.0.1,0,368435457,2,7,60000,60028,0
891936036732603,1786677299609887567,127.0.0.1,0,368435457,3,7,60000,60028,0
891936036761598,1786677299609916403,127.0.0.1,0,368435457,4,7,60000,60028,0
891936036770091,1786677299609924956,127.0.0.1,0,368435457,5,7,60000,60028,0
891936036781910,1786677299609939218,127.0.0.1,0,368435457,6,7,49656,49684,0
891936286624941,1786677299859808084,127.0.0.1,1,736870914,0,7,60000,60028,0
891936286712317,1786677299859875128,127.0.0.1,1,736870914,1,7,60000,60028,0
891936286733413,1786677299859891271,127.0.0.1,1,736870914,2,7,60000,60028,0
891936286746837,1786677299859904190,127.0.0.1,1,736870914,3,7,60000,60028,0
891936286758112,1786677299859915492,127.0.0.1,1,736870914,4,7,60000,60028,0
891936286768819,1786677299859926244,127.0.0.1,1,736870914,5,7,60000,60028,0
891936286778118,1786677299859935217,127.0.0.1,1,736870914,6,7,49656,49684,0
891936536654095,1786677300109838263,127.0.0.1,0,368435458,0,7,60000,60028,0
891936536734466,1786677300109900128,127.0.0.1,0,368435458,1,7,60000,60028,0
891936536756417,1786677300109916729,127.0.0.1,0,368435458,2,7,60000,60028,0
891936536768294,1786677300109928147,127.0.0.1,0,368435458,3,7,60000,60028,0
891936536778809,1786677300109938767,127.0.0.1,0,368435458,4,7,60000,60028,0
891936536799082,1786677300109959022,127.0.0.1,0,368435458,5,7,60000,60028,0
891936536809310,1786677300109971440,127.0.0.1,0,368435458,6,7,49656,49684,0
891936786663582,1786677300359848679,127.0.0.1,1,736870915,0,7,60000,60028,0
891936786743670,1786677300359908316,127.0.0.1,1,736870915,1,7,60000,60028,0
891936786760379,1786677300359923227,127.0.0.1,1,736870915,2,7,60000,60028,0
891936786771691,1786677300359934119,127.0.0.1,1,736870915,3,7,60000,60028,0
891936786805002,1786677300359967460,127.0.0.1,1,736870915,4,7,60000,60028,0
891936786814930,1786677300359977443,127.0.0.1,1,736870915,5,7,60000,60028,0
891936786825596,1786677300359989467,127.0.0.1,1,736870915,6,7,49656,49684,0
891937036675352,1786677300609862275,127.0.0.1,0,368435459,0,7,60000,60028,0
891937036761493,1786677300609930476,127.0.0.1,0,368435459,1,7,60000,60028,0
891937036780527,1786677300609945980,127.0.0.1,0,368435459,2,7,60000,60028,0
891937036792194,1786677300609957070,127.0.0.1,0,368435459,3,7,60000,60028,0
891937036800284,1786677300609965043,127.0.0.1,0,368435459,4,7,60000,60028,0
891937036809160,1786677300609974024,127.0.0.1,0,368435459,5,7,60000,60028,0
891937036818863,1786677300609985177,127.0.0.1,0,368435459,6,7,49656,49684,0
891937286630905,1786677300859821328,127.0.0.1,1,736870916,0,7,60000,60028,0
891937286710375,1786677300859882132,127.0.0.1,1,736870916,1,7,60000,60028,0
891937286728221,1786677300859895985,127.0.0.1,1,736870916,2,7,60000,60028,0
891937286738682,1786677300859906041,127.0.0.1,1,736870916,3,7,60000,60028,0
891937286748495,1786677300859915796,127.0.0.1,1,736870916,4,7,60000,60028,0
891937286757271,1786677300859924759,127.0.0.1,1,736870916,5,7,60000,60028,0
891937286766088,1786677300859935233,127.0.0.1,1,736870916,6,7,49656,49684,0
891937486538601,1786677301059723727,127.0.0.1,0,368435460,0,7,60000,60028,0
891937486607957,1786677301059782598,127.0.0.1,0,368435460,1,7,60000,60028,0
891937486627736,1786677301059797528,127.0.0.1,0,368435460,2,7,60000,60028,0
891937486638942,1786677301059808412,127.0.0.1,0,368435460,3,7,60000,60028,0
891937486647128,1786677301059816402,127.0.0.1,0,368435460,4,7,60000,60028,0
891937486656729,1786677301059826223,127.0.0.1,0,368435460,5,7,60000,60028,0
891937486666354,1786677301059837369,127.0.0.1,0,368435460,6,7,49656,49684,0
891937736695315,1786677301309890142,127.0.0.1,1,736870917,0,7,60000,60028,0
891937736776244,1786677301309952808,127.0.0.1,1,736870917,1,7,60000,60028,0
891937736795228,1786677301309967670,127.0.0.1,1,736870917,2,7,60000,60028,0
891937736807426,1786677301309979366,127.0.0.1,1,736870917,3,7,60000,60028,0
891937736817013,1786677301309988930,127.0.0.1,1,736870917,4,7,60000,60028,0
891937736825041,1786677301309996980,127.0.0.1,1,736870917,5,7,60000,60028,0
891937736835838,1786677301310009216,127.0.0.1,1,736870917,6,7,49656,49684,0
891937986624753,1786677301559813670,127.0.0.1,0,368435461,0,7,60000,60028,0
891937986692007,1786677301559870789,127.0.0.1,0,368435461,1,7,60000,60028,0
891937986710753,1786677301559885694,127.0.0.1,0,368435461,2,7,60000,60028,0
891937986721911,1786677301559896479,127.0.0.1,0,368435461,3,7,60000,60028,0
891937986732571,1786677301559907065,127.0.0.1,0,368435461,4,7,60000,60028,0
891937986740710,1786677301559915433,127.0.0.1,0,368435461,5,7,60000,60028,0
891937986751250,1786677301559927342,127.0.0.1,0,368435461,6,7,49656,49684,0
891938236624023,1786677301809821466,127.0.0.1,1,736870918,0,7,60000,60028,0
891938236705513,1786677301809887349,127.0.0.1,1,736870918,1,7,60000,60028,0
891938236726127,1786677301809903498,127.0.0.1,1,736870918,2,7,60000,60028,0
891938236760805,1786677301809937954,127.0.0.1,1,736870918,3,7,60000,60028,0
891938236780488,1786677301809957371,127.0.0.1,1,736870918,4,7,60000,60028,0
891938236808119,1786677301809985272,127.0.0.1,1,736870918,5,7,60000,60028,0
891938236836540,1786677301810015065,127.0.0.1,1,736870918,6,7,49656,49684,0
891938486621028,1786677302059815801,127.0.0.1,0,368435462,0,7,60000,60028,0
891938487067879,1786677302060253955,127.0.0.1,0,368435462,1,7,60000,60028,0
891938487262243,1786677302060442959,127.0.0.1,0,368435462,2,7,60000,60028,0
891938487312468,1786677302060492255,127.0.0.1,0,368435462,3,7,60000,60028,0
891938487323619,1786677302060503123,127.0.0.1,0,368435462,4,7,60000,60028,0
891938487333895,1786677302060513567,127.0.0.1,0,368435462,5,7,60000,60028,0
891938487343494,1786677302060525498,127.0.0.1,0,368435462,6,7,49656,49684,0
891938736737596,1786677302309933100,127.0.0.1,1,736870919,0,7,60000,60028,0
891938736819318,1786677302310005687,127.0.0.1,1,736870919,1,7,60000,60028,0
891938736872191,1786677302310055041,127.0.0.1,1,736870919,2,7,60000,60028,0
891938736882325,1786677302310064550,127.0.0.1,1,736870919,3,7,60000,60028,0
891938736892637,1786677302310074726,127.0.0.1,1,736870919,4,7,60000,60028,0
891938736902251,1786677302310084277,127.0.0.1,1,736870919,5,7,60000,60028,0
891938736911691,1786677302310095309,127.0.0.1,1,736870919,6,7,49656,49684,0
891938986923424,1786677302560121068,127.0.0.1,0,368435463,0,7,60000,60028,0
891938987011724,1786677302560201833,127.0.0.1,0,368435463,1,7,60000,60028,0
891938987035403,1786677302560220823,127.0.0.1,0,368435463,2,7,60000,60028,0
891938987048360,1786677302560233240,127.0.0.1,0,368435463,3,7,60000,60028,0
891938987059184,1786677302560243683,127.0.0.1,0,368435463,4,7,60000,60028,0
891938987068713,1786677302560253473,127.0.0.1,0,368435463,5,7,60000,60028,0
891938987076780,1786677302560263071,127.0.0.1,0,368435463,6,7,49656,49684,0
891939186644589,1786677302759845494,127.0.0.1,1,736870920,0,7,60000,60028,0
891939186709334,1786677302759899918,127.0.0.1,1,736870920,1,7,60000,60028,0
891939186727938,1786677302759915105,127.0.0.1,1,736870920,2,7,60000,60028,0
891939186740041,1786677302759926735,127.0.0.1,1,736870920,3,7,60000,60028,0
891939186750047,1786677302759936598,127.0.0.1,1,736870920,4,7,60000,60028,0
891939186758249,1786677302759945069,127.0.0.1,1,736870920,5,7,60000,60028,0
891939186769797,1786677302759958240,127.0.0.1,1,736870920,6,7,49656,49684,0
891939436839337,1786677303010046003,127.0.0.1,0,368435464,0,7,60000,60028,0
891939436913014,1786677303010107057,127.0.0.1,0,368435464,1,7,60000,60028,0
891939436932459,1786677303010122056,127.0.0.1,0,368435464,2,7,60000,60028,0
891939436941687,1786677303010130977,127.0.0.1,0,368435464,3,7,60000,60028,0
891939436958363,1786677303010147524,127.0.0.1,0,368435464,4,7,60000,60028,0
891939436969683,1786677303010158982,127.0.0.1,0,368435464,5,7,60000,60028,0
891939436980433,1786677303010171950,127.0.0.1,0,368435464,6,7,49656,49684,0
891939687945729,1786677303261151245,127.0.0.1,1,736870921,0,7,60000,60028,0
891939688011009,1786677303261206917,127.0.0.1,1,736870921,1,7,60000,60028,0
