ue_id,frame_id,scheduled_raw_ns,scheduled_elapsed_s,demand_rate_mbps,controller,status,decision_raw_ns,send_start_raw_ns,send_end_raw_ns,send_lag_ms,payload_bytes,chunks,onwire_bytes,c_hat_mbps,c1_budget_mbps,admit_reason,local_error
1,200000000,891935335763278,0.05,6.760000000000001,open_loop,sent,891935335849683,891935335850308,891935336777943,0.08703,409600,7,409852,nan,nan,open_loop,
0,100000000,891935585763278,0.3,6.760000000000001,open_loop,sent,891935585900536,891935585901635,891935586560683,0.138357,409600,7,409852,nan,nan,open_loop,
1,200000001,891935835763278,0.55,6.760000000000001,open_loop,sent,891935835906698,891935835907806,891935836640498,0.144528,409600,7,409852,nan,nan,open_loop,
0,100000001,891936035763278,0.75,6.760000000000001,open_loop,sent,891936035854460,891936035855277,891936036645967,0.091999,409600,7,409852,nan,nan,open_loop,
1,200000002,891936285763278,1.0,6.760000000000001,open_loop,sent,891936285837749,891936285838191,891936286548198,0.074913,409600,7,409852,nan,nan,open_loop,
0,100000002,891936535763278,1.25,6.760000000000001,open_loop,sent,891936535846900,891936535847380,891936536588810,0.084102,409600,7,409852,nan,nan,open_loop,
1,200000003,891936785763278,1.5,6.760000000000001,open_loop,sent,891936785844242,891936785844706,891936786590906,0.081428,409600,7,409852,nan,nan,open_loop,
0,100000003,891937035763278,1.75,6.760000000000001,open_loop,sent,891937035838901,891937035840251,891937036570425,0.076973,409600,7,409852,nan,nan,open_loop,
1,200000004,891937285763278,2.0,6.760000000000001,open_loop,sent,891937285836746,891937285837225,891937286538699,0.073947,409600,7,409852,nan,nan,open_loop,
0,100000004,891937485763278,2.2,6.760000000000001,open_loop,sent,891937485844330,891937485844948,891937486554827,0.08167,409600,7,409852,nan,nan,open_loop,
1,200000005,891937735763278,2.45,6.760000000000001,open_loop,sent,891937735907044,891937735907731,891937736638594,0.144453,409600,7,409852,nan,nan,open_loop,
0,100000005,891937985763278,2.7,6.760000000000001,open_loop,sent,891937985844214,891937985844687,891937986540938,0.081409,409600,7,409852,nan,nan,open_loop,
1,200000006,891938235763278,2.95,6.760000000000001,open_loop,sent,891938235851661,891938235852159,891938236569462,0.088881,409600,7,409852,nan,nan,open_loop,
0,100000006,891938485763278,3.2,6.760000000000001,open_loop,sent,891938485852201,891938485852717,891938486555601,0.089439,409600,7,409852,nan,nan,open_loop,
1,200000007,891938735763278,3.45,6.760000000000001,open_loop,sent,891938735937342,891938735937891,891938736681128,0.174613,409600,7,409852,nan,nan,open_loop,
0,100000007,891938985763278,3.7,6.760000000000001,open_loop,sent,891938985837624,891938985838116,891938986866534,0.074838,409600,7,409852,nan,nan,open_loop,
1,200000008,891939185763278,3.9,6.760000000000001,open_loop,sent,891939185939164,891939185939812,891939186665875,0.176534,409600,7,409852,nan,nan,open_loop,
0,100000008,891939435763278,4.15,6.760000000000001,open_loop,sent,891939436051428,891939436052565,891939436821449,0.289287,409600,7,409852,nan,nan,open_loop,
1,200000009,891939685763278,4.4,6.760000000000001,open_loop,sent,891939686128795,891939686129325,891939686891759,0.366047,409600,7,409852,nan,nan,open_loop,
0,100000009,891939935763278,4.65,6.760000000000001,open_loop,sent,891939936072621,891939936074198,891939936808266,0.31092,409600,7,409852,nan,nan,open_loop,
1,200000010,891940185763278,4.9,6.760000000000001,open_loop,sent,891940186026026,891940186026863,891940186777192,0.263585,409600,7,409852,nan,nan,open_loop,
0,100000010,891940435763278,5.15,6.760000000000001,open_loop,sent,891940436000134,891940436001601,891940436766578,0.238323,409600,7,409852,nan,nan,open_loop,
1,200000011,891940685763278,5.4,6.760000000000001,open_loop,sent,891940685841533,891940685842058,891940686586709,0.07878,409600,7,409852,nan,nan,open_loop,
0,100000011,891940885763278,5.6,6.760000000000001,open_loop,sent,891940885930705,891940885931519,891940886676304,0.168241,409600,7,409852,nan,nan,open_loop,
1,200000012,891941135763278,5.85,6.760000000000001,open_loop,sent,891941135921514,891941135922096,891941136536145,0.158818,409600,7,409852,nan,nan,open_loop,
0,100000012,891941385763278,6.1,6.760000000000001,open_loop,sent,891941386021158,891941386021721,891941386918295,0.258443,409600,7,409852,nan,nan,open_loop,
1,200000013,891941635763278,6.35,6.760000000000001,open_loop,sent,891941635967802,891941635969262,891941636696784,0.205984,409600,7,409852,nan,nan,open_loop,
0,100000013,891941885763278,6.6,6.760000000000001,open_loop,sent,891941886038241,891941886039633,891941886803164,0.276355,409600,7,409852,nan,nan,open_loop,
1,200000014,891942135763278,6.85,6.760000000000001,open_loop,sent,891942135897766,891942135898279,891942136805182,0.135001,409600,7,409852,nan,nan,open_loop,
0,100000014,891942335763278,7.05,6.760000000000001,open_loop,sent,891942335841394,891942335841888,891942336576966,0.07861,409600,7,409852,nan,nan,open_loop,
1,200000015,891942585763278,7.3,6.760000000000001,open_loop,sent,891942585839547,891942585840017,891942586559758,0.076739,409600,7,409852,nan,nan,open_loop,
0,100000015,891942835763278,7.55,6.760000000000001,open_loop,sent,891942835837487,891942835837991,891942836595114,0.074713,409600,7,409852,nan,nan,open_loop,
1,200000016,891943085763278,7.8,6.760000000000001,open_loop,sent,891943086019731,891943086020415,891943086746408,0.257137,409600,7,409852,nan,nan,open_loop,
