time,rnti,frame,slot,lcid,data_size
20:40:16.072270,49395,450,7,4,120
20:40:16.083595,49395,451,7,4,3688
20:40:16.084262,49395,451,8,4,8328
20:40:16.084263,49395,451,8,4,9032
20:40:16.084844,49395,451,9,4,3064
20:40:16.084844,49395,451,9,4,12056
20:40:16.084845,49395,451,9,4,2216
20:40:16.089310,49395,451,17,4,3712
20:40:16.090076,49395,451,18,4,6208
20:40:16.090076,49395,451,18,4,11152
20:40:16.090661,49395,451,19,4,944
20:40:16.090662,49395,451,19,4,12056
20:40:16.090662,49395,451,19,4,2024
20:40:16.094984,49395,452,7,4,3688
20:40:16.095626,49395,452,8,4,6424
20:40:16.095627,49395,452,8,4,10936
20:40:16.096273,49395,452,9,4,1160
20:40:16.096273,49395,452,9,4,12056
20:40:16.096274,49395,452,9,4,4120
20:40:16.100658,49395,452,17,4,3712
20:40:16.101274,49395,452,18,4,4304
20:40:16.101275,49395,452,18,4,12056
20:40:16.101275,49395,452,18,4,984
20:40:16.101835,49395,452,19,4,11112
20:40:16.101835,49395,452,19,4,6248
20:40:16.106195,49395,453,7,4,3688
20:40:16.106866,49395,453,8,4,2200
20:40:16.106866,49395,453,8,4,12056
20:40:16.106866,49395,453,8,4,3080
20:40:16.107407,49395,453,9,4,9016
20:40:16.107407,49395,453,9,4,8344
20:40:16.112055,49395,453,17,4,3712
20:40:16.112555,49395,453,18,4,80
20:40:16.112555,49395,453,18,4,12056
20:40:16.112555,49395,453,18,4,5200
20:40:16.113150,49395,453,19,4,6896
20:40:16.113150,49395,453,19,4,8152
20:40:16.117470,49395,454,7,4,3688
20:40:16.118389,49395,454,8,4,296
20:40:16.118389,49395,454,8,4,12056
20:40:16.118390,49395,454,8,4,4984
20:40:16.118662,49395,454,9,4,7112
20:40:16.118663,49395,454,9,4,10248
20:40:16.123258,49395,454,17,4,1848
20:40:16.123258,49395,454,17,4,1848
20:40:16.123856,49395,454,18,4,10248
20:40:16.123856,49395,454,18,4,7112
20:40:16.124405,49395,454,19,4,4984
20:40:16.124405,49395,454,19,4,12056
20:40:16.124405,49395,454,19,4,304
20:40:16.128912,49395,455,7,4,3688
20:40:16.129806,49395,455,8,4,8144
