time,rnti,frame,slot,snrx10,tpc,rssi
20:40:06.373341,61809,589,7,100,1,937
20:40:16.186277,49395,460,7,100,1,937
20:40:16.435156,61809,482,7,100,1,937
20:40:16.566272,49395,493,17,100,1,937
20:40:16.656589,61809,501,17,100,1,937
20:40:16.730529,49395,508,7,100,1,929
20:40:17.265061,49395,548,7,100,1,929
20:40:17.584727,49395,575,17,100,1,937
20:40:18.668045,61809,667,7,100,1,929
20:40:19.809836,61809,754,17,100,1,929
20:40:19.928798,49395,764,7,110,1,937
20:40:21.052515,49395,852,17,100,1,937
20:40:21.424054,61809,883,7,100,1,937
20:40:21.857327,49395,918,17,100,1,937
20:40:22.232826,61809,947,17,100,1,937
20:40:22.252800,61809,949,7,100,1,929
20:40:22.281202,49395,951,7,100,1,929
20:40:22.709353,49395,985,17,100,1,937
20:40:22.770911,61809,990,17,100,1,929
20:40:22.880422,49395,999,17,100,1,937
20:40:23.536322,61809,24,17,100,1,937
20:40:24.666471,49395,113,7,100,1,937
20:40:24.678606,61809,114,7,100,1,937
20:40:24.786686,49395,123,7,100,1,937
20:40:25.538208,61809,183,7,100,1,937
20:40:25.832127,61809,207,17,100,1,937
20:40:26.245715,61809,242,7,100,1,937
20:40:27.835751,61809,373,17,100,1,929
20:40:28.222482,49395,403,7,100,1,937
20:40:28.437431,49395,421,7,100,1,929
20:40:28.722991,61809,446,7,100,1,929
20:40:28.751498,61809,448,17,100,1,937
20:40:28.952991,61809,466,7,100,1,937
20:40:29.194665,61809,486,17,100,1,937
20:40:29.389434,49395,503,7,100,1,937
20:40:29.732692,49395,532,7,100,1,929
20:40:29.850076,61809,542,7,100,1,937
20:40:29.861780,49395,543,7,100,1,937
20:40:29.920236,49395,548,7,100,1,937
20:40:30.002729,49395,553,7,100,1,937
20:40:31.038634,61809,634,7,100,1,929
20:40:31.210943,61809,644,17,100,1,937
20:40:31.386382,61809,654,7,100,1,937
20:40:32.441105,49395,747,7,100,1,937
20:40:34.117148,49395,889,17,100,1,937
20:40:34.710992,61809,939,7,100,1,929
20:40:34.833959,61809,949,17,100,1,937
20:40:34.987094,61809,962,17,100,1,937
20:40:35.263872,49395,986,17,100,1,937
20:40:35.936542,49395,19,7,100,1,937
20:40:39.190916,49395,299,17,100,1,929
20:40:39.250597,49395,305,7,100,1,937
20:40:39.754590,61809,347,7,100,1,937
20:40:39.836757,49395,354,17,100,1,937
20:40:40.098864,61809,377,17,100,1,937
20:40:40.386349,49395,404,17,100,1,937
20:40:40.577763,61809,416,7,100,1,937
20:40:40.755149,49395,433,17,100,1,937
20:40:41.164697,61809,473,17,100,1,937
20:40:41.219580,61809,479,7,100,1,929
20:40:41.244070,61809,481,17,100,1,937
20:40:41.979969,49395,544,7,100,1,937
20:40:42.100173,61809,556,7,100,1,929
20:40:42.388336,61809,585,7,100,1,937
20:40:42.482272,49395,594,17,100,1,937
20:40:42.517318,49395,598,7,100,1,929
20:40:42.637115,49395,610,7,100,1,937
20:40:43.283231,61809,673,17,100,1,929
20:40:43.424664,61809,687,17,100,1,937
20:40:43.909024,49395,725,17,100,1,937
20:40:44.334967,61809,768,7,100,1,937
20:40:44.423801,61809,777,7,100,1,929
20:40:44.598679,49395,794,17,100,1,937
20:40:44.930569,61809,824,17,100,1,937
20:40:45.010616,49395,831,17,110,1,937
20:40:45.108405,61809,840,7,100,1,937
20:40:45.455025,61809,870,7,100,1,937
20:40:45.460834,61809,870,17,100,1,937
20:40:45.897051,49395,903,7,100,1,937
20:40:46.062490,61809,917,17,100,1,937
20:40:46.079839,61809,919,7,100,1,944
20:40:47.052860,49395,994,7,100,1,937
20:40:47.142877,61809,1002,7,100,1,937
20:40:47.537937,49395,13,7,100,1,937
20:40:47.571680,49395,16,7,100,1,937
20:40:47.639361,61809,18,7,100,1,937
20:40:47.845215,61809,33,17,100,1,937
20:40:48.528836,49395,94,7,100,1,937
20:40:48.688609,61809,108,7,100,1,937
20:40:49.863743,61809,199,7,100,1,937
20:40:50.071654,61809,217,7,100,1,937
20:40:50.140390,49395,223,7,100,1,937
20:40:50.399644,61809,245,17,100,1,937
20:40:50.531798,49395,255,7,100,1,937
20:40:50.684852,61809,268,17,100,1,929
20:40:50.958614,49395,289,17,100,1,937
20:40:51.478155,49395,333,7,100,1,937
20:40:51.957130,49395,366,17,100,1,937
20:40:52.015231,61809,371,17,100,1,937
20:40:52.301978,49395,396,7,100,1,937
20:40:52.664917,49395,426,17,100,1,937
20:40:53.421448,49395,490,7,100,1,937
20:40:53.766309,49395,519,17,100,1,937
20:40:54.034062,49395,536,7,100,1,944
20:40:54.190731,49395,549,7,100,1,929
20:40:54.541026,61809,578,7,100,1,937
20:40:54.558896,61809,579,17,100,1,937
20:40:54.558896,49395,579,17,100,1,929
20:40:55.126629,61809,618,8,100,1,937
20:40:55.162575,49395,621,7,100,1,944
20:40:55.204131,61809,624,17,100,1,937
20:40:55.555555,49395,653,17,100,1,929
20:40:55.711901,61809,667,7,100,1,929
20:40:56.031309,49395,695,7,100,1,937
20:40:56.276959,49395,716,17,100,1,937
