rung_index,commanded_noise_power_db,candidate_application_index,candidate_application_attempted_once,attempt_started_monotonic_ns,attempt_started_wall_time_ns,status,ran_epoch_id,control_session_id,send_monotonic_ns,send_wall_time_ns,response_received_monotonic_ns,response_received_wall_time_ns,handler_bracket_ms,response_sha256,post_apply_state_sha256,candidate_applied_once
0,-2.5,0,True,1582638919088185,1787367993855543453,ACK_AND_POST_STATE_VALIDATED_ONCE,45a25a20-b576-469e-8335-1e1040c139c0,a357dbac-7017-4ca4-b7f0-d333b208c0b2,1582638919090623,1787367993855545834,1582638919197925,1787367993855653161,0.107302,925ece52eb5b2941e21dda8b88ee4923303a28aff81a20a8464390ac5f5fb56f,c6f0ee4425b2d41425a7179a4617cb20f65f2a9cbe9582afaeae1abcbaccb4f4,True
