1787367533656101258,1582178719647865,connecting to 127.0.0.1:2031
1787367533656159852,1582178719705161,turning ON GNB_MAC_PUSCH_POWER_CONTROL
1787367533656167762,1582178719712814,time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
1787367533751959680,1582178815505359,19:58:53.714210,1904,870,8,510,48,0,480,0,5,28,860
1787367533778919457,1582178842464858,19:58:53.778191,1904,880,8,505,48,0,437,0,5,28,860
1787367533843845204,1582178907390937,19:58:53.842825,1904,890,8,510,48,0,480,0,5,28,860
1787367533909061345,1582178972606963,19:58:53.907820,1904,900,8,510,48,0,480,0,5,28,860
1787367533974143166,1582179037688792,19:58:53.973642,1904,910,8,510,48,1,480,0,5,28,860
1787367534039878601,1582179103424357,19:58:54.039289,1904,920,8,505,48,0,437,0,5,28,860
1787367534106061715,1582179169607787,19:58:54.104525,1904,930,8,510,48,0,480,0,5,28,860
1787367534202986633,1582179266532125,19:58:54.201949,1904,940,8,510,48,0,480,0,5,28,860
1787367534269094671,1582179332640299,19:58:54.268030,1904,950,8,510,48,0,480,0,5,28,860
1787367534338845018,1582179402390863,19:58:54.337633,1904,960,8,505,48,0,437,0,5,28,860
1787367534399837067,1582179463382663,19:58:54.399342,1904,970,8,510,48,0,480,0,5,28,860
1787367534462711788,1582179526257171,19:58:54.462510,1904,980,8,510,48,1,480,0,5,28,860
1787367534524873960,1582179588419038,19:58:54.524072,1904,990,8,505,48,0,480,0,5,28,860
1787367534526964907,1582179590509867,19:58:54.526738,1904,990,17,505,48,1,106,0,5,28,860
1787367534530304691,1582179593849876,19:58:54.529827,1904,991,7,500,48,0,2178,0,106,28,860
1787367534531316529,1582179594861475,19:58:54.530224,1904,991,8,505,48,1,10247,0,106,28,860
1787367534531502119,1582179595047049,19:58:54.530474,1904,991,9,505,61,1,8197,0,85,28,860
1787367534533454491,1582179596999441,19:58:54.532875,1904,991,17,500,61,0,2178,0,106,28,860
1787367534533470821,1582179597015749,19:58:54.533323,1904,991,18,505,61,1,10247,0,106,28,860
1787367534534516842,1582179598061774,19:58:54.533705,1904,991,19,505,61,1,8197,0,85,28,860
1787367534592364555,1582179655909668,19:58:54.591987,1904,1001,8,510,61,0,480,0,5,28,860
1787367534629303392,1582179692848418,19:58:54.628703,1904,1007,7,510,48,0,106,0,5,28,890
1787367534632355717,1582179695900879,19:58:54.631585,1904,1007,17,510,48,0,106,0,5,28,890
1787367534635542586,1582179699087962,19:58:54.634800,1904,1008,7,500,48,0,2178,0,106,28,860
1787367534635612574,1582179699157612,19:58:54.635280,1904,1008,8,510,61,0,9222,0,106,28,860
1787367534636635124,1582179700180071,19:58:54.635558,1904,1008,9,505,61,0,9222,0,95,28,860
1787367534638793086,1582179702338022,19:58:54.637898,1904,1008,17,500,61,0,2178,0,106,28,860
1787367534638815275,1582179702360202,19:58:54.638384,1904,1008,18,505,61,1,10247,0,106,28,860
1787367534638828899,1582179702373824,19:58:54.638626,1904,1008,19,505,61,1,8197,0,85,28,860
1787367534696764030,1582179760309524,19:58:54.696345,1904,1018,8,510,61,0,480,0,5,28,860
1787367534727260970,1582179790806126,19:58:54.727137,1904,1023,7,510,48,0,106,0,5,28,890
1787367534730409448,1582179793954495,19:58:54.730254,1904,1023,17,505,48,0,106,0,5,28,860
1787367534733736905,1582179797282632,19:58:54.733225,1904,0,7,500,48,0,2178,0,106,28,860
1787367534734654887,1582179798199866,19:58:54.733663,1904,0,8,510,61,0,9222,0,106,28,860
1787367534734689754,1582179798234692,19:58:54.734038,1904,0,9,505,61,0,9222,0,95,28,860
1787367534736846194,1582179800391136,19:58:54.736588,1904,0,17,500,61,0,2178,0,106,28,860
1787367534738110307,1582179801655392,19:58:54.736865,1904,0,18,505,61,1,10247,0,106,28,860
1787367534738113109,1582179801658028,19:58:54.737149,1904,0,19,505,61,1,8197,0,85,28,860
1787367534796075714,1582179859621789,19:58:54.795710,1904,10,8,510,61,0,480,0,5,28,860
1787367534829780555,1582179893326383,19:58:54.829295,1904,15,17,510,48,0,106,0,5,28,890
1787367534833573490,1582179897118691,19:58:54.832435,1904,16,7,510,48,0,106,0,5,28,890
1787367534836189407,1582179899735344,19:58:54.835949,1904,16,17,500,48,0,2178,0,106,28,860
1787367534837260549,1582179900805586,19:58:54.836529,1904,16,18,505,61,0,10247,0,106,28,860
1787367534837268507,1582179900813457,19:58:54.836888,1904,16,19,505,61,0,8197,0,85,28,860
1787367534839384190,1582179902929132,19:58:54.839067,1904,17,7,500,61,0,2178,0,106,28,860
1787367534840500903,1582179904045928,19:58:54.839424,1904,17,8,505,61,1,10247,0,106,28,860
1787367534840504812,1582179904049792,19:58:54.839706,1904,17,9,505,61,1,8197,0,85,28,860
1787367534901678512,1582179965223753,19:58:54.901006,1904,27,8,510,61,0,480,0,5,28,860
1787367534928997918,1582179992543884,19:58:54.928641,1904,31,17,510,48,0,106,0,5,28,890
1787367534932210552,1582179995756063,19:58:54.931948,1904,32,7,505,48,0,106,0,5,28,860
1787367534935343525,1582179998888629,19:58:54.935016,1904,32,17,500,48,0,2178,0,106,28,860
1787367534936401135,1582179999946293,19:58:54.935470,1904,32,18,505,61,0,10247,0,106,28,860
1787367534936452731,1582179999997713,19:58:54.935732,1904,32,19,505,61,0,8197,0,85,28,860
1787367534938537144,1582180002082152,19:58:54.938435,1904,33,7,500,61,0,2178,0,106,28,860
1787367534939586262,1582180003131245,19:58:54.938815,1904,33,8,505,61,0,10247,0,106,28,860
1787367534939605926,1582180003150904,19:58:54.939090,1904,33,9,505,61,1,8197,0,85,28,860
1787367535001779560,1582180065324843,19:58:55.000738,1904,43,8,510,61,0,480,0,5,28,860
1787367535029202231,1582180092747745,19:58:55.028472,1904,47,17,510,48,0,106,0,5,28,860
1787367535032560356,1582180096105458,19:58:55.031608,1904,48,7,510,48,0,106,0,5,28,890
1787367535036121923,1582180099667161,19:58:55.034880,1904,48,17,500,48,0,2178,0,106,28,860
1787367535036128506,1582180099673458,19:58:55.035433,1904,48,18,505,61,0,10247,0,106,28,860
1787367535037176103,1582180100721123,19:58:55.036051,1904,48,19,505,61,0,8197,0,85,28,860
1787367535039243498,1582180102788544,19:58:55.037903,1904,49,7,500,61,0,2178,0,106,28,860
1787367535039274994,1582180102819967,19:58:55.038512,1904,49,8,505,61,1,10247,0,106,28,860
1787367535039812923,1582180103357907,19:58:55.038856,1904,49,9,505,61,1,8197,0,85,28,860
1787367535101106312,1582180164651918,19:58:55.100555,1904,59,8,510,61,0,480,0,5,28,860
1787367535128301931,1582180191847231,19:58:55.127936,1904,63,17,510,48,0,106,0,5,28,890
1787367535131579968,1582180195125004,19:58:55.131224,1904,64,7,505,48,0,106,0,5,28,860
1787367535134707829,1582180198252852,19:58:55.134311,1904,64,17,500,48,0,2178,0,106,28,860
1787367535135696410,1582180199241422,19:58:55.134688,1904,64,18,505,61,0,10247,0,106,28,860
1787367535135734111,1582180199279055,19:58:55.135271,1904,64,19,505,61,0,8197,0,85,28,860
1787367535137853977,1582180201398950,19:58:55.137472,1904,65,7,500,61,0,2178,0,106,28,860
1787367535138929520,1582180202474481,19:58:55.137970,1904,65,8,505,61,1,10247,0,106,28,860
1787367535138931932,1582180202476871,19:58:55.138503,1904,65,9,505,61,1,8197,0,85,28,860
1787367535213016673,1582180276561981,19:58:55.212775,1904,75,8,510,61,0,480,0,5,28,860
1787367535228747366,1582180292292603,19:58:55.228206,1904,77,17,510,48,0,106,0,5,28,890
1787367535232014120,1582180295559403,19:58:55.231050,1904,78,7,510,48,0,106,0,5,28,860
1787367535236032163,1582180299577446,19:58:55.234261,1904,78,17,500,48,0,2178,0,106,28,860
1787367535236042567,1582180299587565,19:58:55.234717,1904,78,18,505,61,0,10247,0,106,28,860
1787367535236203088,1582180299748044,19:58:55.235248,1904,78,19,505,61,0,8197,0,85,28,860
1787367535237294837,1582180300840066,19:58:55.237214,1904,79,7,500,61,0,2178,0,106,28,860
1787367535238472794,1582180302017961,19:58:55.237790,1904,79,8,505,61,1,10247,0,106,28,860
1787367535238486865,1582180302031828,19:58:55.238186,1904,79,9,505,61,1,8197,0,85,28,860
1787367535299617750,1582180363162912,19:58:55.298832,1904,89,8,510,61,0,480,0,5,28,860
1787367535339972170,1582180403517278,19:58:55.339424,1904,93,7,510,48,0,106,0,5,28,890
1787367535343176526,1582180406721604,19:58:55.342639,1904,93,17,510,48,0,106,0,5,28,890
1787367535346180932,1582180409726021,19:58:55.345678,1904,94,7,500,48,0,2178,0,106,28,860
1787367535347072860,1582180410618124,19:58:55.346116,1904,94,8,505,61,0,10247,0,106,28,860
1787367535347112356,1582180410657359,19:58:55.346406,1904,94,9,505,61,0,8197,0,85,28,860
1787367535349268029,1582180412813092,19:58:55.348670,1904,94,17,500,61,0,2178,0,106,28,860
1787367535350301799,1582180413846834,19:58:55.349547,1904,94,18,505,61,1,10247,0,106,28,860
1787367535350305629,1582180413850645,19:58:55.349765,1904,94,19,505,61,1,8197,0,85,28,860
1787367535407967160,1582180471512562,19:58:55.407607,1904,104,8,505,61,0,437,0,5,28,860
1787367535429358692,1582180492904173,19:58:55.428654,1904,107,17,510,48,0,106,0,5,28,890
1787367535432718152,1582180496263345,19:58:55.431693,1904,108,7,510,48,0,106,0,5,28,890
1787367535435939645,1582180499484817,19:58:55.434907,1904,108,17,500,48,0,2178,0,106,28,860
1787367535435945079,1582180499490012,19:58:55.435379,1904,108,18,505,61,0,10247,0,106,28,860
1787367535436861096,1582180500406067,19:58:55.435747,1904,108,19,505,61,0,8197,0,85,28,860
1787367535439163792,1582180502708833,19:58:55.438472,1904,109,7,500,61,0,2178,0,106,28,860
1787367535439167002,1582180502711969,19:58:55.439076,1904,109,8,505,61,1,10247,0,106,28,860
1787367535440212496,1582180503757428,19:58:55.439366,1904,109,9,505,61,1,8197,0,85,28,860
1787367535501234324,1582180564779948,19:58:55.499865,1904,119,8,510,61,0,480,0,5,28,860
1787367535528386475,1582180591932436,19:58:55.527828,1904,123,17,510,48,0,106,0,5,28,890
1787367535531511137,1582180595056285,19:58:55.531004,1904,124,7,510,48,0,106,0,5,28,860
1787367535534895862,1582180598440933,19:58:55.533990,1904,124,17,500,48,0,2178,0,106,28,860
1787367535534900715,1582180598445643,19:58:55.534513,1904,124,18,505,61,0,10247,0,106,28,860
1787367535534902183,1582180598447094,19:58:55.534742,1904,124,19,505,61,0,8197,0,85,28,860
1787367535539132823,1582180602678315,19:58:55.537017,1904,125,7,500,61,0,2178,0,106,28,860
1787367535539151477,1582180602696541,19:58:55.537474,1904,125,8,505,61,0,10247,0,106,28,860
1787367535539156162,1582180602701169,19:58:55.537846,1904,125,9,505,61,1,8197,0,85,28,860
1787367535600177623,1582180663723049,19:58:55.599864,1904,135,8,510,61,0,480,0,5,28,860
1787367535627748350,1582180691293601,19:58:55.627170,1904,139,17,510,48,0,106,0,5,28,890
1787367535630925355,1582180694470455,19:58:55.629901,1904,140,7,505,48,0,106,0,5,28,860
1787367535634250320,1582180697795733,19:58:55.633081,1904,140,17,500,48,0,2178,0,106,28,860
1787367535634258663,1582180697803634,19:58:55.633520,1904,140,18,505,61,0,10247,0,106,28,860
1787367535634260389,1582180697805314,19:58:55.633795,1904,140,19,505,61,0,8197,0,85,28,860
1787367535636371300,1582180699916556,19:58:55.636081,1904,141,7,500,61,0,2178,0,106,28,860
1787367535637389274,1582180700934376,19:58:55.636762,1904,141,8,505,61,1,10247,0,106,28,860
1787367535637402374,1582180700947349,19:58:55.637097,1904,141,9,505,61,1,8197,0,85,28,860
1787367535701126810,1582180764671921,19:58:55.699544,1904,151,8,510,61,0,480,0,5,28,860
1787367535728014672,1582180791560418,19:58:55.727260,1904,155,17,510,48,0,106,0,5,28,890
1787367535731179340,1582180794724625,19:58:55.730665,1904,156,7,510,48,0,106,0,5,28,890
1787367535734503783,1582180798049088,19:58:55.733734,1904,156,17,500,48,0,2178,0,106,28,860
1787367535734516352,1582180798061314,19:58:55.734203,1904,156,18,505,61,0,10247,0,106,28,860
1787367535735425121,1582180798970069,19:58:55.734485,1904,156,19,505,61,0,8197,0,85,28,860
1787367535737532376,1582180801077308,19:58:55.736868,1904,157,7,500,61,0,2178,0,106,28,860
1787367535737535837,1582180801080762,19:58:55.737283,1904,157,8,505,61,1,10247,0,106,28,860
