1787365821978359843,1580467041906304,connecting to 127.0.0.1:2031
1787365821978396958,1580467041942106,turning ON GNB_MAC_UL_MCS_DECISION
1787365821978401643,1580467041946626,time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
1787365822032295350,1580467095841309,19:30:22.031785,65103,903,2,903,8,474,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365822096239000,1580467159785311,19:30:22.095558,65103,913,2,913,8,475,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365822159592175,1580467223138159,19:30:22.158886,65103,923,2,923,8,476,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365822223829232,1580467287375807,19:30:22.222584,65103,933,2,933,8,476,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365822287831117,1580467351376977,19:30:22.286497,65103,943,2,943,8,477,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365822351100794,1580467414646695,19:30:22.350396,65103,953,2,953,8,478,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365822417404139,1580467480950449,19:30:22.416355,65103,963,2,963,8,478,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365822486975912,1580467550521782,19:30:22.485606,65103,973,2,973,8,479,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365822556192850,1580467619738806,19:30:22.555240,65103,983,2,983,8,480,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365822623731629,1580467687277663,19:30:22.623052,65103,993,2,993,8,480,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365822691861788,1580467755407816,19:30:22.690980,65103,1003,2,1003,8,481,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365822760418692,1580467823963927,19:30:22.759307,65103,1013,2,1013,8,481,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365822828590327,1580467892135511,19:30:22.827553,65103,1023,2,1023,8,482,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365822845256112,1580467908801377,19:30:22.844756,65103,1,11,1,17,483,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787365822848552179,1580467912097278,19:30:22.848195,65103,2,1,2,7,483,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787365822852728622,1580467916273566,19:30:22.851640,65103,2,11,2,17,483,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
