time,mono_sec,mono_nsec,rnti,frame,slot,sdu_bytes
20:08:19.583197,1582744,646742006,10844,882,8,480
20:08:19.646972,1582744,710516903,10844,892,8,480
20:08:19.712198,1582744,775743412,10844,902,8,480
20:08:19.776823,1582744,840368103,10844,912,8,437
20:08:19.840387,1582744,903932420,10844,922,8,480
20:08:19.905524,1582744,969069041,10844,932,8,480
20:08:19.970128,1582745,33673090,10844,942,8,480
20:08:20.035035,1582745,98580706,10844,952,8,437
20:08:20.098295,1582745,161840518,10844,962,8,480
20:08:20.192966,1582745,256511466,10844,972,8,480
20:08:20.256403,1582745,319948542,10844,982,8,480
20:08:20.324008,1582745,387553046,10844,992,8,437
20:08:20.388228,1582745,451773321,10844,1002,8,480
20:08:20.398173,1582745,461718146,10844,1003,17,106
20:08:20.401196,1582745,464741237,10844,1004,7,106
20:08:20.404421,1582745,467966568,10844,1004,17,2178
20:08:20.404970,1582745,468514932,10844,1004,18,10247
20:08:20.405286,1582745,468831301,10844,1004,19,8197
20:08:20.407720,1582745,471264836,10844,1005,7,2178
20:08:20.408264,1582745,471809687,10844,1005,8,10247
20:08:20.408521,1582745,472066733,10844,1005,9,8197
20:08:20.477742,1582745,541287555,10844,1015,8,480
20:08:20.499757,1582745,563302272,10844,1018,17,106
20:08:20.502722,1582745,566267689,10844,1019,7,106
20:08:20.506370,1582745,569915541,10844,1019,17,2178
20:08:20.506863,1582745,570408215,10844,1019,18,10247
20:08:20.507445,1582745,570990410,10844,1019,19,8197
20:08:20.509024,1582745,572569187,10844,1020,7,2178
20:08:20.510020,1582745,573565339,10844,1020,8,10247
20:08:20.510279,1582745,573824688,10844,1020,9,8197
20:08:20.573999,1582745,637544448,10844,6,8,480
20:08:20.599440,1582745,662985561,10844,10,7,106
20:08:20.602681,1582745,666225937,10844,10,17,106
20:08:20.605616,1582745,669160882,10844,11,7,2178
20:08:20.606107,1582745,669652353,10844,11,8,10247
20:08:20.606527,1582745,670072571,10844,11,9,8197
20:08:20.608991,1582745,672536303,10844,11,17,2178
20:08:20.609276,1582745,672821310,10844,11,18,10247
20:08:20.609591,1582745,673136459,10844,11,19,8197
20:08:20.669955,1582745,733500075,10844,21,8,480
20:08:20.700557,1582745,764102256,10844,25,17,106
20:08:20.703590,1582745,767135297,10844,26,7,106
20:08:20.706946,1582745,770491122,10844,26,17,2178
20:08:20.707665,1582745,771210254,10844,26,18,10247
20:08:20.708307,1582745,771852314,10844,26,19,8197
20:08:20.710283,1582745,773828634,10844,27,7,2178
20:08:20.710766,1582745,774311151,10844,27,8,10247
