ue_id,frame_id,message_id,scheduled_raw_ns,first_chunk_raw_ns,complete_raw_ns,complete_latency_ms,payload_bytes,chunks,onwire_bytes,checksum_expected,checksum_actual,checksum_ok,identity_ok,source_ip
1,200000000,736870912,895792964859129,895793089206462,895793520778759,555.91963,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000000,368435456,895793764859129,895793954074516,895794410632554,645.773425,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000001,736870913,895794514859129,895794653047069,895795085737447,570.878318,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000001,368435457,895795314859129,895795626686039,895796067096187,752.237058,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000002,736870914,895796114859129,895796243505495,895796735355121,620.495992,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000002,368435458,895796914859129,895797013444069,895797445678260,530.819131,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000003,736870915,895797664859129,895797791403602,895798233566843,568.707714,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000003,368435459,895798464859129,895798685423739,895799121618115,656.758986,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000004,736870916,895799264859129,895799440238813,895799960106373,695.247244,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000004,368435460,895800064859129,895800214995132,895800676447453,611.588324,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000005,736870917,895800814859129,895800994295657,895801430386944,615.527815,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000005,368435461,895801614859129,895801838458437,895802273160007,658.300878,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000006,736870918,895802414859129,895802593571311,895803107546968,692.687839,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000006,368435462,895803214859129,895803354811740,895803871216046,656.356917,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000007,736870919,895804014859129,895804196428494,895804649203491,634.344362,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000007,368435463,895804764859129,895805004245764,895805446337433,681.478304,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000008,736870920,895805564859129,895805760523914,895806295589032,730.729903,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000008,368435464,895806364859129,895806560560140,895807032123057,667.263928,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000009,736870921,895807164859129,895807351336200,895807772807575,607.948446,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
