time,rnti,frame,slot,snrx10,tpc,rssi
21:42:21.816742,45239,832,7,100,1,937
21:42:25.579424,45239,108,7,100,1,937
21:42:26.731236,35021,202,7,100,1,937
21:42:28.043165,45239,307,7,100,1,937
21:42:29.286445,45239,408,7,100,1,937
21:42:30.010087,35021,465,7,100,1,937
21:42:30.443801,45239,500,17,100,1,937
21:42:30.460881,35021,501,7,100,1,937
21:42:30.536426,35021,508,17,100,1,929
21:42:30.846967,45239,539,7,100,1,937
21:42:31.628810,45239,607,7,100,1,937
21:42:39.881734,35021,279,7,100,1,937
21:42:45.429638,45239,785,7,100,1,937
21:42:50.926599,35021,253,7,100,1,937
21:42:52.265246,45239,361,7,100,1,937
21:42:58.239330,35021,852,7,100,1,937
21:43:08.015183,45239,637,7,100,1,937
21:43:10.145696,45239,834,7,100,1,937
21:43:19.459332,35021,604,7,100,1,937
21:43:23.234886,35021,906,7,100,1,937
21:43:24.651958,45239,1011,7,100,1,937
21:43:27.160249,45239,188,7,100,1,937
