run_group,iface,iface_label,samples,duration_s,avg_tx_mbps,p95_tx_mbps,max_tx_mbps,avg_rx_mbps,p95_rx_mbps,max_rx_mbps,tx_bytes_delta,rx_bytes_delta,tx_packets_delta,rx_packets_delta,tx_drops_delta,rx_drops_delta,tx_errors_delta,rx_errors_delta,ping_attempts,ping_success_rate,avg_ping_rtt_ms,p95_ping_rtt_ms
A3,oaitun_ue1,ue0,81,80.001,2.90723,6.6451,6.65174,0.000172796,0,0.0138237,29071840,1728,19600,3,0,0,0,0,0,,,
A3,oaitun_ue2,ue1,81,80.001,2.90716,6.6449,6.64648,0.000230396,0,0.0138237,29071840,2304,19600,4,0,0,0,0,0,,,
