recv_raw_ns,recv_wall_ns,source_ip,ue_id,message_id,chunk_index,total_chunks,udp_payload_bytes,onwire_bytes,duplicate
888425952848711,1786673789490474384,127.0.0.1,1,736870912,0,7,60000,60028,0
888425952950712,1786673789490535668,127.0.0.1,1,736870912,1,7,60000,60028,0
888425952986045,1786673789490569142,127.0.0.1,1,736870912,2,7,60000,60028,0
888425953014388,1786673789490597137,127.0.0.1,1,736870912,3,7,60000,60028,0
888425953047049,1786673789490629698,127.0.0.1,1,736870912,4,7,60000,60028,0
888425953074464,1786673789490657050,127.0.0.1,1,736870912,5,7,60000,60028,0
888425953098546,1786673789490681024,127.0.0.1,1,736870912,6,7,49656,49684,0
888426202361398,1786673789739960520,127.0.0.1,0,368435456,0,7,60000,60028,0
888426202426532,1786673789740016054,127.0.0.1,0,368435456,1,7,60000,60028,0
888426202447185,1786673789740032614,127.0.0.1,0,368435456,2,7,60000,60028,0
888426202474900,1786673789740059988,127.0.0.1,0,368435456,3,7,60000,60028,0
888426202684932,1786673789740269949,127.0.0.1,0,368435456,4,7,60000,60028,0
888426202709781,1786673789740294909,127.0.0.1,0,368435456,5,7,60000,60028,0
888426202731184,1786673789740316318,127.0.0.1,0,368435456,6,7,49656,49684,0
888426452694023,1786673789990297459,127.0.0.1,1,736870913,0,7,60000,60028,0
888426452739766,1786673789990332169,127.0.0.1,1,736870913,1,7,60000,60028,0
888426452756274,1786673789990344539,127.0.0.1,1,736870913,2,7,60000,60028,0
888426452766870,1786673789990354617,127.0.0.1,1,736870913,3,7,60000,60028,0
888426452995248,1786673789990583223,127.0.0.1,1,736870913,4,7,60000,60028,0
888426453233623,1786673789990821858,127.0.0.1,1,736870913,5,7,60000,60028,0
888426453259528,1786673789990849691,127.0.0.1,1,736870913,6,7,49656,49684,0
888426702488372,1786673790240264954,127.0.0.1,0,368435457,0,7,60000,60028,0
888426702702914,1786673790240297279,127.0.0.1,0,368435457,1,7,60000,60028,0
888426702718001,1786673790240309017,127.0.0.1,0,368435457,2,7,60000,60028,0
888426702728011,1786673790240318425,127.0.0.1,0,368435457,3,7,60000,60028,0
888426702873596,1786673790240464122,127.0.0.1,0,368435457,4,7,60000,60028,0
888426702888240,1786673790240478719,127.0.0.1,0,368435457,5,7,60000,60028,0
888426702896171,1786673790240487926,127.0.0.1,0,368435457,6,7,49656,49684,0
888426952622581,1786673790490229970,127.0.0.1,1,736870914,0,7,60000,60028,0
888426952664933,1786673790490261418,127.0.0.1,1,736870914,1,7,60000,60028,0
888426952678932,1786673790490272277,127.0.0.1,1,736870914,2,7,60000,60028,0
888426952691842,1786673790490284759,127.0.0.1,1,736870914,3,7,60000,60028,0
888426952700346,1786673790490293152,127.0.0.1,1,736870914,4,7,60000,60028,0
888426952708127,1786673790490301103,127.0.0.1,1,736870914,5,7,60000,60028,0
888426952716093,1786673790490308818,127.0.0.1,1,736870914,6,7,49656,49684,0
888427202768162,1786673790740378390,127.0.0.1,0,368435458,0,7,60000,60028,0
888427202820347,1786673790740419954,127.0.0.1,0,368435458,1,7,60000,60028,0
888427202834791,1786673790740430606,127.0.0.1,0,368435458,2,7,60000,60028,0
888427202849498,1786673790740445046,127.0.0.1,0,368435458,3,7,60000,60028,0
888427202857923,1786673790740453338,127.0.0.1,0,368435458,4,7,60000,60028,0
888427202869100,1786673790740464731,127.0.0.1,0,368435458,5,7,60000,60028,0
888427202877776,1786673790740475122,127.0.0.1,0,368435458,6,7,49656,49684,0
888427402435851,1786673790940055498,127.0.0.1,1,736870915,0,7,60000,60028,0
888427402677406,1786673790940276930,127.0.0.1,1,736870915,1,7,60000,60028,0
888427402692545,1786673790940290585,127.0.0.1,1,736870915,2,7,60000,60028,0
888427402704820,1786673790940302479,127.0.0.1,1,736870915,3,7,60000,60028,0
888427402714690,1786673790940312312,127.0.0.1,1,736870915,4,7,60000,60028,0
888427402724177,1786673790940322018,127.0.0.1,1,736870915,5,7,60000,60028,0
888427402733892,1786673790940333934,127.0.0.1,1,736870915,6,7,49656,49684,0
888427652760940,1786673791190376526,127.0.0.1,0,368435459,0,7,60000,60028,0
888427652807012,1786673791190411323,127.0.0.1,0,368435459,1,7,60000,60028,0
888427652823120,1786673791190423683,127.0.0.1,0,368435459,2,7,60000,60028,0
888427652834753,1786673791190434984,127.0.0.1,0,368435459,3,7,60000,60028,0
888427652842486,1786673791190442605,127.0.0.1,0,368435459,4,7,60000,60028,0
888427652851895,1786673791190452150,127.0.0.1,0,368435459,5,7,60000,60028,0
888427652866111,1786673791190468844,127.0.0.1,0,368435459,6,7,49656,49684,0
888427902715084,1786673791440334421,127.0.0.1,1,736870916,0,7,60000,60028,0
888427902791649,1786673791440399232,127.0.0.1,1,736870916,1,7,60000,60028,0
888427902808617,1786673791440411686,127.0.0.1,1,736870916,2,7,60000,60028,0
888427902818843,1786673791440421651,127.0.0.1,1,736870916,3,7,60000,60028,0
888427902828191,1786673791440430863,127.0.0.1,1,736870916,4,7,60000,60028,0
888427902837395,1786673791440440227,127.0.0.1,1,736870916,5,7,60000,60028,0
888427902846380,1786673791440451585,127.0.0.1,1,736870916,6,7,49656,49684,0
888428153110928,1786673791690734765,127.0.0.1,0,368435460,0,7,60000,60028,0
888428153159865,1786673791690768729,127.0.0.1,0,368435460,1,7,60000,60028,0
888428153173703,1786673791690779423,127.0.0.1,0,368435460,2,7,60000,60028,0
888428153182639,1786673791690787950,127.0.0.1,0,368435460,3,7,60000,60028,0
888428153189833,1786673791690795105,127.0.0.1,0,368435460,4,7,60000,60028,0
888428153198162,1786673791690803644,127.0.0.1,0,368435460,5,7,60000,60028,0
888428153206822,1786673791690813659,127.0.0.1,0,368435460,6,7,49656,49684,0
