ue_id,frame_id,scheduled_raw_ns,scheduled_elapsed_s,demand_rate_mbps,controller,status,decision_raw_ns,send_start_raw_ns,send_end_raw_ns,send_lag_ms,payload_bytes,chunks,onwire_bytes,c_hat_mbps,c1_budget_mbps,admit_reason,local_error
1,200000000,892340122453759,0.05,5.2,open_loop,sent,892340122542620,892340122543080,892340123585209,0.089321,409600,7,409852,nan,nan,open_loop,
0,100000000,892340472453759,0.4,5.2,open_loop,sent,892340472496464,892340472496962,892340473454436,0.043203,409600,7,409852,nan,nan,open_loop,
1,200000001,892340772453759,0.7,5.2,open_loop,sent,892340772544341,892340772545119,892340773383945,0.09136,409600,7,409852,nan,nan,open_loop,
0,100000001,892341072453759,1.0,5.2,open_loop,sent,892341072548109,892341072549012,892341073422584,0.095253,409600,7,409852,nan,nan,open_loop,
1,200000002,892341372453759,1.3,5.2,open_loop,sent,892341372549253,892341372550171,892341373625055,0.096412,409600,7,409852,nan,nan,open_loop,
0,100000002,892341722453759,1.65,5.2,open_loop,sent,892341722537472,892341722537938,892341723353613,0.084179,409600,7,409852,nan,nan,open_loop,
1,200000003,892342022453759,1.95,5.2,open_loop,sent,892342022744112,892342022744843,892342023512382,0.291084,409600,7,409852,nan,nan,open_loop,
0,100000003,892342322453759,2.25,5.2,open_loop,sent,892342322698007,892342322698870,892342323463831,0.245111,409600,7,409852,nan,nan,open_loop,
1,200000004,892342672453759,2.6,5.2,open_loop,sent,892342672549386,892342672550168,892342673499516,0.096409,409600,7,409852,nan,nan,open_loop,
0,100000004,892342972453759,2.9,5.2,open_loop,sent,892342972559140,892342972560283,892342973401326,0.106524,409600,7,409852,nan,nan,open_loop,
1,200000005,892343272453759,3.2,5.2,open_loop,sent,892343272551823,892343272552655,892343273371461,0.098896,409600,7,409852,nan,nan,open_loop,
0,100000005,892343622453759,3.55,5.2,open_loop,sent,892343622558575,892343622559669,892343623397083,0.10591,409600,7,409852,nan,nan,open_loop,
1,200000006,892343922453759,3.85,5.2,open_loop,sent,892343922600086,892343922600588,892343923426910,0.146829,409600,7,409852,nan,nan,open_loop,
0,100000006,892344222453759,4.15,5.2,open_loop,sent,892344222555842,892344222556972,892344223683752,0.103213,409600,7,409852,nan,nan,open_loop,
1,200000007,892344572453759,4.5,5.2,open_loop,sent,892344572558199,892344572559542,892344573618378,0.105783,409600,7,409852,nan,nan,open_loop,
0,100000007,892344872453759,4.8,5.2,open_loop,sent,892344872562111,892344872563600,892344873441020,0.109841,409600,7,409852,nan,nan,open_loop,
1,200000008,892345172453759,5.1,5.2,open_loop,sent,892345172555916,892345172556765,892345173719140,0.103006,409600,7,409852,nan,nan,open_loop,
0,100000008,892345472453759,5.4,5.2,open_loop,sent,892345473261482,892345473264120,892345474095188,0.810361,409600,7,409852,nan,nan,open_loop,
1,200000009,892345822453759,5.75,5.2,open_loop,sent,892345822553098,892345822553875,892345823459444,0.100116,409600,7,409852,nan,nan,open_loop,
