recv_raw_ns,recv_wall_ns,source_ip,ue_id,message_id,chunk_index,total_chunks,udp_payload_bytes,onwire_bytes,duplicate
892340332089355,1786677703909369792,192.168.70.134,1,736870912,0,7,60000,60028,0
892340397023725,1786677703974280660,192.168.70.134,1,736870912,1,7,60000,60028,0
892340461802211,1786677704039061697,192.168.70.134,1,736870912,2,7,60000,60028,0
892340528167565,1786677704105425824,192.168.70.134,1,736870912,3,7,60000,60028,0
892340628691115,1786677704205949217,192.168.70.134,0,368435456,0,7,60000,60028,0
892340726193406,1786677704303460714,192.168.70.134,0,368435456,1,7,60000,60028,0
892340727277543,1786677704304524656,192.168.70.134,1,736870912,4,7,60000,60028,0
892340855981205,1786677704433243976,192.168.70.134,0,368435456,2,7,60000,60028,0
892340856445667,1786677704433691884,192.168.70.134,1,736870912,5,7,60000,60028,0
892340964600307,1786677704541863128,192.168.70.134,1,736870912,6,7,49656,49684,0
892340984429318,1786677704561685554,192.168.70.134,0,368435456,3,7,60000,60028,0
892341094549993,1786677704671814510,192.168.70.134,1,736870913,0,7,60000,60028,0
892341114914350,1786677704692191056,192.168.70.134,0,368435456,4,7,60000,60028,0
892341271996555,1786677704849262468,192.168.70.134,1,736870913,1,7,60000,60028,0
892341290633268,1786677704867897420,192.168.70.134,0,368435456,5,7,60000,60028,0
892341428012772,1786677705005280469,192.168.70.134,1,736870913,2,7,60000,60028,0
892341428130295,1786677705005381827,192.168.70.134,0,368435456,6,7,49656,49684,0
892341557875380,1786677705135145568,192.168.70.134,1,736870913,3,7,60000,60028,0
892341558136743,1786677705135392999,192.168.70.134,0,368435457,0,7,60000,60028,0
892341688239610,1786677705265509238,192.168.70.134,0,368435457,1,7,60000,60028,0
892341688730408,1786677705265986379,192.168.70.134,1,736870913,4,7,60000,60028,0
892341819920452,1786677705397191135,192.168.70.134,0,368435457,2,7,60000,60028,0
892341820532692,1786677705397791726,192.168.70.134,1,736870913,5,7,60000,60028,0
892341931565002,1786677705508844614,192.168.70.134,1,736870913,6,7,49656,49684,0
892341951745162,1786677705529016564,192.168.70.134,0,368435457,3,7,60000,60028,0
892342061917124,1786677705639191285,192.168.70.134,1,736870914,0,7,60000,60028,0
892342081999664,1786677705659269148,192.168.70.134,0,368435457,4,7,60000,60028,0
892342191728629,1786677705769002489,192.168.70.134,1,736870914,1,7,60000,60028,0
892342211753051,1786677705789027658,192.168.70.134,0,368435457,5,7,60000,60028,0
892342324207184,1786677705901483835,192.168.70.134,1,736870914,2,7,60000,60028,0
892342324384695,1786677705901647881,192.168.70.134,0,368435457,6,7,49656,49684,0
892342525400131,1786677706102680919,192.168.70.134,0,368435458,0,7,60000,60028,0
892342525489662,1786677706102755373,192.168.70.134,1,736870914,3,7,60000,60028,0
892342655980434,1786677706233263704,192.168.70.134,0,368435458,1,7,60000,60028,0
892342656449968,1786677706233714056,192.168.70.134,1,736870914,4,7,60000,60028,0
892342805239443,1786677706382542149,192.168.70.134,0,368435458,2,7,60000,60028,0
892342810239094,1786677706387512630,192.168.70.134,1,736870914,5,7,60000,60028,0
892342933614774,1786677706510895231,192.168.70.134,1,736870914,6,7,49656,49684,0
892342958715883,1786677706535999266,192.168.70.134,0,368435458,3,7,60000,60028,0
892343085988733,1786677706663273458,192.168.70.134,1,736870915,0,7,60000,60028,0
892343109664728,1786677706686949029,192.168.70.134,0,368435458,4,7,60000,60028,0
892343241477970,1786677706818764027,192.168.70.134,1,736870915,1,7,60000,60028,0
892343264347629,1786677706841638724,192.168.70.134,0,368435458,5,7,60000,60028,0
892343455992254,1786677707033279901,192.168.70.134,0,368435458,6,7,49656,49684,0
892343456550548,1786677707033825422,192.168.70.134,1,736870915,2,7,60000,60028,0
892343608245695,1786677707185533864,192.168.70.134,0,368435459,0,7,60000,60028,0
892343613083660,1786677707190372783,192.168.70.134,1,736870915,3,7,60000,60028,0
892343759773606,1786677707337074480,192.168.70.134,0,368435459,1,7,60000,60028,0
892343764325792,1786677707341605203,192.168.70.134,1,736870915,4,7,60000,60028,0
892343909072932,1786677707486369430,192.168.70.134,0,368435459,2,7,60000,60028,0
892343913972240,1786677707491254883,192.168.70.134,1,736870915,5,7,60000,60028,0
892344034499929,1786677707611794102,192.168.70.134,1,736870915,6,7,49656,49684,0
892344062762998,1786677707640055723,192.168.70.134,0,368435459,3,7,60000,60028,0
892344183482472,1786677707760782647,192.168.70.134,1,736870916,0,7,60000,60028,0
892344212911058,1786677707790208993,192.168.70.134,0,368435459,4,7,60000,60028,0
892344319684557,1786677707896985758,192.168.70.134,1,736870916,1,7,60000,60028,0
892344344910921,1786677707922207936,192.168.70.134,0,368435459,5,7,60000,60028,0
