time,direction,rnti,frame,diff,old_mcs,new_mcs,max_mcs_input,max_mcs_applied,min_mcs,opt_max_mcs,num_sched,num_retx,bler_window_ppm,bler_before_ppm,bler_after_ppm,lower_ppm,upper_ppm,branch,updated
11:25:09.169400,0,54415,874,100,0,0,28,28,0,28,3,0,0,43046,38742,50000,150000,3,1
11:25:09.883756,0,54415,974,100,0,0,28,28,0,28,1,0,0,38742,34867,50000,150000,3,1
11:25:09.980074,0,54415,987,13,0,0,28,28,0,28,1,0,0,34867,31381,50000,150000,3,1
11:25:10.088711,0,54415,1002,15,0,0,28,28,0,28,1,0,0,31381,28242,50000,150000,3,1
11:25:10.191470,0,54415,1016,14,0,0,28,28,0,28,1,0,0,28242,25418,50000,150000,3,1
11:25:10.277935,0,54415,4,12,0,0,28,28,0,28,1,0,0,25418,22876,50000,150000,3,1
11:25:10.389744,0,54415,19,15,0,0,28,28,0,28,1,0,0,22876,20589,50000,150000,3,1
11:25:10.489893,0,54415,33,14,0,0,28,28,0,28,1,0,0,20589,18530,50000,150000,3,1
11:25:10.590720,0,54415,47,14,0,0,28,28,0,28,1,0,0,18530,16677,50000,150000,3,1
11:25:10.606682,0,54415,50,3,0,0,28,28,0,28,-1,-1,-1,16677,16677,50000,150000,0,0
11:25:10.688907,0,54415,61,14,0,0,28,28,0,28,2,0,0,16677,15009,50000,150000,3,1
11:25:10.791415,0,54415,75,14,0,0,28,28,0,28,1,0,0,15009,13508,50000,150000,3,1
11:25:10.878511,0,54415,87,12,0,0,28,28,0,28,1,0,0,13508,12157,50000,150000,3,1
11:25:10.990187,0,54415,102,15,0,0,28,28,0,28,1,0,0,12157,10941,50000,150000,3,1
11:25:11.090511,0,54415,116,14,0,0,28,28,0,28,1,0,0,10941,9847,50000,150000,3,1
11:25:11.196053,0,54415,131,15,0,0,28,28,0,28,1,0,0,9847,8862,50000,150000,3,1
11:25:11.303495,0,54415,146,15,0,0,28,28,0,28,1,0,0,8862,7976,50000,150000,3,1
11:25:11.330083,0,54415,150,4,0,0,28,28,0,28,-1,-1,-1,7976,7976,50000,150000,0,0
11:25:11.410144,0,54415,160,14,0,0,28,28,0,28,2,0,0,7976,7178,50000,150000,3,1
11:25:11.512489,0,54415,173,13,0,0,28,28,0,28,1,0,0,7178,6461,50000,150000,3,1
11:25:11.611236,0,54415,185,12,0,0,28,28,0,28,1,0,0,6461,5814,50000,150000,3,1
11:25:11.709526,0,54415,198,13,0,0,28,28,0,28,1,0,0,5814,5233,50000,150000,3,1
11:25:11.792127,0,54415,208,10,0,0,28,28,0,28,1,0,0,5233,4710,50000,150000,3,1
11:25:11.880295,0,54415,220,12,0,0,28,28,0,28,1,0,0,4710,4239,50000,150000,3,1
11:25:11.991178,0,54415,234,14,0,0,28,28,0,28,1,0,0,4239,3815,50000,150000,3,1
11:25:12.080248,0,54415,246,12,0,0,28,28,0,28,1,0,0,3815,3433,50000,150000,3,1
11:25:12.109383,0,54415,250,4,0,0,28,28,0,28,-1,-1,-1,3433,3433,50000,150000,0,0
11:25:12.193353,0,54415,260,14,0,0,28,28,0,28,2,0,0,3433,3090,50000,150000,3,1
11:25:12.283679,0,54415,272,12,0,0,28,28,0,28,1,0,0,3090,2781,50000,150000,3,1
11:25:12.393860,0,54415,286,14,0,0,28,28,0,28,1,0,0,2781,2503,50000,150000,3,1
11:25:12.488064,0,54415,298,12,0,0,28,28,0,28,1,0,0,2503,2252,50000,150000,3,1
11:25:12.582343,0,54415,310,12,0,0,28,28,0,28,1,0,0,2252,2027,50000,150000,3,1
11:25:12.692132,0,54415,324,14,0,0,28,28,0,28,1,0,0,2027,1824,50000,150000,3,1
11:25:12.785854,0,54415,336,12,0,0,28,28,0,28,1,0,0,1824,1642,50000,150000,3,1
11:25:12.892363,0,54415,350,14,0,0,28,28,0,28,1,0,0,1642,1478,50000,150000,3,1
11:25:12.894312,0,54415,350,0,0,0,28,28,0,28,-1,-1,-1,1478,1478,50000,150000,0,0
11:25:12.987577,0,54415,362,12,0,0,28,28,0,28,2,0,0,1478,1330,50000,150000,3,1
11:25:13.081593,0,54415,374,12,0,0,28,28,0,28,1,0,0,1330,1197,50000,150000,3,1
11:25:13.192377,0,54415,386,12,0,0,28,28,0,28,1,0,0,1197,1077,50000,150000,3,1
11:25:13.287458,0,54415,398,12,0,0,28,28,0,28,1,0,0,1077,969,50000,150000,3,1
11:25:13.381914,0,54415,410,12,0,0,28,28,0,28,1,0,0,969,872,50000,150000,3,1
11:25:13.492516,0,54415,424,14,0,0,28,28,0,28,1,0,0,872,785,50000,150000,3,1
11:25:13.587094,0,54415,436,12,0,0,28,28,0,28,1,0,0,785,706,50000,150000,3,1
11:25:13.683174,0,54415,448,12,0,0,28,28,0,28,1,0,0,706,636,50000,150000,3,1
11:25:13.697140,0,54415,450,2,0,0,28,28,0,28,-1,-1,-1,636,636,50000,150000,0,0
11:25:13.789676,0,54415,462,14,0,0,28,28,0,28,2,0,0,636,572,50000,150000,3,1
11:25:13.889759,0,54415,475,13,0,0,28,28,0,28,1,0,0,572,515,50000,150000,3,1
11:25:13.992330,0,54415,488,13,0,0,28,28,0,28,1,0,0,515,463,50000,150000,3,1
11:25:14.081905,0,54415,500,12,0,0,28,28,0,28,1,0,0,463,417,50000,150000,3,1
11:25:14.213895,0,54415,517,17,0,0,28,28,0,28,1,0,0,417,375,50000,150000,3,1
11:25:14.297179,0,54415,528,11,0,0,28,28,0,28,1,0,0,375,338,50000,150000,3,1
11:25:14.384432,0,54415,539,11,0,0,28,28,0,28,1,0,0,338,304,50000,150000,3,1
11:25:14.466528,0,54415,550,11,0,0,28,28,0,28,1,0,0,304,273,50000,150000,3,1
11:25:14.492174,0,54415,553,3,0,0,28,28,0,28,-1,-1,-1,273,273,50000,150000,0,0
11:25:14.582900,0,54415,565,15,0,0,28,28,0,28,2,0,0,273,246,50000,150000,3,1
11:25:14.692334,0,54415,579,14,0,0,28,28,0,28,1,0,0,246,221,50000,150000,3,1
11:25:14.780215,0,54415,591,12,0,0,28,28,0,28,1,0,0,221,199,50000,150000,3,1
11:25:14.895227,0,54415,606,15,0,0,28,28,0,28,1,0,0,199,179,50000,150000,3,1
11:25:14.992243,0,54415,618,12,0,0,28,28,0,28,1,0,0,179,161,50000,150000,3,1
11:25:15.085125,0,54415,630,12,0,0,28,28,0,28,1,0,0,161,145,50000,150000,3,1
11:25:15.197405,0,54415,642,12,0,0,28,28,0,28,1,0,0,145,131,50000,150000,3,1
11:25:15.252288,0,54415,650,8,0,0,28,28,0,28,-1,-1,-1,131,131,50000,150000,0,0
11:25:15.288733,0,54415,654,12,0,0,28,28,0,28,2,0,0,131,117,50000,150000,3,1
11:25:15.395480,0,54415,668,14,0,0,28,28,0,28,1,0,0,117,106,50000,150000,3,1
11:25:15.487217,0,54415,680,12,0,0,28,28,0,28,1,0,0,106,95,50000,150000,3,1
11:25:15.596733,0,54415,695,15,0,0,28,28,0,28,1,0,0,95,85,50000,150000,3,1
11:25:15.690209,0,54415,707,12,0,0,28,28,0,28,1,0,0,85,77,50000,150000,3,1
11:25:15.796095,0,54415,721,14,0,0,28,28,0,28,1,0,0,77,69,50000,150000,3,1
11:25:15.886837,0,54415,733,12,0,0,28,28,0,28,1,0,0,69,62,50000,150000,3,1
11:25:15.997026,0,54415,748,15,0,0,28,28,0,28,1,0,0,62,56,50000,150000,3,1
11:25:16.010825,0,54415,750,2,0,0,28,28,0,28,-1,-1,-1,56,56,50000,150000,0,0
11:25:16.093497,0,54415,760,12,0,0,28,28,0,28,2,0,0,56,50,50000,150000,3,1
11:25:16.185018,0,54415,772,12,0,0,28,28,0,28,1,0,0,50,45,50000,150000,3,1
11:25:16.296357,0,54415,787,15,0,0,28,28,0,28,1,0,0,45,41,50000,150000,3,1
11:25:16.390874,0,54415,799,12,0,0,28,28,0,28,1,0,0,41,36,50000,150000,3,1
11:25:16.494271,0,54415,813,14,0,0,28,28,0,28,1,0,0,36,33,50000,150000,3,1
11:25:16.591628,0,54415,825,12,0,0,28,28,0,28,1,0,0,33,29,50000,150000,3,1
11:25:16.683161,0,54415,837,12,0,0,28,28,0,28,1,0,0,29,26,50000,150000,3,1
11:25:16.777413,0,54415,850,13,0,0,28,28,0,28,1,0,0,26,24,50000,150000,3,1
11:25:16.794207,0,54415,852,2,0,0,28,28,0,28,-1,-1,-1,24,24,50000,150000,0,0
11:25:16.888690,0,54415,864,14,0,0,28,28,0,28,2,0,0,24,21,50000,150000,3,1
11:25:16.997203,0,54415,879,15,0,0,28,28,0,28,1,0,0,21,19,50000,150000,3,1
11:25:17.090556,0,54415,891,12,0,0,28,28,0,28,1,0,0,19,17,50000,150000,3,1
11:25:17.209566,0,54415,907,16,0,0,28,28,0,28,1,0,0,17,15,50000,150000,3,1
