time,eNB_ID,frame,subframe,rsrp,rssi,snr,rx_power,noise_power,w_cqi,freq_offset
20:38:06.330525,0,728,0,-2147483648,-183,-95,-90,5,-95,4
20:38:06.330950,0,728,0,-2147483648,-183,-95,-90,5,-95,4
20:38:07.496523,0,828,0,-2147483648,-183,-93,-90,3,-93,4
20:38:07.496888,0,828,0,-2147483648,-183,-95,-90,5,-95,4
20:38:08.661771,0,928,0,-2147483648,-183,-93,-90,3,-93,4
20:38:08.662166,0,928,0,-2147483648,-183,-93,-90,3,-93,4
20:38:09.793849,0,4,0,-2147483648,-183,-93,-90,3,-93,4
20:38:09.794140,0,4,0,-2147483648,-183,-93,-90,3,-93,4
20:38:10.944265,0,104,0,-2147483648,-183,-93,-90,3,-93,4
20:38:10.947119,0,104,0,-2147483648,-183,-93,-90,3,-93,4
20:38:12.259107,0,204,0,-2147483648,-183,-93,-90,3,-93,4
20:38:12.259246,0,204,0,-2147483648,-183,-93,-90,3,-93,4
20:38:13.479973,0,304,0,-2147483648,-183,-95,-90,5,-95,4
20:38:13.480127,0,304,0,-2147483648,-183,-93,-90,3,-93,4
20:38:14.687262,0,404,0,-2147483648,-183,-93,-90,3,-93,4
20:38:14.687453,0,404,0,-2147483648,-183,-93,-90,3,-93,4
20:38:15.948460,0,504,0,-2147483648,-183,-93,-90,3,-93,4
20:38:15.948777,0,504,0,-2147483648,-183,-93,-90,3,-93,4
20:38:17.134441,0,604,0,-2147483648,-183,-90,-90,0,-90,4
20:38:17.134686,0,604,0,-2147483648,-183,-90,-90,0,-90,4
20:38:18.349321,0,704,0,-2147483648,-183,-93,-90,3,-93,4
20:38:18.349552,0,704,0,-2147483648,-183,-93,-90,3,-93,4
20:38:19.529942,0,804,0,-2147483648,-183,-95,-90,5,-95,4
20:38:19.530165,0,804,0,-2147483648,-183,-93,-90,3,-93,4
20:38:20.710901,0,904,0,-2147483648,-183,-93,-90,3,-93,4
20:38:20.711115,0,904,0,-2147483648,-183,-95,-90,5,-95,4
20:38:21.908152,0,1004,0,-2147483648,-183,-95,-90,5,-95,4
20:38:21.908555,0,1004,0,-2147483648,-183,-93,-90,3,-93,4
20:38:23.089929,0,80,0,-2147483648,-183,-93,-90,3,-93,4
20:38:23.090410,0,80,0,-2147483648,-183,-95,-90,5,-95,4
20:38:24.318111,0,180,0,-2147483648,-183,-93,-90,3,-93,4
20:38:24.318397,0,180,0,-2147483648,-183,-93,-90,3,-93,4
20:38:25.539889,0,280,0,-2147483648,-183,-90,-90,0,-90,4
20:38:25.540165,0,280,0,-2147483648,-183,-90,-90,0,-90,4
20:38:26.770483,0,380,0,-2147483648,-183,-90,-90,0,-90,4
20:38:26.770772,0,380,0,-2147483648,-183,-90,-90,0,-90,4
20:38:27.936213,0,480,0,-2147483648,-183,-95,-90,5,-95,4
20:38:27.936501,0,480,0,-2147483648,-183,-95,-90,5,-95,4
20:38:29.139423,0,580,0,-2147483648,-183,-96,-90,6,-96,4
20:38:29.139711,0,580,0,-2147483648,-183,-96,-90,6,-96,4
20:38:30.312092,0,680,0,-2147483648,-183,-95,-90,5,-95,4
20:38:30.312383,0,680,0,-2147483648,-183,-95,-90,5,-95,4
20:38:31.458879,0,780,0,-2147483648,-183,-93,-90,3,-93,4
20:38:31.459219,0,780,0,-2147483648,-183,-93,-90,3,-93,4
20:38:32.760487,0,880,0,-2147483648,-183,-93,-90,3,-93,4
20:38:32.760825,0,880,0,-2147483648,-183,-93,-90,3,-93,4
20:38:33.929000,0,980,0,-2147483648,-183,-93,-90,3,-93,4
20:38:33.929318,0,980,0,-2147483648,-183,-93,-90,3,-93,4
