time,direction,dci_format,rnti_type,rnti,dci_frame,dci_slot,sched_frame,sched_slot,mcs,mcs_table,rb_start,rb_size,start_symbol,nr_symbols,tbs,harq_pid,ndi,rv,round,qam_mod_order,target_code_rate,tpc,n_cce,N_cce
20:38:05.465380,1,7,0,61809,655,2,655,8,8,0,0,5,0,13,101,9,1,0,0,2,6020,2,4,2
20:38:05.522889,1,7,0,49395,660,2,660,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,2,4,2
20:38:05.581451,1,7,0,61809,665,2,665,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,1,4,2
20:38:05.638695,1,7,0,49395,670,2,670,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,4,2
20:38:05.697510,1,7,0,61809,675,2,675,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,1,4,2
20:38:05.754866,1,7,0,49395,680,2,680,8,8,0,0,5,0,12,92,5,1,0,0,2,6020,1,4,2
20:38:05.813033,1,7,0,61809,685,2,685,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,1,4,2
20:38:05.870690,1,7,0,49395,690,2,690,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,4,2
20:38:05.928545,1,7,0,61809,695,2,695,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,1,4,2
20:38:06.007398,1,7,0,49395,700,2,700,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,1,4,2
20:38:06.065587,1,7,0,61809,705,2,705,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,2,4,2
20:38:06.122902,1,7,0,49395,710,2,710,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,2,4,2
20:38:06.181140,1,7,0,61809,715,2,715,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,1,4,2
20:38:06.239117,1,7,0,49395,720,2,720,8,8,0,0,5,0,12,92,9,1,0,0,2,6020,1,4,2
20:38:06.297112,1,7,0,61809,725,2,725,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,4,2
20:38:06.330422,0,1,0,49395,728,0,728,0,0,0,5,5,1,12,152,12,1,0,0,2,1200,1,2,2
20:38:06.330709,0,1,0,61809,728,0,728,0,0,0,0,5,1,12,152,12,1,0,0,2,1200,1,12,2
20:38:06.338568,0,1,0,49395,728,14,728,14,0,0,5,5,1,12,152,12,0,2,1,2,1200,1,6,2
20:38:06.338859,0,1,0,61809,728,14,728,14,0,0,0,5,1,12,152,12,0,2,1,2,1200,1,8,2
20:38:06.350176,0,1,0,61809,729,14,729,14,0,0,0,5,1,12,152,12,0,3,2,2,1200,1,8,2
20:38:06.354507,1,7,0,49395,730,2,730,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,1,4,2
20:38:06.361749,0,1,0,61809,730,14,730,14,0,0,0,5,1,12,152,12,0,1,3,2,1200,1,8,2
20:38:06.412643,1,7,0,61809,735,2,735,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,1,4,2
20:38:06.470162,1,7,0,49395,740,2,740,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,1,4,2
20:38:06.530843,1,7,0,61809,745,2,745,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,2,4,2
20:38:06.593138,1,7,0,49395,750,2,750,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,2,4,2
20:38:06.651091,1,7,0,61809,755,2,755,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,4,2
20:38:06.708093,1,7,0,49395,760,2,760,8,8,0,0,5,0,12,92,13,1,0,0,2,6020,1,4,2
20:38:06.766076,1,7,0,61809,765,2,765,8,8,0,0,5,0,13,101,2,1,0,0,2,6020,1,4,2
20:38:06.823115,1,7,0,49395,770,2,770,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,1,4,2
20:38:06.880669,1,7,0,61809,775,2,775,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,1,4,2
20:38:06.937231,1,7,0,49395,780,2,780,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,1,4,2
20:38:07.004719,1,7,0,61809,785,2,785,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,4,2
20:38:07.061936,1,7,0,49395,790,2,790,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,4,2
20:38:07.119598,1,7,0,61809,795,2,795,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,2,4,2
20:38:07.176750,1,7,0,49395,800,2,800,8,8,0,0,5,0,12,92,2,1,0,0,2,6020,2,4,2
20:38:07.234243,1,7,0,61809,805,2,805,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,1,4,2
20:38:07.291318,1,7,0,49395,810,2,810,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,4,2
20:38:07.348867,1,7,0,61809,815,2,815,8,8,0,0,5,0,13,101,9,1,0,0,2,6020,1,4,2
20:38:07.405836,1,7,0,49395,820,2,820,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,1,4,2
20:38:07.463441,1,7,0,61809,825,2,825,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,1,4,2
20:38:07.496313,0,1,0,49395,828,0,828,0,0,0,5,5,1,13,168,13,1,0,0,2,1200,1,2,2
20:38:07.496599,0,1,0,61809,828,0,828,0,0,0,0,5,1,13,168,13,1,0,0,2,1200,1,12,2
20:38:07.504444,0,1,0,49395,828,14,828,14,0,0,5,5,1,13,168,13,0,2,1,2,1200,2,6,2
20:38:07.504746,0,1,0,61809,828,14,828,14,0,0,0,5,1,13,168,13,0,2,1,2,1200,1,8,2
20:38:07.515913,0,1,0,49395,829,14,829,14,0,0,5,5,1,13,168,13,0,3,2,2,1200,2,6,2
20:38:07.516207,0,1,0,61809,829,14,829,14,0,0,0,5,1,13,168,13,0,3,2,2,1200,1,8,2
20:38:07.520524,1,7,0,49395,830,2,830,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,4,2
20:38:07.527477,0,1,0,49395,830,14,830,14,0,0,5,5,1,13,168,13,0,1,3,2,1200,2,6,2
20:38:07.528010,0,1,0,61809,830,14,830,14,0,0,0,5,1,13,168,13,0,1,3,2,1200,1,8,2
20:38:07.577727,1,7,0,61809,835,2,835,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,1,4,2
20:38:07.634835,1,7,0,49395,840,2,840,8,8,0,0,5,0,12,92,5,1,0,0,2,6020,1,4,2
20:38:07.692063,1,7,0,61809,845,2,845,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,2,4,2
20:38:07.748805,1,7,0,49395,850,2,850,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,2,4,2
20:38:07.806091,1,7,0,61809,855,2,855,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,1,4,2
20:38:07.862786,1,7,0,49395,860,2,860,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,1,4,2
20:38:07.920337,1,7,0,61809,865,2,865,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,4,2
20:38:08.001069,1,7,0,49395,870,2,870,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,1,4,2
20:38:08.058383,1,7,0,61809,875,2,875,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,1,4,2
20:38:08.115166,1,7,0,49395,880,2,880,8,8,0,0,5,0,12,92,9,1,0,0,2,6020,1,4,2
20:38:08.172205,1,7,0,61809,885,2,885,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,2,4,2
20:38:08.228397,1,7,0,49395,890,2,890,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,2,4,2
20:38:08.285612,1,7,0,61809,895,2,895,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,1,4,2
20:38:08.342236,1,7,0,49395,900,2,900,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,1,4,2
20:38:08.399325,1,7,0,61809,905,2,905,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,1,4,2
20:38:08.455528,1,7,0,49395,910,2,910,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,1,4,2
20:38:08.514801,1,7,0,61809,915,2,915,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,4,2
20:38:08.572589,1,7,0,49395,920,2,920,8,8,0,0,5,0,12,92,13,1,0,0,2,6020,1,4,2
20:38:08.629243,1,7,0,61809,925,2,925,8,8,0,0,5,0,13,101,2,1,0,0,2,6020,1,4,2
20:38:08.661697,0,1,0,49395,928,0,928,0,0,0,5,5,1,12,152,14,1,0,0,2,1200,2,2,2
20:38:08.661959,0,1,0,61809,928,0,928,0,0,0,0,5,1,12,152,14,1,0,0,2,1200,1,12,2
20:38:08.670001,0,1,0,49395,928,14,928,14,0,0,5,5,1,12,152,14,0,2,1,2,1200,2,6,2
20:38:08.670298,0,1,0,61809,928,14,928,14,0,0,0,5,1,12,152,14,0,2,1,2,1200,1,8,2
20:38:08.681273,0,1,0,49395,929,14,929,14,0,0,5,5,1,12,152,14,0,3,2,2,1200,2,6,2
20:38:08.681562,0,1,0,61809,929,14,929,14,0,0,0,5,1,12,152,14,0,3,2,2,1200,1,8,2
20:38:08.685688,1,7,0,49395,930,2,930,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,1,4,2
20:38:08.692629,0,1,0,49395,930,14,930,14,0,0,5,5,1,12,152,14,0,1,3,2,1200,2,6,2
20:38:08.692825,0,1,0,61809,930,14,930,14,0,0,0,5,1,12,152,14,0,1,3,2,1200,1,8,2
20:38:08.742314,1,7,0,61809,935,2,935,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,2,4,2
20:38:08.798608,1,7,0,49395,940,2,940,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,2,4,2
20:38:08.855384,1,7,0,61809,945,2,945,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,4,2
20:38:08.912720,1,7,0,49395,950,2,950,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,4,2
20:38:08.989814,1,7,0,61809,955,2,955,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,1,4,2
