model,ae_bottleneck,quant,roi,sample_id,frame_id,n_inview,n_inview_veh,n_inview_ped,payload_bytes,n_pred,tp,fp,fn,tp_veh,fp_veh,fn_veh,tp_ped,fp_ped,fn_ped,loc_err_sum,loc_err_sq_sum,loc_err_sum_veh,loc_err_sum_ped
ae64,64,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,13404,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,105643,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,79250,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,63745,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,45863,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,23711,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,9398,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,273995,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,200159,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,159004,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,103615,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,45150,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,16919,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,208847,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,152148,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,119024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,79035,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,37052,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,14384,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,104838,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,77913,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,61549,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,42911,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,21877,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,9876,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,272884,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,203866,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,159784,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,106542,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,48208,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,18103,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,208717,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,156004,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,123343,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,83092,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,39767,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,15461,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,104688,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,79717,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,64247,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,45657,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,24263,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,10865,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,273923,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,206927,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,166044,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,111768,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,53058,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,16690,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,209167,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,158415,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,128763,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,87921,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,44042,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,14237,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,106070,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,82240,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,68986,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,49228,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,26994,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,10244,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,274711,1,1,0,0,1,0,0,0,0,0,0.5644420905281121,0.31859487355974553,0.5644420905281121,0.0
ae64,64,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,207402,1,1,0,0,1,0,0,0,0,0,0.5879401538534085,0.34567362451316963,0.5879401538534085,0.0
ae64,64,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,165466,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,112126,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,54304,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,20030,1,1,0,0,1,0,0,0,0,0,0.6962965322378212,0.48482886080641513,0.6962965322378212,0.0
ae64,64,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,208953,1,1,0,0,1,0,0,0,0,0,0.5783141030392103,0.3344472017740463,0.5783141030392103,0.0
ae64,64,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,158096,1,1,0,0,1,0,0,0,0,0,0.5886404794707082,0.34649761407150526,0.5886404794707082,0.0
ae64,64,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,127115,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,87391,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,44384,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,17315,1,1,0,0,1,0,0,0,0,0,0.7320339464773702,0.5358736987952333,0.7320339464773702,0.0
ae64,64,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,103823,1,1,0,0,1,0,0,0,0,0,0.49756247560178507,0.24756841712697697,0.49756247560178507,0.0
ae64,64,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,80290,1,1,0,0,1,0,0,0,0,0,0.5151410610932167,0.26537031282424517,0.5151410610932167,0.0
ae64,64,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,66604,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,48446,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,26444,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0
ae64,64,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,11897,1,1,0,0,1,0,0,0,0,0,0.7572175035371081,0.5733783476629704,0.7572175035371081,0.0
ae64,64,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,275039,1,1,0,0,1,0,0,0,0,0,0.8551121825590202,0.7312168447608511,0.8551121825590202,0.0
ae64,64,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,208634,2,1,1,0,1,1,0,0,0,0,0.9051269265892639,0.8192547532369266,0.9051269265892639,0.0
ae64,64,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,166404,1,1,0,0,1,0,0,0,0,0,0.7404966204218157,0.5483352448561306,0.7404966204218157,0.0
ae64,64,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,112931,1,1,0,0,1,0,0,0,0,0,0.7379332098060248,0.5445454221346226,0.7379332098060248,0.0
ae64,64,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,53041,1,1,0,0,1,0,0,0,0,0,0.8174633627339789,0.6682463494123447,0.8174633627339789,0.0
ae64,64,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,20569,2,1,1,0,1,1,0,0,0,0,0.40983331766619147,0.16796334826927742,0.40983331766619147,0.0
ae64,64,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,208777,1,1,0,0,1,0,0,0,0,0,0.8949548302016759,0.8009441481013105,0.8949548302016759,0.0
ae64,64,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,158780,1,1,0,0,1,0,0,0,0,0,0.9392299967871361,0.8821529868647637,0.9392299967871361,0.0
ae64,64,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,127879,1,1,0,0,1,0,0,0,0,0,0.8575552581514777,0.7354010207832475,0.8575552581514777,0.0
ae64,64,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,88053,1,1,0,0,1,0,0,0,0,0,0.8354009048161787,0.69789467176769,0.8354009048161787,0.0
ae64,64,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,43409,1,1,0,0,1,0,0,0,0,0,0.7977819865629728,0.6364560980843633,0.7977819865629728,0.0
ae64,64,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,17854,2,1,1,0,1,1,0,0,0,0,0.4158220879170778,0.172908008799718,0.4158220879170778,0.0
ae64,64,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,103583,1,1,0,0,1,0,0,0,0,0,0.7124125578913918,0.5075316526413557,0.7124125578913918,0.0
ae64,64,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,80318,1,1,0,0,1,0,0,0,0,0,0.7067354280057285,0.4994749651984403,0.7067354280057285,0.0
ae64,64,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,66647,1,1,0,0,1,0,0,0,0,0,0.9963630931985319,0.9927394134881463,0.9963630931985319,0.0
ae64,64,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,48426,1,1,0,0,1,0,0,0,0,0,0.8511473204860613,0.7244517611706021,0.8511473204860613,0.0
ae64,64,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,26001,1,1,0,0,1,0,0,0,0,0,0.6937005728481085,0.48122048476979384,0.6937005728481085,0.0
ae64,64,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,11941,2,1,1,0,1,1,0,0,0,0,0.39666132264060866,0.15734020487899705,0.39666132264060866,0.0
ae64,64,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,273176,5,2,3,1,2,3,1,0,0,0,1.1240670115948839,0.7686612410266614,1.1240670115948839,0.0
ae64,64,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,204630,5,2,3,1,2,3,1,0,0,0,1.1344162534308109,0.7908278757695562,1.1344162534308109,0.0
ae64,64,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,162770,5,3,2,0,3,2,0,0,0,0,2.7363409275794295,2.682826706893334,2.7363409275794295,0.0
ae64,64,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,111130,5,3,2,0,3,2,0,0,0,0,2.746066085855249,2.6932939726305927,2.746066085855249,0.0
ae64,64,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,51718,5,3,2,0,3,2,0,0,0,0,2.275171157262333,2.184235702528936,2.275171157262333,0.0
ae64,64,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,16934,7,3,4,0,3,4,0,0,0,0,3.5413274301592708,5.208262410179605,3.5413274301592708,0.0
ae64,64,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,208305,5,2,3,1,2,3,1,0,0,0,1.084413752702532,0.7144408226113433,1.084413752702532,0.0
ae64,64,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,156161,5,2,3,1,2,3,1,0,0,0,1.1356413716097122,0.7834326845962667,1.1356413716097122,0.0
ae64,64,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,125379,5,3,2,0,3,2,0,0,0,0,2.788519654955601,2.766903279225969,2.788519654955601,0.0
ae64,64,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,87097,5,3,2,0,3,2,0,0,0,0,2.7931256963150854,2.752066805900398,2.7931256963150854,0.0
ae64,64,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,41308,5,3,2,0,3,2,0,0,0,0,2.222578882241054,2.282442244058427,2.222578882241054,0.0
ae64,64,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,14807,7,3,4,0,3,4,0,0,0,0,3.606191097812383,5.34867731232294,3.606191097812383,0.0
ae64,64,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,102736,6,3,3,0,3,3,0,0,0,0,3.1005160134760974,4.501112833206814,3.1005160134760974,0.0
ae64,64,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,79174,7,3,4,0,3,4,0,0,0,0,2.2847179906370965,1.947918622270609,2.2847179906370965,0.0
ae64,64,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,65048,5,3,2,0,3,2,0,0,0,0,3.13770480538765,3.5145942004124375,3.13770480538765,0.0
ae64,64,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,47507,5,3,2,0,3,2,0,0,0,0,3.06537359071086,3.3313248393643695,3.06537359071086,0.0
ae64,64,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,24852,5,3,2,0,3,2,0,0,0,0,2.191126125540894,2.002829838836898,2.191126125540894,0.0
ae64,64,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,10513,7,3,4,0,3,4,0,0,0,0,4.330891525828954,7.460267959891093,4.330891525828954,0.0
ae64,64,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000049_frame82142,82142,3,3,0,273314,5,3,2,0,3,2,0,0,0,0,3.0915600191184174,3.2511698853725832,3.0915600191184174,0.0
ae64,64,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000049_frame82142,82142,3,3,0,204674,5,3,2,0,3,2,0,0,0,0,3.1435257496517077,3.3592539260872716,3.1435257496517077,0.0
ae64,64,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000049_frame82142,82142,3,3,0,161758,4,3,1,0,3,1,0,0,0,0,3.8932003271817446,5.115278274228308,3.8932003271817446,0.0
ae64,64,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_000049_frame82142,82142,3,3,0,110689,4,3,1,0,3,1,0,0,0,0,3.8766491396159855,5.07439188848413,3.8766491396159855,0.0
ae64,64,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_000049_frame82142,82142,3,3,0,50970,3,2,1,1,2,1,1,0,0,0,2.322517224897783,2.7085910227376186,2.322517224897783,0.0
ae64,64,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_000049_frame82142,82142,3,3,0,17322,4,2,2,1,2,2,1,0,0,0,1.5666844346834021,1.319321149347732,1.5666844346834021,0.0
ae64,64,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_000049_frame82142,82142,3,3,0,207388,5,3,2,0,3,2,0,0,0,0,3.1208519113294684,3.3117668928692345,3.1208519113294684,0.0
ae64,64,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_000049_frame82142,82142,3,3,0,156224,5,3,2,0,3,2,0,0,0,0,3.1333602742884925,3.3858717327933596,3.1333602742884925,0.0
