model,ae_bottleneck,quant,roi,sample_id,frame_id,n_inview,n_inview_veh,n_inview_ped,payload_bytes,n_pred,tp,fp,fn,tp_veh,fp_veh,fn_veh,tp_ped,fp_ped,fn_ped,loc_err_sum,loc_err_sq_sum,loc_err_sum_veh,loc_err_sum_ped
ae128,128,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_002526_frame87096,87096,0,0,0,349345,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_002526_frame87096,87096,0,0,0,255411,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_002526_frame87096,87096,0,0,0,205513,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_002526_frame87096,87096,0,0,0,140664,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_002526_frame87096,87096,0,0,0,75620,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_002526_frame87096,87096,0,0,0,25345,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_002526_frame87096,87096,0,0,0,267115,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_002526_frame87096,87096,0,0,0,195317,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_002526_frame87096,87096,0,0,0,159447,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_002526_frame87096,87096,0,0,0,109470,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_002526_frame87096,87096,0,0,0,62236,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_002526_frame87096,87096,0,0,0,22350,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_002526_frame87096,87096,0,0,0,132060,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_002526_frame87096,87096,0,0,0,97172,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_002526_frame87096,87096,0,0,0,80297,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_002526_frame87096,87096,0,0,0,59123,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_002526_frame87096,87096,0,0,0,37597,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_002526_frame87096,87096,0,0,0,15595,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_002531_frame87106,87106,0,0,0,349756,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_002531_frame87106,87106,0,0,0,255102,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_002531_frame87106,87106,0,0,0,204865,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_002531_frame87106,87106,0,0,0,139942,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_002531_frame87106,87106,0,0,0,75986,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_002531_frame87106,87106,0,0,0,25650,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_002531_frame87106,87106,0,0,0,267211,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_002531_frame87106,87106,0,0,0,195122,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_002531_frame87106,87106,0,0,0,159027,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_002531_frame87106,87106,0,0,0,109086,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_002531_frame87106,87106,0,0,0,62791,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_002531_frame87106,87106,0,0,0,22468,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_002531_frame87106,87106,0,0,0,132128,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_002531_frame87106,87106,0,0,0,96845,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_002531_frame87106,87106,0,0,0,79817,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_002531_frame87106,87106,0,0,0,58373,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_002531_frame87106,87106,0,0,0,37610,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_002531_frame87106,87106,0,0,0,15850,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_002533_frame87110,87110,0,0,0,349508,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_002533_frame87110,87110,0,0,0,255044,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_002533_frame87110,87110,0,0,0,206030,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_002533_frame87110,87110,0,0,0,141121,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_002533_frame87110,87110,0,0,0,75967,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_002533_frame87110,87110,0,0,0,25213,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_002533_frame87110,87110,0,0,0,267249,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_002533_frame87110,87110,0,0,0,195075,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_002533_frame87110,87110,0,0,0,159788,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_002533_frame87110,87110,0,0,0,109907,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_002533_frame87110,87110,0,0,0,62606,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_002533_frame87110,87110,0,0,0,22408,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_002533_frame87110,87110,0,0,0,131977,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_002533_frame87110,87110,0,0,0,96790,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_002533_frame87110,87110,0,0,0,80416,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_002533_frame87110,87110,0,0,0,58947,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_002533_frame87110,87110,0,0,0,37845,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_002533_frame87110,87110,0,0,0,15713,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_002534_frame87112,87112,0,0,0,350265,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_002534_frame87112,87112,0,0,0,255379,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_002534_frame87112,87112,0,0,0,206508,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_002534_frame87112,87112,0,0,0,141083,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_002534_frame87112,87112,0,0,0,74697,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_002534_frame87112,87112,0,0,0,24361,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_002534_frame87112,87112,0,0,0,267460,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_002534_frame87112,87112,0,0,0,195371,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_002534_frame87112,87112,0,0,0,160062,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_002534_frame87112,87112,0,0,0,110062,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_002534_frame87112,87112,0,0,0,61304,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_002534_frame87112,87112,0,0,0,21950,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_002534_frame87112,87112,0,0,0,132453,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_002534_frame87112,87112,0,0,0,97086,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_002534_frame87112,87112,0,0,0,80586,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_002534_frame87112,87112,0,0,0,58948,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_002534_frame87112,87112,0,0,0,36494,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_002534_frame87112,87112,0,0,0,15215,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_002539_frame87122,87122,0,0,0,349686,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_002539_frame87122,87122,0,0,0,254652,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_002539_frame87122,87122,0,0,0,205612,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_002539_frame87122,87122,0,0,0,139979,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_002539_frame87122,87122,0,0,0,69897,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_002539_frame87122,87122,0,0,0,22907,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_002539_frame87122,87122,0,0,0,267477,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_002539_frame87122,87122,0,0,0,194258,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_002539_frame87122,87122,0,0,0,159352,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_002539_frame87122,87122,0,0,0,109628,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_002539_frame87122,87122,0,0,0,57152,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_002539_frame87122,87122,0,0,0,19988,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_002539_frame87122,87122,0,0,0,132143,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_002539_frame87122,87122,0,0,0,96092,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_002539_frame87122,87122,0,0,0,80214,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_002539_frame87122,87122,0,0,0,58642,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_002539_frame87122,87122,0,0,0,34234,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_002539_frame87122,87122,0,0,0,13566,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_002549_frame87142,87142,0,0,0,349594,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_002549_frame87142,87142,0,0,0,254578,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_002549_frame87142,87142,0,0,0,206322,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_002549_frame87142,87142,0,0,0,140623,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_002549_frame87142,87142,0,0,0,70845,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_002549_frame87142,87142,0,0,0,22299,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_002549_frame87142,87142,0,0,0,267343,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_002549_frame87142,87142,0,0,0,194318,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_002549_frame87142,87142,0,0,0,159456,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_002549_frame87142,87142,0,0,0,109807,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_002549_frame87142,87142,0,0,0,57500,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_002549_frame87142,87142,0,0,0,18732,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_002549_frame87142,87142,0,0,0,131939,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_002549_frame87142,87142,0,0,0,95808,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_002549_frame87142,87142,0,0,0,79953,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_002549_frame87142,87142,0,0,0,58446,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_002549_frame87142,87142,0,0,0,34402,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_002549_frame87142,87142,0,0,0,13113,1,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_002551_frame87146,87146,0,0,0,349747,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_002551_frame87146,87146,0,0,0,254596,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_002551_frame87146,87146,0,0,0,205821,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_002551_frame87146,87146,0,0,0,140545,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_002551_frame87146,87146,0,0,0,70871,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_002551_frame87146,87146,0,0,0,23147,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_002551_frame87146,87146,0,0,0,267404,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_002551_frame87146,87146,0,0,0,194291,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_002551_frame87146,87146,0,0,0,159352,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_002551_frame87146,87146,0,0,0,109812,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_002551_frame87146,87146,0,0,0,57622,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_002551_frame87146,87146,0,0,0,20016,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_002551_frame87146,87146,0,0,0,132043,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_002551_frame87146,87146,0,0,0,96068,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_002551_frame87146,87146,0,0,0,79799,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_002551_frame87146,87146,0,0,0,58255,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_002551_frame87146,87146,0,0,0,34589,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_002551_frame87146,87146,0,0,0,14472,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_002560_frame87164,87164,0,0,0,349769,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_002560_frame87164,87164,0,0,0,254428,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_002560_frame87164,87164,0,0,0,204687,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_002560_frame87164,87164,0,0,0,139256,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_002560_frame87164,87164,0,0,0,72961,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_002560_frame87164,87164,0,0,0,22135,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_002560_frame87164,87164,0,0,0,267264,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_002560_frame87164,87164,0,0,0,194408,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_002560_frame87164,87164,0,0,0,157542,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_002560_frame87164,87164,0,0,0,108171,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_002560_frame87164,87164,0,0,0,58995,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_002560_frame87164,87164,0,0,0,19106,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_002560_frame87164,87164,0,0,0,132416,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_002560_frame87164,87164,0,0,0,96049,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_002560_frame87164,87164,0,0,0,79475,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_002560_frame87164,87164,0,0,0,57976,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_002560_frame87164,87164,0,0,0,35576,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ae128,128,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_002560_frame87164,87164,0,0,0,13681,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
