model,ae_bottleneck,quant,roi,sample_id,frame_id,n_inview,n_inview_veh,n_inview_ped,payload_bytes,n_pred,tp,fp,fn,tp_veh,fp_veh,fn_veh,tp_ped,fp_ped,fn_ped,loc_err_sum,loc_err_sq_sum,loc_err_sum_veh,loc_err_sum_ped
noae,0,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_001216_frame84476,84476,2,1,1,60951,2,1,1,1,0,0,1,1,1,0,2.8731276818553613,8.254862676243562,0.0,2.8731276818553613
noae,0,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_001216_frame84476,84476,2,1,1,388607,4,2,2,0,1,1,0,1,1,0,0.753809904030254,0.3943731367289297,0.1421088159503705,0.6117010880798835
noae,0,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_001216_frame84476,84476,2,1,1,289526,3,2,1,0,1,1,0,1,0,0,0.8317507379732836,0.47318282719176774,0.16360747355381342,0.6681432644194701
noae,0,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_001216_frame84476,84476,2,1,1,238147,3,2,1,0,1,1,0,1,0,0,0.7655873909813693,0.3804476445546436,0.17376544627564003,0.5918219447057292
noae,0,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_001216_frame84476,84476,2,1,1,195457,4,2,2,0,1,1,0,1,1,0,0.6623889433579268,0.26667834891789965,0.17741086921029262,0.4849780741476341
noae,0,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_001216_frame84476,84476,2,1,1,103768,3,2,1,0,1,1,0,1,0,0,1.5125390774120455,1.7597188063163596,0.20136793663268293,1.3111711407793627
noae,0,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_001216_frame84476,84476,2,1,1,44703,1,1,0,1,0,0,1,1,0,0,3.4539235090625082,11.929587606454671,0.0,3.4539235090625082
noae,0,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,2,1,1,1057854,2,2,0,0,1,0,0,1,0,0,1.6325152217360657,1.3334538493803247,0.7950341005510885,0.8374811211849772
noae,0,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,2,1,1,752621,2,2,0,0,1,0,0,1,0,0,1.6434088963884534,1.3517353980205686,0.795829772773929,0.8475791236145245
noae,0,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,2,1,1,591478,2,2,0,0,1,0,0,1,0,0,1.5080461462695176,1.142204292706912,0.8045339782332647,0.7035121680362528
noae,0,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,2,1,1,412389,2,2,0,0,1,0,0,1,0,0,1.1497375429171244,0.7677354510022041,0.8059393691182936,0.34379817379883076
noae,0,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,2,1,1,192795,3,2,1,0,1,0,0,1,1,0,1.3176102897552662,0.9936607968634109,0.9094167557707964,0.40819353398446984
noae,0,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,2,1,1,70671,2,2,0,0,1,0,0,1,0,0,2.3125984388065337,2.6796154627032154,1.2090234696018565,1.1035749692046772
noae,0,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,2,1,1,790069,2,2,0,0,1,0,0,1,0,0,1.524518726167945,1.1621012996353652,0.7656228744187652,0.7588958517491796
noae,0,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,2,1,1,560078,2,2,0,0,1,0,0,1,0,0,1.5296510343155254,1.1699439039742185,0.7685511434769421,0.7610998908385832
noae,0,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,2,1,1,446963,3,2,1,0,1,0,0,1,1,0,1.361559360477445,0.948485764347441,0.7846156525594138,0.5769437079180311
noae,0,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,2,1,1,323949,3,2,1,0,1,0,0,1,1,0,1.0774008168775269,0.7072897876807454,0.7905868189262729,0.286813997951254
noae,0,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,2,1,1,160390,3,2,1,0,1,0,0,1,1,0,1.7401904262679173,1.526667092614036,0.9492650709612216,0.7909253553066957
noae,0,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,2,1,1,66162,2,2,0,0,1,0,0,1,0,0,2.2158383525225664,2.4686826505341277,1.1907227035990937,1.0251156489234727
noae,0,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,2,1,1,392569,2,2,0,0,1,0,0,1,0,0,2.090804734762959,2.3132630168135524,0.7928842518333574,1.2979204829296014
noae,0,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,2,1,1,285069,2,2,0,0,1,0,0,1,0,0,2.0681527438803333,2.258828121011669,0.7889231188495817,1.2792296250307518
noae,0,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,2,1,1,236632,2,2,0,0,1,0,0,1,0,0,1.6335291722556775,1.334401873460545,0.8265904488224225,0.8069387234332549
noae,0,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,2,1,1,186564,2,2,0,0,1,0,0,1,0,0,1.4980683632513854,1.128937027470354,0.8074833774414247,0.6905849858099607
noae,0,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,2,1,1,99883,2,1,1,1,0,0,1,1,1,0,0.29672879616848785,0.08804797847560002,0.0,0.29672879616848785
noae,0,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,2,1,1,47283,3,2,1,0,1,0,0,1,1,0,2.3273836976494144,2.7090243395215143,1.1454312152187245,1.18195248243069
noae,0,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,2,1,1,1059118,2,1,1,1,0,0,1,1,1,0,0.18868046613129655,0.03560031829952334,0.0,0.18868046613129655
noae,0,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,2,1,1,767867,2,1,1,1,0,0,1,1,1,0,0.1885247504622102,0.035541581536838625,0.0,0.1885247504622102
noae,0,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,2,1,1,604048,2,1,1,1,0,0,1,1,1,0,0.6239021982814492,0.38925395302042476,0.0,0.6239021982814492
noae,0,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,2,1,1,435790,2,1,1,1,0,0,1,1,1,0,0.667249772514739,0.445222258920971,0.0,0.667249772514739
noae,0,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,2,1,1,187885,2,1,1,1,0,0,1,1,1,0,0.3308498866828638,0.10946164751806382,0.0,0.3308498866828638
noae,0,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,2,1,1,67208,3,2,1,0,1,0,0,1,1,0,1.7205517224473117,1.4827587948031935,0.896398430311333,0.8241532921359787
noae,0,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,2,1,1,791986,2,1,1,1,0,0,1,1,1,0,0.33818325022015927,0.11436791072947086,0.0,0.33818325022015927
noae,0,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,2,1,1,575346,2,1,1,1,0,0,1,1,1,0,0.34040540484195114,0.11587583964561265,0.0,0.34040540484195114
noae,0,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,2,1,1,459135,2,1,1,1,0,0,1,1,1,0,0.8507727258436214,0.7238142310393858,0.0,0.8507727258436214
noae,0,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,2,1,1,344903,3,2,1,0,1,0,0,1,1,0,1.2338735587238518,0.8768373392451319,0.3765045022169878,0.857369056506864
noae,0,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,2,1,1,155891,2,1,1,1,0,0,1,1,1,0,0.31407941723453353,0.0986458803303842,0.0,0.31407941723453353
noae,0,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,2,1,1,61375,3,2,1,0,1,0,0,1,1,0,1.720362709743947,1.480176704302153,0.8734625024764797,0.8469002072674671
noae,0,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,2,1,1,393397,3,2,1,0,1,0,0,1,1,0,1.3790582794828974,1.2936650904117708,0.27554591465460654,1.103512364828291
noae,0,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,2,1,1,296077,3,2,1,0,1,0,0,1,1,0,1.6571280150345962,1.8308856152412265,0.35010346257394737,1.3070245524606487
noae,0,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,2,1,1,245658,2,1,1,1,0,0,1,1,1,0,0.9682396097381144,0.9374879418658161,0.0,0.9682396097381144
noae,0,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,2,1,1,198743,2,1,1,1,0,0,1,1,1,0,0.8272353848638467,0.6843183819708366,0.0,0.8272353848638467
noae,0,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,2,1,1,97101,2,1,1,1,0,0,1,1,1,0,0.9949630890123026,0.9899515484969031,0.0,0.9949630890123026
noae,0,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,2,1,1,45660,3,2,1,0,1,0,0,1,1,0,1.5842129589943403,1.280695320104121,0.9057505958897912,0.6784623631045491
noae,0,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,2,1,1,1065747,3,2,1,0,1,1,0,1,0,0,0.6572873807651298,0.2226635193496629,0.3863072355958126,0.27098014516931723
noae,0,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,2,1,1,777663,3,2,1,0,1,1,0,1,0,0,0.6720643995765998,0.23156299886236176,0.3895472456783761,0.28251715389822374
noae,0,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,2,1,1,619010,4,2,2,0,1,1,0,1,1,0,0.8783457451725724,0.3905819301878527,0.38999815267619414,0.4883475924963782
noae,0,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,2,1,1,427488,3,2,1,0,1,1,0,1,0,0,0.7477848715452204,0.28063782665068804,0.3967694940924327,0.35101537745278777
noae,0,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,2,1,1,196194,5,2,3,0,1,2,0,1,1,0,1.8659520957652598,1.8142057952962392,0.7415117124949965,1.1244403832702634
noae,0,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,2,1,1,66857,4,2,2,0,1,0,0,1,2,0,2.4608674161351543,3.029252645257062,1.2561088454499387,1.2047585706852157
noae,0,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,2,1,1,799693,3,2,1,0,1,1,0,1,0,0,0.5976737300973027,0.1993344604404854,0.40063941073458614,0.19703431936271654
noae,0,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,2,1,1,586152,4,2,2,0,1,2,0,1,0,0,0.5044334113206873,0.16462058727120293,0.38895377825386174,0.11547963306682556
noae,0,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,2,1,1,474115,4,2,2,0,1,1,0,1,1,0,0.8552082117919082,0.36594197908715453,0.4163916947146361,0.4388165170772721
noae,0,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,2,1,1,339723,3,2,1,0,1,1,0,1,0,0,0.7198804501796173,0.2612392148057844,0.39253841162203884,0.3273420385575785
noae,0,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,2,1,1,165806,5,2,3,0,1,2,0,1,1,0,1.8804975529283718,1.8385508773582013,0.7526116878151077,1.1278858651132642
noae,0,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,2,1,1,62237,3,2,1,0,1,0,0,1,1,0,2.4876287699379738,3.0942446986090246,1.250751606944202,1.2368771629937718
noae,0,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,2,1,1,400551,5,2,3,0,1,3,0,1,0,0,1.0324514755815217,0.5598988115087072,0.4002068022813438,0.6322446733001779
noae,0,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,2,1,1,304162,5,2,3,0,1,3,0,1,0,0,0.7384789475540374,0.27336143157004156,0.35072119119220335,0.3877577563618341
noae,0,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,2,1,1,257595,5,2,3,0,1,3,0,1,0,0,0.7079533966321319,0.26725178156893864,0.26272765539655824,0.4452257412355736
noae,0,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,2,1,1,200169,5,2,3,0,1,2,0,1,1,0,1.057083168239433,0.6873298068551007,0.27494998866795284,0.7821331795714802
noae,0,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,2,1,1,103890,5,2,3,0,1,2,0,1,1,0,2.1421937706417844,2.4250859949889456,0.8155690791033373,1.326624691538447
noae,0,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,2,1,1,44206,4,2,2,0,1,1,0,1,1,0,3.166893599837877,5.424340136750033,1.1308252138213581,2.036068386016519
noae,0,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,2,1,1,1062479,2,1,1,1,0,0,1,1,1,0,0.06392652947326445,0.004086601170496149,0.0,0.06392652947326445
noae,0,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,2,1,1,778632,2,1,1,1,0,0,1,1,1,0,0.051688805946006056,0.002671732660123871,0.0,0.051688805946006056
noae,0,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,2,1,1,614622,1,1,0,1,0,0,1,1,0,0,0.5832646268217182,0.3401976249014782,0.0,0.5832646268217182
noae,0,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,2,1,1,429381,1,1,0,1,0,0,1,1,0,0,0.19698076181638183,0.03880142052576215,0.0,0.19698076181638183
noae,0,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,2,1,1,193259,1,1,0,1,0,0,1,1,0,0,0.26018668218985064,0.06769710958896234,0.0,0.26018668218985064
noae,0,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,2,1,1,70380,3,1,2,1,0,0,1,1,2,0,0.8360944355587439,0.6990539051722945,0.0,0.8360944355587439
noae,0,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,2,1,1,797138,2,1,1,1,0,0,1,1,1,0,0.13229191756491077,0.017501151453001147,0.0,0.13229191756491077
noae,0,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,2,1,1,588042,2,1,1,1,0,0,1,1,1,0,0.1179715044191152,0.013917275854909318,0.0,0.1179715044191152
noae,0,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,2,1,1,473013,1,1,0,1,0,0,1,1,0,0,0.6240425420962021,0.38942909434589024,0.0,0.6240425420962021
noae,0,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,2,1,1,341674,1,1,0,1,0,0,1,1,0,0,0.21426966704608932,0.045911490216041975,0.0,0.21426966704608932
noae,0,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,2,1,1,160805,1,1,0,1,0,0,1,1,0,0,0.19552065589064024,0.038228326879906155,0.0,0.19552065589064024
noae,0,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,2,1,1,64140,3,1,2,1,0,0,1,1,2,0,0.7785514673479055,0.6061423873095767,0.0,0.7785514673479055
noae,0,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,2,1,1,397430,2,1,1,1,0,0,1,1,1,0,0.1970085180790253,0.03881235619569364,0.0,0.1970085180790253
noae,0,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,2,1,1,304047,2,1,1,1,0,0,1,1,1,0,0.14171467348923697,0.020083048682161042,0.0,0.14171467348923697
noae,0,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,2,1,1,255081,1,1,0,1,0,0,1,1,0,0,0.3162930382114343,0.10004128602101983,0.0,0.3162930382114343
noae,0,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,2,1,1,200042,1,1,0,1,0,0,1,1,0,0,0.6578591061668324,0.4327786035666237,0.0,0.6578591061668324
noae,0,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,2,1,1,102731,1,1,0,1,0,0,1,1,0,0,1.7276633901908305,2.984820789805674,0.0,1.7276633901908305
noae,0,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,2,1,1,45844,3,1,2,1,0,0,1,1,2,0,2.0140518997162435,4.056405054750609,0.0,2.0140518997162435
noae,0,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,3,1,2,1059947,4,3,1,0,1,1,0,2,0,0,1.2116904784035891,0.5437820980278263,0.38797018209118567,0.8237202963124035
noae,0,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,3,1,2,761431,4,3,1,0,1,1,0,2,0,0,1.211402215506678,0.5422583839725665,0.39021225982776137,0.8211899556789166
noae,0,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,3,1,2,592908,6,3,3,0,1,1,0,2,2,0,1.9871096341271275,1.4742348012151365,0.3933963112704562,1.5937133228566713
noae,0,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,3,1,2,401735,6,3,3,0,1,1,0,2,2,0,2.0045662578970482,1.5059697919749746,0.39232398878573005,1.6122422691113183
noae,0,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,3,1,2,187879,3,2,1,1,1,1,0,1,0,1,1.318427310357461,1.0101885469824647,0.39363573757801956,0.9247915727794416
noae,0,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,3,1,2,72794,2,2,0,1,0,0,1,2,0,0,3.409723346054563,5.815366754364701,0.0,3.409723346054563
noae,0,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,3,1,2,790810,4,3,1,0,1,1,0,2,0,0,1.2079372401007715,0.6093374251729899,0.39880017676070034,0.8091370633400712
noae,0,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,3,1,2,568097,4,3,1,0,1,1,0,2,0,0,1.1903658036975338,0.5987003318043581,0.39022643004105184,0.8001393736564817
noae,0,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,3,1,2,445959,5,3,2,0,1,1,0,2,1,0,1.865552760911085,1.2737508269607938,0.39841936334583705,1.4671333975652479
noae,0,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,3,1,2,313098,5,3,2,0,1,1,0,2,1,0,1.8891164214084983,1.295715462515468,0.4074637059500772,1.4816527154584211
noae,0,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,3,1,2,156379,3,2,1,1,1,1,0,1,0,1,1.4314256350519292,1.2353228084691998,0.3910336419331262,1.040391993118803
noae,0,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,3,1,2,67848,2,2,0,1,0,0,1,2,0,0,3.166815268139125,5.037346176324,0.0,3.166815268139125
noae,0,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,3,1,2,392969,4,3,1,0,1,1,0,2,0,0,1.9600586726575395,1.508111946316078,0.37724889348952517,1.5828097791680142
noae,0,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,3,1,2,291482,4,3,1,0,1,1,0,2,0,0,1.8092156860522053,1.5334419623538866,0.12301788648021152,1.686197799571994
noae,0,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,3,1,2,239202,4,3,1,0,1,1,0,2,0,0,1.539133017341878,0.8486068108917233,0.41145875254414477,1.1276742647977334
noae,0,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,3,1,2,182900,5,3,2,0,1,1,0,2,1,0,1.2656593889731775,0.6769346924430266,0.21937273889428716,1.0462866500788903
noae,0,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,3,1,2,99027,3,2,1,1,1,1,0,1,0,1,0.5943901152440719,0.1788994439610478,0.3307333895059957,0.26365672573807625
noae,0,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,3,1,2,46545,4,3,1,0,1,0,0,2,1,0,5.641497903097224,14.079383956030812,0.5889803594375691,5.052517543659655
noae,0,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,3,1,2,1061122,5,3,2,0,1,1,0,2,1,0,5.46343706541462,11.960574680960256,1.026209310546536,4.4372277548680845
noae,0,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,3,1,2,758810,5,3,2,0,1,1,0,2,1,0,5.452107825169554,11.89910544910129,1.0251847652436663,4.426923059925887
noae,0,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,3,1,2,602124,4,3,1,0,1,1,0,2,0,0,4.98365150197132,9.889733732668446,0.6791058444689209,4.304545657502399
noae,0,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,3,1,2,410658,4,3,1,0,1,1,0,2,0,0,4.9775031391995785,9.851745411990734,0.6785401355186348,4.298963003680944
noae,0,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,3,1,2,176177,4,3,1,0,1,1,0,2,0,0,5.767032978334697,12.592181624131369,1.16724996866421,4.599783009670487
noae,0,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,3,1,2,69959,6,3,3,0,1,2,0,2,1,0,4.082396271598405,7.730326154690536,0.37432792049705094,3.708068351101355
noae,0,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,3,1,2,788194,5,3,2,0,1,1,0,2,1,0,5.39934517824506,11.644863396353859,1.0254106401151564,4.3739345381299035
noae,0,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,3,1,2,559194,5,3,2,0,1,1,0,2,1,0,5.546426946706706,12.118718552103365,1.1037489530459483,4.442677993660759
noae,0,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,3,1,2,450307,4,3,1,0,1,1,0,2,0,0,4.796040953576216,9.005664146319088,0.7038801198270003,4.092160833749215
noae,0,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,3,1,2,316797,4,3,1,0,1,1,0,2,0,0,4.776830959582014,8.948549612062237,0.6939475734561189,4.082883386125895
noae,0,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,3,1,2,144372,4,3,1,0,1,1,0,2,0,0,5.834302935249948,12.790537992080274,1.3169191483460938,4.517383786903854
noae,0,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,3,1,2,64374,5,3,2,0,1,1,0,2,1,0,4.4516957182652455,8.796178081652313,0.5084147675611559,3.9432809507040893
noae,0,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,3,1,2,387287,6,3,3,0,1,1,0,2,2,0,4.204451108148994,5.9442591796234066,1.3709469006097907,2.833504207539204
noae,0,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,3,1,2,280463,6,3,3,0,1,1,0,2,2,0,3.5043125668340265,4.166984283710027,1.0425119719496045,2.461800594884422
noae,0,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,3,1,2,232294,6,3,3,0,1,1,0,2,2,0,3.7533503863071864,4.931018238152266,0.9537902222108466,2.7995601640963397
noae,0,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,3,1,2,178583,6,3,3,0,1,1,0,2,2,0,3.872572050126514,5.233381709312399,0.9429842839013887,2.9295877662251253
noae,0,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,3,1,2,92889,4,3,1,0,1,1,0,2,0,0,6.115532780325292,13.163371421430544,2.1200127382168343,3.995520042108459
noae,0,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,3,1,2,45307,7,3,4,0,1,2,0,2,2,0,2.798027301363298,3.3106197746824506,0.5592943280576289,2.238732973305669
noae,0,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_001256_frame84556,84556,4,2,2,1063787,6,4,2,0,2,1,0,2,1,0,3.3977671463522747,3.053875662707605,1.6815162085666215,1.716250937785653
noae,0,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_001256_frame84556,84556,4,2,2,762587,6,4,2,0,2,1,0,2,1,0,3.3971042763466697,3.0382365661341852,1.6687497724484028,1.7283545038982673
noae,0,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_001256_frame84556,84556,4,2,2,596350,6,4,2,0,2,1,0,2,1,0,4.684921555327764,6.451200718879026,2.779309292170513,1.9056122631572512
noae,0,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_001256_frame84556,84556,4,2,2,408861,6,4,2,0,2,1,0,2,1,0,4.675282923464618,6.443669477271711,2.7627864034772154,1.9124965199874029
noae,0,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_001256_frame84556,84556,4,2,2,179589,6,4,2,0,2,1,0,2,1,0,4.302114005116049,6.307890079483693,2.4595747939400936,1.8425392111759562
noae,0,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_001256_frame84556,84556,4,2,2,71926,7,4,3,0,2,1,0,2,2,0,4.332702800483974,7.2645001938213065,3.1410399560696094,1.1916628444143642
noae,0,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_001256_frame84556,84556,4,2,2,789842,6,4,2,0,2,1,0,2,1,0,3.351731948666439,3.1267377921202915,1.5618637103893844,1.7898682382770545
