time,eNB_ID,frame,subframe,rsrp,rssi,snr,rx_power,noise_power,w_cqi,freq_offset
19:44:43.203121,0,626,0,-2147483648,-183,-95,-90,5,-95,5
19:44:43.203384,0,626,0,-2147483648,-183,-95,-90,5,-95,5
19:44:44.378433,0,726,0,-2147483648,-183,-95,-90,5,-95,5
19:44:44.378511,0,726,0,-2147483648,-183,-95,-90,5,-95,5
19:44:45.548130,0,826,0,-2147483648,-183,-96,-90,6,-96,5
19:44:45.548266,0,826,0,-2147483648,-183,-96,-90,6,-96,5
19:44:46.707340,0,926,0,-2147483648,-183,-95,-90,5,-95,5
19:44:46.707349,0,926,0,-2147483648,-183,-95,-90,5,-95,5
19:44:47.868739,0,2,0,-2147483648,-183,-95,-90,5,-95,5
19:44:47.869021,0,2,0,-2147483648,-183,-95,-90,5,-95,5
19:44:48.911681,0,102,0,-2147483648,-183,-95,-90,5,-95,5
19:44:48.911923,0,102,0,-2147483648,-183,-95,-90,5,-95,5
19:44:49.891389,0,202,0,-2147483648,-183,-93,-90,3,-93,5
19:44:49.891767,0,202,0,-2147483648,-183,-93,-90,3,-93,5
19:44:50.912860,0,302,0,-2147483648,-183,-93,-90,3,-93,5
19:44:50.913141,0,302,0,-2147483648,-183,-93,-90,3,-93,5
19:44:51.954858,0,402,0,-2147483648,-183,-95,-90,5,-95,5
19:44:51.955140,0,402,0,-2147483648,-183,-95,-90,5,-95,5
19:44:53.045328,0,502,0,-2147483648,-183,-96,-90,6,-96,5
19:44:53.045669,0,502,0,-2147483648,-183,-96,-90,6,-96,5
19:44:54.111252,0,602,0,-2147483648,-183,-90,-90,0,-90,5
19:44:54.111474,0,602,0,-2147483648,-183,-93,-90,3,-93,5
19:44:55.196440,0,702,0,-2147483648,-183,-93,-90,3,-93,5
19:44:55.196716,0,702,0,-2147483648,-183,-93,-90,3,-93,5
19:44:56.330679,0,802,0,-2147483648,-183,-95,-90,5,-95,5
19:44:56.330972,0,802,0,-2147483648,-183,-95,-90,5,-95,5
19:44:57.385688,0,902,0,-2147483648,-183,-95,-90,5,-95,5
19:44:57.386060,0,902,0,-2147483648,-183,-93,-90,3,-93,5
19:44:58.478823,0,1002,0,-2147483648,-183,-93,-90,3,-93,5
19:44:58.479272,0,1002,0,-2147483648,-183,-93,-90,3,-93,5
19:44:59.653264,0,78,0,-2147483648,-183,-93,-90,3,-93,5
19:44:59.653393,0,78,0,-2147483648,-183,-93,-90,3,-93,5
19:45:00.806509,0,178,0,-2147483648,-183,-93,-90,3,-93,5
19:45:00.806737,0,178,0,-2147483648,-183,-93,-90,3,-93,5
19:45:02.009538,0,278,0,-2147483648,-183,-93,-90,3,-93,5
19:45:02.009656,0,278,0,-2147483648,-183,-95,-90,5,-95,5
19:45:03.260166,0,378,0,-2147483648,-183,-95,-90,5,-95,5
19:45:03.260698,0,378,0,-2147483648,-183,-93,-90,3,-93,5
19:45:04.428351,0,478,0,-2147483648,-183,-93,-90,3,-93,5
19:45:04.428637,0,478,0,-2147483648,-183,-93,-90,3,-93,5
19:45:05.563576,0,578,0,-2147483648,-183,-95,-90,5,-95,5
19:45:05.563979,0,578,0,-2147483648,-183,-93,-90,3,-93,5
19:45:06.758535,0,678,0,-2147483648,-183,-95,-90,5,-95,5
19:45:06.758817,0,678,0,-2147483648,-183,-95,-90,5,-95,5
19:45:07.936204,0,778,0,-2147483648,-183,-96,-90,6,-96,5
19:45:07.936662,0,778,0,-2147483648,-183,-95,-90,5,-95,5
19:45:09.135705,0,878,0,-2147483648,-183,-95,-90,5,-95,5
19:45:09.136130,0,878,0,-2147483648,-183,-95,-90,5,-95,5
19:45:10.353057,0,978,0,-2147483648,-183,-93,-90,3,-93,5
19:45:10.353478,0,978,0,-2147483648,-183,-93,-90,3,-93,5
19:45:11.670481,0,54,0,-2147483648,-183,-96,-90,6,-96,5
19:45:11.670916,0,54,0,-2147483648,-183,-96,-90,6,-96,5
19:45:12.802887,0,154,0,-2147483648,-183,-95,-90,5,-95,5
19:45:12.803358,0,154,0,-2147483648,-183,-95,-90,5,-95,5
19:45:14.037368,0,254,0,-2147483648,-183,-93,-90,3,-93,5
19:45:14.037636,0,254,0,-2147483648,-183,-93,-90,3,-93,5
19:45:15.264109,0,354,0,-2147483648,-183,-90,-90,0,-90,5
19:45:15.264319,0,354,0,-2147483648,-183,-90,-90,0,-90,5
19:45:16.491966,0,454,0,-2147483648,-183,-95,-90,5,-95,5
19:45:16.492236,0,454,0,-2147483648,-183,-95,-90,5,-95,5
19:45:17.798723,0,554,0,-2147483648,-183,-93,-90,3,-93,5
19:45:17.799005,0,554,0,-2147483648,-183,-93,-90,3,-93,5
