time,direction,dci_format,rnti_type,rnti,dci_frame,dci_slot,sched_frame,sched_slot,mcs,mcs_table,rb_start,rb_size,start_symbol,nr_symbols,tbs,harq_pid,ndi,rv,round,qam_mod_order,target_code_rate,tpc,n_cce,N_cce
19:44:42.748883,1,7,0,23716,587,2,587,8,28,0,0,5,0,13,480,1,1,0,0,6,9480,1,6,2
19:44:42.760220,1,7,0,23716,588,1,588,7,28,0,0,23,10,3,480,1,0,2,1,6,9480,1,14,2
19:44:42.772345,1,7,0,23716,589,1,589,7,28,0,0,23,10,3,480,1,0,3,2,6,9480,1,14,2
19:44:42.784699,1,7,0,23716,590,1,590,7,28,0,0,23,10,3,480,1,0,1,3,6,9480,2,14,2
19:44:42.785533,1,7,0,57405,590,2,590,8,28,0,0,5,0,13,480,14,1,0,0,6,9480,1,2,2
19:44:42.797076,1,7,0,57405,591,1,591,7,28,0,0,23,10,3,480,14,0,2,1,6,9480,2,12,2
19:44:42.808784,1,7,0,57405,592,1,592,7,28,0,0,23,10,3,480,14,0,3,2,6,9480,1,12,2
19:44:42.820589,1,7,0,57405,593,1,593,7,28,0,0,23,10,3,480,14,0,1,3,6,9480,1,12,2
19:44:42.901751,1,7,0,23716,600,2,600,8,28,0,0,5,0,12,437,2,1,0,0,6,9480,1,6,2
19:44:42.912683,1,7,0,23716,601,1,601,7,28,0,0,21,10,3,437,2,0,2,1,6,9480,1,14,2
19:44:42.924095,1,7,0,23716,602,1,602,7,28,0,0,21,10,3,437,2,0,3,2,6,9480,1,14,2
19:44:42.936086,1,7,0,23716,603,1,603,7,28,0,0,21,10,3,437,2,0,1,3,6,9480,1,14,2
19:44:42.936966,1,7,0,57405,603,2,603,8,28,0,0,5,0,13,480,15,1,0,0,6,9480,1,2,2
19:44:42.948119,1,7,0,57405,604,1,604,7,28,0,0,23,10,3,480,15,0,2,1,6,9480,1,12,2
19:44:42.959783,1,7,0,57405,605,1,605,7,28,0,0,23,10,3,480,15,0,3,2,6,9480,2,12,2
19:44:42.971365,1,7,0,57405,606,1,606,7,28,0,0,23,10,3,480,15,0,1,3,6,9480,1,12,2
19:44:43.053532,1,7,0,23716,613,2,613,8,28,0,0,5,0,13,480,3,1,0,0,6,9480,2,6,2
19:44:43.064436,1,7,0,23716,614,1,614,7,28,0,0,23,10,3,480,3,0,2,1,6,9480,1,14,2
19:44:43.076119,1,7,0,23716,615,1,615,7,28,0,0,23,10,3,480,3,0,3,2,6,9480,1,14,2
19:44:43.087708,1,7,0,23716,616,1,616,7,28,0,0,23,10,3,480,3,0,1,3,6,9480,1,14,2
19:44:43.088488,1,7,0,57405,616,2,616,8,28,0,0,5,0,12,437,0,1,0,0,6,9480,1,2,2
19:44:43.099507,1,7,0,57405,617,1,617,7,28,0,0,21,10,3,437,0,0,2,1,6,9480,1,12,2
19:44:43.110960,1,7,0,57405,618,1,618,7,28,0,0,21,10,3,437,0,0,3,2,6,9480,1,12,2
19:44:43.122309,1,7,0,57405,619,1,619,7,28,0,0,21,10,3,437,0,0,1,3,6,9480,2,12,2
19:44:43.203046,0,1,0,23716,626,0,626,0,0,0,5,5,1,13,168,0,1,0,0,2,1200,1,0,2
19:44:43.203315,0,1,0,57405,626,0,626,0,0,0,0,5,1,13,168,7,1,0,0,2,1200,1,14,2
19:44:43.204235,1,7,0,23716,626,2,626,8,28,0,0,5,0,13,480,4,1,0,0,6,9480,1,6,2
19:44:43.211019,0,1,0,23716,626,14,626,14,0,0,5,5,1,13,168,0,0,2,1,2,1200,0,12,2
19:44:43.211312,0,1,0,57405,626,14,626,14,0,0,0,5,1,13,168,7,0,2,1,2,1200,0,14,2
19:44:43.215238,1,7,0,23716,627,1,627,7,28,0,0,23,10,3,480,4,0,2,1,6,9480,2,14,2
19:44:43.222804,0,1,0,23716,627,14,627,14,0,0,5,5,1,13,168,0,0,3,2,2,1200,0,12,2
19:44:43.223100,0,1,0,57405,627,14,627,14,0,0,0,5,1,13,168,7,0,3,2,2,1200,0,14,2
19:44:43.226690,1,7,0,23716,628,1,628,7,28,0,0,23,10,3,480,4,0,3,2,6,9480,1,14,2
19:44:43.234320,0,1,0,23716,628,14,628,14,0,0,5,5,1,13,168,0,0,1,3,2,1200,0,12,2
19:44:43.234563,0,1,0,57405,628,14,628,14,0,0,0,5,1,13,168,7,0,1,3,2,1200,0,14,2
19:44:43.238443,1,7,0,23716,629,1,629,7,28,0,0,23,10,3,480,4,0,1,3,6,9480,1,14,2
19:44:43.239275,1,7,0,57405,629,2,629,8,28,0,0,5,0,13,480,1,1,0,0,6,9480,1,2,2
19:44:43.249997,1,7,0,57405,630,1,630,7,28,0,0,23,10,3,480,1,0,2,1,6,9480,1,12,2
19:44:43.261703,1,7,0,57405,631,1,631,7,28,0,0,23,10,3,480,1,0,3,2,6,9480,1,12,2
19:44:43.272935,1,7,0,57405,632,1,632,7,28,0,0,23,10,3,480,1,0,1,3,6,9480,1,12,2
19:44:43.354945,1,7,0,23716,639,2,639,8,28,0,0,5,0,13,480,5,1,0,0,6,9480,1,6,2
19:44:43.366027,1,7,0,23716,640,1,640,7,28,0,0,23,10,3,480,5,0,2,1,6,9480,2,14,2
19:44:43.377558,1,7,0,23716,641,1,641,7,28,0,0,23,10,3,480,5,0,3,2,6,9480,1,14,2
19:44:43.388664,1,7,0,23716,642,1,642,7,28,0,0,23,10,3,480,5,0,1,3,6,9480,1,14,2
19:44:43.389501,1,7,0,57405,642,2,642,8,28,0,0,5,0,13,480,2,1,0,0,6,9480,2,2,2
19:44:43.400106,1,7,0,57405,643,1,643,7,28,0,0,23,10,3,480,2,0,2,1,6,9480,1,12,2
19:44:43.411190,1,7,0,57405,644,1,644,7,28,0,0,23,10,3,480,2,0,3,2,6,9480,1,12,2
19:44:43.422660,1,7,0,57405,645,1,645,7,28,0,0,23,10,3,480,2,0,1,3,6,9480,1,12,2
19:44:43.502284,1,7,0,23716,652,2,652,8,28,0,0,5,0,13,480,6,1,0,0,6,9480,1,6,2
19:44:43.512886,1,7,0,23716,653,1,653,7,28,0,0,23,10,3,480,6,0,2,1,6,9480,1,14,2
19:44:43.524297,1,7,0,23716,654,1,654,7,28,0,0,23,10,3,480,6,0,3,2,6,9480,2,14,2
19:44:43.535733,1,7,0,23716,655,1,655,7,28,0,0,23,10,3,480,6,0,1,3,6,9480,1,14,2
