time,mono_sec,mono_nsec,ue_id,lcid,pdu_bytes
19:44:53.481398,890138,544943371,1,4,17
19:44:53.491212,890138,554757408,1,4,520
19:44:53.491718,890138,555263737,1,4,980
19:44:53.491719,890138,555264776,1,4,1316
19:44:53.492147,890138,555692198,1,4,196
19:44:53.492147,890138,555692788,1,4,1507
19:44:53.492148,890138,555693521,1,4,719
19:44:53.496200,890138,559745820,1,4,523
19:44:53.496698,890138,560243278,1,4,275
19:44:53.496699,890138,560243855,1,4,1507
19:44:53.496700,890138,560244906,1,4,640
19:44:53.497164,890138,560709616,1,4,872
19:44:53.497165,890138,560710134,1,4,1507
19:44:53.497165,890138,560710581,1,4,44
19:44:53.501234,890138,564779631,1,4,520
19:44:53.501720,890138,565264943,1,4,953
19:44:53.501721,890138,565265863,1,4,1472
19:44:53.502272,890138,565817601,1,4,40
19:44:53.502273,890138,565818064,1,4,1507
19:44:53.502273,890138,565818688,1,4,875
19:44:53.506306,890138,569850959,1,4,523
19:44:53.506793,890138,570338286,1,4,119
19:44:53.506793,890138,570338811,1,4,1507
19:44:53.506794,890138,570339552,1,4,796
19:44:53.507264,890138,570809431,1,4,716
19:44:53.507265,890138,570810055,1,4,1454
19:44:53.511234,890138,574779073,1,4,58
19:44:53.511234,890138,574779799,1,4,459
19:44:53.511724,890138,575269063,1,4,1053
19:44:53.511724,890138,575269680,1,4,1372
19:44:53.512203,890138,575748572,1,4,140
19:44:53.512204,890138,575749184,1,4,1507
19:44:53.512204,890138,575749568,1,4,775
19:44:53.516237,890138,579782056,1,4,523
19:44:53.516720,890138,580265243,1,4,219
19:44:53.516721,890138,580265939,1,4,1507
19:44:53.516721,890138,580266614,1,4,696
19:44:53.517203,890138,580748752,1,4,816
19:44:53.517204,890138,580749164,1,4,1507
19:44:53.517204,890138,580749555,1,4,100
19:44:53.521413,890138,584958614,1,4,461
19:44:53.521825,890138,585370495,1,4,956
19:44:53.521826,890138,585371174,1,4,1214
19:44:53.522300,890138,585845125,1,4,298
19:44:53.522300,890138,585845610,1,4,1507
