time,rnti,frame,slot,mcs,tbs
21:21:57.611523,960,889,2,8,101
21:21:57.621605,3836,890,2,8,101
21:21:57.713610,960,899,2,8,101
21:21:57.723982,3836,900,2,8,101
21:21:57.818189,960,909,2,8,101
21:21:57.828561,3836,910,2,8,101
21:21:57.922868,960,919,2,8,101
21:21:57.933339,3836,920,2,8,92
21:21:58.027625,960,929,2,8,101
21:21:58.037980,3836,930,2,8,101
21:21:58.132285,960,939,2,8,101
21:21:58.142574,3836,940,2,8,101
21:21:58.236109,960,949,2,8,101
21:21:58.246416,3836,950,2,8,101
21:21:58.340991,960,959,2,8,101
21:21:58.351476,3836,960,2,8,92
21:21:58.445678,960,969,2,8,101
21:21:58.456176,3836,970,2,8,101
21:21:58.547042,960,979,2,8,101
21:21:58.556944,3836,980,2,8,101
21:21:58.646897,960,989,2,8,101
21:21:58.656791,3836,990,2,8,101
21:21:58.828044,960,999,2,8,101
21:21:58.837828,3836,1000,2,8,92
21:21:58.926946,960,1009,2,8,101
21:21:58.936764,3836,1010,2,8,101
21:21:59.026273,960,1019,2,8,101
21:21:59.036205,3836,1020,2,8,101
21:21:59.125265,960,5,2,8,101
21:21:59.135203,3836,6,2,8,101
21:21:59.225013,960,15,2,8,101
21:21:59.234865,3836,16,2,8,92
21:21:59.323976,960,25,2,8,101
21:21:59.333815,3836,26,2,8,101
21:21:59.423595,960,35,2,8,101
21:21:59.433408,3836,36,2,8,101
21:21:59.522907,960,45,2,8,101
21:21:59.532831,3836,46,2,8,101
21:21:59.622523,960,55,2,8,101
21:21:59.632575,3836,56,2,8,92
21:21:59.722058,960,65,2,8,101
21:21:59.732045,3836,66,2,8,101
21:21:59.859170,960,75,2,8,101
21:21:59.869055,3836,76,2,8,101
21:21:59.958302,960,85,2,8,101
21:21:59.968113,3836,86,2,8,101
21:22:00.057612,960,95,2,8,101
21:22:00.067423,3836,96,2,8,92
21:22:00.156804,960,105,2,8,101
21:22:00.166902,3836,106,2,8,101
21:22:00.256725,960,115,2,8,101
21:22:00.266646,3836,116,2,8,101
21:22:00.356400,960,125,2,8,101
21:22:00.366348,3836,126,2,8,101
21:22:00.456139,960,135,2,8,101
21:22:00.466083,3836,136,2,8,92
21:22:00.560845,960,145,2,8,101
21:22:00.571417,3836,146,2,8,101
21:22:00.666906,960,155,2,8,101
21:22:00.676856,3836,156,2,8,101
21:22:00.766329,960,165,2,8,101
21:22:00.776344,3836,166,2,8,101
21:22:00.866271,960,175,2,8,101
21:22:00.876401,3836,176,2,8,92
21:22:00.986782,960,185,2,8,101
21:22:00.996675,3836,186,2,8,101
21:22:01.086023,960,195,2,8,101
21:22:01.096053,3836,196,2,8,101
21:22:01.185308,960,205,2,8,101
21:22:01.195310,3836,206,2,8,101
21:22:01.284546,960,215,2,8,101
21:22:01.294610,3836,216,2,8,92
21:22:01.384005,960,225,2,8,101
21:22:01.394005,3836,226,2,8,101
21:22:01.483345,960,235,2,8,101
21:22:01.493411,3836,236,2,8,101
21:22:01.583374,960,245,2,8,101
21:22:01.593206,3836,246,2,8,101
21:22:01.683364,960,255,2,8,101
21:22:01.693306,3836,256,2,8,92
