time,rnti,frame,slot,snrx10,tpc,rssi
21:22:01.837943,3836,270,7,100,1,937
21:22:04.160780,960,470,7,100,1,937
21:22:04.172123,3836,471,7,100,1,937
21:22:08.689338,960,859,17,100,1,937
21:22:08.819330,960,871,7,100,1,937
21:22:09.303577,960,902,17,100,1,929
21:22:09.507020,3836,920,17,100,1,929
21:22:09.639035,960,932,17,100,1,937
21:22:09.884762,960,954,7,100,1,929
21:22:10.357565,960,994,17,100,1,937
21:22:10.772237,960,7,7,100,1,937
21:22:10.932499,3836,21,7,100,1,937
21:22:11.285317,3836,46,7,100,1,937
21:22:11.859847,960,95,17,100,1,937
21:22:11.959326,3836,104,7,100,1,944
21:22:12.234107,3836,124,7,100,1,937
21:22:12.234108,960,124,7,100,1,937
21:22:12.600068,960,157,7,100,1,937
21:22:13.246861,3836,212,17,100,1,937
21:22:13.469727,3836,230,7,100,1,937
21:22:13.716821,3836,250,7,100,1,937
21:22:13.968213,960,270,17,100,1,937
21:22:14.501425,3836,310,17,100,1,937
21:22:14.997921,960,351,17,100,1,937
21:22:15.338489,960,372,17,100,1,937
21:22:15.865458,3836,416,17,100,1,937
21:22:16.232326,960,447,7,100,1,937
21:22:16.972606,960,512,7,100,1,937
21:22:17.048041,3836,519,17,100,1,937
21:22:17.179220,960,532,17,100,1,937
21:22:17.486707,3836,555,17,100,1,937
21:22:17.966291,960,603,17,100,1,937
21:22:18.188235,960,625,17,100,1,929
21:22:18.193349,960,626,7,100,1,929
21:22:18.931374,3836,691,7,100,1,937
21:22:19.618088,960,744,7,100,1,937
21:22:19.634992,960,745,17,100,1,929
21:22:19.737588,3836,754,17,100,1,937
21:22:19.908542,3836,769,17,100,1,937
21:22:20.443234,3836,808,7,100,1,937
21:22:20.686747,3836,829,17,100,1,937
21:22:21.061010,3836,862,17,100,1,937
21:22:21.484119,3836,893,17,100,1,929
21:22:21.656351,960,908,17,100,1,937
21:22:21.889027,3836,929,7,100,1,929
21:22:22.094790,3836,947,7,100,1,937
21:22:22.158103,3836,952,17,100,1,937
21:22:22.362052,960,970,7,100,1,937
21:22:22.623717,960,991,7,100,1,937
21:22:22.663358,960,994,17,100,1,929
21:22:22.896807,3836,1015,7,100,1,937
21:22:23.034246,960,3,7,100,1,937
21:22:23.051766,3836,4,17,100,1,937
21:22:23.903939,3836,69,17,100,1,937
21:22:25.393293,3836,192,17,100,1,937
21:22:25.988429,3836,235,17,100,1,937
21:22:25.999827,960,236,17,100,1,937
21:22:26.051446,960,241,7,100,1,937
21:22:26.915691,3836,315,7,100,1,937
21:22:27.041491,3836,326,7,100,1,929
21:22:27.081413,960,329,17,100,1,937
21:22:27.602054,960,375,7,100,1,937
21:22:28.143622,3836,420,7,100,1,937
21:22:28.786205,960,471,17,100,1,937
21:22:28.940682,3836,485,7,100,1,929
21:22:29.752498,960,549,17,100,1,944
21:22:29.781890,3836,552,7,100,1,937
21:22:30.175632,960,585,7,100,1,937
21:22:30.690599,3836,624,17,100,1,937
21:22:31.152811,3836,663,17,100,1,929
21:22:32.714601,3836,783,17,100,1,929
21:22:33.157191,960,823,7,100,1,937
21:22:33.384925,960,842,17,110,1,937
21:22:33.515097,3836,853,17,100,1,937
21:22:33.532790,960,855,7,100,1,937
21:22:33.648762,960,865,7,100,1,937
21:22:34.265434,960,917,7,100,1,937
21:22:34.271195,960,917,17,100,1,929
21:22:34.506788,960,938,7,100,1,937
21:22:34.834061,960,966,17,100,1,929
21:22:35.410063,960,1017,7,100,1,929
21:22:35.560677,3836,6,7,100,1,937
21:22:36.395925,3836,73,17,100,1,937
21:22:36.818992,3836,104,17,100,1,937
21:22:37.058484,3836,125,17,100,1,937
21:22:37.156327,3836,134,7,100,1,937
21:22:37.230524,960,140,17,100,1,937
21:22:37.411003,3836,156,7,100,1,937
21:22:37.680182,3836,179,7,100,1,937
21:22:38.049299,960,202,17,100,1,937
21:22:38.339420,3836,227,17,100,1,937
21:22:38.683920,960,257,17,100,1,937
21:22:39.074401,960,282,17,100,1,937
21:22:39.293709,960,301,17,100,1,937
21:22:39.450913,960,315,7,100,1,929
21:22:39.525173,3836,321,17,100,1,937
21:22:39.835007,3836,348,7,100,1,937
21:22:39.903639,960,354,7,100,1,937
21:22:40.065293,960,366,17,100,1,937
21:22:40.289065,960,386,7,100,1,937
21:22:40.329317,3836,389,17,100,1,937
21:22:40.346543,3836,391,7,100,1,937
21:22:40.542967,960,408,7,100,1,944
21:22:40.830768,960,433,7,100,1,929
21:22:41.099900,960,454,7,100,1,937
21:22:41.192306,960,462,7,100,1,937
21:22:41.615317,960,499,7,100,1,937
21:22:43.204314,3836,629,7,100,1,929
21:22:43.500374,3836,655,7,100,1,937
21:22:43.849104,960,685,7,100,1,929
21:22:44.055900,960,702,17,100,1,937
21:22:44.257341,3836,720,7,100,1,929
21:22:44.388662,3836,731,17,100,1,937
21:22:44.815804,3836,768,17,100,1,937
21:22:45.114046,3836,788,17,100,1,937
21:22:45.343383,3836,808,7,100,1,937
21:22:45.483579,960,820,7,100,1,937
21:22:45.956706,3836,860,17,100,1,937
21:22:46.298377,3836,882,7,100,1,937
21:22:46.349637,960,886,17,100,1,944
21:22:46.475224,3836,897,18,100,1,937
21:22:46.659235,3836,913,17,100,1,937
21:22:46.659239,960,913,17,100,1,937
21:22:47.185009,3836,951,7,100,1,937
21:22:47.272435,960,958,7,100,1,937
21:22:47.375573,3836,966,17,100,1,937
21:22:48.076139,960,2,17,100,1,937
21:22:48.138246,3836,8,7,100,1,937
21:22:48.282522,960,18,17,100,1,937
