time,rnti,frame,slot,lcid,data_size,tx_list_occupancy
21:22:08.263245,3836,822,15,1,0,0
21:22:08.263247,3836,822,15,4,3,0
21:22:08.321180,3836,827,16,1,0,0
21:22:08.321181,3836,827,16,4,3,0
21:22:08.383583,3836,833,4,1,0,0
21:22:08.383585,3836,833,4,4,3,0
21:22:08.412591,3836,835,14,1,0,0
21:22:08.412593,3836,835,14,4,3,0
21:22:08.469954,3836,840,15,1,0,0
21:22:08.469956,3836,840,15,4,3,0
21:22:08.497633,3836,843,4,1,0,0
21:22:08.497634,3836,843,4,4,3,0
21:22:08.594390,960,851,15,1,0,0
21:22:08.594392,960,851,15,4,3,0
21:22:08.657000,960,857,6,1,0,0
21:22:08.657002,960,857,6,4,3,0
21:22:08.685303,3836,859,16,1,0,0
21:22:08.685305,3836,859,16,4,3,0
21:22:08.774957,960,867,15,1,0,0
21:22:08.774959,960,867,15,4,3,0
21:22:08.803886,3836,870,6,1,0,0
21:22:08.803888,3836,870,6,4,3,0
21:22:08.831322,3836,872,15,1,0,0
21:22:08.831324,3836,872,15,4,3,0
21:22:08.893719,960,878,5,1,0,0
21:22:08.893721,960,878,5,4,3,0
21:22:08.968571,3836,882,16,1,0,0
21:22:08.968572,3836,882,16,4,3,0
21:22:08.996741,3836,885,4,1,0,0
21:22:08.996742,3836,885,4,4,3,0
21:22:09.125066,3836,887,14,1,0,0
21:22:09.125067,3836,887,14,4,3,0
21:22:09.136922,960,888,14,1,0,0
21:22:09.136923,960,888,14,4,3,0
21:22:09.166348,960,891,4,1,0,0
21:22:09.166350,960,891,4,4,3,0
21:22:09.246980,3836,898,4,1,0,0
21:22:09.246982,3836,898,4,4,3,0
21:22:09.276050,3836,900,15,1,0,0
21:22:09.276052,3836,900,15,4,3,0
21:22:09.281732,960,901,5,1,0,0
21:22:09.281733,960,901,5,4,3,0
21:22:09.310334,960,903,15,1,0,0
21:22:09.310335,960,903,15,4,3,0
21:22:09.391865,3836,910,16,1,0,0
21:22:09.391866,3836,910,16,4,3,0
21:22:09.419382,3836,913,4,1,0,0
21:22:09.419383,3836,913,4,4,3,0
21:22:09.426821,960,913,17,1,0,0
21:22:09.426822,960,913,17,4,3,0
21:22:09.448185,3836,915,14,1,0,0
21:22:09.448186,3836,915,14,4,3,0
21:22:09.453942,960,916,4,1,0,0
21:22:09.453943,960,916,4,4,3,0
21:22:09.476410,3836,918,4,1,0,0
21:22:09.476411,3836,918,4,4,3,0
21:22:09.482507,960,918,15,1,0,0
21:22:09.482508,960,918,15,4,3,0
21:22:09.502651,3836,920,15,1,0,0
21:22:09.502652,3836,920,15,4,3,0
21:22:09.589312,960,928,16,1,0,0
21:22:09.589313,960,928,16,4,3,0
21:22:09.611795,3836,930,16,1,0,0
21:22:09.611796,3836,930,16,4,3,0
21:22:09.616314,960,931,4,1,0,0
21:22:09.616315,960,931,4,4,3,0
21:22:09.639353,3836,933,4,1,0,0
21:22:09.639355,3836,933,4,4,3,0
21:22:09.645103,960,933,14,1,0,0
21:22:09.645104,960,933,14,4,3,0
21:22:09.667617,3836,935,14,1,0,0
21:22:09.667618,3836,935,14,4,3,0
21:22:09.673314,960,936,4,1,0,0
21:22:09.673315,960,936,4,4,3,0
21:22:09.696361,3836,938,4,1,0,0
21:22:09.696361,3836,938,4,4,3,0
21:22:09.702768,960,938,15,1,0,0
21:22:09.702768,960,938,15,4,3,0
21:22:09.811875,3836,948,5,1,0,0
21:22:09.811876,3836,948,5,4,3,0
21:22:09.818870,960,948,17,1,0,0
21:22:09.818871,960,948,17,4,3,0
21:22:09.839869,3836,950,14,1,0,0
21:22:09.839870,3836,950,14,4,3,0
21:22:09.845460,960,951,4,1,0,0
21:22:09.845461,960,951,4,4,3,0
21:22:09.868188,3836,953,4,1,0,0
21:22:09.868189,3836,953,4,4,3,0
21:22:09.873869,960,953,14,1,0,0
21:22:09.873870,960,953,14,4,3,0
21:22:09.896472,3836,955,14,1,0,0
21:22:09.896473,3836,955,14,4,3,0
21:22:09.902088,960,956,4,1,0,0
21:22:09.902088,960,956,4,4,3,0
21:22:09.924936,3836,958,4,1,0,0
21:22:09.924936,3836,958,4,4,3,0
21:22:09.931225,960,958,15,1,0,0
21:22:09.931226,960,958,15,4,3,0
21:22:10.038847,3836,968,5,1,0,0
21:22:10.038848,3836,968,5,4,3,0
21:22:10.045004,960,968,16,1,0,0
21:22:10.045005,960,968,16,4,3,0
21:22:10.072177,960,971,4,1,0,0
21:22:10.072178,960,971,4,4,3,0
21:22:10.100415,960,973,14,1,0,0
21:22:10.100416,960,973,14,4,3,0
21:22:10.143893,960,976,7,1,0,0
21:22:10.143894,960,976,7,4,3,0
21:22:10.171179,3836,978,16,1,0,0
21:22:10.171180,3836,978,16,4,3,0
21:22:10.257237,960,986,5,1,0,0
21:22:10.257239,960,986,5,4,3,0
21:22:10.284424,960,988,14,1,0,0
21:22:10.284426,960,988,14,4,3,0
21:22:10.291661,3836,989,7,1,0,0
21:22:10.291662,3836,989,7,4,3,0
21:22:10.312617,960,991,4,1,0,0
21:22:10.312618,960,991,4,4,3,0
21:22:10.341463,960,993,15,1,0,0
21:22:10.341464,960,993,15,4,3,0
21:22:10.369232,960,996,4,1,0,0
21:22:10.369233,960,996,4,4,3,0
21:22:10.408390,3836,999,14,1,0,0
21:22:10.408392,3836,999,14,4,3,0
21:22:10.437315,3836,1002,4,1,0,0
21:22:10.437316,3836,1002,4,4,3,0
21:22:10.482442,960,1006,5,1,0,0
21:22:10.482443,960,1006,5,4,3,0
21:22:10.550495,3836,1012,5,1,0,0
21:22:10.550496,3836,1012,5,4,3,0
21:22:10.602442,960,1016,16,1,0,0
21:22:10.602444,960,1016,16,4,3,0
21:22:10.671031,3836,1022,16,1,0,0
21:22:10.671032,3836,1022,16,4,3,0
21:22:10.722220,960,3,6,1,0,0
21:22:10.722222,960,3,6,4,3,0
21:22:10.749692,960,5,14,1,0,0
21:22:10.749694,960,5,14,4,3,0
21:22:10.778279,960,8,4,1,0,0
21:22:10.778281,960,8,4,4,3,0
21:22:10.791009,3836,9,6,1,0,0
21:22:10.791010,3836,9,6,4,3,0
21:22:10.807631,960,10,15,1,0,0
21:22:10.807632,960,10,15,4,3,0
21:22:10.909519,3836,19,14,1,0,0
21:22:10.909520,3836,19,14,4,3,0
21:22:10.922420,960,20,16,1,0,0
21:22:10.922421,960,20,16,4,3,0
21:22:11.048712,3836,30,4,1,0,0
21:22:11.048714,3836,30,4,4,3,0
21:22:11.061493,960,31,6,1,0,0
21:22:11.061494,960,31,6,4,3,0
21:22:11.078175,3836,32,15,1,0,0
21:22:11.078175,3836,32,15,4,3,0
21:22:11.229571,960,41,16,1,0,0
21:22:11.229572,960,41,16,4,3,0
21:22:11.241026,3836,42,16,1,0,0
21:22:11.241027,3836,42,16,4,3,0
21:22:11.256818,960,44,4,1,0,0
21:22:11.256819,960,44,4,4,3,0
21:22:11.268341,3836,45,4,1,0,0
21:22:11.268342,3836,45,4,4,3,0
21:22:11.286305,960,46,15,1,0,0
21:22:11.286306,960,46,15,4,3,0
21:22:11.383981,3836,55,5,1,0,0
21:22:11.383983,3836,55,5,4,3,0
21:22:11.401669,960,56,16,1,0,0
21:22:11.401671,960,56,16,4,3,0
21:22:11.429216,960,59,4,1,0,0
21:22:11.429217,960,59,4,4,3,0
21:22:11.457914,960,61,14,1,0,0
21:22:11.457915,960,61,14,4,3,0
21:22:11.487193,960,64,4,1,0,0
21:22:11.487195,960,64,4,4,3,0
21:22:11.505339,3836,65,15,1,0,0
21:22:11.505340,3836,65,15,4,3,0
21:22:11.534550,3836,68,5,1,0,0
21:22:11.534551,3836,68,5,4,3,0
21:22:11.604991,960,74,5,1,0,0
21:22:11.604993,960,74,5,4,3,0
21:22:11.657576,3836,78,14,1,0,0
21:22:11.657578,3836,78,14,4,3,0
21:22:11.687039,3836,81,4,1,0,0
21:22:11.687041,3836,81,4,4,3,0
21:22:11.728596,960,84,16,1,0,0
21:22:11.728598,960,84,16,4,3,0
21:22:11.803086,3836,91,5,1,0,0
21:22:11.803088,3836,91,5,4,3,0
21:22:11.831839,3836,93,15,1,0,0
21:22:11.831840,3836,93,15,4,3,0
21:22:11.849871,960,95,6,1,0,0
21:22:11.849872,960,95,6,4,3,0
21:22:11.947930,3836,103,16,1,0,0
21:22:11.947932,3836,103,16,4,3,0
21:22:11.971988,960,105,14,1,0,0
21:22:11.971990,960,105,14,4,3,0
21:22:11.977797,3836,106,4,1,0,0
21:22:11.977798,3836,106,4,4,3,0
21:22:12.000673,960,108,4,1,0,0
21:22:12.000674,960,108,4,4,3,0
21:22:12.006994,3836,108,15,1,0,0
21:22:12.006995,3836,108,15,4,3,0
21:22:12.029831,960,110,15,1,0,0
21:22:12.029833,960,110,15,4,3,0
21:22:12.164986,3836,118,16,1,0,0
21:22:12.164987,3836,118,16,4,3,0
21:22:12.187880,960,120,16,1,0,0
21:22:12.187882,960,120,16,4,3,0
21:22:12.192506,3836,121,4,1,0,0
21:22:12.192507,3836,121,4,4,3,0
21:22:12.216939,960,123,4,1,0,0
21:22:12.216941,960,123,4,4,3,0
21:22:12.222849,3836,123,14,1,0,0
21:22:12.222850,3836,123,14,4,3,0
21:22:12.246115,960,125,14,1,0,0
21:22:12.246117,960,125,14,4,3,0
21:22:12.252017,3836,126,4,1,0,0
21:22:12.252018,3836,126,4,4,3,0
21:22:12.275602,960,128,4,1,0,0
21:22:12.275603,960,128,4,4,3,0
21:22:12.282080,3836,128,15,1,0,0
21:22:12.282080,3836,128,15,4,3,0
21:22:12.305756,960,130,15,1,0,0
21:22:12.305757,960,130,15,4,3,0
21:22:12.400538,3836,138,16,1,0,0
21:22:12.400539,3836,138,16,4,3,0
21:22:12.424482,960,140,16,1,0,0
21:22:12.424483,960,140,16,4,3,0
21:22:12.429262,3836,141,4,1,0,0
21:22:12.429263,3836,141,4,4,3,0
21:22:12.456381,3836,143,14,1,0,0
21:22:12.456383,3836,143,14,4,3,0
21:22:12.482362,3836,146,4,1,0,0
21:22:12.482364,3836,146,4,4,3,0
21:22:12.508625,3836,148,15,1,0,0
21:22:12.508627,3836,148,15,4,3,0
21:22:12.534739,960,151,6,1,0,0
21:22:12.534740,960,151,6,4,3,0
21:22:12.559580,960,153,14,1,0,0
21:22:12.559581,960,153,14,4,3,0
21:22:12.585109,960,156,4,1,0,0
21:22:12.585111,960,156,4,4,3,0
21:22:12.611751,3836,158,16,1,0,0
21:22:12.611752,3836,158,16,4,3,0
21:22:12.636331,3836,161,4,1,0,0
21:22:12.636333,3836,161,4,4,3,0
21:22:12.661790,3836,163,14,1,0,0
21:22:12.661792,3836,163,14,4,3,0
21:22:12.687298,3836,166,4,1,0,0
21:22:12.687299,3836,166,4,4,3,0
21:22:12.687980,960,166,5,1,0,0
21:22:12.687981,960,166,5,4,3,0
21:22:12.789422,3836,176,5,1,0,0
21:22:12.789424,3836,176,5,4,3,0
21:22:12.794985,960,176,16,1,0,0
21:22:12.794986,960,176,16,4,3,0
21:22:12.899391,3836,186,16,1,0,0
21:22:12.899392,3836,186,16,4,3,0
21:22:12.904535,960,187,6,1,0,0
21:22:12.904536,960,187,6,4,3,0
21:22:13.007747,3836,197,6,1,0,0
21:22:13.007749,3836,197,6,4,3,0
21:22:13.013526,960,197,16,1,0,0
21:22:13.013527,960,197,16,4,3,0
21:22:13.131601,3836,207,14,1,0,0
21:22:13.131603,3836,207,14,4,3,0
21:22:13.137400,960,208,4,1,0,0
21:22:13.137401,960,208,4,4,3,0
21:22:13.213971,3836,210,5,1,0,0
21:22:13.213972,3836,210,5,4,3,0
21:22:13.218541,960,210,15,1,0,0
21:22:13.218543,960,210,15,4,3,0
21:22:13.241957,3836,212,15,1,0,0
21:22:13.241958,3836,212,15,4,3,0
21:22:13.349276,960,220,16,1,0,0
21:22:13.349277,960,220,16,4,3,0
21:22:13.373483,3836,222,16,1,0,0
21:22:13.373484,3836,222,16,4,3,0
21:22:13.378203,960,223,4,1,0,0
21:22:13.378204,960,223,4,4,3,0
21:22:13.402874,3836,225,5,1,0,0
21:22:13.402875,3836,225,5,4,3,0
21:22:13.432700,3836,227,14,1,0,0
21:22:13.432701,3836,227,14,4,3,0
21:22:13.463801,3836,230,4,1,0,0
21:22:13.463802,3836,230,4,4,3,0
21:22:13.495191,3836,232,15,1,0,0
21:22:13.495192,3836,232,15,4,3,0
21:22:13.501330,960,233,5,1,0,0
21:22:13.501331,960,233,5,4,3,0
21:22:13.532467,960,235,15,1,0,0
21:22:13.532469,960,235,15,4,3,0
21:22:13.619746,3836,242,16,1,0,0
21:22:13.619748,3836,242,16,4,3,0
21:22:13.649212,3836,245,4,1,0,0
21:22:13.649213,3836,245,4,4,3,0
21:22:13.662042,960,246,5,1,0,0
21:22:13.662045,960,246,5,4,3,0
21:22:13.679864,3836,247,14,1,0,0
21:22:13.679865,3836,247,14,4,3,0
21:22:13.711057,3836,250,4,1,0,0
21:22:13.711058,3836,250,4,4,3,0
21:22:13.791171,960,256,14,1,0,0
21:22:13.791173,960,256,14,4,3,0
21:22:13.821530,960,259,4,1,0,0
21:22:13.821532,960,259,4,4,3,0
21:22:13.834485,3836,260,5,1,0,0
21:22:13.834486,3836,260,5,4,3,0
21:22:13.944728,960,269,5,1,0,0
21:22:13.944730,960,269,5,4,3,0
21:22:13.963743,3836,270,16,1,0,0
21:22:13.963744,3836,270,16,4,3,0
21:22:13.975430,960,271,15,1,0,0
21:22:13.975431,960,271,15,4,3,0
21:22:13.993235,3836,273,4,1,0,0
21:22:13.993237,3836,273,4,4,3,0
21:22:14.023886,3836,275,14,1,0,0
21:22:14.023888,3836,275,14,4,3,0
21:22:14.054365,3836,278,4,1,0,0
21:22:14.054366,3836,278,4,4,3,0
21:22:14.098007,960,281,16,1,0,0
21:22:14.098008,960,281,16,4,3,0
21:22:14.127019,960,284,4,1,0,0
21:22:14.127022,960,284,4,4,3,0
21:22:14.158749,960,286,15,1,0,0
21:22:14.158750,960,286,15,4,3,0
21:22:14.218860,3836,288,5,1,0,0
21:22:14.218862,3836,288,5,4,3,0
21:22:14.326839,960,296,16,1,0,0
21:22:14.326840,960,296,16,4,3,0
21:22:14.351575,3836,298,16,1,0,0
21:22:14.351578,3836,298,16,4,3,0
21:22:14.356748,960,299,4,1,0,0
21:22:14.356749,960,299,4,4,3,0
21:22:14.387015,960,301,14,1,0,0
21:22:14.387017,960,301,14,4,3,0
21:22:14.417204,960,304,4,1,0,0
21:22:14.417205,960,304,4,4,3,0
21:22:14.448427,960,306,15,1,0,0
21:22:14.448429,960,306,15,4,3,0
21:22:14.478892,3836,309,6,1,0,0
21:22:14.478894,3836,309,6,4,3,0
21:22:14.569547,960,316,16,1,0,0
21:22:14.569549,960,316,16,4,3,0
21:22:14.604341,3836,319,14,1,0,0
21:22:14.604342,3836,319,14,4,3,0
21:22:14.634257,3836,322,4,1,0,0
21:22:14.634258,3836,322,4,4,3,0
21:22:14.695755,960,327,6,1,0,0
21:22:14.695756,960,327,6,4,3,0
21:22:14.755808,3836,332,5,1,0,0
21:22:14.755810,3836,332,5,4,3,0
21:22:14.823010,960,337,16,1,0,0
21:22:14.823012,960,337,16,4,3,0
