recv_raw_ns,recv_wall_ns,source_ip,ue_id,message_id,chunk_index,total_chunks,udp_payload_bytes,onwire_bytes,duplicate
891192014377968,1786676555580107489,192.168.70.134,1,736870912,0,7,60000,60028,0
891192090390906,1786676555656124552,192.168.70.134,1,736870912,1,7,60000,60028,0
891192165319561,1786676555731034637,192.168.70.134,1,736870912,2,7,60000,60028,0
891192269706611,1786676555835414451,192.168.70.134,0,368435456,0,7,60000,60028,0
891192385604061,1786676555951316404,192.168.70.134,0,368435456,1,7,60000,60028,0
891192391683621,1786676555957384799,192.168.70.134,1,736870912,3,7,60000,60028,0
891192537664003,1786676556103376165,192.168.70.134,0,368435456,2,7,60000,60028,0
891192538208716,1786676556103905068,192.168.70.134,1,736870912,4,7,60000,60028,0
891192684878979,1786676556250600256,192.168.70.134,0,368435456,3,7,60000,60028,0
891192685722820,1786676556251425656,192.168.70.134,1,736870912,5,7,60000,60028,0
891192810707054,1786676556376426897,192.168.70.134,1,736870912,6,7,49656,49684,0
891192833563518,1786676556399279264,192.168.70.134,0,368435456,4,7,60000,60028,0
891193029022093,1786676556594740535,192.168.70.134,1,736870913,0,7,60000,60028,0
891193051980170,1786676556617699396,192.168.70.134,0,368435456,5,7,60000,60028,0
891193171371049,1786676556737088944,192.168.70.134,0,368435456,6,7,49656,49684,0
891193177867531,1786676556743574796,192.168.70.134,1,736870913,1,7,60000,60028,0
891193319110225,1786676556884845104,192.168.70.134,0,368435457,0,7,60000,60028,0
891193324781599,1786676556890489642,192.168.70.134,1,736870913,2,7,60000,60028,0
891193474831738,1786676557040552854,192.168.70.134,1,736870913,3,7,60000,60028,0
891193475139695,1786676557040845500,192.168.70.134,0,368435457,1,7,60000,60028,0
891193624463137,1786676557190185816,192.168.70.134,1,736870913,4,7,60000,60028,0
891193624930471,1786676557190638661,192.168.70.134,0,368435457,2,7,60000,60028,0
891193774465316,1786676557340191648,192.168.70.134,0,368435457,3,7,60000,60028,0
891193774563548,1786676557340272419,192.168.70.134,1,736870913,5,7,60000,60028,0
891193899812584,1786676557465540386,192.168.70.134,1,736870913,6,7,49656,49684,0
891193923072721,1786676557488795515,192.168.70.134,0,368435457,4,7,60000,60028,0
891194145006986,1786676557710742773,192.168.70.134,1,736870914,0,7,60000,60028,0
891194168408116,1786676557734135132,192.168.70.134,0,368435457,5,7,60000,60028,0
891194294701450,1786676557860435045,192.168.70.134,0,368435457,6,7,49656,49684,0
891194295058880,1786676557860774009,192.168.70.134,1,736870914,1,7,60000,60028,0
891194445162328,1786676558010894207,192.168.70.134,1,736870914,2,7,60000,60028,0
891194445505467,1786676558011220591,192.168.70.134,0,368435458,0,7,60000,60028,0
891194601781313,1786676558167514887,192.168.70.134,0,368435458,1,7,60000,60028,0
891194606713542,1786676558172438901,192.168.70.134,1,736870914,3,7,60000,60028,0
891194750509028,1786676558316243981,192.168.70.134,0,368435458,2,7,60000,60028,0
891194755891167,1786676558321646455,192.168.70.134,1,736870914,4,7,60000,60028,0
891194897929020,1786676558463667800,192.168.70.134,0,368435458,3,7,60000,60028,0
891194903840819,1786676558469570662,192.168.70.134,1,736870914,5,7,60000,60028,0
891195114133687,1786676558679872651,192.168.70.134,1,736870914,6,7,49656,49684,0
891195114554692,1786676558680276548,192.168.70.134,0,368435458,4,7,60000,60028,0
891195223821301,1786676558789560517,192.168.70.134,1,736870915,0,7,60000,60028,0
891195247342956,1786676558813075273,192.168.70.134,0,368435458,5,7,60000,60028,0
