ue_id,frame_id,scheduled_raw_ns,scheduled_elapsed_s,demand_rate_mbps,controller,status,decision_raw_ns,send_start_raw_ns,send_end_raw_ns,send_lag_ms,payload_bytes,chunks,onwire_bytes,c_hat_mbps,c1_budget_mbps,admit_reason,local_error
1,200000000,891191808157949,0.05,5.2,open_loop,sent,891191808247182,891191808247799,891191809083690,0.08985,409600,7,409852,nan,nan,open_loop,
0,100000000,891192158157949,0.4,5.2,open_loop,sent,891192158252276,891192158252999,891192159315554,0.09505,409600,7,409852,nan,nan,open_loop,
1,200000001,891192458157949,0.7,5.2,open_loop,sent,891192458263459,891192458265121,891192459150811,0.107172,409600,7,409852,nan,nan,open_loop,
0,100000001,891192758157949,1.0,5.2,open_loop,sent,891192758258514,891192758259495,891192759427071,0.101546,409600,7,409852,nan,nan,open_loop,
1,200000002,891193058157949,1.3,5.2,open_loop,sent,891193058249831,891193058250570,891193059234372,0.092621,409600,7,409852,nan,nan,open_loop,
0,100000002,891193408157949,1.65,5.2,open_loop,sent,891193408257106,891193408257860,891193409106938,0.099911,409600,7,409852,nan,nan,open_loop,
1,200000003,891193708157949,1.95,5.2,open_loop,sent,891193708264696,891193708266049,891193709175013,0.1081,409600,7,409852,nan,nan,open_loop,
0,100000003,891194008157949,2.25,5.2,open_loop,sent,891194008263597,891194008265018,891194009130173,0.107069,409600,7,409852,nan,nan,open_loop,
1,200000004,891194358157949,2.6,5.2,open_loop,sent,891194358244334,891194358245155,891194359155134,0.087206,409600,7,409852,nan,nan,open_loop,
0,100000004,891194658157949,2.9,5.2,open_loop,sent,891194658252004,891194658252936,891194659213579,0.094987,409600,7,409852,nan,nan,open_loop,
1,200000005,891194958157949,3.2,5.2,open_loop,sent,891194958255921,891194958256688,891194959200128,0.098739,409600,7,409852,nan,nan,open_loop,
0,100000005,891195308157949,3.55,5.2,open_loop,sent,891195308244461,891195308245246,891195309477371,0.087297,409600,7,409852,nan,nan,open_loop,
1,200000006,891195608157949,3.85,5.2,open_loop,sent,891195608266545,891195608267349,891195609901454,0.1094,409600,7,409852,nan,nan,open_loop,
0,100000006,891195908157949,4.15,5.2,open_loop,sent,891195908254588,891195908255646,891195909127243,0.097697,409600,7,409852,nan,nan,open_loop,
