time,direction,dci_format,rnti_type,rnti,dci_frame,dci_slot,sched_frame,sched_slot,mcs,mcs_table,rb_start,rb_size,start_symbol,nr_symbols,tbs,harq_pid,ndi,rv,round,qam_mod_order,target_code_rate,tpc,n_cce,N_cce
11:25:08.747110,1,7,0,54415,815,2,815,8,28,0,0,5,0,13,480,14,1,0,0,6,9480,0,12,2
11:25:08.816477,1,7,0,54415,825,2,825,8,28,0,0,5,0,13,480,15,1,0,0,6,9480,0,12,2
11:25:08.885626,1,7,0,54415,835,2,835,8,28,0,0,5,0,13,480,0,1,0,0,6,9480,0,12,2
11:25:08.954738,1,7,0,54415,845,2,845,8,28,0,0,5,0,13,480,1,1,0,0,6,9480,1,12,2
11:25:09.026371,1,7,0,54415,855,2,855,8,28,0,0,5,0,13,480,2,1,0,0,6,9480,0,12,2
11:25:09.097776,1,7,0,54415,865,2,865,8,28,0,0,5,0,13,480,3,1,0,0,6,9480,0,12,2
11:25:09.170732,0,1,0,54415,874,0,874,0,0,0,0,5,1,13,168,0,1,0,0,2,1200,1,12,2
11:25:09.178617,1,7,0,54415,875,2,875,8,28,0,0,5,0,13,480,4,1,0,0,6,9480,0,12,2
11:25:09.249911,1,7,0,54415,885,2,885,8,28,0,0,5,0,13,480,5,1,0,0,6,9480,0,12,2
11:25:09.321374,1,7,0,54415,895,2,895,8,28,0,0,5,0,13,480,6,1,0,0,6,9480,0,12,2
11:25:09.393402,1,7,0,54415,905,2,905,8,28,0,0,5,0,13,480,7,1,0,0,6,9480,0,12,2
11:25:09.463599,1,7,0,54415,915,2,915,8,28,0,0,5,0,13,480,8,1,0,0,6,9480,1,12,2
11:25:09.534110,1,7,0,54415,925,2,925,8,28,0,0,5,0,13,480,9,1,0,0,6,9480,0,12,2
11:25:09.604790,1,7,0,54415,935,2,935,8,28,0,0,5,0,13,480,10,1,0,0,6,9480,0,12,2
11:25:09.676368,1,7,0,54415,945,2,945,8,28,0,0,5,0,13,480,11,1,0,0,6,9480,0,12,2
11:25:09.747817,1,7,0,54415,955,2,955,8,28,0,0,5,0,13,480,12,1,0,0,6,9480,0,12,2
11:25:09.821050,1,7,0,54415,965,2,965,8,28,0,0,5,0,13,480,13,1,0,0,6,9480,0,12,2
11:25:09.885997,0,1,0,54415,974,0,974,0,0,0,0,5,1,13,168,8,1,0,0,2,1200,1,12,2
