wall_time_s,elapsed_s,frame_index,chunk_index,chunk_bytes,frame_bytes,period_s,scheduled_frame_time_s,send_lag_ms
1787365822.836334,0.000064,0,0,12500,12500,0.100000,0.000000,0.001
1787365822.936454,0.100183,1,0,12500,12500,0.100000,0.100000,0.119
1787365823.036672,0.200400,2,0,12500,12500,0.100000,0.200000,0.311
1787365823.136500,0.300228,3,0,12500,12500,0.100000,0.300000,0.121
1787365823.236459,0.400184,4,0,12500,12500,0.100000,0.400000,0.122
1787365823.337307,0.501036,5,0,12500,12500,0.100000,0.500000,0.141
1787365823.436770,0.600499,6,0,12500,12500,0.100000,0.600000,0.178
1787365823.537290,0.701019,7,0,12500,12500,0.100000,0.700000,0.180
1787365823.636589,0.800317,8,0,12500,12500,0.100000,0.800000,0.219
1787365823.736612,0.900341,9,0,12500,12500,0.100000,0.900000,0.251
1787365823.836632,1.000360,10,0,12500,12500,0.100000,1.000000,0.260
1787365823.936611,1.100340,11,0,12500,12500,0.100000,1.100000,0.238
1787365824.036623,1.200351,12,0,12500,12500,0.100000,1.200000,0.252
1787365824.136553,1.300281,13,0,12500,12500,0.100000,1.300000,0.201
1787365824.236649,1.400377,14,0,12500,12500,0.100000,1.400000,0.276
1787365824.336607,1.500335,15,0,12500,12500,0.100000,1.500000,0.239
1787365824.436511,1.600238,16,0,12500,12500,0.100000,1.600000,0.125
1787365824.536447,1.700176,17,0,12500,12500,0.100000,1.700000,0.120
1787365824.636450,1.800179,18,0,12500,12500,0.100000,1.800000,0.120
1787365824.736492,1.900221,19,0,12500,12500,0.100000,1.900000,0.149
1787365824.836433,2.000162,20,0,12500,12500,0.100000,2.000000,0.112
1787365824.936447,2.100176,21,0,12500,12500,0.100000,2.100000,0.120
1787365825.036435,2.200164,22,0,12500,12500,0.100000,2.200000,0.112
1787365825.136444,2.300173,23,0,12500,12500,0.100000,2.300000,0.120
1787365825.236444,2.400172,24,0,12500,12500,0.100000,2.400000,0.120
1787365825.336519,2.500248,25,0,12500,12500,0.100000,2.500000,0.190
1787365825.436792,2.600520,26,0,12500,12500,0.100000,2.600000,0.461
1787365825.536445,2.700173,27,0,12500,12500,0.100000,2.700000,0.119
1787365825.636519,2.800248,28,0,12500,12500,0.100000,2.800000,0.163
1787365825.736497,2.900226,29,0,12500,12500,0.100000,2.900000,0.123
1787365825.836483,3.000212,30,0,12500,12500,0.100000,3.000000,0.120
1787365825.936442,3.100171,31,0,12500,12500,0.100000,3.100000,0.120
1787365826.036697,3.200425,32,0,12500,12500,0.100000,3.200000,0.320
1787365826.136625,3.300353,33,0,12500,12500,0.100000,3.300000,0.264
1787365826.236566,3.400294,34,0,12500,12500,0.100000,3.400000,0.182
1787365826.336593,3.500322,35,0,12500,12500,0.100000,3.500000,0.266
1787365826.436454,3.600182,36,0,12500,12500,0.100000,3.600000,0.123
1787365826.536583,3.700311,37,0,12500,12500,0.100000,3.700000,0.205
1787365826.636502,3.800230,38,0,12500,12500,0.100000,3.800000,0.121
1787365826.736448,3.900177,39,0,12500,12500,0.100000,3.900000,0.121
1787365826.836460,4.000188,40,0,12500,12500,0.100000,4.000000,0.120
1787365826.936434,4.100163,41,0,12500,12500,0.100000,4.100000,0.113
1787365827.036451,4.200180,42,0,12500,12500,0.100000,4.200000,0.112
1787365827.136434,4.300163,43,0,12500,12500,0.100000,4.300000,0.112
1787365827.236450,4.400179,44,0,12500,12500,0.100000,4.400000,0.126
1787365827.336443,4.500172,45,0,12500,12500,0.100000,4.500000,0.119
1787365827.436439,4.600168,46,0,12500,12500,0.100000,4.600000,0.112
1787365827.536431,4.700160,47,0,12500,12500,0.100000,4.700000,0.111
1787365827.636454,4.800183,48,0,12500,12500,0.100000,4.800000,0.113
1787365827.736435,4.900163,49,0,12500,12500,0.100000,4.900000,0.112
1787365827.836444,5.000173,50,0,12500,12500,0.100000,5.000000,0.122
1787365827.936438,5.100166,51,0,12500,12500,0.100000,5.100000,0.113
1787365828.036447,5.200175,52,0,12500,12500,0.100000,5.200000,0.119
1787365828.136450,5.300178,53,0,12500,12500,0.100000,5.300000,0.119
1787365828.236591,5.400319,54,0,12500,12500,0.100000,5.400000,0.216
1787365828.336445,5.500173,55,0,12500,12500,0.100000,5.500000,0.120
1787365828.436452,5.600181,56,0,12500,12500,0.100000,5.600000,0.122
1787365828.536443,5.700172,57,0,12500,12500,0.100000,5.700000,0.113
1787365828.636445,5.800174,58,0,12500,12500,0.100000,5.800000,0.120
1787365828.736444,5.900173,59,0,12500,12500,0.100000,5.900000,0.114
1787365828.836448,6.000177,60,0,12500,12500,0.100000,6.000000,0.116
1787365828.936582,6.100310,61,0,12500,12500,0.100000,6.100000,0.242
1787365829.036617,6.200346,62,0,12500,12500,0.100000,6.200000,0.240
1787365829.136602,6.300331,63,0,12500,12500,0.100000,6.300000,0.235
1787365829.236677,6.400405,64,0,12500,12500,0.100000,6.400000,0.287
1787365829.336601,6.500330,65,0,12500,12500,0.100000,6.500000,0.211
1787365829.436654,6.600383,66,0,12500,12500,0.100000,6.600000,0.242
1787365829.536469,6.700197,67,0,12500,12500,0.100000,6.700000,0.119
1787365829.636470,6.800199,68,0,12500,12500,0.100000,6.800000,0.123
1787365829.736475,6.900204,69,0,12500,12500,0.100000,6.900000,0.121
1787365829.836592,7.000320,70,0,12500,12500,0.100000,7.000000,0.235
1787365829.936577,7.100306,71,0,12500,12500,0.100000,7.100000,0.225
1787365830.036565,7.200293,72,0,12500,12500,0.100000,7.200000,0.213
1787365830.136465,7.300194,73,0,12500,12500,0.100000,7.300000,0.113
1787365830.236581,7.400310,74,0,12500,12500,0.100000,7.400000,0.203
1787365830.336645,7.500374,75,0,12500,12500,0.100000,7.500000,0.254
1787365830.436496,7.600225,76,0,12500,12500,0.100000,7.600000,0.122
1787365830.536639,7.700368,77,0,12500,12500,0.100000,7.700000,0.234
1787365830.636597,7.800325,78,0,12500,12500,0.100000,7.800000,0.182
1787365830.736545,7.900273,79,0,12500,12500,0.100000,7.900000,0.122
1787365830.836606,8.000335,80,0,12500,12500,0.100000,8.000000,0.220
1787365830.936675,8.100404,81,0,12500,12500,0.100000,8.100000,0.272
1787365831.036463,8.200192,82,0,12500,12500,0.100000,8.200000,0.113
1787365831.136649,8.300378,83,0,12500,12500,0.100000,8.300000,0.250
1787365831.236651,8.400379,84,0,12500,12500,0.100000,8.400000,0.225
1787365831.336478,8.500206,85,0,12500,12500,0.100000,8.500000,0.122
1787365831.436471,8.600199,86,0,12500,12500,0.100000,8.600000,0.120
1787365831.536648,8.700377,87,0,12500,12500,0.100000,8.700000,0.249
1787365831.636618,8.800347,88,0,12500,12500,0.100000,8.800000,0.215
1787365831.736617,8.900345,89,0,12500,12500,0.100000,8.900000,0.223
1787365831.836475,9.000204,90,0,12500,12500,0.100000,9.000000,0.116
1787365831.936636,9.100365,91,0,12500,12500,0.100000,9.100000,0.237
1787365832.036383,9.200112,92,0,12500,12500,0.100000,9.200000,0.022
1787365832.136651,9.300379,93,0,12500,12500,0.100000,9.300000,0.243
1787365832.239336,9.403065,94,0,12500,12500,0.100000,9.400000,1.809
1787365832.336621,9.500349,95,0,12500,12500,0.100000,9.500000,0.219
1787365832.436461,9.600190,96,0,12500,12500,0.100000,9.600000,0.119
1787365832.536455,9.700184,97,0,12500,12500,0.100000,9.700000,0.113
1787365832.636463,9.800191,98,0,12500,12500,0.100000,9.800000,0.119
1787365832.736458,9.900184,99,0,12500,12500,0.100000,9.900000,0.113
1787365832.836519,10.000248,100,0,12500,12500,0.100000,10.000000,0.122
1787365832.936462,10.100191,101,0,12500,12500,0.100000,10.100000,0.114
1787365833.036685,10.200414,102,0,12500,12500,0.100000,10.200000,0.264
1787365833.136712,10.300441,103,0,12500,12500,0.100000,10.300000,0.318
1787365833.236637,10.400366,104,0,12500,12500,0.100000,10.400000,0.225
1787365833.336461,10.500190,105,0,12500,12500,0.100000,10.500000,0.114
1787365833.436460,10.600189,106,0,12500,12500,0.100000,10.600000,0.115
1787365833.536655,10.700384,107,0,12500,12500,0.100000,10.700000,0.130
1787365833.636467,10.800196,108,0,12500,12500,0.100000,10.800000,0.122
1787365833.736465,10.900193,109,0,12500,12500,0.100000,10.900000,0.114
1787365833.836524,11.000253,110,0,12500,12500,0.100000,11.000000,0.121
1787365833.936619,11.100347,111,0,12500,12500,0.100000,11.100000,0.231
1787365834.036574,11.200303,112,0,12500,12500,0.100000,11.200000,0.222
1787365834.136615,11.300344,113,0,12500,12500,0.100000,11.300000,0.220
1787365834.236551,11.400280,114,0,12500,12500,0.100000,11.400000,0.130
1787365834.336604,11.500333,115,0,12500,12500,0.100000,11.500000,0.205
1787365834.436627,11.600355,116,0,12500,12500,0.100000,11.600000,0.217
1787365834.536590,11.700318,117,0,12500,12500,0.100000,11.700000,0.240
1787365834.636673,11.800402,118,0,12500,12500,0.100000,11.800000,0.257
1787365834.736648,11.900377,119,0,12500,12500,0.100000,11.900000,0.225
1787365834.836631,12.000359,120,0,12500,12500,0.100000,12.000000,0.232
1787365834.936712,12.100440,121,0,12500,12500,0.100000,12.100000,0.303
1787365835.036518,12.200246,122,0,12500,12500,0.100000,12.200000,0.120
1787365835.136460,12.300189,123,0,12500,12500,0.100000,12.300000,0.114
1787365835.236670,12.400399,124,0,12500,12500,0.100000,12.400000,0.311
1787365835.336653,12.500381,125,0,12500,12500,0.100000,12.500000,0.264
1787365835.436531,12.600260,126,0,12500,12500,0.100000,12.600000,0.122
1787365835.536469,12.700197,127,0,12500,12500,0.100000,12.700000,0.114
1787365835.636481,12.800209,128,0,12500,12500,0.100000,12.800000,0.116
1787365835.736733,12.900461,129,0,12500,12500,0.100000,12.900000,0.323
1787365835.836450,13.000179,130,0,12500,12500,0.100000,13.000000,0.116
1787365835.936455,13.100184,131,0,12500,12500,0.100000,13.100000,0.126
1787365836.036450,13.200179,132,0,12500,12500,0.100000,13.200000,0.114
1787365836.136655,13.300384,133,0,12500,12500,0.100000,13.300000,0.263
1787365836.236631,13.400359,134,0,12500,12500,0.100000,13.400000,0.245
1787365836.336472,13.500200,135,0,12500,12500,0.100000,13.500000,0.119
1787365836.436662,13.600391,136,0,12500,12500,0.100000,13.600000,0.246
1787365836.536494,13.700223,137,0,12500,12500,0.100000,13.700000,0.090
1787365836.636517,13.800246,138,0,12500,12500,0.100000,13.800000,0.120
1787365836.736465,13.900193,139,0,12500,12500,0.100000,13.900000,0.115
1787365836.836520,14.000249,140,0,12500,12500,0.100000,14.000000,0.120
1787365836.936609,14.100337,141,0,12500,12500,0.100000,14.100000,0.162
1787365837.036496,14.200225,142,0,12500,12500,0.100000,14.200000,0.131
1787365837.136710,14.300439,143,0,12500,12500,0.100000,14.300000,0.297
1787365837.236602,14.400330,144,0,12500,12500,0.100000,14.400000,0.243
1787365837.336673,14.500401,145,0,12500,12500,0.100000,14.500000,0.222
1787365837.436468,14.600197,146,0,12500,12500,0.100000,14.600000,0.113
1787365837.536472,14.700201,147,0,12500,12500,0.100000,14.700000,0.115
1787365837.636480,14.800209,148,0,12500,12500,0.100000,14.800000,0.144
1787365837.736425,14.900154,149,0,12500,12500,0.100000,14.900000,0.092
1787365837.836445,15.000173,150,0,12500,12500,0.100000,15.000000,0.119
1787365837.936438,15.100166,151,0,12500,12500,0.100000,15.100000,0.112
1787365838.036447,15.200175,152,0,12500,12500,0.100000,15.200000,0.120
1787365838.136490,15.300218,153,0,12500,12500,0.100000,15.300000,0.123
1787365838.236441,15.400170,154,0,12500,12500,0.100000,15.400000,0.115
1787365838.336462,15.500190,155,0,12500,12500,0.100000,15.500000,0.124
1787365838.436541,15.600270,156,0,12500,12500,0.100000,15.600000,0.211
1787365838.536500,15.700228,157,0,12500,12500,0.100000,15.700000,0.122
1787365838.636451,15.800179,158,0,12500,12500,0.100000,15.800000,0.119
1787365838.736575,15.900304,159,0,12500,12500,0.100000,15.900000,0.243
1787365838.836462,16.000191,160,0,12500,12500,0.100000,16.000000,0.121
1787365838.936454,16.100183,161,0,12500,12500,0.100000,16.100000,0.123
