recv_raw_ns,recv_wall_ns,source_ip,ue_id,message_id,chunk_index,total_chunks,udp_payload_bytes,onwire_bytes,duplicate
895727537383387,1786681091155307046,127.0.0.1,1,736870912,0,7,60000,60028,0
895727537461032,1786681091155357762,127.0.0.1,1,736870912,1,7,60000,60028,0
895727537491480,1786681091155386776,127.0.0.1,1,736870912,2,7,60000,60028,0
895727537519912,1786681091155414839,127.0.0.1,1,736870912,3,7,60000,60028,0
895727537548396,1786681091155443078,127.0.0.1,1,736870912,4,7,60000,60028,0
895727537582297,1786681091155477075,127.0.0.1,1,736870912,5,7,60000,60028,0
895727537612695,1786681091155507301,127.0.0.1,1,736870912,6,7,49656,49684,0
895727787185602,1786681091405095598,127.0.0.1,0,368435456,0,7,60000,60028,0
895727787266519,1786681091405168770,127.0.0.1,0,368435456,1,7,60000,60028,0
895727787310083,1786681091405208815,127.0.0.1,0,368435456,2,7,60000,60028,0
895727787339495,1786681091405237453,127.0.0.1,0,368435456,3,7,60000,60028,0
895727787368380,1786681091405266249,127.0.0.1,0,368435456,4,7,60000,60028,0
895727787396780,1786681091405294742,127.0.0.1,0,368435456,5,7,60000,60028,0
895727787419351,1786681091405317102,127.0.0.1,0,368435456,6,7,49656,49684,0
895728037211133,1786681091655125328,127.0.0.1,1,736870913,0,7,60000,60028,0
895728037274064,1786681091655179211,127.0.0.1,1,736870913,1,7,60000,60028,0
895728037292299,1786681091655194120,127.0.0.1,1,736870913,2,7,60000,60028,0
895728037303848,1786681091655205162,127.0.0.1,1,736870913,3,7,60000,60028,0
895728037327893,1786681091655228983,127.0.0.1,1,736870913,4,7,60000,60028,0
895728037335736,1786681091655237029,127.0.0.1,1,736870913,5,7,60000,60028,0
895728037359549,1786681091655262425,127.0.0.1,1,736870913,6,7,49656,49684,0
895728237093326,1786681091855009334,127.0.0.1,0,368435457,0,7,60000,60028,0
895728237183515,1786681091855092545,127.0.0.1,0,368435457,1,7,60000,60028,0
895728237204876,1786681091855109387,127.0.0.1,0,368435457,2,7,60000,60028,0
895728237221097,1786681091855124953,127.0.0.1,0,368435457,3,7,60000,60028,0
895728237231619,1786681091855135231,127.0.0.1,0,368435457,4,7,60000,60028,0
895728237238772,1786681091855142556,127.0.0.1,0,368435457,5,7,60000,60028,0
895728237248576,1786681091855154312,127.0.0.1,0,368435457,6,7,49656,49684,0
895728487161537,1786681092105081078,127.0.0.1,1,736870914,0,7,60000,60028,0
895728487252779,1786681092105163863,127.0.0.1,1,736870914,1,7,60000,60028,0
895728487271836,1786681092105179412,127.0.0.1,1,736870914,2,7,60000,60028,0
895728487283596,1786681092105190594,127.0.0.1,1,736870914,3,7,60000,60028,0
895728487293479,1786681092105200394,127.0.0.1,1,736870914,4,7,60000,60028,0
895728487302851,1786681092105209985,127.0.0.1,1,736870914,5,7,60000,60028,0
895728487310558,1786681092105217266,127.0.0.1,1,736870914,6,7,49656,49684,0
895728737147222,1786681092355073476,127.0.0.1,0,368435458,0,7,60000,60028,0
895728737414378,1786681092355331455,127.0.0.1,0,368435458,1,7,60000,60028,0
895728737444628,1786681092355355587,127.0.0.1,0,368435458,2,7,60000,60028,0
895728737458037,1786681092355368272,127.0.0.1,0,368435458,3,7,60000,60028,0
895728737470809,1786681092355380900,127.0.0.1,0,368435458,4,7,60000,60028,0
895728737482876,1786681092355393188,127.0.0.1,0,368435458,5,7,60000,60028,0
895728737493393,1786681092355405793,127.0.0.1,0,368435458,6,7,49656,49684,0
895728987687254,1786681092605614067,127.0.0.1,1,736870915,0,7,60000,60028,0
895728987771430,1786681092605687047,127.0.0.1,1,736870915,1,7,60000,60028,0
895728987788790,1786681092605703042,127.0.0.1,1,736870915,2,7,60000,60028,0
895728987801092,1786681092605714555,127.0.0.1,1,736870915,3,7,60000,60028,0
