time,mono_sec,mono_nsec,rnti,frame,slot,sdu_bytes
20:41:16.490167,893521,553712629,49395,388,8,101
20:41:16.524896,893521,588440980,61809,391,8,101
20:41:16.604921,893521,668465869,49395,398,8,101
20:41:16.639083,893521,702628060,61809,401,8,101
20:41:16.720863,893521,784408002,49395,408,8,92
20:41:16.754897,893521,818441894,61809,411,8,101
20:41:16.835735,893521,899279862,49395,418,8,101
20:41:16.869293,893521,932838119,61809,421,8,101
20:41:16.976047,893522,39592196,49395,428,8,101
20:41:17.014709,893522,78254793,61809,431,8,101
20:41:17.093871,893522,157416778,49395,438,8,101
20:41:17.127773,893522,191318470,61809,441,8,101
20:41:17.206931,893522,270476679,49395,448,8,92
20:41:17.240853,893522,304398259,61809,451,8,101
20:41:17.320121,893522,383665946,49395,458,8,101
20:41:17.353787,893522,417331883,61809,461,8,101
20:41:17.433053,893522,496598525,49395,468,8,101
20:41:17.467061,893522,530605864,61809,471,8,101
20:41:17.546717,893522,610262377,49395,478,8,101
20:41:17.580441,893522,643985912,61809,481,8,101
20:41:17.659597,893522,723142376,49395,488,8,92
20:41:17.693864,893522,757409050,61809,491,8,101
20:41:17.819292,893522,882836986,49395,498,8,101
20:41:17.853050,893522,916594982,61809,501,8,101
20:41:17.932646,893522,996191169,49395,508,8,101
20:41:17.966433,893523,29977752,61809,511,8,101
20:41:18.047765,893523,111310746,49395,518,8,101
20:41:18.083159,893523,146704100,61809,521,8,101
20:41:18.162309,893523,225854249,49395,528,8,92
20:41:18.196263,893523,259808633,61809,531,8,101
20:41:18.275749,893523,339294369,49395,538,8,101
20:41:18.309693,893523,373237968,61809,541,8,101
20:41:18.389158,893523,452702986,49395,548,8,101
20:41:18.423481,893523,487026614,61809,551,8,101
20:41:18.503478,893523,567023484,49395,558,8,101
20:41:18.537549,893523,601094114,61809,561,8,101
20:41:18.617750,893523,681295696,49395,568,8,92
20:41:18.651571,893523,715116743,61809,571,8,101
20:41:18.731807,893523,795352065,49395,578,8,101
20:41:18.767146,893523,830691252,61809,581,8,101
20:41:18.891396,893523,954941300,49395,588,8,101
20:41:18.925361,893523,988906606,61809,591,8,101
20:41:19.004981,893524,68526106,49395,598,8,101
20:41:19.038452,893524,101997381,61809,601,8,101
20:41:19.119776,893524,183321341,49395,608,8,92
20:41:19.160300,893524,223845334,61809,611,8,101
20:41:19.239605,893524,303150437,49395,618,8,101
20:41:19.272657,893524,336202623,61809,621,8,101
20:41:19.351285,893524,414829995,49395,628,8,101
20:41:19.385088,893524,448633758,61809,631,8,101
20:41:19.463773,893524,527318546,49395,638,8,101
20:41:19.498169,893524,561714308,61809,641,8,101
20:41:19.576986,893524,640531684,49395,648,8,92
20:41:19.611033,893524,674578298,61809,651,8,101
20:41:19.690880,893524,754425526,49395,658,8,101
20:41:19.724257,893524,787801894,61809,661,8,101
20:41:19.804109,893524,867654247,49395,668,8,101
20:41:19.837770,893524,901315651,61809,671,8,101
20:41:19.917836,893524,981380963,49395,678,8,101
20:41:19.971056,893525,34600983,61809,681,8,101
20:41:20.050702,893525,114247180,49395,688,8,92
20:41:20.084768,893525,148313306,61809,691,8,101
20:41:20.164334,893525,227878870,49395,698,8,101
20:41:20.197734,893525,261279324,61809,701,8,101
20:41:20.277693,893525,341238446,49395,708,8,101
20:41:20.311573,893525,375118110,61809,711,8,101
20:41:20.390596,893525,454141358,49395,718,8,101
20:41:20.424388,893525,487933140,61809,721,8,101
20:41:20.505084,893525,568628845,49395,728,8,92
20:41:20.540347,893525,603892307,61809,731,8,101
20:41:20.621116,893525,684661701,49395,738,8,101
20:41:20.655417,893525,718962348,61809,741,8,101
20:41:20.741207,893525,804751979,49395,748,8,101
20:41:20.782022,893525,845567623,61809,751,8,101
20:41:20.870116,893525,933660903,49395,758,8,101
20:41:20.906669,893525,970214143,61809,761,8,101
20:41:20.991552,893526,55097090,49395,768,8,92
20:41:21.028648,893526,92193776,61809,771,8,101
20:41:21.112635,893526,176180742,49395,778,8,101
20:41:21.149221,893526,212766574,61809,781,8,101
20:41:21.237175,893526,300720790,49395,788,8,101
20:41:21.277609,893526,341154352,61809,791,8,101
20:41:21.363693,893526,427238309,49395,798,8,101
20:41:21.400220,893526,463765769,61809,801,8,101
20:41:21.485489,893526,549034603,49395,808,8,92
20:41:21.521804,893526,585349362,61809,811,8,101
20:41:21.606827,893526,670372772,49395,818,8,101
20:41:21.642896,893526,706441342,61809,821,8,101
20:41:21.728416,893526,791961317,49395,828,8,101
