time,rnti,frame,slot,lcid,data_size
20:41:27.043489,49395,224,8,4,680
20:41:27.054402,49395,225,7,4,3712
20:41:27.055033,49395,225,8,4,7744
20:41:27.055034,49395,225,8,4,9592
20:41:27.056231,49395,225,9,4,2504
20:41:27.056232,49395,225,9,4,12056
20:41:27.056232,49395,225,9,4,2776
20:41:27.060017,49395,225,17,4,3712
20:41:27.060557,49395,225,18,4,5648
20:41:27.060558,49395,225,18,4,11712
20:41:27.107644,49395,225,19,4,384
20:41:27.107644,49395,225,19,4,12056
20:41:27.107645,49395,225,19,4,2584
20:41:27.111581,49395,226,7,4,3712
20:41:27.112087,49395,226,8,4,5840
20:41:27.112087,49395,226,8,4,11496
20:41:27.112581,49395,226,9,4,600
20:41:27.112581,49395,226,9,4,12056
20:41:27.112581,49395,226,9,4,4680
20:41:27.117025,49395,226,17,4,3712
20:41:27.117643,49395,226,18,4,3744
20:41:27.117643,49395,226,18,4,12056
20:41:27.117643,49395,226,18,4,1544
20:41:27.118357,49395,226,19,4,10552
20:41:27.118357,49395,226,19,4,6808
20:41:27.168541,49395,227,7,4,3712
20:41:27.168943,49395,227,8,4,1616
20:41:27.168943,49395,227,8,4,12056
20:41:27.168943,49395,227,8,4,2608
20:41:27.169211,49395,227,9,4,9488
20:41:27.169211,49395,227,9,4,7872
20:41:27.174156,49395,227,17,4,3712
20:41:27.174465,49395,227,18,4,552
20:41:27.174465,49395,227,18,4,12056
20:41:27.174466,49395,227,18,4,4728
20:41:27.175593,49395,227,19,4,7368
20:41:27.175593,49395,227,19,4,7680
20:41:27.179442,49395,228,7,4,3712
20:41:27.180168,49395,228,8,4,744
20:41:27.180168,49395,228,8,4,12056
20:41:27.180168,49395,228,8,4,4512
20:41:27.180738,49395,228,9,4,7584
20:41:27.180738,49395,228,9,4,9776
20:41:27.185621,49395,228,17,4,2320
20:41:27.185621,49395,228,17,4,1376
20:41:27.186157,49395,228,18,4,10720
20:41:27.186157,49395,228,18,4,6640
20:41:27.186696,49395,228,19,4,5456
20:41:27.186697,49395,228,19,4,11904
20:41:27.190967,49395,229,7,4,192
20:41:27.190967,49395,229,7,4,3496
20:41:27.191697,49395,229,8,4,8600
20:41:27.191697,49395,229,8,4,8736
20:41:27.192304,49395,229,9,4,3360
20:41:27.192305,49395,229,9,4,12056
20:41:27.192305,49395,229,9,4,1928
20:41:27.196734,49395,229,17,4,3712
20:41:27.197559,49395,229,18,4,6496
20:41:27.197559,49395,229,18,4,10864
20:41:27.198186,49395,229,19,4,1232
20:41:27.198186,49395,229,19,4,12056
20:41:27.198187,49395,229,19,4,1744
20:41:27.202398,49395,230,7,4,3712
20:41:27.203153,49395,230,8,4,6680
20:41:27.203154,49395,230,8,4,10656
20:41:27.203735,49395,230,9,4,1440
20:41:27.203735,49395,230,9,4,12056
20:41:27.203736,49395,230,9,4,3840
20:41:27.208109,49395,230,17,4,3712
20:41:27.208899,49395,230,18,4,4584
20:41:27.208900,49395,230,18,4,12056
20:41:27.208900,49395,230,18,4,704
20:41:27.209450,49395,230,19,4,11392
20:41:27.209450,49395,230,19,4,5968
20:41:27.213877,49395,231,7,4,3712
20:41:27.214452,49395,231,8,4,2456
20:41:27.214452,49395,231,8,4,12056
20:41:27.214452,49395,231,8,4,2800
20:41:27.214994,49395,231,9,4,9296
20:41:27.214994,49395,231,9,4,6680
20:41:27.214995,49395,231,9,4,1368
20:41:27.219845,49395,231,17,4,3712
20:41:27.220200,49395,231,18,4,7056
20:41:27.220201,49395,231,18,4,10304
20:41:27.220817,49395,231,19,4,1792
20:41:27.220817,49395,231,19,4,12056
20:41:27.220817,49395,231,19,4,1184
20:41:27.225160,49395,232,7,4,3712
20:41:27.225841,49395,232,8,4,7240
20:41:27.225841,49395,232,8,4,8296
20:41:27.226536,49395,232,9,4,3800
20:41:27.226537,49395,232,9,4,11760
20:41:27.230999,49395,232,17,4,336
20:41:27.231000,49395,232,17,4,3352
20:41:27.231519,49395,232,18,4,8744
20:41:27.231519,49395,232,18,4,8616
20:41:27.232104,49395,232,19,4,3480
20:41:27.232105,49395,232,19,4,12056
20:41:27.232105,49395,232,19,4,1808
20:41:27.236511,49395,233,7,4,3712
20:41:27.237122,49395,233,8,4,6616
20:41:27.237122,49395,233,8,4,10720
20:41:27.237621,49395,233,9,4,1376
20:41:27.237621,49395,233,9,4,12056
20:41:27.237621,49395,233,9,4,3904
20:41:27.241969,49395,233,17,4,3712
