recv_raw_ns,recv_wall_ns,source_ip,ue_id,message_id,chunk_index,total_chunks,udp_payload_bytes,onwire_bytes,duplicate
896110497091142,1786681474119590318,192.168.70.134,1,736870912,0,7,60000,60028,0
896110571857059,1786681474194354194,192.168.70.134,1,736870912,1,7,60000,60028,0
896110644594636,1786681474267080180,192.168.70.134,1,736870912,2,7,60000,60028,0
896110770777572,1786681474393265774,192.168.70.134,0,368435456,0,7,60000,60028,0
896110852364037,1786681474474853570,192.168.70.134,1,736870912,3,7,60000,60028,0
896110885036744,1786681474507523619,192.168.70.134,0,368435456,1,7,60000,60028,0
896110999912295,1786681474622400431,192.168.70.134,1,736870912,4,7,60000,60028,0
896111034351824,1786681474656841901,192.168.70.134,0,368435456,2,7,60000,60028,0
896111148461770,1786681474770953341,192.168.70.134,1,736870912,5,7,60000,60028,0
896111183760330,1786681474806251764,192.168.70.134,0,368435456,3,7,60000,60028,0
896111306347288,1786681474928837025,192.168.70.134,1,736870912,6,7,49656,49684,0
896111392782302,1786681475015277095,192.168.70.134,0,368435456,4,7,60000,60028,0
896111484090663,1786681475106583291,192.168.70.134,1,736870913,0,7,60000,60028,0
896111541359384,1786681475163856961,192.168.70.134,0,368435456,5,7,60000,60028,0
896111634548185,1786681475257042482,192.168.70.134,1,736870913,1,7,60000,60028,0
896111671939434,1786681475294434669,192.168.70.134,0,368435456,6,7,49656,49684,0
896111786916449,1786681475409416602,192.168.70.134,1,736870913,2,7,60000,60028,0
896111819335815,1786681475441835413,192.168.70.134,0,368435457,0,7,60000,60028,0
896111932552039,1786681475555049069,192.168.70.134,1,736870913,3,7,60000,60028,0
896111966976089,1786681475589483131,192.168.70.134,0,368435457,1,7,60000,60028,0
896112083497202,1786681475706001712,192.168.70.134,1,736870913,4,7,60000,60028,0
896112119443971,1786681475741943006,192.168.70.134,0,368435457,2,7,60000,60028,0
896112235189638,1786681475857690854,192.168.70.134,1,736870913,5,7,60000,60028,0
896112316385398,1786681475938892681,192.168.70.134,0,368435457,3,7,60000,60028,0
896112406410336,1786681476028918867,192.168.70.134,1,736870913,6,7,49656,49684,0
896112464408861,1786681476086915572,192.168.70.134,0,368435457,4,7,60000,60028,0
896112555701358,1786681476178211049,192.168.70.134,1,736870914,0,7,60000,60028,0
896112612857108,1786681476235362742,192.168.70.134,0,368435457,5,7,60000,60028,0
896112705792037,1786681476328299570,192.168.70.134,1,736870914,1,7,60000,60028,0
896112739523348,1786681476362037415,192.168.70.134,0,368435457,6,7,49656,49684,0
896112856506206,1786681476479018985,192.168.70.134,1,736870914,2,7,60000,60028,0
896112891509643,1786681476514025267,192.168.70.134,0,368435458,0,7,60000,60028,0
