time,rnti,frame,slot,lcid,data_size
20:03:48.479812,28730,768,8,4,680
20:03:48.490735,28730,769,7,4,3712
20:03:48.491397,28730,769,8,4,7744
20:03:48.491397,28730,769,8,4,9592
20:03:48.492082,28730,769,9,4,2504
20:03:48.492082,28730,769,9,4,12056
20:03:48.492083,28730,769,9,4,2776
20:03:48.496534,28730,769,17,4,3712
20:03:48.497308,28730,769,18,4,5648
20:03:48.497308,28730,769,18,4,11712
20:03:48.498137,28730,769,19,4,384
20:03:48.498137,28730,769,19,4,12056
20:03:48.498137,28730,769,19,4,2584
20:03:48.502406,28730,770,7,4,3712
20:03:48.503270,28730,770,8,4,5840
20:03:48.503270,28730,770,8,4,11496
20:03:48.503644,28730,770,9,4,600
20:03:48.503645,28730,770,9,4,12056
20:03:48.503645,28730,770,9,4,4680
20:03:48.508137,28730,770,17,4,3712
20:03:48.508801,28730,770,18,4,3744
20:03:48.508801,28730,770,18,4,12056
20:03:48.508801,28730,770,18,4,1544
20:03:48.509352,28730,770,19,4,10552
20:03:48.509353,28730,770,19,4,6808
20:03:48.513877,28730,771,7,4,3712
20:03:48.514368,28730,771,8,4,1616
20:03:48.514368,28730,771,8,4,12056
20:03:48.514368,28730,771,8,4,3640
20:03:48.515200,28730,771,9,4,8456
20:03:48.515200,28730,771,9,4,8904
20:03:48.519451,28730,771,17,4,3192
20:03:48.519451,28730,771,17,4,504
20:03:48.520084,28730,771,18,4,11592
20:03:48.520085,28730,771,18,4,5768
20:03:48.520739,28730,771,19,4,6328
20:03:48.520740,28730,771,19,4,8720
20:03:48.525061,28730,772,7,4,3376
20:03:48.525062,28730,772,7,4,320
20:03:48.525821,28730,772,8,4,11776
20:03:48.525821,28730,772,8,4,5560
20:03:48.526500,28730,772,9,4,6536
20:03:48.526500,28730,772,9,4,10824
20:03:48.531478,28730,772,17,4,1272
20:03:48.531478,28730,772,17,4,2416
20:03:48.531830,28730,772,18,4,9680
20:03:48.531830,28730,772,18,4,7680
20:03:48.532613,28730,772,19,4,4416
20:03:48.532613,28730,772,19,4,12056
20:03:48.532613,28730,772,19,4,872
20:03:48.536616,28730,773,7,4,3712
20:03:48.537368,28730,773,8,4,7552
20:03:48.537368,28730,773,8,4,9784
20:03:48.537850,28730,773,9,4,2312
20:03:48.537850,28730,773,9,4,12056
20:03:48.537850,28730,773,9,4,2968
20:03:48.542555,28730,773,17,4,3712
20:03:48.543273,28730,773,18,4,5456
20:03:48.543273,28730,773,18,4,11904
20:03:48.543984,28730,773,19,4,192
20:03:48.543984,28730,773,19,4,12056
20:03:48.543984,28730,773,19,4,2776
20:03:48.548889,28730,774,7,4,3712
20:03:48.549688,28730,774,8,4,5648
20:03:48.549688,28730,774,8,4,11688
20:03:48.549893,28730,774,9,4,408
20:03:48.549893,28730,774,9,4,12056
20:03:48.549894,28730,774,9,4,4872
20:03:48.554322,28730,774,17,4,3712
20:03:48.555131,28730,774,18,4,3552
20:03:48.555131,28730,774,18,4,12056
20:03:48.555131,28730,774,18,4,1736
20:03:48.555593,28730,774,19,4,10360
20:03:48.555593,28730,774,19,4,7000
20:03:48.560502,28730,775,7,4,3712
20:03:48.560891,28730,775,8,4,1424
20:03:48.560891,28730,775,8,4,12056
20:03:48.560891,28730,775,8,4,2800
20:03:48.561584,28730,775,9,4,9296
20:03:48.561584,28730,775,9,4,6680
20:03:48.561584,28730,775,9,4,1368
20:03:48.566307,28730,775,17,4,3712
20:03:48.566746,28730,775,18,4,7056
20:03:48.566746,28730,775,18,4,10304
20:03:48.567428,28730,775,19,4,1792
20:03:48.567428,28730,775,19,4,12056
20:03:48.567429,28730,775,19,4,1184
20:03:48.571956,28730,776,7,4,3712
20:03:48.572857,28730,776,8,4,7240
20:03:48.572857,28730,776,8,4,8296
20:03:48.573282,28730,776,9,4,3800
20:03:48.573282,28730,776,9,4,11760
20:03:48.577593,28730,776,17,4,336
20:03:48.577593,28730,776,17,4,3352
20:03:48.578235,28730,776,18,4,8744
20:03:48.578235,28730,776,18,4,8616
20:03:48.578934,28730,776,19,4,3480
20:03:48.578934,28730,776,19,4,12056
20:03:48.578935,28730,776,19,4,1808
20:03:48.583637,28730,777,7,4,3712
20:03:48.584011,28730,777,8,4,6616
20:03:48.584011,28730,777,8,4,10720
20:03:48.584612,28730,777,9,4,1376
20:03:48.584612,28730,777,9,4,12056
20:03:48.584612,28730,777,9,4,3904
20:03:48.589170,28730,777,17,4,3712
20:03:48.590083,28730,777,18,4,4520
20:03:48.590083,28730,777,18,4,12056
20:03:48.590083,28730,777,18,4,768
20:03:48.590450,28730,777,19,4,11328
20:03:48.590450,28730,777,19,4,3720
20:03:48.594817,28730,778,7,4,3712
20:03:48.595676,28730,778,8,4,4704
20:03:48.595676,28730,778,8,4,12056
20:03:48.595677,28730,778,8,4,560
20:03:48.596103,28730,778,9,4,11536
20:03:48.596103,28730,778,9,4,5824
20:03:48.603397,28730,778,17,4,3712
20:03:48.603891,28730,778,18,4,2600
20:03:48.603892,28730,778,18,4,12056
20:03:48.603892,28730,778,18,4,2680
20:03:48.604142,28730,778,19,4,9416
20:03:48.604142,28730,778,19,4,7944
20:03:48.609037,28730,779,7,4,3712
20:03:48.609355,28730,779,8,4,480
20:03:48.609355,28730,779,8,4,12056
20:03:48.609355,28730,779,8,4,4776
20:03:48.610369,28730,779,9,4,7320
20:03:48.610369,28730,779,9,4,10040
20:03:48.613840,28730,779,17,4,2056
20:03:48.613840,28730,779,17,4,1640
20:03:48.614608,28730,779,18,4,10456
20:03:48.614608,28730,779,18,4,6904
20:03:48.615397,28730,779,19,4,5192
20:03:48.615397,28730,779,19,4,9856
20:03:48.620005,28730,780,7,4,2240
20:03:48.620005,28730,780,7,4,1456
20:03:48.620512,28730,780,8,4,10640
20:03:48.620512,28730,780,8,4,6696
20:03:48.622154,28730,780,9,4,5400
20:03:48.622155,28730,780,9,4,11960
20:03:48.626587,28730,780,17,4,136
20:03:48.626587,28730,780,17,4,3552
20:03:48.628384,28730,780,18,4,8544
20:03:48.628384,28730,780,18,4,8816
