time,rnti,frame,slot,lcid,data_size,tx_list_occupancy
20:03:48.549872,28730,774,16,1,0,0
20:03:48.549873,28730,774,16,4,3,0
20:03:48.611940,28730,780,0,1,0,0
20:03:48.611942,28730,780,0,4,3,0
20:03:48.673401,28730,785,4,1,0,0
20:03:48.673403,28730,785,4,4,3,0
20:03:48.701869,28730,787,14,1,0,0
20:03:48.701871,28730,787,14,4,3,0
20:03:48.759747,28730,792,15,1,0,0
20:03:48.759749,28730,792,15,4,3,0
20:03:48.787701,28730,795,4,1,0,0
20:03:48.787703,28730,795,4,4,3,0
20:03:48.862688,749,801,15,1,0,0
20:03:48.862690,749,801,15,4,3,0
20:03:48.924803,749,807,5,1,0,0
20:03:48.924805,749,807,5,4,3,0
20:03:48.981017,749,809,14,1,0,0
20:03:48.981018,749,809,14,4,3,0
20:03:49.012444,749,812,4,1,0,0
20:03:49.012445,749,812,4,4,3,0
20:03:49.030168,28730,813,15,1,0,0
20:03:49.030169,28730,813,15,4,3,0
20:03:49.059034,28730,816,5,1,0,0
20:03:49.059036,28730,816,5,4,3,0
20:03:49.128185,749,822,5,1,0,0
20:03:49.128186,749,822,5,4,3,0
20:03:49.179278,28730,826,14,1,0,0
20:03:49.179280,28730,826,14,4,3,0
20:03:49.249472,749,832,16,1,0,0
20:03:49.249473,749,832,16,4,3,0
20:03:49.299863,28730,837,4,1,0,0
20:03:49.299864,28730,837,4,4,3,0
20:03:49.370006,749,843,6,1,0,0
20:03:49.370007,749,843,6,4,3,0
20:03:49.414882,28730,847,5,1,0,0
20:03:49.414883,28730,847,5,4,3,0
20:03:49.487772,749,853,14,1,0,0
20:03:49.487773,749,853,14,4,3,0
20:03:49.516056,749,856,4,1,0,0
20:03:49.516058,749,856,4,4,3,0
20:03:49.538718,28730,858,4,1,0,0
20:03:49.538719,28730,858,4,4,3,0
20:03:49.544949,749,858,15,1,0,0
20:03:49.544950,749,858,15,4,3,0
20:03:49.652939,28730,868,5,1,0,0
20:03:49.652941,28730,868,5,4,3,0
20:03:49.659762,749,868,17,1,0,0
20:03:49.659763,749,868,17,4,3,0
20:03:49.686894,749,871,4,1,0,0
20:03:49.686896,749,871,4,4,3,0
20:03:49.715128,749,873,14,1,0,0
20:03:49.715130,749,873,14,4,3,0
20:03:49.743892,749,876,4,1,0,0
20:03:49.743893,749,876,4,4,3,0
20:03:49.775834,749,878,15,1,0,0
20:03:49.775836,749,878,15,4,3,0
20:03:49.776376,28730,878,16,1,0,0
20:03:49.776377,28730,878,16,4,3,0
20:03:49.890844,749,888,17,1,0,0
20:03:49.890846,749,888,17,4,3,0
20:03:49.895841,28730,889,6,1,0,0
20:03:49.895842,28730,889,6,4,3,0
20:03:49.917811,749,891,4,1,0,0
20:03:49.917813,749,891,4,4,3,0
20:03:49.959744,749,893,14,1,0,0
20:03:49.959746,749,893,14,4,3,0
20:03:49.988279,749,896,4,1,0,0
20:03:49.988280,749,896,4,4,3,0
20:03:50.018591,749,898,15,1,0,0
