time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
20:03:37.910016,28730,912,2,912,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
20:03:37.991429,749,919,2,919,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:38.026394,28730,922,2,922,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:38.106983,749,929,2,929,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:38.141460,28730,932,2,932,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:38.222600,749,939,2,939,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:38.257510,28730,942,2,942,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:38.337132,749,949,2,949,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:38.371203,28730,952,2,952,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
20:03:38.451129,749,959,2,959,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:38.485433,28730,962,2,962,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:38.565230,749,969,2,969,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:38.599316,28730,972,2,972,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:38.678325,749,979,2,979,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:38.712330,28730,982,2,982,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:38.791205,749,989,2,989,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:38.825181,28730,992,2,992,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
20:03:38.905617,749,999,2,999,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:38.940343,28730,1002,2,1002,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:39.020894,749,1009,2,1009,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:39.055355,28730,1012,2,1012,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:39.134452,749,1019,2,1019,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:39.168744,28730,1022,2,1022,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:39.248331,749,5,2,5,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:39.282409,28730,8,2,8,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
20:03:39.362171,749,15,2,15,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:39.396668,28730,18,2,18,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:39.477938,749,25,2,25,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:39.512337,28730,28,2,28,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:39.591696,749,35,2,35,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:39.626035,28730,38,2,38,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:39.705235,749,45,2,45,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:39.739694,28730,48,2,48,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
20:03:39.820819,749,55,2,55,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:39.854882,28730,58,2,58,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:40.022504,749,65,2,65,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:40.056905,28730,68,2,68,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:40.136965,749,75,2,75,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:40.171226,28730,78,2,78,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:40.252286,749,85,2,85,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:40.287141,28730,88,2,88,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
20:03:40.366375,749,95,2,95,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:40.400233,28730,98,2,98,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:40.479727,749,105,2,105,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:40.514018,28730,108,2,108,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:40.593655,749,115,2,115,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:40.627439,28730,118,2,118,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:40.707150,749,125,2,125,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:40.741294,28730,128,2,128,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
20:03:40.820324,749,135,2,135,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:40.854327,28730,138,2,138,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:40.933841,749,145,2,145,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:40.968122,28730,148,2,148,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:41.047824,749,155,2,155,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:41.081733,28730,158,2,158,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:41.160478,749,165,2,165,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:41.194286,28730,168,2,168,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
20:03:41.274184,749,175,2,175,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:41.308156,28730,178,2,178,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:41.387469,749,185,2,185,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:41.421331,28730,188,2,188,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:41.500358,749,195,2,195,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:41.534178,28730,198,2,198,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:41.612815,749,205,2,205,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:41.646842,28730,208,2,208,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
20:03:41.725787,749,215,2,215,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:41.759771,28730,218,2,218,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:41.838470,749,225,2,225,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:41.872654,28730,228,2,228,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:41.981043,749,235,2,235,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:42.017024,28730,238,2,238,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:42.097372,749,245,2,245,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:42.131774,28730,248,2,248,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
20:03:42.210961,749,255,2,255,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:42.245176,28730,258,2,258,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:42.325753,749,265,2,265,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:42.359118,28730,268,2,268,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:42.441308,749,275,2,275,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:42.475980,28730,278,2,278,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:42.554944,749,285,2,285,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:42.588931,28730,288,2,288,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
20:03:42.668205,749,295,2,295,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:42.702141,28730,298,2,298,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:42.782670,749,305,2,305,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:42.816882,28730,308,2,308,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:42.896702,749,315,2,315,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:42.983302,28730,318,2,318,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:43.108784,749,325,2,325,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:43.142772,28730,328,2,328,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
20:03:43.222162,749,335,2,335,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:43.256049,28730,338,2,338,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:43.335682,749,345,2,345,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:43.370845,28730,348,2,348,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:43.450699,749,355,2,355,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:43.484596,28730,358,2,358,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:43.564958,749,365,2,365,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:43.599021,28730,368,2,368,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
20:03:43.678261,749,375,2,375,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:43.712182,28730,378,2,378,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:43.791853,749,385,2,385,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:43.825928,28730,388,2,388,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:43.906694,749,395,2,395,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:43.942146,28730,398,2,398,8,60,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:44.027530,749,405,2,405,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:44.061860,28730,408,2,408,8,60,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
20:03:44.141259,749,415,2,415,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:44.174846,28730,418,2,418,8,60,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:44.254383,749,425,2,425,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:44.288547,28730,428,2,428,8,60,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:44.371741,749,435,2,435,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:03:44.409048,28730,438,2,438,8,60,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
