time,mono_sec,mono_nsec,rnti,frame,slot,sdu_bytes
20:03:37.917349,891262,980893873,28730,912,8,92
20:03:37.998555,891263,62100524,749,919,8,101
20:03:38.033471,891263,97015908,28730,922,8,101
20:03:38.114414,891263,177958955,749,929,8,101
20:03:38.148666,891263,212211150,28730,932,8,101
20:03:38.230615,891263,294160269,749,939,8,101
20:03:38.264761,891263,328306169,28730,942,8,101
20:03:38.344153,891263,407698090,749,949,8,101
20:03:38.378450,891263,441995339,28730,952,8,92
20:03:38.458110,891263,521654975,749,959,8,101
20:03:38.492593,891263,556138691,28730,962,8,101
20:03:38.572299,891263,635844421,749,969,8,101
20:03:38.606322,891263,669867741,28730,972,8,101
20:03:38.685428,891263,748973706,749,979,8,101
20:03:38.719398,891263,782943394,28730,982,8,101
20:03:38.798252,891263,861797751,749,989,8,101
20:03:38.832362,891263,895907069,28730,992,8,92
20:03:38.912679,891263,976224524,749,999,8,101
20:03:38.947638,891264,11183129,28730,1002,8,101
20:03:39.028036,891264,91581254,749,1009,8,101
20:03:39.062444,891264,125989146,28730,1012,8,101
20:03:39.141396,891264,204941603,749,1019,8,101
20:03:39.176062,891264,239607527,28730,1022,8,101
20:03:39.255461,891264,319006381,749,5,8,101
20:03:39.289641,891264,353186199,28730,8,8,92
20:03:39.369390,891264,432935528,749,15,8,101
20:03:39.404013,891264,467558194,28730,18,8,101
20:03:39.485141,891264,548686464,749,25,8,101
20:03:39.519592,891264,583137224,28730,28,8,101
20:03:39.598882,891264,662427266,749,35,8,101
20:03:39.633601,891264,697146162,28730,38,8,101
20:03:39.712609,891264,776153448,749,45,8,101
20:03:39.746970,891264,810515055,28730,48,8,92
20:03:39.827989,891264,891534705,749,55,8,101
20:03:39.862321,891264,925866116,28730,58,8,101
20:03:40.029595,891265,93140479,749,65,8,101
20:03:40.064068,891265,127613571,28730,68,8,101
20:03:40.144049,891265,207594489,749,75,8,101
20:03:40.179168,891265,242713396,28730,78,8,101
20:03:40.259414,891265,322959092,749,85,8,101
20:03:40.294464,891265,358009710,28730,88,8,92
20:03:40.373591,891265,437136054,749,95,8,101
20:03:40.407266,891265,470811533,28730,98,8,101
20:03:40.487050,891265,550594866,749,105,8,101
20:03:40.521359,891265,584903883,28730,108,8,101
20:03:40.600659,891265,664203852,749,115,8,101
20:03:40.634507,891265,698052364,28730,118,8,101
20:03:40.714521,891265,778066038,749,125,8,101
20:03:40.748817,891265,812361846,28730,128,8,92
20:03:40.827610,891265,891155354,749,135,8,101
20:03:40.861736,891265,925281064,28730,138,8,101
20:03:40.940949,891266,4494493,749,145,8,101
20:03:40.975163,891266,38708664,28730,148,8,101
20:03:41.055196,891266,118741667,749,155,8,101
20:03:41.088759,891266,152303965,28730,158,8,101
20:03:41.168025,891266,231569973,749,165,8,101
20:03:41.201877,891266,265422387,28730,168,8,92
20:03:41.281573,891266,345118103,749,175,8,101
20:03:41.315269,891266,378814006,28730,178,8,101
20:03:41.394533,891266,458078640,749,185,8,101
20:03:41.428868,891266,492413432,28730,188,8,101
20:03:41.507670,891266,571215433,749,195,8,101
20:03:41.541078,891266,604623080,28730,198,8,101
20:03:41.619801,891266,683346057,749,205,8,101
20:03:41.653942,891266,717487494,28730,208,8,92
20:03:41.733223,891266,796768072,749,215,8,101
20:03:41.766832,891266,830377796,28730,218,8,101
20:03:41.845610,891266,909155297,749,225,8,101
20:03:41.879647,891266,943191955,28730,228,8,101
20:03:41.989089,891267,52634253,749,235,8,101
20:03:42.024683,891267,88228321,28730,238,8,101
20:03:42.104996,891267,168541670,749,245,8,101
20:03:42.139026,891267,202571251,28730,248,8,92
20:03:42.218085,891267,281630440,749,255,8,101
20:03:42.252223,891267,315768229,28730,258,8,101
20:03:42.332493,891267,396038642,749,265,8,101
20:03:42.366284,891267,429828851,28730,268,8,101
20:03:42.448691,891267,512236399,749,275,8,101
20:03:42.483098,891267,546642756,28730,278,8,101
20:03:42.562184,891267,625728976,749,285,8,101
20:03:42.595702,891267,659247797,28730,288,8,92
20:03:42.675488,891267,739033675,749,295,8,101
20:03:42.710880,891267,774425582,28730,298,8,101
20:03:42.789902,891267,853447119,749,305,8,101
20:03:42.824158,891267,887703033,28730,308,8,101
20:03:42.903806,891267,967351251,749,315,8,101
20:03:43.033077,891268,96622003,28730,318,8,101
20:03:43.116032,891268,179577483,749,325,8,101
20:03:43.150103,891268,213648828,28730,328,8,92
20:03:43.229915,891268,293460211,749,335,8,101
20:03:43.263436,891268,326981493,28730,338,8,101
20:03:43.343833,891268,407378327,749,345,8,101
20:03:43.378190,891268,441735264,28730,348,8,101
20:03:43.457540,891268,521085212,749,355,8,101
20:03:43.491573,891268,555118106,28730,358,8,101
20:03:43.572035,891268,635580641,749,365,8,101
20:03:43.606182,891268,669727348,28730,368,8,92
20:03:43.685622,891268,749167505,749,375,8,101
20:03:43.719345,891268,782890723,28730,378,8,101
20:03:43.798810,891268,862354854,749,385,8,101
20:03:43.833074,891268,896618839,28730,388,8,101
20:03:43.914814,891268,978358967,749,395,8,101
20:03:43.949421,891269,12966108,28730,398,8,101
20:03:44.035240,891269,98785673,749,405,8,101
20:03:44.069038,891269,132583800,28730,408,8,92
20:03:44.148274,891269,211819151,749,415,8,101
20:03:44.182420,891269,245964871,28730,418,8,101
20:03:44.261614,891269,325159043,749,425,8,101
20:03:44.295797,891269,359342060,28730,428,8,101
20:03:44.379841,891269,443386354,749,435,8,101
20:03:44.416171,891269,479716149,28730,438,8,101
20:03:44.495414,891269,558959584,749,445,8,101
20:03:44.529361,891269,592906438,28730,448,8,92
20:03:44.608409,891269,671954377,749,455,8,101
20:03:44.642833,891269,706378478,28730,458,8,101
20:03:44.722429,891269,785974312,749,465,8,101
20:03:44.756666,891269,820211052,28730,468,8,101
