wall_time_s,elapsed_s,frame_index,chunk_index,chunk_bytes,frame_bytes,period_s,scheduled_frame_time_s,send_lag_ms
1787367534.515520,0.000048,0,0,12500,12500,0.100000,0.000000,0.001
1787367534.615642,0.100169,1,0,12500,12500,0.100000,0.100000,0.112
1787367534.715653,0.200181,2,0,12500,12500,0.100000,0.200000,0.130
1787367534.815646,0.300173,3,0,12500,12500,0.100000,0.300000,0.112
1787367534.915639,0.400166,4,0,12500,12500,0.100000,0.400000,0.113
1787367535.015645,0.500172,5,0,12500,12500,0.100000,0.500000,0.119
1787367535.115635,0.600162,6,0,12500,12500,0.100000,0.600000,0.111
1787367535.215673,0.700200,7,0,12500,12500,0.100000,0.700000,0.119
1787367535.315858,0.800385,8,0,12500,12500,0.100000,0.800000,0.322
1787367535.415646,0.900173,9,0,12500,12500,0.100000,0.900000,0.115
1787367535.515774,1.000301,10,0,12500,12500,0.100000,1.000000,0.243
1787367535.615741,1.100268,11,0,12500,12500,0.100000,1.100000,0.206
1787367535.715794,1.200321,12,0,12500,12500,0.100000,1.200000,0.260
1787367535.815817,1.300344,13,0,12500,12500,0.100000,1.300000,0.280
1787367535.915722,1.400249,14,0,12500,12500,0.100000,1.400000,0.189
1787367536.015774,1.500301,15,0,12500,12500,0.100000,1.500000,0.243
1787367536.115916,1.600443,16,0,12500,12500,0.100000,1.600000,0.382
1787367536.216021,1.700548,17,0,12500,12500,0.100000,1.700000,0.486
1787367536.315753,1.800281,18,0,12500,12500,0.100000,1.800000,0.220
1787367536.415782,1.900310,19,0,12500,12500,0.100000,1.900000,0.246
1787367536.515805,2.000332,20,0,12500,12500,0.100000,2.000000,0.269
1787367536.615745,2.100272,21,0,12500,12500,0.100000,2.100000,0.214
1787367536.715731,2.200258,22,0,12500,12500,0.100000,2.200000,0.197
1787367536.815951,2.300479,23,0,12500,12500,0.100000,2.300000,0.410
1787367536.915808,2.400335,24,0,12500,12500,0.100000,2.400000,0.271
1787367537.015643,2.500171,25,0,12500,12500,0.100000,2.500000,0.112
1787367537.115804,2.600332,26,0,12500,12500,0.100000,2.600000,0.271
1787367537.215754,2.700281,27,0,12500,12500,0.100000,2.700000,0.218
1787367537.315798,2.800325,28,0,12500,12500,0.100000,2.800000,0.259
1787367537.415757,2.900285,29,0,12500,12500,0.100000,2.900000,0.221
1787367537.515648,3.000175,30,0,12500,12500,0.100000,3.000000,0.116
1787367537.615752,3.100279,31,0,12500,12500,0.100000,3.100000,0.217
1787367537.715777,3.200304,32,0,12500,12500,0.100000,3.200000,0.243
1787367537.815897,3.300424,33,0,12500,12500,0.100000,3.300000,0.363
1787367537.915995,3.400521,34,0,12500,12500,0.100000,3.400000,0.211
1787367538.015660,3.500186,35,0,12500,12500,0.100000,3.500000,0.089
1787367538.115725,3.600252,36,0,12500,12500,0.100000,3.600000,0.147
1787367538.215692,3.700219,37,0,12500,12500,0.100000,3.700000,0.122
1787367538.315756,3.800283,38,0,12500,12500,0.100000,3.800000,0.173
1787367538.415686,3.900213,39,0,12500,12500,0.100000,3.900000,0.119
1787367538.515656,4.000183,40,0,12500,12500,0.100000,4.000000,0.121
1787367538.615645,4.100172,41,0,12500,12500,0.100000,4.100000,0.117
1787367538.715749,4.200276,42,0,12500,12500,0.100000,4.200000,0.177
1787367538.815697,4.300224,43,0,12500,12500,0.100000,4.300000,0.124
1787367538.915655,4.400183,44,0,12500,12500,0.100000,4.400000,0.116
1787367539.015662,4.500189,45,0,12500,12500,0.100000,4.500000,0.089
1787367539.115653,4.600180,46,0,12500,12500,0.100000,4.600000,0.115
1787367539.215646,4.700172,47,0,12500,12500,0.100000,4.700000,0.114
1787367539.315638,4.800165,48,0,12500,12500,0.100000,4.800000,0.073
1787367539.415688,4.900215,49,0,12500,12500,0.100000,4.900000,0.117
1787367539.515691,5.000217,50,0,12500,12500,0.100000,5.000000,0.122
1787367539.615680,5.100206,51,0,12500,12500,0.100000,5.100000,0.107
1787367539.715753,5.200279,52,0,12500,12500,0.100000,5.200000,0.174
1787367539.815648,5.300174,53,0,12500,12500,0.100000,5.300000,0.075
1787367539.915699,5.400227,54,0,12500,12500,0.100000,5.400000,0.168
1787367540.015735,5.500262,55,0,12500,12500,0.100000,5.500000,0.161
1787367540.115805,5.600332,56,0,12500,12500,0.100000,5.600000,0.231
1787367540.215762,5.700289,57,0,12500,12500,0.100000,5.700000,0.189
1787367540.315746,5.800273,58,0,12500,12500,0.100000,5.800000,0.178
1787367540.415771,5.900298,59,0,12500,12500,0.100000,5.900000,0.205
1787367540.515697,6.000224,60,0,12500,12500,0.100000,6.000000,0.126
1787367540.615654,6.100181,61,0,12500,12500,0.100000,6.100000,0.122
1787367540.715653,6.200180,62,0,12500,12500,0.100000,6.200000,0.121
1787367540.815642,6.300169,63,0,12500,12500,0.100000,6.300000,0.113
1787367540.915640,6.400167,64,0,12500,12500,0.100000,6.400000,0.112
1787367541.015646,6.500173,65,0,12500,12500,0.100000,6.500000,0.115
1787367541.115642,6.600169,66,0,12500,12500,0.100000,6.600000,0.113
1787367541.215639,6.700166,67,0,12500,12500,0.100000,6.700000,0.113
1787367541.315649,6.800176,68,0,12500,12500,0.100000,6.800000,0.115
1787367541.415669,6.900196,69,0,12500,12500,0.100000,6.900000,0.139
1787367541.515645,7.000172,70,0,12500,12500,0.100000,7.000000,0.114
1787367541.615649,7.100176,71,0,12500,12500,0.100000,7.100000,0.119
1787367541.715644,7.200171,72,0,12500,12500,0.100000,7.200000,0.113
1787367541.815645,7.300172,73,0,12500,12500,0.100000,7.300000,0.114
1787367541.915647,7.400174,74,0,12500,12500,0.100000,7.400000,0.119
1787367542.015655,7.500182,75,0,12500,12500,0.100000,7.500000,0.121
1787367542.115639,7.600166,76,0,12500,12500,0.100000,7.600000,0.113
1787367542.215644,7.700171,77,0,12500,12500,0.100000,7.700000,0.112
1787367542.315668,7.800195,78,0,12500,12500,0.100000,7.800000,0.141
1787367542.415658,7.900184,79,0,12500,12500,0.100000,7.900000,0.115
1787367542.515665,8.000192,80,0,12500,12500,0.100000,8.000000,0.114
1787367542.615638,8.100165,81,0,12500,12500,0.100000,8.100000,0.112
1787367542.715648,8.200175,82,0,12500,12500,0.100000,8.200000,0.115
1787367542.815653,8.300180,83,0,12500,12500,0.100000,8.300000,0.121
1787367542.915644,8.400171,84,0,12500,12500,0.100000,8.400000,0.113
1787367543.015650,8.500177,85,0,12500,12500,0.100000,8.500000,0.120
1787367543.115646,8.600173,86,0,12500,12500,0.100000,8.600000,0.115
1787367543.215655,8.700182,87,0,12500,12500,0.100000,8.700000,0.122
1787367543.315656,8.800183,88,0,12500,12500,0.100000,8.800000,0.123
1787367543.415645,8.900172,89,0,12500,12500,0.100000,8.900000,0.120
1787367543.515704,9.000231,90,0,12500,12500,0.100000,9.000000,0.172
1787367543.615760,9.100286,91,0,12500,12500,0.100000,9.100000,0.119
1787367543.715852,9.200379,92,0,12500,12500,0.100000,9.200000,0.279
1787367543.815646,9.300173,93,0,12500,12500,0.100000,9.300000,0.115
1787367543.915658,9.400185,94,0,12500,12500,0.100000,9.400000,0.121
1787367544.015684,9.500211,95,0,12500,12500,0.100000,9.500000,0.121
1787367544.115655,9.600182,96,0,12500,12500,0.100000,9.600000,0.121
1787367544.215641,9.700168,97,0,12500,12500,0.100000,9.700000,0.114
1787367544.315654,9.800181,98,0,12500,12500,0.100000,9.800000,0.115
1787367544.415756,9.900282,99,0,12500,12500,0.100000,9.900000,0.162
1787367544.515726,10.000253,100,0,12500,12500,0.100000,10.000000,0.153
1787367544.615722,10.100249,101,0,12500,12500,0.100000,10.100000,0.163
1787367544.715656,10.200183,102,0,12500,12500,0.100000,10.200000,0.121
1787367544.815727,10.300253,103,0,12500,12500,0.100000,10.300000,0.135
1787367544.915773,10.400300,104,0,12500,12500,0.100000,10.400000,0.129
1787367545.015700,10.500226,105,0,12500,12500,0.100000,10.500000,0.120
1787367545.115680,10.600207,106,0,12500,12500,0.100000,10.600000,0.121
1787367545.215653,10.700180,107,0,12500,12500,0.100000,10.700000,0.118
1787367545.315619,10.800146,108,0,12500,12500,0.100000,10.800000,0.088
1787367545.415767,10.900294,109,0,12500,12500,0.100000,10.900000,0.200
1787367545.515655,11.000182,110,0,12500,12500,0.100000,11.000000,0.120
1787367545.615644,11.100171,111,0,12500,12500,0.100000,11.100000,0.079
1787367545.715648,11.200174,112,0,12500,12500,0.100000,11.200000,0.114
1787367545.815710,11.300237,113,0,12500,12500,0.100000,11.300000,0.170
1787367545.915692,11.400219,114,0,12500,12500,0.100000,11.400000,0.121
1787367546.015750,11.500277,115,0,12500,12500,0.100000,11.500000,0.122
1787367546.115675,11.600203,116,0,12500,12500,0.100000,11.600000,0.113
1787367546.215734,11.700261,117,0,12500,12500,0.100000,11.700000,0.127
1787367546.315741,11.800269,118,0,12500,12500,0.100000,11.800000,0.204
1787367546.415808,11.900335,119,0,12500,12500,0.100000,11.900000,0.275
1787367546.515670,12.000196,120,0,12500,12500,0.100000,12.000000,0.119
1787367546.615640,12.100168,121,0,12500,12500,0.100000,12.100000,0.113
1787367546.715665,12.200193,122,0,12500,12500,0.100000,12.200000,0.114
1787367546.815643,12.300171,123,0,12500,12500,0.100000,12.300000,0.113
1787367546.915654,12.400181,124,0,12500,12500,0.100000,12.400000,0.115
1787367547.015647,12.500174,125,0,12500,12500,0.100000,12.500000,0.114
1787367547.115651,12.600178,126,0,12500,12500,0.100000,12.600000,0.121
1787367547.215646,12.700173,127,0,12500,12500,0.100000,12.700000,0.114
1787367547.315653,12.800181,128,0,12500,12500,0.100000,12.800000,0.121
1787367547.415675,12.900202,129,0,12500,12500,0.100000,12.900000,0.142
1787367547.515676,13.000203,130,0,12500,12500,0.100000,13.000000,0.152
1787367547.615715,13.100242,131,0,12500,12500,0.100000,13.100000,0.138
1787367547.715824,13.200351,132,0,12500,12500,0.100000,13.200000,0.237
1787367547.815794,13.300321,133,0,12500,12500,0.100000,13.300000,0.215
1787367547.916971,13.401498,134,0,12500,12500,0.100000,13.400000,0.909
1787367548.015766,13.500293,135,0,12500,12500,0.100000,13.500000,0.177
1787367548.115700,13.600226,136,0,12500,12500,0.100000,13.600000,0.128
1787367548.215661,13.700188,137,0,12500,12500,0.100000,13.700000,0.125
1787367548.315654,13.800181,138,0,12500,12500,0.100000,13.800000,0.116
1787367548.415744,13.900271,139,0,12500,12500,0.100000,13.900000,0.189
1787367548.516252,14.000779,140,0,12500,12500,0.100000,14.000000,0.459
1787367548.615646,14.100173,141,0,12500,12500,0.100000,14.100000,0.114
1787367548.715644,14.200171,142,0,12500,12500,0.100000,14.200000,0.115
1787367548.815642,14.300169,143,0,12500,12500,0.100000,14.300000,0.114
1787367548.915687,14.400213,144,0,12500,12500,0.100000,14.400000,0.119
1787367549.015660,14.500187,145,0,12500,12500,0.100000,14.500000,0.122
1787367549.115648,14.600175,146,0,12500,12500,0.100000,14.600000,0.114
1787367549.215684,14.700211,147,0,12500,12500,0.100000,14.700000,0.120
1787367549.315647,14.800174,148,0,12500,12500,0.100000,14.800000,0.113
1787367549.415648,14.900174,149,0,12500,12500,0.100000,14.900000,0.115
1787367549.515642,15.000169,150,0,12500,12500,0.100000,15.000000,0.112
1787367549.615677,15.100204,151,0,12500,12500,0.100000,15.100000,0.118
1787367549.715642,15.200169,152,0,12500,12500,0.100000,15.200000,0.120
1787367549.815643,15.300170,153,0,12500,12500,0.100000,15.300000,0.114
1787367549.915651,15.400178,154,0,12500,12500,0.100000,15.400000,0.115
1787367550.015661,15.500188,155,0,12500,12500,0.100000,15.500000,0.096
1787367550.115663,15.600190,156,0,12500,12500,0.100000,15.600000,0.087
1787367550.215655,15.700182,157,0,12500,12500,0.100000,15.700000,0.115
1787367550.315694,15.800221,158,0,12500,12500,0.100000,15.800000,0.121
1787367550.415700,15.900227,159,0,12500,12500,0.100000,15.900000,0.168
1787367550.515792,16.000319,160,0,12500,12500,0.100000,16.000000,0.217
