time,direction,rnti,frame,diff,old_mcs,new_mcs,max_mcs_input,max_mcs_applied,min_mcs,opt_max_mcs,num_sched,num_retx,bler_window_ppm,bler_before_ppm,bler_after_ppm,lower_ppm,upper_ppm,branch,updated
19:59:14.315798,0,28730,834,100,0,0,28,28,0,28,1,1,1000000,957446,961701,50000,150000,3,1
19:59:14.336708,0,749,836,100,0,0,28,28,0,28,1,1,1000000,982396,984157,50000,150000,3,1
19:59:15.413212,0,28730,934,100,0,0,28,28,0,28,1,1,1000000,961701,965531,50000,150000,3,1
19:59:15.434215,0,749,936,100,0,0,28,28,0,28,1,1,1000000,984157,985741,50000,150000,3,1
19:59:16.521231,0,28730,10,100,0,0,28,28,0,28,1,1,1000000,965531,968978,50000,150000,3,1
19:59:16.542124,0,749,12,100,0,0,28,28,0,28,1,1,1000000,985741,987167,50000,150000,3,1
19:59:17.681759,0,28730,110,100,0,0,28,28,0,28,1,1,1000000,968978,972080,50000,150000,3,1
19:59:17.702863,0,749,112,100,0,0,28,28,0,28,1,1,1000000,987167,988450,50000,150000,3,1
19:59:18.793861,0,28730,210,100,0,0,28,28,0,28,1,1,1000000,972080,974872,50000,150000,3,1
19:59:18.814860,0,749,212,100,0,0,28,28,0,28,1,1,1000000,988450,989605,50000,150000,3,1
19:59:19.909662,0,28730,310,100,0,0,28,28,0,28,1,1,1000000,974872,977385,50000,150000,3,1
19:59:19.931071,0,749,312,100,0,0,28,28,0,28,1,1,1000000,989605,990644,50000,150000,3,1
19:59:20.993522,0,28730,410,100,0,0,28,28,0,28,1,1,1000000,977385,979646,50000,150000,3,1
19:59:21.014376,0,749,412,100,0,0,28,28,0,28,1,1,1000000,990644,991580,50000,150000,3,1
19:59:22.062725,0,28730,510,100,0,0,28,28,0,28,1,0,0,979646,881682,50000,150000,3,1
19:59:22.083626,0,749,512,100,0,0,28,28,0,28,1,1,1000000,991580,992422,50000,150000,3,1
19:59:23.174881,0,28730,610,100,0,0,28,28,0,28,1,1,1000000,881682,893513,50000,150000,3,1
19:59:23.195543,0,749,612,100,0,0,28,28,0,28,1,1,1000000,992422,993180,50000,150000,3,1
19:59:24.111875,0,749,689,77,0,0,28,28,0,28,1,1,1000000,993180,993862,50000,150000,3,1
19:59:24.164414,0,749,694,5,0,0,28,28,0,28,-1,-1,-1,993862,993862,50000,150000,0,0
19:59:24.221626,0,749,700,11,0,0,28,28,0,28,2,2,1000000,993862,994475,50000,150000,3,1
19:59:24.275866,0,749,705,5,0,0,28,28,0,28,-1,-1,-1,994475,994475,50000,150000,0,0
19:59:24.325470,0,28730,710,100,0,0,28,28,0,28,1,1,1000000,893513,904162,50000,150000,3,1
19:59:24.332661,0,749,710,10,0,0,28,28,0,28,2,2,1000000,994475,995028,50000,150000,3,1
19:59:24.346341,0,749,712,2,0,0,28,28,0,28,-1,-1,-1,995028,995028,50000,150000,0,0
19:59:24.359607,0,749,713,3,0,0,28,28,0,28,-1,-1,-1,995028,995028,50000,150000,0,0
19:59:24.413251,0,749,718,8,0,0,28,28,0,28,-1,-1,-1,995028,995028,50000,150000,0,0
19:59:24.438813,0,749,720,10,0,0,28,28,0,28,4,4,1000000,995028,995525,50000,150000,2,1
19:59:24.492469,0,749,725,5,0,0,28,28,0,28,-1,-1,-1,995525,995525,50000,150000,0,0
19:59:24.530008,0,749,729,9,0,0,28,28,0,28,-1,-1,-1,995525,995525,50000,150000,0,0
19:59:24.914761,0,28730,759,49,0,0,28,28,0,28,1,1,1000000,904162,913746,50000,150000,3,1
