time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
19:59:13.454713,28730,757,8,60,48,1,101,0,5,8,890
19:59:13.454717,749,757,8,60,48,1,101,0,5,8,890
19:59:13.560030,28730,767,8,60,48,1,101,0,5,8,890
19:59:13.560034,749,767,8,60,48,1,101,0,5,8,890
19:59:13.667093,28730,777,8,60,48,1,101,0,5,8,890
19:59:13.667096,749,777,8,60,48,2,101,0,5,8,890
19:59:13.772855,28730,787,8,60,48,1,101,0,5,8,890
19:59:13.772859,749,787,8,60,48,1,101,0,5,8,890
19:59:13.879405,28730,797,8,60,48,2,101,0,5,8,890
19:59:13.879409,749,797,8,60,48,1,101,0,5,8,890
19:59:13.986287,28730,807,8,60,48,1,101,0,5,8,890
19:59:13.986290,749,807,8,60,48,1,101,0,5,8,890
19:59:14.143449,28730,817,8,60,48,1,101,0,5,8,890
19:59:14.143452,749,817,8,60,48,1,101,0,5,8,890
19:59:14.249216,28730,827,8,60,48,1,101,0,5,8,890
19:59:14.249219,749,827,8,60,48,2,101,0,5,8,890
19:59:14.354978,28730,837,8,60,48,1,101,0,5,8,890
19:59:14.354982,749,837,8,60,48,1,101,0,5,8,890
19:59:14.460117,28730,847,8,60,48,2,101,0,5,8,890
19:59:14.460120,749,847,8,65,48,1,101,0,5,8,890
19:59:14.565300,28730,857,8,60,48,1,101,0,5,8,890
19:59:14.565303,749,857,8,60,48,1,101,0,5,8,890
19:59:14.670388,28730,867,8,60,48,1,101,0,5,8,890
19:59:14.670392,749,867,8,55,48,2,101,0,5,8,890
19:59:14.775022,28730,877,8,60,48,1,101,0,5,8,890
19:59:14.775026,749,877,8,60,48,1,101,0,5,8,890
19:59:14.880290,28730,887,8,60,48,2,101,0,5,8,890
19:59:14.880294,749,887,8,60,48,1,101,0,5,8,890
19:59:15.036993,28730,897,8,60,48,1,101,0,5,8,890
19:59:15.036998,749,897,8,60,48,1,101,0,5,8,890
19:59:15.138144,28730,907,8,60,48,1,101,0,5,8,890
19:59:15.138148,749,907,8,60,48,1,101,0,5,8,890
19:59:15.242681,28730,917,8,60,48,1,101,0,5,8,890
19:59:15.242686,749,917,8,60,48,2,101,0,5,8,890
19:59:15.347493,28730,927,8,60,48,1,101,0,5,8,890
19:59:15.347496,749,927,8,60,48,1,101,0,5,8,890
19:59:15.452378,28730,937,8,60,48,2,101,0,5,8,890
19:59:15.452381,749,937,8,60,48,1,101,0,5,8,890
19:59:15.557319,28730,947,8,60,48,1,101,0,5,8,890
19:59:15.557323,749,947,8,60,48,1,101,0,5,8,890
