time,mono_sec,mono_nsec,rnti,frame,slot,sdu_bytes
19:59:13.454712,890998,518257809,28730,757,8,101
19:59:13.454716,890998,518261720,749,757,8,101
19:59:13.560030,890998,623575069,28730,767,8,101
19:59:13.560033,890998,623578605,749,767,8,101
19:59:13.667093,890998,730637937,28730,777,8,101
19:59:13.667096,890998,730641491,749,777,8,101
19:59:13.772855,890998,836400439,28730,787,8,101
19:59:13.772859,890998,836403987,749,787,8,101
19:59:13.879405,890998,942949965,28730,797,8,101
19:59:13.879408,890998,942953846,749,797,8,101
19:59:13.986286,890999,49831696,28730,807,8,101
19:59:13.986290,890999,49835272,749,807,8,101
19:59:14.143449,890999,206993974,28730,817,8,101
19:59:14.143452,890999,206997343,749,817,8,101
19:59:14.249216,890999,312760916,28730,827,8,101
19:59:14.249219,890999,312764577,749,827,8,101
19:59:14.354978,890999,418523232,28730,837,8,101
19:59:14.354981,890999,418526775,749,837,8,101
19:59:14.460117,890999,523662142,28730,847,8,101
19:59:14.460120,890999,523665289,749,847,8,101
19:59:14.565299,890999,628844746,28730,857,8,101
19:59:14.565303,890999,628848398,749,857,8,101
19:59:14.670388,890999,733933062,28730,867,8,101
19:59:14.670391,890999,733936734,749,867,8,101
19:59:14.775022,890999,838567524,28730,877,8,101
19:59:14.775026,890999,838571490,749,877,8,101
19:59:14.880290,890999,943834917,28730,887,8,101
19:59:14.880293,890999,943838845,749,887,8,101
19:59:15.036993,891000,100538170,28730,897,8,101
19:59:15.036998,891000,100543086,749,897,8,101
19:59:15.138143,891000,201688560,28730,907,8,101
19:59:15.138147,891000,201692607,749,907,8,101
19:59:15.242681,891000,306226431,28730,917,8,101
19:59:15.242686,891000,306231492,749,917,8,101
19:59:15.347492,891000,411037573,28730,927,8,101
19:59:15.347495,891000,411040800,749,927,8,101
19:59:15.452377,891000,515922604,28730,937,8,101
19:59:15.452381,891000,515926328,749,937,8,101
19:59:15.557319,891000,620864564,28730,947,8,101
19:59:15.557323,891000,620868309,749,947,8,101
19:59:15.662541,891000,726085889,28730,957,8,101
19:59:15.662544,891000,726089568,749,957,8,101
19:59:15.769302,891000,832847665,28730,967,8,101
19:59:15.769306,891000,832851142,749,967,8,101
19:59:15.874304,891000,937849367,28730,977,8,101
19:59:15.874307,891000,937852822,749,977,8,101
19:59:15.978552,891001,42097684,28730,987,8,101
19:59:15.978556,891001,42101055,749,987,8,101
19:59:16.084217,891001,147762697,28730,997,8,101
19:59:16.084221,891001,147766591,749,997,8,101
19:59:16.246985,891001,310530337,28730,1007,8,101
19:59:16.246988,891001,310533580,749,1007,8,101
19:59:16.351250,891001,414795005,28730,1017,8,101
19:59:16.351253,891001,414798058,749,1017,8,101
19:59:16.455662,891001,519207636,28730,3,8,101
19:59:16.455665,891001,519210645,749,3,8,101
19:59:16.560286,891001,623831403,28730,13,8,101
19:59:16.560291,891001,623836778,749,13,8,101
19:59:16.665383,891001,728928401,28730,23,8,101
19:59:16.665387,891001,728932212,749,23,8,101
19:59:16.774288,891001,837833294,28730,33,8,101
19:59:16.774292,891001,837836918,749,33,8,101
19:59:16.881445,891001,944990732,28730,43,8,101
19:59:16.881449,891001,944994394,749,43,8,101
19:59:16.987977,891002,51522308,28730,53,8,101
19:59:16.987981,891002,51525887,749,53,8,101
19:59:17.096491,891002,160036387,28730,63,8,101
19:59:17.096495,891002,160040584,749,63,8,101
19:59:17.295748,891002,359292908,28730,73,8,101
19:59:17.295751,891002,359296829,749,73,8,101
19:59:17.402888,891002,466433473,28730,83,8,101
19:59:17.402892,891002,466436973,749,83,8,101
19:59:17.508753,891002,572298770,28730,93,8,101
19:59:17.508757,891002,572302323,749,93,8,101
19:59:17.614917,891002,678462771,28730,103,8,101
19:59:17.614921,891002,678466031,749,103,8,101
19:59:17.720988,891002,784533817,28730,113,8,101
19:59:17.720991,891002,784536530,749,113,8,101
19:59:17.827117,891002,890662248,28730,123,8,101
19:59:17.827121,891002,890666458,749,123,8,101
19:59:17.933516,891002,997060869,28730,133,8,101
19:59:17.933519,891002,997064761,749,133,8,101
19:59:18.038797,891003,102342688,28730,143,8,101
19:59:18.038801,891003,102345851,749,143,8,101
19:59:18.143845,891003,207390076,28730,153,8,101
19:59:18.143848,891003,207393345,749,153,8,101
19:59:18.249218,891003,312762841,28730,163,8,101
19:59:18.249221,891003,312765991,749,163,8,101
19:59:18.410482,891003,474026984,28730,173,8,101
19:59:18.410485,891003,474030469,749,173,8,101
19:59:18.516217,891003,579762079,28730,183,8,101
19:59:18.516221,891003,579766079,749,183,8,101
19:59:18.621398,891003,684943370,28730,193,8,101
19:59:18.621401,891003,684946776,749,193,8,101
19:59:18.726770,891003,790314941,28730,203,8,101
19:59:18.726773,891003,790318654,749,203,8,101
19:59:18.833230,891003,896775023,28730,213,8,101
19:59:18.833234,891003,896778929,749,213,8,101
19:59:18.941137,891004,4682734,28730,223,8,101
19:59:18.941141,891004,4686419,749,223,8,101
19:59:19.046763,891004,110308237,28730,233,8,101
19:59:19.046767,891004,110312397,749,233,8,101
19:59:19.152766,891004,216311472,28730,243,8,101
19:59:19.152770,891004,216315342,749,243,8,101
19:59:19.313187,891004,376732534,28730,253,8,101
19:59:19.313190,891004,376735510,749,253,8,101
19:59:19.419012,891004,482557640,28730,263,8,101
19:59:19.419016,891004,482561138,749,263,8,101
19:59:19.524630,891004,588175210,28730,273,8,101
19:59:19.524634,891004,588179569,749,273,8,101
19:59:19.630419,891004,693964535,28730,283,8,101
19:59:19.630422,891004,693967462,749,283,8,101
19:59:19.737502,891004,801047179,28730,293,8,101
19:59:19.737505,891004,801050821,749,293,8,101
19:59:19.843774,891004,907319447,28730,303,8,101
19:59:19.843778,891004,907323163,749,303,8,101
19:59:19.957077,891005,20622387,28730,313,8,101
19:59:19.957081,891005,20626137,749,313,8,101
19:59:20.071591,891005,135136318,28730,323,8,101
19:59:20.071595,891005,135140325,749,323,8,101
19:59:20.177188,891005,240732803,28730,333,8,101
19:59:20.177191,891005,240736760,749,333,8,101
19:59:20.282572,891005,346117284,28730,343,8,101
19:59:20.282575,891005,346120400,749,343,8,101
19:59:20.391071,891005,454616416,28730,353,8,101
19:59:20.391075,891005,454619891,749,353,8,101
19:59:20.495849,891005,559393971,28730,363,8,101
19:59:20.495852,891005,559397379,749,363,8,101
19:59:20.600375,891005,663920250,28730,373,8,101
19:59:20.600378,891005,663923648,749,373,8,101
19:59:20.705386,891005,768931309,28730,383,8,101
19:59:20.705390,891005,768935032,749,383,8,101
19:59:20.810844,891005,874388814,28730,393,8,101
19:59:20.810847,891005,874392210,749,393,8,101
19:59:20.916292,891005,979837698,28730,403,8,101
19:59:20.916296,891005,979841217,749,403,8,101
19:59:21.032320,891006,95865313,28730,413,8,101
19:59:21.032325,891006,95869883,749,413,8,101
19:59:21.137933,891006,201477884,28730,423,8,101
19:59:21.137937,891006,201482422,749,423,8,101
19:59:21.242335,891006,305880726,28730,433,8,101
19:59:21.242339,891006,305884401,749,433,8,101
19:59:21.345875,891006,409420074,28730,443,8,101
19:59:21.345878,891006,409423780,749,443,8,101
19:59:21.450860,891006,514405405,28730,453,8,101
19:59:21.450864,891006,514409125,749,453,8,101
19:59:21.556498,891006,620043617,28730,463,8,101
19:59:21.556502,891006,620047082,749,463,8,101
19:59:21.661007,891006,724551982,28730,473,8,101
19:59:21.661010,891006,724555614,749,473,8,101
19:59:21.765909,891006,829454145,28730,483,8,101
19:59:21.765913,891006,829458201,749,483,8,101
19:59:21.871205,891006,934750391,28730,493,8,101
19:59:21.871209,891006,934754363,749,493,8,101
19:59:21.996725,891007,60270676,28730,503,8,101
19:59:21.996729,891007,60274359,749,503,8,101
19:59:22.101527,891007,165072340,28730,513,8,101
19:59:22.101530,891007,165075810,749,513,8,101
19:59:22.206209,891007,269754708,28730,523,8,101
19:59:22.206213,891007,269758137,749,523,8,101
19:59:22.312492,891007,376037685,28730,533,8,101
19:59:22.312496,891007,376041497,749,533,8,101
19:59:22.418386,891007,481930862,28730,543,8,101
19:59:22.418389,891007,481934630,749,543,8,101
19:59:22.587817,891007,651362685,28730,553,8,101
19:59:22.587821,891007,651366678,749,553,8,101
19:59:22.691728,891007,755272986,28730,563,8,101
19:59:22.691731,891007,755276408,749,563,8,101
19:59:22.795717,891007,859262529,28730,573,8,101
19:59:22.795721,891007,859266018,749,573,8,101
19:59:22.900333,891007,963878639,28730,583,8,101
19:59:22.900337,891007,963882216,749,583,8,101
19:59:23.004341,891008,67886374,28730,593,8,101
19:59:23.004344,891008,67889676,749,593,8,101
19:59:23.109177,891008,172722668,28730,603,8,101
19:59:23.109181,891008,172726361,749,603,8,101
19:59:23.213643,891008,277187875,28730,613,8,101
19:59:23.213647,891008,277191885,749,613,8,101
19:59:23.318497,891008,382042280,28730,623,8,101
19:59:23.318501,891008,382046763,749,623,8,101
19:59:23.422855,891008,486400711,28730,633,8,101
19:59:23.422860,891008,486404898,749,633,8,101
19:59:23.526259,891008,589804664,28730,643,8,101
19:59:23.526263,891008,589807918,749,643,8,101
19:59:23.731378,891008,794923735,28730,653,8,101
19:59:23.731382,891008,794927181,749,653,8,101
