time,rnti,frame,slot,lcid,data_size,tx_list_occupancy
19:59:24.111885,749,689,16,1,0,0
19:59:24.111887,749,689,16,4,3,0
19:59:24.164421,749,694,16,1,0,0
19:59:24.164422,749,694,16,4,3,0
19:59:24.221634,749,700,5,1,0,0
19:59:24.221636,749,700,5,4,3,0
19:59:24.275874,749,705,6,1,0,0
19:59:24.275876,749,705,6,4,3,0
19:59:24.332664,749,710,14,1,0,0
19:59:24.332666,749,710,14,4,3,0
19:59:24.359613,749,713,4,1,0,0
19:59:24.359614,749,713,4,4,3,0
19:59:24.413258,749,718,5,1,0,0
19:59:24.413260,749,718,5,4,3,0
19:59:24.438818,749,720,14,1,0,0
19:59:24.438819,749,720,14,4,3,0
19:59:24.492477,749,725,15,1,0,0
19:59:24.492479,749,725,15,4,3,0
19:59:24.530015,749,729,5,1,0,0
19:59:24.530016,749,729,5,4,3,0
19:59:24.914771,28730,759,15,1,0,0
19:59:24.914773,28730,759,15,4,3,0
19:59:24.967804,28730,764,16,1,0,0
19:59:24.967807,28730,764,16,4,3,0
19:59:25.026331,28730,770,5,1,0,0
19:59:25.026334,28730,770,5,4,3,0
19:59:25.080071,28730,775,6,1,0,0
19:59:25.080073,28730,775,6,4,3,0
19:59:25.136793,28730,780,14,1,0,0
19:59:25.136794,28730,780,14,4,3,0
19:59:25.163064,28730,783,4,1,0,0
19:59:25.163065,28730,783,4,4,3,0
19:59:25.215801,28730,788,5,1,0,0
19:59:25.215802,28730,788,5,4,3,0
19:59:25.268231,28730,793,6,1,0,0
19:59:25.268232,28730,793,6,4,3,0
19:59:25.293593,28730,795,14,1,0,0
19:59:25.293594,28730,795,14,4,3,0
19:59:25.319537,28730,798,4,1,0,0
19:59:25.319538,28730,798,4,4,3,0
19:59:25.336394,28730,799,16,1,0,0
19:59:25.336395,28730,799,16,4,3,0
19:59:25.917327,749,845,15,1,0,0
19:59:25.917329,749,845,15,4,3,0
19:59:25.971205,749,850,16,1,0,0
19:59:25.971207,749,850,16,4,3,0
19:59:26.029864,749,856,5,1,0,0
19:59:26.029866,749,856,5,4,3,0
19:59:26.083004,749,861,6,1,0,0
19:59:26.083006,749,861,6,4,3,0
19:59:26.141498,749,866,15,1,0,0
19:59:26.141500,749,866,15,4,3,0
19:59:26.195211,749,871,15,1,0,0
19:59:26.195212,749,871,15,4,3,0
19:59:26.221269,749,874,4,1,0,0
19:59:26.221271,749,874,4,4,3,0
19:59:26.248157,749,876,14,1,0,0
19:59:26.248158,749,876,14,4,3,0
19:59:26.274895,749,879,4,1,0,0
19:59:26.274896,749,879,4,4,3,0
19:59:26.301586,749,881,14,1,0,0
19:59:26.301588,749,881,14,4,3,0
19:59:26.328994,749,884,4,1,0,0
19:59:26.328995,749,884,4,4,3,0
19:59:26.346702,749,885,17,1,0,0
19:59:26.346703,749,885,17,4,3,0
19:59:26.743727,28730,915,15,1,0,0
19:59:26.743729,28730,915,15,4,3,0
19:59:26.798886,28730,920,17,1,0,0
19:59:26.798888,28730,920,17,4,3,0
19:59:26.856650,28730,926,5,1,0,0
19:59:26.856652,28730,926,5,4,3,0
19:59:26.911011,28730,931,6,1,0,0
19:59:26.911013,28730,931,6,4,3,0
19:59:26.969063,28730,936,14,1,0,0
19:59:26.969064,28730,936,14,4,3,0
19:59:26.995922,28730,939,4,1,0,0
19:59:26.995923,28730,939,4,4,3,0
19:59:27.022540,28730,941,14,1,0,0
19:59:27.022542,28730,941,14,4,3,0
19:59:27.049717,28730,944,5,1,0,0
19:59:27.049719,28730,944,5,4,3,0
19:59:27.102882,28730,949,5,1,0,0
19:59:27.102884,28730,949,5,4,3,0
19:59:27.129612,28730,951,14,1,0,0
19:59:27.129614,28730,951,14,4,3,0
19:59:27.156814,28730,954,4,1,0,0
19:59:27.156816,28730,954,4,4,3,0
19:59:27.173843,28730,955,16,1,0,0
19:59:27.173844,28730,955,16,4,3,0
19:59:28.115831,749,17,15,1,0,0
19:59:28.115832,749,17,15,4,3,0
19:59:28.169433,749,22,16,1,0,0
19:59:28.169434,749,22,16,4,3,0
19:59:28.226777,749,28,5,1,0,0
19:59:28.226779,749,28,5,4,3,0
19:59:28.279873,749,33,6,1,0,0
19:59:28.279875,749,33,6,4,3,0
19:59:28.336160,749,38,14,1,0,0
19:59:28.336162,749,38,14,4,3,0
19:59:28.362684,749,41,4,1,0,0
19:59:28.362686,749,41,4,4,3,0
19:59:28.416873,749,46,6,1,0,0
19:59:28.416875,749,46,6,4,3,0
19:59:28.473879,749,51,15,1,0,0
19:59:28.473882,749,51,15,4,3,0
19:59:28.526699,749,56,17,1,0,0
19:59:28.526700,749,56,17,4,3,0
19:59:28.544012,749,58,10,1,0,0
19:59:28.544013,749,58,10,4,3,0
19:59:29.056123,28730,107,15,1,0,0
19:59:29.056125,28730,107,15,4,3,0
19:59:29.108062,28730,112,16,1,0,0
19:59:29.108064,28730,112,16,4,3,0
19:59:29.164475,28730,118,5,1,0,0
19:59:29.164477,28730,118,5,4,3,0
19:59:29.217087,28730,123,6,1,0,0
19:59:29.217089,28730,123,6,4,3,0
19:59:29.273114,28730,128,14,1,0,0
19:59:29.273116,28730,128,14,4,3,0
19:59:29.299044,28730,131,4,1,0,0
19:59:29.299045,28730,131,4,4,3,0
19:59:29.325104,28730,133,14,1,0,0
19:59:29.325105,28730,133,14,4,3,0
19:59:29.350948,28730,136,4,1,0,0
19:59:29.350949,28730,136,4,4,3,0
19:59:29.381118,28730,138,14,1,0,0
19:59:29.381120,28730,138,14,4,3,0
19:59:29.407014,28730,141,4,1,0,0
19:59:29.407016,28730,141,4,4,3,0
19:59:29.432919,28730,143,14,1,0,0
19:59:29.432921,28730,143,14,4,3,0
19:59:29.459150,28730,146,4,1,0,0
19:59:29.459152,28730,146,4,4,3,0
19:59:29.476309,28730,147,17,1,0,0
19:59:29.476310,28730,147,17,4,3,0
19:59:30.621180,749,253,15,1,0,0
19:59:30.621182,749,253,15,4,3,0
19:59:30.674403,749,258,16,1,0,0
