1787367649250657362,1582294314203536,connecting to 127.0.0.1:2031
1787367649250690671,1582294314235740,turning ON GNB_MAC_UL_MCS_DECISION
1787367649250694820,1582294314239844,time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
1787367649319085078,1582294382631270,20:00:49.317655,26562,868,2,868,8,469,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367649383691162,1582294447237294,20:00:49.383016,26562,878,2,878,8,470,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367649449388307,1582294512934538,20:00:49.447948,26562,888,2,888,8,471,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
1787367649513785303,1582294577331566,20:00:49.512820,26562,898,2,898,8,472,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367649579264565,1582294642810536,20:00:49.577690,26562,908,2,908,8,473,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367649644375144,1582294707921106,20:00:49.642794,26562,918,2,918,8,474,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367649708911080,1582294772457119,20:00:49.707527,26562,928,2,928,8,475,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
1787367649772100202,1582294835646361,20:00:49.771351,26562,938,2,938,8,476,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367649837996661,1582294901543076,20:00:49.836748,26562,948,2,948,8,476,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367649901987101,1582294965532839,20:00:49.901037,26562,958,2,958,8,477,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367649966151392,1582295029697485,20:00:49.964887,26562,968,2,968,8,478,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
1787367650029437021,1582295092982539,20:00:50.028699,26562,978,2,978,8,479,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367650093748660,1582295157294063,20:00:50.092529,26562,988,2,988,8,480,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367650115683103,1582295179228356,20:00:50.115096,26562,991,11,991,17,480,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787367650118781783,1582295182327625,20:00:50.118350,26562,992,1,992,7,480,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787367650123064994,1582295186610360,20:00:50.121802,26562,992,11,992,17,481,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367650123074926,1582295186619861,20:00:50.122153,26562,992,12,992,18,481,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367650123077897,1582295186622822,20:00:50.122479,26562,992,13,992,19,481,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787367650126050299,1582295189595368,20:00:50.125039,26562,993,1,993,7,482,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367650126059432,1582295189604353,20:00:50.125330,26562,993,2,993,8,482,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367650126061008,1582295189605933,20:00:50.125776,26562,993,3,993,9,482,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787367650190788009,1582295254334469,20:00:50.190043,26562,1003,2,1003,8,485,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787367650216207863,1582295279753602,20:00:50.215274,26562,1007,1,1007,7,485,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787367650219340167,1582295282885897,20:00:50.218534,26562,1007,11,1007,17,485,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787367650222586862,1582295286132140,20:00:50.221789,26562,1008,1,1008,7,486,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367650222596850,1582295286141800,20:00:50.222112,26562,1008,2,1008,8,486,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,9222,-1
1787367650223349066,1582295286894004,20:00:50.222442,26562,1008,3,1008,9,486,0,28,28,28,28,28,20516,11400,9116,5,106,106,48,20,95,9222,-1
1787367650225502446,1582295289047405,20:00:50.224964,26562,1008,11,1008,17,486,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367650225505238,1582295289050169,20:00:50.225249,26562,1008,12,1008,18,486,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367650226584190,1582295290129151,20:00:50.225592,26562,1008,13,1008,19,486,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787367650287480109,1582295351026349,20:00:50.286188,26562,1018,2,1018,8,489,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787367650315952162,1582295379498107,20:00:50.314594,26562,1022,11,1022,17,489,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787367650318972649,1582295382518337,20:00:50.317834,26562,1023,1,1023,7,489,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787367650322212142,1582295385757840,20:00:50.321045,26562,1023,11,1023,17,489,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367650322222633,1582295385767578,20:00:50.321376,26562,1023,12,1023,18,489,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367650322224461,1582295385769381,20:00:50.321704,26562,1023,13,1023,19,489,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
1787367650325627278,1582295389172478,20:00:50.324265,26562,0,1,0,7,490,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367650325636132,1582295389181094,20:00:50.324577,26562,0,2,0,8,490,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,9222,-1
1787367650325637837,1582295389182768,20:00:50.324897,26562,0,3,0,9,490,0,28,28,28,28,28,20516,11400,9116,5,106,106,48,20,95,9222,-1
1787367650388646194,1582295452192589,20:00:50.388191,26562,10,2,10,8,492,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787367650413862260,1582295477407522,20:00:50.413594,26562,14,1,14,7,492,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787367650418068157,1582295481613464,20:00:50.416844,26562,14,11,14,17,492,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787367650421062584,1582295484607859,20:00:50.420179,26562,15,1,15,7,492,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367650421071795,1582295484616740,20:00:50.420468,26562,15,2,15,8,492,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367650421082520,1582295484627466,20:00:50.420811,26562,15,3,15,9,492,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787367650424223722,1582295487768684,20:00:50.423340,26562,15,11,15,17,493,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367650424226596,1582295487771520,20:00:50.423634,26562,15,12,15,18,493,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367650424244150,1582295487789064,20:00:50.423987,26562,15,13,15,19,493,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
1787367650485012232,1582295548558094,20:00:50.484453,26562,25,2,25,8,494,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787367650516612489,1582295580158364,20:00:50.515907,26562,30,1,30,7,495,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787367650519755740,1582295583301344,20:00:50.518982,26562,30,11,30,17,495,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787367650522897228,1582295586442963,20:00:50.522465,26562,31,1,31,7,495,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367650524007875,1582295587553617,20:00:50.522750,26562,31,2,31,8,495,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367650524029540,1582295587574634,20:00:50.523069,26562,31,3,31,9,495,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787367650526097427,1582295589642679,20:00:50.525449,26562,31,11,31,17,495,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367650526105976,1582295589650926,20:00:50.525754,26562,31,12,31,18,495,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367650527287385,1582295590832645,20:00:50.526077,26562,31,13,31,19,495,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
1787367650587336294,1582295650882680,20:00:50.586011,26562,41,2,41,8,496,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787367650614609577,1582295678156110,20:00:50.614071,26562,45,11,45,17,497,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787367650617704467,1582295681249747,20:00:50.617362,26562,46,1,46,7,497,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787367650620909778,1582295684455549,20:00:50.620661,26562,46,11,46,17,497,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367650622032427,1582295685578261,20:00:50.621121,26562,46,12,46,18,497,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367650622054573,1582295685599748,20:00:50.621448,26562,46,13,46,19,497,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787367650625713089,1582295689258824,20:00:50.623970,26562,47,1,47,7,497,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367650625733760,1582295689278903,20:00:50.624330,26562,47,2,47,8,497,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367650625739783,1582295689284784,20:00:50.624657,26562,47,3,47,9,497,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787367650689719205,1582295753265588,20:00:50.688687,26562,57,2,57,8,498,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787367650715118809,1582295778665553,20:00:50.713844,26562,61,1,61,7,498,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787367650718151010,1582295781696786,20:00:50.717135,26562,61,11,61,17,498,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787367650721538884,1582295785084213,20:00:50.720313,26562,62,1,62,7,498,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367650721547799,1582295785092753,20:00:50.720633,26562,62,2,62,8,498,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367650721549803,1582295785094729,20:00:50.720959,26562,62,3,62,9,498,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787367650724863095,1582295788408408,20:00:50.723547,26562,62,11,62,17,498,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367650724870757,1582295788415707,20:00:50.723866,26562,62,12,62,18,498,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367650724872971,1582295788417915,20:00:50.724195,26562,62,13,62,19,498,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787367650785750483,1582295849296516,20:00:50.784686,26562,72,2,72,8,499,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,437,-1
1787367650816683019,1582295880228950,20:00:50.816052,26562,77,1,77,7,499,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787367650819436087,1582295882981285,20:00:50.819239,26562,77,11,77,17,499,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787367650822703327,1582295886249111,20:00:50.822301,26562,78,1,78,7,499,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367650823682965,1582295887228190,20:00:50.822589,26562,78,2,78,8,499,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367650823706929,1582295887251895,20:00:50.822914,26562,78,3,78,9,499,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787367650825883688,1582295889428963,20:00:50.825421,26562,78,11,78,17,499,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367650825893599,1582295889438522,20:00:50.825769,26562,78,12,78,18,499,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367650826967570,1582295890512646,20:00:50.826099,26562,78,13,78,19,499,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787367650887669012,1582295951214815,20:00:50.886915,26562,88,2,88,8,500,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,437,-1
1787367650916012792,1582295979558105,20:00:50.915590,26562,92,11,92,17,500,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787367650919692453,1582295983237824,20:00:50.918758,26562,93,1,93,7,500,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787367650922444244,1582295985989485,20:00:50.922011,26562,93,11,93,17,500,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367650923475363,1582295987020569,20:00:50.922310,26562,93,12,93,18,500,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367650923483713,1582295987028654,20:00:50.922639,26562,93,13,93,19,500,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
1787367650925615123,1582295989160280,20:00:50.925091,26562,94,1,94,7,500,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367650926844114,1582295990389289,20:00:50.925499,26562,94,2,94,8,500,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367650926855084,1582295990400039,20:00:50.926220,26562,94,3,94,9,500,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787367650993172108,1582296056718518,20:00:50.992117,26562,104,2,104,8,501,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,437,-1
1787367651014716424,1582296078261547,20:00:51.013848,26562,107,11,107,17,501,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787367651017799465,1582296081344459,20:00:51.017101,26562,108,1,108,7,501,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787367651020982211,1582296084527406,20:00:51.020442,26562,108,11,108,17,501,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367651021024688,1582296084569617,20:00:51.020745,26562,108,12,108,18,501,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367651022056120,1582296085601169,20:00:51.021072,26562,108,13,108,19,501,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787367651024168181,1582296087713562,20:00:51.023682,26562,109,1,109,7,501,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367651024176807,1582296087721733,20:00:51.024005,26562,109,2,109,8,501,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367651025260468,1582296088805559,20:00:51.024333,26562,109,3,109,9,501,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787367651088493879,1582296152039203,20:00:51.088008,26562,119,2,119,8,501,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787367651116988645,1582296180534591,20:00:51.116448,26562,123,11,123,17,502,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787367651120163253,1582296183708789,20:00:51.119703,26562,124,1,124,7,502,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787367651123322510,1582296186868106,20:00:51.122976,26562,124,11,124,17,502,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367651124525659,1582296188071202,20:00:51.123267,26562,124,12,124,18,502,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367651124543859,1582296188088904,20:00:51.123597,26562,124,13,124,19,502,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787367651152839593,1582296216384848,20:00:51.151999,26562,125,1,125,7,502,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367651152853620,1582296216398575,20:00:51.152306,26562,125,2,125,8,502,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367651153834906,1582296217380496,20:00:51.152861,26562,125,3,125,9,502,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787367651217217702,1582296280763744,20:00:51.216308,26562,135,1,135,7,502,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,106,-1
1787367651220355526,1582296283901149,20:00:51.219466,26562,135,11,135,17,502,0,28,28,28,28,28,0,106,0,5,5,5,61,20,5,106,-1
1787367651223542079,1582296287087901,20:00:51.222632,26562,136,1,136,7,502,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367651223565699,1582296287110821,20:00:51.222824,26562,136,2,136,8,502,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,9222,-1
1787367651223571154,1582296287116177,20:00:51.223167,26562,136,3,136,9,502,0,28,28,28,28,28,20516,11400,9116,5,106,106,48,20,95,9222,-1
1787367651226657342,1582296290203048,20:00:51.225566,26562,136,11,136,17,502,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367651226679535,1582296290224670,20:00:51.225875,26562,136,12,136,18,502,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367651226684768,1582296290229789,20:00:51.226210,26562,136,13,136,19,502,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787367651288017083,1582296351563441,20:00:51.287233,26562,146,2,146,8,502,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787367651316424607,1582296379970399,20:00:51.315812,26562,150,11,150,17,503,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787367651319607798,1582296383153001,20:00:51.319038,26562,151,1,151,7,503,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787367651322712636,1582296386257717,20:00:51.322205,26562,151,11,151,17,503,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367651323732131,1582296387277079,20:00:51.322537,26562,151,12,151,18,503,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367651323741863,1582296387286789,20:00:51.322871,26562,151,13,151,19,503,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
