1787367876414228199,1582521477773826,connecting to 127.0.0.1:2031
1787367876414265003,1582521477809967,turning ON GNB_MAC_PUSCH_POWER_CONTROL
1787367876414267108,1582521477812053,time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
1787367876469131732,1582521532677090,20:04:36.468313,63117,875,8,505,48,0,480,0,5,28,860
1787367876534618658,1582521598164591,20:04:36.533568,63117,885,8,505,48,0,480,0,5,28,860
1787367876598967750,1582521662513505,20:04:36.598135,63117,895,8,505,48,0,480,0,5,28,860
1787367876664289232,1582521727834775,20:04:36.662875,63117,905,8,505,48,0,480,0,5,28,860
1787367876728762038,1582521792307258,20:04:36.727694,63117,915,8,505,48,1,480,0,5,28,860
1787367876793382587,1582521856928301,20:04:36.792331,63117,925,8,505,48,0,480,0,5,28,860
1787367876857653321,1582521921198778,20:04:36.856973,63117,935,8,505,48,0,480,0,5,28,860
1787367876923120644,1582521986666358,20:04:36.922131,63117,945,8,505,48,0,480,0,5,28,860
1787367876987600804,1582522051146320,20:04:36.986844,63117,955,8,505,48,0,480,0,5,28,860
1787367877053899952,1582522117445631,20:04:37.052751,63117,965,8,505,48,0,480,0,5,28,860
1787367877119329227,1582522182874537,20:04:37.118576,63117,975,8,505,48,1,480,0,5,28,860
1787367877183462413,1582522247007784,20:04:37.182743,63117,985,8,505,48,0,480,0,5,28,860
1787367877249050332,1582522312595481,20:04:37.247720,63117,995,8,505,48,0,480,0,5,28,860
1787367877287436753,1582522350981831,20:04:37.286305,63117,1001,7,510,48,0,106,0,5,28,860
1787367877290042259,1582522353587182,20:04:37.289319,63117,1001,17,510,48,1,106,0,5,28,890
1787367877294064507,1582522357609560,20:04:37.292792,63117,1002,7,500,48,0,2178,0,106,28,860
1787367877294069887,1582522357614810,20:04:37.293262,63117,1002,8,505,61,1,10247,0,106,28,860
1787367877294083814,1582522357628735,20:04:37.293509,63117,1002,9,505,61,1,8197,0,85,28,860
1787367877297450801,1582522360996011,20:04:37.296292,63117,1002,17,500,61,0,2178,0,106,28,860
1787367877297466964,1582522361011893,20:04:37.296730,63117,1002,18,505,61,1,10247,0,106,28,860
1787367877298164830,1582522361709868,20:04:37.296980,63117,1002,19,505,61,1,8197,0,85,28,860
1787367877359634281,1582522423179460,20:04:37.358489,63117,1012,8,505,61,0,480,0,5,28,860
1787367877388286108,1582522451831219,20:04:37.386977,63117,1016,17,510,48,0,106,0,5,28,890
1787367877391720886,1582522455265831,20:04:37.390295,63117,1017,7,510,48,0,106,0,5,28,890
1787367877394902475,1582522458447405,20:04:37.393599,63117,1017,17,500,48,0,2178,0,106,28,860
