wall_time_iso,elapsed_s,sample_index,run_group,iface,iface_label,iface_up,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_bitrate_mbps,tx_bitrate_mbps,rx_packet_rate_pps,tx_packet_rate_pps,rx_drop_delta,tx_drop_delta,rx_error_delta,tx_error_delta,ping_host,ping_ok,ping_rtt_ms
2026-08-13T20:03:37.896,3.822299186140299e-05,0,CAL_A,oaitun_ue1,ue0,True,11148,47056972,39,31747,0,0,0,0,,,,,,,,,,,
2026-08-13T20:03:37.896,3.822299186140299e-05,0,CAL_A,oaitun_ue2,ue1,True,13452,48396360,43,32650,0,0,0,0,,,,,,,,,,,
2026-08-13T20:03:38.897,1.0009198490297422,1,CAL_A,oaitun_ue1,ue0,True,11148,47056972,39,31747,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:03:38.897,1.0009198490297422,1,CAL_A,oaitun_ue2,ue1,True,13452,48396360,43,32650,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:03:39.897,2.001011796994135,2,CAL_A,oaitun_ue1,ue0,True,11148,47056972,39,31747,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:03:39.897,2.001011796994135,2,CAL_A,oaitun_ue2,ue1,True,13452,48396360,43,32650,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:03:40.897,3.0009242260130122,3,CAL_A,oaitun_ue1,ue0,True,11148,47056972,39,31747,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:03:40.897,3.0009242260130122,3,CAL_A,oaitun_ue2,ue1,True,13452,48396360,43,32650,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:03:41.897,4.000926640001126,4,CAL_A,oaitun_ue1,ue0,True,11148,47056972,39,31747,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:03:41.897,4.000926640001126,4,CAL_A,oaitun_ue2,ue1,True,13452,48396360,43,32650,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:03:42.897,5.000930783920921,5,CAL_A,oaitun_ue1,ue0,True,11148,47056972,39,31747,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:03:42.897,5.000930783920921,5,CAL_A,oaitun_ue2,ue1,True,13452,48396360,43,32650,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:03:43.897,6.000923841027543,6,CAL_A,oaitun_ue1,ue0,True,11148,47056972,39,31747,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:03:43.897,6.000923841027543,6,CAL_A,oaitun_ue2,ue1,True,13452,48396360,43,32650,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:03:44.897,7.001115393941291,7,CAL_A,oaitun_ue1,ue0,True,11148,47056972,39,31747,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:03:44.898,7.001115393941291,7,CAL_A,oaitun_ue2,ue1,True,13452,48396360,43,32650,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:03:45.897,8.001143767964095,8,CAL_A,oaitun_ue1,ue0,True,11148,47056972,39,31747,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:03:45.898,8.001143767964095,8,CAL_A,oaitun_ue2,ue1,True,13452,48396360,43,32650,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:03:46.897,9.000928940949962,9,CAL_A,oaitun_ue1,ue0,True,11148,47056972,39,31747,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:03:46.897,9.000928940949962,9,CAL_A,oaitun_ue2,ue1,True,13452,48396360,43,32650,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:03:47.897,10.00116997398436,10,CAL_A,oaitun_ue1,ue0,True,11148,47056972,39,31747,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:03:47.898,10.00116997398436,10,CAL_A,oaitun_ue2,ue1,True,13452,48396360,43,32650,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
