time,frame,slot,rnti,rb_size,rb_start,qam_mod_order,mcs_index,number_of_bits
20:21:33.183822,159,8,35953,5,0,2,8,808
20:21:33.194975,160,8,7659,5,0,2,8,736
20:21:33.296541,169,8,35953,5,0,2,8,808
20:21:33.307626,170,8,7659,5,0,2,8,808
20:21:33.409207,179,8,35953,5,0,2,8,808
20:21:33.420654,180,8,7659,5,0,2,8,808
20:21:33.522405,189,8,35953,5,0,2,8,808
20:21:33.533339,190,8,7659,5,0,2,8,808
20:21:33.635272,199,8,35953,5,0,2,8,808
20:21:33.646692,200,8,7659,5,0,2,8,736
20:21:33.747642,209,8,35953,5,0,2,8,808
20:21:33.759047,210,8,7659,5,0,2,8,808
20:21:33.859797,219,8,35953,5,0,2,8,808
20:21:33.870942,220,8,7659,5,0,2,8,808
20:21:34.008174,229,8,35953,5,0,2,8,808
20:21:34.019409,230,8,7659,5,0,2,8,808
20:21:34.121083,239,8,35953,5,0,2,8,808
20:21:34.131949,240,8,7659,5,0,2,8,736
20:21:34.233528,249,8,35953,5,0,2,8,808
20:21:34.244870,250,8,7659,5,0,2,8,808
20:21:34.345971,259,8,35953,5,0,2,8,808
20:21:34.357165,260,8,7659,5,0,2,8,808
20:21:34.458503,269,8,35953,5,0,2,8,808
20:21:34.469743,270,8,7659,5,0,2,8,808
20:21:34.571581,279,8,35953,5,0,2,8,808
20:21:34.583308,280,8,7659,5,0,2,8,736
20:21:34.685419,289,8,35953,5,0,2,8,808
20:21:34.696978,290,8,7659,5,0,2,8,808
20:21:34.799896,299,8,35953,5,0,2,8,808
20:21:34.810865,300,8,7659,5,0,2,8,808
20:21:34.912670,309,8,35953,5,0,2,8,808
20:21:34.957202,310,8,7659,5,0,2,8,808
20:21:35.058649,319,8,35953,5,0,2,8,808
20:21:35.069896,320,8,7659,5,0,2,8,736
20:21:35.171412,329,8,35953,5,0,2,8,808
20:21:35.182629,330,8,7659,5,0,2,8,808
20:21:35.284011,339,8,35953,5,0,2,8,808
20:21:35.295346,340,8,7659,5,0,2,8,808
20:21:35.396705,349,8,35953,5,0,2,8,808
20:21:35.407811,350,8,7659,5,0,2,8,808
20:21:35.509674,359,8,35953,5,0,2,8,808
20:21:35.520817,360,8,7659,5,0,2,8,736
20:21:35.622351,369,8,35953,5,0,2,8,808
20:21:35.633540,370,8,7659,5,0,2,8,808
20:21:35.735356,379,8,35953,5,0,2,8,808
20:21:35.746644,380,8,7659,5,0,2,8,808
20:21:35.847199,389,8,35953,5,0,2,8,808
20:21:35.858253,390,8,7659,5,0,2,8,808
20:21:35.996176,399,8,35953,5,0,2,8,808
20:21:36.007263,400,8,7659,5,0,2,8,736
20:21:36.108438,409,8,35953,5,0,2,8,808
20:21:36.119320,410,8,7659,5,0,2,8,808
20:21:36.220419,419,8,35953,5,0,2,8,808
20:21:36.231791,420,8,7659,5,0,2,8,808
20:21:36.333041,429,8,35953,5,0,2,8,808
20:21:36.344294,430,8,7659,5,0,2,8,808
20:21:36.444720,439,8,35953,5,0,2,8,808
20:21:36.455952,440,8,7659,5,0,2,8,736
20:21:36.557334,449,8,35953,5,0,2,8,808
20:21:36.568919,450,8,7659,5,0,2,8,808
20:21:36.671045,459,8,35953,5,0,2,8,808
20:21:36.682216,460,8,7659,5,0,2,8,808
20:21:36.784233,469,8,35953,5,0,2,8,808
20:21:36.795854,470,8,7659,5,0,2,8,808
20:21:36.898755,479,8,35953,5,0,2,8,808
20:21:36.910313,480,8,7659,5,0,2,8,736
20:21:37.049620,489,8,35953,5,0,2,8,808
20:21:37.061722,490,8,7659,5,0,2,8,808
20:21:37.165898,499,8,35953,5,0,2,8,808
20:21:37.177153,500,8,7659,5,0,2,8,808
20:21:37.282789,509,8,35953,5,0,2,8,808
20:21:37.294251,510,8,7659,5,0,2,8,808
20:21:37.400141,519,8,35953,5,0,2,8,808
20:21:37.411974,520,8,7659,5,0,2,8,736
20:21:37.516725,529,8,35953,5,0,2,8,808
20:21:37.528845,530,8,7659,5,0,2,8,808
20:21:37.635800,539,8,35953,5,0,2,8,808
20:21:37.647109,540,8,7659,5,0,2,8,808
20:21:37.754856,549,8,35953,5,0,2,8,808
20:21:37.766454,550,8,7659,5,0,2,8,808
20:21:37.871305,559,8,35953,5,0,2,8,808
20:21:37.882619,560,8,7659,5,0,2,8,736
20:21:37.990598,569,8,35953,5,0,2,8,808
20:21:38.002139,570,8,7659,5,0,2,8,808
20:21:38.109280,579,8,35953,5,0,2,8,808
20:21:38.121125,580,8,7659,5,0,2,8,808
20:21:38.227727,589,8,35953,5,0,2,8,808
20:21:38.239440,590,8,7659,5,0,2,8,808
20:21:38.349222,599,8,35953,5,0,2,8,808
20:21:38.360732,600,8,7659,5,0,2,8,736
20:21:38.467540,609,8,35953,5,0,2,8,808
20:21:38.479702,610,8,7659,5,0,2,8,808
20:21:38.586928,619,8,35953,5,0,2,8,808
20:21:38.599066,620,8,7659,5,0,2,8,808
20:21:38.703306,629,8,35953,5,0,2,8,808
20:21:38.714818,630,8,7659,5,0,2,8,808
20:21:38.818465,639,8,35953,5,0,2,8,808
20:21:38.829919,640,8,7659,5,0,2,8,736
20:21:38.960155,649,8,35953,5,0,2,8,808
20:21:38.972796,650,8,7659,5,0,2,8,808
20:21:39.085879,659,8,35953,5,0,2,8,808
20:21:39.097229,660,8,7659,5,0,2,8,808
20:21:39.205741,669,8,35953,5,0,2,8,808
20:21:39.218022,670,8,7659,5,0,2,8,808
20:21:39.326268,679,8,35953,5,0,2,8,808
20:21:39.339175,680,8,7659,5,0,2,8,736
20:21:39.447931,689,8,35953,5,0,2,8,808
20:21:39.460134,690,8,7659,5,0,2,8,808
20:21:39.570444,699,8,35953,5,0,2,8,808
20:21:39.581573,700,8,7659,5,0,2,8,808
20:21:39.775728,709,8,35953,5,0,2,8,808
20:21:39.787292,710,8,7659,5,0,2,8,808
20:21:39.890854,719,8,35953,5,0,2,8,808
20:21:39.902719,720,8,7659,5,0,2,8,736
20:21:40.006960,729,8,35953,5,0,2,8,808
20:21:40.020390,730,8,7659,5,0,2,8,808
20:21:40.128736,739,8,35953,5,0,2,8,808
20:21:40.140174,740,8,7659,5,0,2,8,808
20:21:40.244043,749,8,35953,5,0,2,8,808
20:21:40.255229,750,8,7659,5,0,2,8,808
20:21:40.357970,759,8,35953,5,0,2,8,808
20:21:40.369401,760,8,7659,5,0,2,8,736
20:21:40.472487,769,8,35953,5,0,2,8,808
20:21:40.483611,770,8,7659,5,0,2,8,808
20:21:40.587668,779,8,35953,5,0,2,8,808
20:21:40.599532,780,8,7659,5,0,2,8,808
20:21:40.704231,789,8,35953,5,0,2,8,808
20:21:40.715750,790,8,7659,5,0,2,8,808
20:21:40.820193,799,8,35953,5,0,2,8,808
20:21:40.831642,800,8,7659,5,0,2,8,736
20:21:40.957939,809,8,35953,5,0,2,8,808
20:21:40.970823,810,8,7659,5,0,2,8,808
20:21:41.075879,819,8,35953,5,0,2,8,808
20:21:41.087128,820,8,7659,5,0,2,8,808
20:21:41.190364,829,8,35953,5,0,2,8,808
