time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
20:21:33.183824,35953,159,8,60,48,1,101,0,5,8,890
20:21:33.195012,7659,160,8,60,48,1,92,0,5,8,890
20:21:33.296543,35953,169,8,60,48,1,101,0,5,8,890
20:21:33.307627,7659,170,8,60,48,2,101,0,5,8,890
20:21:33.409209,35953,179,8,55,48,2,101,0,5,8,890
20:21:33.420655,7659,180,8,60,48,1,101,0,5,8,890
20:21:33.522407,35953,189,8,60,48,1,101,0,5,8,890
20:21:33.533340,7659,190,8,60,48,1,101,0,5,8,890
20:21:33.635279,35953,199,8,60,48,1,101,0,5,8,890
20:21:33.646727,7659,200,8,55,48,1,92,0,5,8,890
20:21:33.747644,35953,209,8,60,48,1,101,0,5,8,890
20:21:33.759048,7659,210,8,60,48,1,101,0,5,8,890
20:21:33.859799,35953,219,8,60,48,1,101,0,5,8,890
20:21:33.870943,7659,220,8,60,48,2,101,0,5,8,890
20:21:34.008176,35953,229,8,60,48,2,101,0,5,8,890
20:21:34.019410,7659,230,8,55,48,1,101,0,5,8,890
20:21:34.121085,35953,239,8,60,48,1,101,0,5,8,890
20:21:34.131984,7659,240,8,60,48,1,92,0,5,8,890
20:21:34.233530,35953,249,8,60,48,1,101,0,5,8,890
20:21:34.244871,7659,250,8,60,48,1,101,0,5,8,890
20:21:34.345973,35953,259,8,60,48,1,101,0,5,8,890
20:21:34.357166,7659,260,8,60,48,1,101,0,5,8,890
20:21:34.458505,35953,269,8,60,48,2,101,0,5,8,890
20:21:34.469747,7659,270,8,60,48,2,101,0,5,8,890
20:21:34.571583,35953,279,8,60,48,1,101,0,5,8,890
20:21:34.583343,7659,280,8,60,48,1,92,0,5,8,890
20:21:34.685421,35953,289,8,65,48,1,101,0,5,8,890
20:21:34.696979,7659,290,8,60,48,1,101,0,5,8,890
20:21:34.799898,35953,299,8,60,48,1,101,0,5,8,890
20:21:34.810871,7659,300,8,60,48,1,101,0,5,8,890
20:21:34.912672,35953,309,8,60,48,1,101,0,5,8,890
20:21:34.957203,7659,310,8,60,48,2,101,0,5,8,890
20:21:35.058650,35953,319,8,60,48,2,101,0,5,8,890
20:21:35.069931,7659,320,8,60,48,1,92,0,5,8,890
20:21:35.171414,35953,329,8,60,48,1,101,0,5,8,890
20:21:35.182630,7659,330,8,60,48,1,101,0,5,8,890
20:21:35.284013,35953,339,8,60,48,1,101,0,5,8,890
20:21:35.295347,7659,340,8,60,48,1,101,0,5,8,890
20:21:35.396707,35953,349,8,60,48,1,101,0,5,8,890
20:21:35.407812,7659,350,8,60,48,1,101,0,5,8,890
20:21:35.509675,35953,359,8,60,48,1,101,0,5,8,890
20:21:35.520851,7659,360,8,60,48,2,92,0,5,8,890
20:21:35.622352,35953,369,8,60,48,2,101,0,5,8,890
20:21:35.633541,7659,370,8,60,48,1,101,0,5,8,890
20:21:35.735357,35953,379,8,60,48,1,101,0,5,8,890
20:21:35.746644,7659,380,8,60,48,1,101,0,5,8,890
20:21:35.847200,35953,389,8,60,48,1,101,0,5,8,890
20:21:35.858261,7659,390,8,60,48,1,101,0,5,8,890
20:21:35.996178,35953,399,8,60,48,1,101,0,5,8,890
20:21:36.007299,7659,400,8,60,48,1,92,0,5,8,890
20:21:36.108439,35953,409,8,60,48,1,101,0,5,8,890
20:21:36.119322,7659,410,8,60,48,2,101,0,5,8,890
20:21:36.220421,35953,419,8,60,48,2,101,0,5,8,890
20:21:36.231793,7659,420,8,60,48,1,101,0,5,8,890
20:21:36.333043,35953,429,8,60,48,1,101,0,5,8,890
20:21:36.344295,7659,430,8,60,48,1,101,0,5,8,890
20:21:36.444722,35953,439,8,60,48,1,101,0,5,8,890
20:21:36.455989,7659,440,8,60,48,1,92,0,5,8,890
20:21:36.557336,35953,449,8,55,48,1,101,0,5,8,890
20:21:36.568920,7659,450,8,60,48,2,101,0,5,8,890
20:21:36.671046,35953,459,8,60,48,2,101,0,5,8,890
20:21:36.682218,7659,460,8,60,48,1,101,0,5,8,890
20:21:36.784235,35953,469,8,60,48,1,101,0,5,8,890
20:21:36.795856,7659,470,8,60,48,1,101,0,5,8,890
20:21:36.898756,35953,479,8,60,48,1,101,0,5,8,890
20:21:36.910350,7659,480,8,60,48,1,92,0,5,8,890
20:21:37.049621,35953,489,8,60,48,1,101,0,5,8,890
20:21:37.061723,7659,490,8,60,48,1,101,0,5,8,890
20:21:37.165900,35953,499,8,60,48,1,101,0,5,8,890
20:21:37.177154,7659,500,8,60,48,2,101,0,5,8,890
20:21:37.282791,35953,509,8,55,48,2,101,0,5,8,890
20:21:37.294252,7659,510,8,60,48,1,101,0,5,8,890
20:21:37.400144,35953,519,8,60,48,1,101,0,5,8,890
20:21:37.412008,7659,520,8,60,48,1,92,0,5,8,890
20:21:37.516726,35953,529,8,55,48,1,101,0,5,8,890
20:21:37.528846,7659,530,8,60,48,1,101,0,5,8,890
20:21:37.635801,35953,539,8,60,48,1,101,0,5,8,890
20:21:37.647110,7659,540,8,60,48,1,101,0,5,8,890
20:21:37.754858,35953,549,8,60,48,1,101,0,5,8,890
20:21:37.766460,7659,550,8,60,48,2,101,0,5,8,890
20:21:37.871306,35953,559,8,60,48,2,101,0,5,8,890
20:21:37.882654,7659,560,8,60,48,1,92,0,5,8,890
20:21:37.990600,35953,569,8,65,48,1,101,0,5,8,890
20:21:38.002140,7659,570,8,60,48,1,101,0,5,8,890
20:21:38.109282,35953,579,8,60,48,1,101,0,5,8,890
20:21:38.121125,7659,580,8,60,48,1,101,0,5,8,890
20:21:38.227729,35953,589,8,60,48,1,101,0,5,8,890
20:21:38.239440,7659,590,8,60,48,1,101,0,5,8,890
20:21:38.349223,35953,599,8,60,48,2,101,0,5,8,890
20:21:38.360767,7659,600,8,60,48,2,92,0,5,8,890
20:21:38.467542,35953,609,8,60,48,1,101,0,5,8,890
20:21:38.479703,7659,610,8,60,48,1,101,0,5,8,890
20:21:38.586930,35953,619,8,60,48,1,101,0,5,8,890
20:21:38.599067,7659,620,8,60,48,1,101,0,5,8,890
20:21:38.703311,35953,629,8,60,48,1,101,0,5,8,890
20:21:38.714823,7659,630,8,60,48,1,101,0,5,8,890
20:21:38.818467,35953,639,8,60,48,1,101,0,5,8,890
20:21:38.829957,7659,640,8,60,48,2,92,0,5,8,890
20:21:38.960157,35953,649,8,55,48,2,101,0,5,8,890
20:21:38.972797,7659,650,8,60,48,1,101,0,5,8,890
20:21:39.085881,35953,659,8,60,48,1,101,0,5,8,890
20:21:39.097230,7659,660,8,60,48,1,101,0,5,8,890
20:21:39.205742,35953,669,8,60,48,1,101,0,5,8,890
20:21:39.218023,7659,670,8,60,48,1,101,0,5,8,890
20:21:39.326269,35953,679,8,60,48,1,101,0,5,8,890
20:21:39.339210,7659,680,8,60,48,1,92,0,5,8,890
20:21:39.447934,35953,689,8,60,48,1,101,0,5,8,890
20:21:39.460135,7659,690,8,60,48,2,101,0,5,8,890
20:21:39.570446,35953,699,8,60,48,2,101,0,5,8,890
20:21:39.581574,7659,700,8,60,48,1,101,0,5,8,890
20:21:39.775730,35953,709,8,60,48,1,101,0,5,8,890
20:21:39.787293,7659,710,8,60,48,1,101,0,5,8,890
20:21:39.890856,35953,719,8,60,48,1,101,0,5,8,890
20:21:39.902760,7659,720,8,60,48,1,92,0,5,8,890
20:21:40.006962,35953,729,8,60,48,1,101,0,5,8,890
20:21:40.020394,7659,730,8,60,48,1,101,0,5,8,890
20:21:40.128738,35953,739,8,60,48,2,101,0,5,8,890
20:21:40.140177,7659,740,8,60,48,2,101,0,5,8,890
20:21:40.244045,35953,749,8,60,48,1,101,0,5,8,890
20:21:40.255230,7659,750,8,60,48,1,101,0,5,8,890
20:21:40.357972,35953,759,8,60,48,1,101,0,5,8,890
20:21:40.369436,7659,760,8,60,48,1,92,0,5,8,890
20:21:40.472489,35953,769,8,60,48,1,101,0,5,8,890
20:21:40.483612,7659,770,8,60,48,1,101,0,5,8,890
20:21:40.587670,35953,779,8,60,48,1,101,0,5,8,890
20:21:40.599533,7659,780,8,60,48,2,101,0,5,8,890
20:21:40.704233,35953,789,8,60,48,2,101,0,5,8,890
20:21:40.715751,7659,790,8,60,48,1,101,0,5,8,890
20:21:40.820195,35953,799,8,60,48,1,101,0,5,8,890
20:21:40.831677,7659,800,8,60,48,1,92,0,5,8,890
20:21:40.957941,35953,809,8,60,48,1,101,0,5,8,890
20:21:40.970823,7659,810,8,60,48,1,101,0,5,8,890
20:21:41.075881,35953,819,8,60,48,1,101,0,5,8,890
20:21:41.087132,7659,820,8,60,48,1,101,0,5,8,890
20:21:41.190365,35953,829,8,60,48,1,101,0,5,8,890
20:21:41.201418,7659,830,8,60,48,2,101,0,5,8,890
20:21:41.305301,35953,839,8,60,48,2,101,0,5,8,890
20:21:41.316842,7659,840,8,60,48,1,92,0,5,8,890
20:21:41.420298,35953,849,8,60,48,1,101,0,5,8,890
20:21:41.431614,7659,850,8,60,48,1,101,0,5,8,890
20:21:41.536195,35953,859,8,60,48,1,101,0,5,8,890
20:21:41.548127,7659,860,8,55,48,1,101,0,5,8,890
20:21:41.652288,35953,869,8,60,48,1,101,0,5,8,890
20:21:41.663822,7659,870,8,60,48,1,101,0,5,8,890
20:21:41.769043,35953,879,8,60,48,1,101,0,5,8,890
20:21:41.780596,7659,880,8,60,48,2,92,0,5,8,890
20:21:41.885525,35953,889,8,60,48,2,101,0,5,8,890
20:21:41.897213,7659,890,8,60,48,1,101,0,5,8,890
20:21:42.029508,35953,899,8,60,48,1,101,0,5,8,890
20:21:42.041294,7659,900,8,60,48,1,101,0,5,8,890
20:21:42.144477,35953,909,8,60,48,1,101,0,5,8,890
20:21:42.156421,7659,910,8,60,48,1,101,0,5,8,890
20:21:42.262135,35953,919,8,60,48,1,101,0,5,8,890
20:21:42.274096,7659,920,8,60,48,2,92,0,5,8,890
20:21:42.378821,35953,929,8,60,48,2,101,0,5,8,890
20:21:42.390311,7659,930,8,60,48,1,101,0,5,8,890
20:21:42.494860,35953,939,8,60,48,1,101,0,5,8,890
20:21:42.506998,7659,940,8,60,48,1,101,0,5,8,890
20:21:42.610523,35953,949,8,60,48,1,101,0,5,8,890
20:21:42.622112,7659,950,8,60,48,1,101,0,5,8,890
20:21:42.726637,35953,959,8,60,48,1,101,0,5,8,890
20:21:42.738224,7659,960,8,55,48,1,92,0,5,8,890
20:21:42.842104,35953,969,8,60,48,1,101,0,5,8,890
20:21:42.853731,7659,970,8,60,48,2,101,0,5,8,890
20:21:42.982283,35953,979,8,60,48,2,101,0,5,8,890
20:21:42.993568,7659,980,8,60,48,1,101,0,5,8,890
20:21:43.102348,35953,989,8,60,48,1,101,0,5,8,890
20:21:43.113766,7659,990,8,60,48,1,101,0,5,8,890
20:21:43.223976,35953,999,8,60,48,1,101,0,5,8,890
20:21:43.235124,7659,1000,8,60,48,1,92,0,5,8,890
20:21:43.336968,35953,1009,8,60,48,1,101,0,5,8,890
20:21:43.348355,7659,1010,8,60,48,1,101,0,5,8,890
20:21:43.451032,35953,1019,8,60,48,1,101,0,5,8,890
20:21:43.462639,7659,1020,8,60,48,2,101,0,5,8,890
20:21:43.564151,35953,5,8,60,48,2,101,0,5,8,890
20:21:43.575417,7659,6,8,60,48,1,101,0,5,8,890
20:21:43.677505,35953,15,8,60,48,1,101,0,5,8,890
20:21:43.688718,7659,16,8,60,48,1,92,0,5,8,890
20:21:43.833790,35953,25,8,60,48,1,101,0,5,8,890
20:21:43.843219,35953,26,7,55,48,1,469,0,106,8,890
20:21:43.843926,7659,26,8,60,48,1,101,0,5,8,890
20:21:43.843927,35953,26,8,60,48,1,2049,0,101,8,890
20:21:43.844463,35953,26,9,60,61,1,2178,0,106,8,890
20:21:43.848282,35953,26,17,55,61,1,469,0,106,8,890
20:21:43.849016,35953,26,18,60,61,1,2178,0,106,8,890
20:21:43.849430,35953,26,19,60,61,1,2178,0,106,8,890
20:21:43.853353,35953,27,7,55,61,2,469,0,106,8,890
20:21:43.854003,35953,27,8,60,61,1,2178,0,106,8,890
20:21:43.854443,35953,27,9,60,61,1,2178,0,106,8,890
20:21:43.858384,35953,27,17,55,61,2,469,0,106,8,890
20:21:43.859058,35953,27,18,60,61,1,2178,0,106,8,890
20:21:43.859414,35953,27,19,60,61,1,1889,0,94,8,890
20:21:43.863433,35953,28,7,55,61,1,469,0,106,8,890
20:21:43.863989,35953,28,8,60,61,1,2178,0,106,8,890
20:21:43.864841,35953,28,9,60,61,1,2178,0,106,8,890
20:21:43.868331,35953,28,17,55,61,2,469,0,106,8,890
20:21:43.868972,35953,28,18,60,61,1,2178,0,106,8,890
20:21:43.869639,35953,28,19,60,61,1,2178,0,106,8,890
20:21:43.873651,35953,29,7,55,61,1,469,0,106,8,890
20:21:43.874362,35953,29,8,60,61,1,2178,0,106,8,890
20:21:43.874788,35953,29,9,60,61,1,2178,0,106,8,890
20:21:43.878628,35953,29,17,55,61,2,469,0,106,8,890
20:21:43.879129,35953,29,18,60,61,1,2178,0,106,8,890
20:21:43.879662,35953,29,19,55,61,1,1889,0,94,8,890
20:21:43.883807,35953,30,7,55,61,2,469,0,106,8,890
20:21:43.884225,35953,30,8,60,61,1,2178,0,106,8,890
20:21:43.884921,35953,30,9,60,61,1,2178,0,106,8,890
20:21:43.888592,35953,30,17,55,61,1,469,0,106,8,890
20:21:43.889200,35953,30,18,60,61,1,2178,0,106,8,890
20:21:43.889733,35953,30,19,60,61,1,2178,0,106,8,890
20:21:43.893827,35953,31,7,55,61,2,469,0,106,8,890
20:21:43.894328,35953,31,8,60,61,1,2178,0,106,8,890
20:21:43.894737,35953,31,9,60,61,1,2178,0,106,8,890
20:21:43.899094,35953,31,17,55,61,2,469,0,106,8,890
20:21:43.899425,35953,31,18,60,61,1,2178,0,106,8,890
20:21:43.899940,35953,31,19,60,61,1,1889,0,94,8,890
20:21:43.903607,35953,32,7,55,61,1,469,0,106,8,890
20:21:43.904262,35953,32,8,60,61,1,1953,0,106,8,890
20:21:43.904863,35953,32,9,60,61,1,1953,0,106,8,890
20:21:43.908590,35953,32,17,55,61,2,469,0,106,8,890
