recv_raw_ns,recv_wall_ns,source_ip,ue_id,message_id,chunk_index,total_chunks,udp_payload_bytes,onwire_bytes,duplicate
897098766838981,1786682462400924129,192.168.70.134,1,736870912,0,7,60000,60028,0
897098843617719,1786682462477687522,192.168.70.134,1,736870912,1,7,60000,60028,0
897098952029903,1786682462586097840,192.168.70.134,0,368435456,0,7,60000,60028,0
897099049957549,1786682462684024407,192.168.70.134,1,736870912,2,7,60000,60028,0
897099083508351,1786682462717572889,192.168.70.134,0,368435456,1,7,60000,60028,0
897099199853100,1786682462833922073,192.168.70.134,1,736870912,3,7,60000,60028,0
897099233384916,1786682462867458360,192.168.70.134,0,368435456,2,7,60000,60028,0
897099350683084,1786682462984754142,192.168.70.134,1,736870912,4,7,60000,60028,0
897099385685841,1786682463019755032,192.168.70.134,0,368435456,3,7,60000,60028,0
897099503000300,1786682463137071516,192.168.70.134,1,736870912,5,7,60000,60028,0
897099537412209,1786682463171483948,192.168.70.134,0,368435456,4,7,60000,60028,0
897099629718287,1786682463263793193,192.168.70.134,1,736870912,6,7,49656,49684,0
897099687299219,1786682463321374778,192.168.70.134,0,368435456,5,7,60000,60028,0
897099870436020,1786682463504513870,192.168.70.134,1,736870913,0,7,60000,60028,0
897099904809714,1786682463538887310,192.168.70.134,0,368435456,6,7,49656,49684,0
897100019016674,1786682463653098110,192.168.70.134,1,736870913,1,7,60000,60028,0
897100053635839,1786682463687713988,192.168.70.134,0,368435457,0,7,60000,60028,0
897100168869720,1786682463802949640,192.168.70.134,1,736870913,2,7,60000,60028,0
897100203112283,1786682463837193182,192.168.70.134,0,368435457,1,7,60000,60028,0
897100317521120,1786682463951603742,192.168.70.134,1,736870913,3,7,60000,60028,0
897100351197611,1786682463985281532,192.168.70.134,0,368435457,2,7,60000,60028,0
897100466772428,1786682464100877487,192.168.70.134,1,736870913,4,7,60000,60028,0
897100501059253,1786682464135140875,192.168.70.134,0,368435457,3,7,60000,60028,0
897100616127071,1786682464250214049,192.168.70.134,1,736870913,5,7,60000,60028,0
897100651332827,1786682464285418828,192.168.70.134,0,368435457,4,7,60000,60028,0
897100742400415,1786682464376487812,192.168.70.134,1,736870913,6,7,49656,49684,0
897100849454548,1786682464483546262,192.168.70.134,0,368435457,5,7,60000,60028,0
897100940115576,1786682464574204245,192.168.70.134,1,736870914,0,7,60000,60028,0
897100975390162,1786682464609482806,192.168.70.134,0,368435457,6,7,49656,49684,0
897101091071531,1786682464725170437,192.168.70.134,1,736870914,1,7,60000,60028,0
897101125463734,1786682464759556430,192.168.70.134,0,368435458,0,7,60000,60028,0
897101240846414,1786682464874939449,192.168.70.134,1,736870914,2,7,60000,60028,0
897101274759098,1786682464908853438,192.168.70.134,0,368435458,1,7,60000,60028,0
897101390688613,1786682465024782242,192.168.70.134,1,736870914,3,7,60000,60028,0
897101424732036,1786682465058826290,192.168.70.134,0,368435458,2,7,60000,60028,0
897101539497752,1786682465173601193,192.168.70.134,1,736870914,4,7,60000,60028,0
897101574688648,1786682465208792078,192.168.70.134,0,368435458,3,7,60000,60028,0
897101689917869,1786682465324019041,192.168.70.134,1,736870914,5,7,60000,60028,0
897101723297542,1786682465357404030,192.168.70.134,0,368435458,4,7,60000,60028,0
897101836093552,1786682465470198523,192.168.70.134,1,736870914,6,7,49656,49684,0
897101921336742,1786682465555446034,192.168.70.134,0,368435458,5,7,60000,60028,0
897102008469606,1786682465642572209,192.168.70.134,1,736870915,0,7,60000,60028,0
897102042935273,1786682465677036261,192.168.70.134,0,368435458,6,7,49656,49684,0
897102158914107,1786682465793022017,192.168.70.134,1,736870915,1,7,60000,60028,0
897102193204886,1786682465827305675,192.168.70.134,0,368435459,0,7,60000,60028,0
897102310035729,1786682465944405880,192.168.70.134,1,736870915,2,7,60000,60028,0
897102343578859,1786682465977684224,192.168.70.134,0,368435459,1,7,60000,60028,0
897102464736321,1786682466098845596,192.168.70.134,1,736870915,3,7,60000,60028,0
897102494301937,1786682466128407735,192.168.70.134,0,368435459,2,7,60000,60028,0
897102620467548,1786682466254578136,192.168.70.134,1,736870915,4,7,60000,60028,0
897102649097375,1786682466283206724,192.168.70.134,0,368435459,3,7,60000,60028,0
897102767454785,1786682466401567580,192.168.70.134,1,736870915,5,7,60000,60028,0
897102800829225,1786682466434935913,192.168.70.134,0,368435459,4,7,60000,60028,0
897102981711255,1786682466615876728,192.168.70.134,1,736870915,6,7,49656,49684,0
897103045830150,1786682466679945426,192.168.70.134,0,368435459,5,7,60000,60028,0
897103132771784,1786682466766892122,192.168.70.134,1,736870916,0,7,60000,60028,0
897103167170292,1786682466801291912,192.168.70.134,0,368435459,6,7,49656,49684,0
897103286187612,1786682466920313429,192.168.70.134,1,736870916,1,7,60000,60028,0
897103315113935,1786682466949231693,192.168.70.134,0,368435460,0,7,60000,60028,0
897103435352045,1786682467069484988,192.168.70.134,1,736870916,2,7,60000,60028,0
897103465284145,1786682467099408156,192.168.70.134,0,368435460,1,7,60000,60028,0
897103584323614,1786682467218446663,192.168.70.134,1,736870916,3,7,60000,60028,0
897103615152381,1786682467249272653,192.168.70.134,0,368435460,2,7,60000,60028,0
897103734258565,1786682467368382220,192.168.70.134,1,736870916,4,7,60000,60028,0
897103769741654,1786682467403867044,192.168.70.134,0,368435460,3,7,60000,60028,0
897103979991100,1786682467614114222,192.168.70.134,1,736870916,5,7,60000,60028,0
897104014730507,1786682467648864357,192.168.70.134,0,368435460,4,7,60000,60028,0
897104100190844,1786682467734318012,192.168.70.134,1,736870916,6,7,49656,49684,0
897104162256244,1786682467796395035,192.168.70.134,0,368435460,5,7,60000,60028,0
897104253420486,1786682467887555888,192.168.70.134,1,736870917,0,7,60000,60028,0
897104283199997,1786682467917334129,192.168.70.134,0,368435460,6,7,49656,49684,0
897104404531996,1786682468038665352,192.168.70.134,1,736870917,1,7,60000,60028,0
897104439397700,1786682468073527400,192.168.70.134,0,368435461,0,7,60000,60028,0
897104570505062,1786682468204638733,192.168.70.134,1,736870917,2,7,60000,60028,0
897104606235643,1786682468240373799,192.168.70.134,0,368435461,1,7,60000,60028,0
897104723960877,1786682468358104241,192.168.70.134,1,736870917,3,7,60000,60028,0
897104759973535,1786682468394111424,192.168.70.134,0,368435461,2,7,60000,60028,0
897104928692184,1786682468562827839,192.168.70.134,1,736870917,4,7,60000,60028,0
897105011645212,1786682468645784053,192.168.70.134,0,368435461,3,7,60000,60028,0
897105130203624,1786682468764343882,192.168.70.134,1,736870917,5,7,60000,60028,0
897105163417408,1786682468797556855,192.168.70.134,0,368435461,4,7,60000,60028,0
897105255722939,1786682468889864171,192.168.70.134,1,736870917,6,7,49656,49684,0
897105312396262,1786682468946541258,192.168.70.134,0,368435461,5,7,60000,60028,0
897105408525904,1786682469042671299,192.168.70.134,1,736870918,0,7,60000,60028,0
897105442437337,1786682469076587383,192.168.70.134,0,368435461,6,7,49656,49684,0
897105557937300,1786682469192087146,192.168.70.134,1,736870918,1,7,60000,60028,0
897105591597889,1786682469225747248,192.168.70.134,0,368435462,0,7,60000,60028,0
897105706446294,1786682469340596007,192.168.70.134,1,736870918,2,7,60000,60028,0
897105742426713,1786682469376572674,192.168.70.134,0,368435462,1,7,60000,60028,0
897105856769644,1786682469490918903,192.168.70.134,1,736870918,3,7,60000,60028,0
897105890837768,1786682469524985307,192.168.70.134,0,368435462,2,7,60000,60028,0
897106103466219,1786682469737618600,192.168.70.134,1,736870918,4,7,60000,60028,0
897106134865808,1786682469769017312,192.168.70.134,0,368435462,3,7,60000,60028,0
897106237166874,1786682469871318892,192.168.70.134,1,736870918,5,7,60000,60028,0
897106267421846,1786682469901575253,192.168.70.134,0,368435462,4,7,60000,60028,0
897106349844607,1786682469983996701,192.168.70.134,1,736870918,6,7,49656,49684,0
897106400047897,1786682470034211802,192.168.70.134,0,368435462,5,7,60000,60028,0
897106480206056,1786682470114370598,192.168.70.134,1,736870919,0,7,60000,60028,0
897106511340446,1786682470145493493,192.168.70.134,0,368435462,6,7,49656,49684,0
897106612045792,1786682470246207880,192.168.70.134,1,736870919,1,7,60000,60028,0
897106642847591,1786682470277008102,192.168.70.134,0,368435463,0,7,60000,60028,0
897106744383718,1786682470378547203,192.168.70.134,1,736870919,2,7,60000,60028,0
897106775144903,1786682470409308852,192.168.70.134,0,368435463,1,7,60000,60028,0
897106876215229,1786682470510377368,192.168.70.134,1,736870919,3,7,60000,60028,0
897106905669884,1786682470539832770,192.168.70.134,0,368435463,2,7,60000,60028,0
897107008473420,1786682470642642786,192.168.70.134,1,736870919,4,7,60000,60028,0
897107043342762,1786682470677503112,192.168.70.134,0,368435463,3,7,60000,60028,0
897107158137833,1786682470792300521,192.168.70.134,1,736870919,5,7,60000,60028,0
897107192589940,1786682470826751214,192.168.70.134,0,368435463,4,7,60000,60028,0
897107283279385,1786682470917444393,192.168.70.134,1,736870919,6,7,49656,49684,0
897107341807666,1786682470975972962,192.168.70.134,0,368435463,5,7,60000,60028,0
897107431832805,1786682471065997936,192.168.70.134,1,736870920,0,7,60000,60028,0
897107468617974,1786682471102783685,192.168.70.134,0,368435463,6,7,49656,49684,0
897107583848463,1786682471218018197,192.168.70.134,1,736870920,1,7,60000,60028,0
897107618748314,1786682471252920193,192.168.70.134,0,368435464,0,7,60000,60028,0
897107743358872,1786682471377534044,192.168.70.134,1,736870920,2,7,60000,60028,0
897107773962707,1786682471408131037,192.168.70.134,0,368435464,1,7,60000,60028,0
897107916565373,1786682471550745821,192.168.70.134,1,736870920,3,7,60000,60028,0
897107945522891,1786682471579698522,192.168.70.134,0,368435464,2,7,60000,60028,0
897108102344166,1786682471736517770,192.168.70.134,1,736870920,4,7,60000,60028,0
897108131604914,1786682471765783489,192.168.70.134,0,368435464,3,7,60000,60028,0
897108251085860,1786682471885259075,192.168.70.134,1,736870920,5,7,60000,60028,0
897108284872870,1786682471919048901,192.168.70.134,0,368435464,4,7,60000,60028,0
897108372324944,1786682472006509255,192.168.70.134,1,736870920,6,7,49656,49684,0
897108436213955,1786682472070397558,192.168.70.134,0,368435464,5,7,60000,60028,0
897108523845321,1786682472158028978,192.168.70.134,1,736870921,0,7,60000,60028,0
897108558437963,1786682472192618052,192.168.70.134,0,368435464,6,7,49656,49684,0
897108677222720,1786682472311407155,192.168.70.134,1,736870921,1,7,60000,60028,0
897108706413853,1786682472340594963,192.168.70.134,0,368435465,0,7,60000,60028,0
897108825009851,1786682472459195198,192.168.70.134,1,736870921,2,7,60000,60028,0
897108854836745,1786682472489018881,192.168.70.134,0,368435465,1,7,60000,60028,0
897108991316899,1786682472625502376,192.168.70.134,1,736870921,3,7,60000,60028,0
897109118595943,1786682472752783581,192.168.70.134,0,368435465,2,7,60000,60028,0
897109234179387,1786682472868371459,192.168.70.134,1,736870921,4,7,60000,60028,0
897109269543449,1786682472903735062,192.168.70.134,0,368435465,3,7,60000,60028,0
897109386213769,1786682473020404452,192.168.70.134,1,736870921,5,7,60000,60028,0
897109421386705,1786682473055581842,192.168.70.134,0,368435465,4,7,60000,60028,0
897109513403564,1786682473147592916,192.168.70.134,1,736870921,6,7,49656,49684,0
897109571537229,1786682473205730739,192.168.70.134,0,368435465,5,7,60000,60028,0
897109663736201,1786682473297928140,192.168.70.134,1,736870922,0,7,60000,60028,0
897109697276683,1786682473331469365,192.168.70.134,0,368435465,6,7,49656,49684,0
897109815170947,1786682473449404145,192.168.70.134,1,736870922,1,7,60000,60028,0
897109849003337,1786682473483195648,192.168.70.134,0,368435466,0,7,60000,60028,0
897109963441180,1786682473597636078,192.168.70.134,1,736870922,2,7,60000,60028,0
897109999768312,1786682473633960098,192.168.70.134,0,368435466,1,7,60000,60028,0
897110135602867,1786682473769805973,192.168.70.134,1,736870922,3,7,60000,60028,0
897110170583964,1786682473804782494,192.168.70.134,0,368435466,2,7,60000,60028,0
897110285658447,1786682473919859506,192.168.70.134,1,736870922,4,7,60000,60028,0
897110319836313,1786682473954036340,192.168.70.134,0,368435466,3,7,60000,60028,0
897110436144979,1786682474070348160,192.168.70.134,1,736870922,5,7,60000,60028,0
897110469811753,1786682474104011664,192.168.70.134,0,368435466,4,7,60000,60028,0
897110562006713,1786682474196211064,192.168.70.134,1,736870922,6,7,49656,49684,0
897110618564395,1786682474252768019,192.168.70.134,0,368435466,5,7,60000,60028,0
897110711436761,1786682474345642938,192.168.70.134,1,736870923,0,7,60000,60028,0
897110745788466,1786682474379992743,192.168.70.134,0,368435466,6,7,49656,49684,0
897110861149919,1786682474495367400,192.168.70.134,1,736870923,1,7,60000,60028,0
897110895518740,1786682474529726894,192.168.70.134,0,368435467,0,7,60000,60028,0
897111011195893,1786682474645405651,192.168.70.134,1,736870923,2,7,60000,60028,0
897111046863470,1786682474681072773,192.168.70.134,0,368435467,1,7,60000,60028,0
897111185137281,1786682474819348446,192.168.70.134,1,736870923,3,7,60000,60028,0
897111219823664,1786682474854035478,192.168.70.134,0,368435467,2,7,60000,60028,0
897111336957644,1786682474971169478,192.168.70.134,1,736870923,4,7,60000,60028,0
897111371125834,1786682475005343198,192.168.70.134,0,368435467,3,7,60000,60028,0
897111486729593,1786682475120953591,192.168.70.134,1,736870923,5,7,60000,60028,0
897111520907590,1786682475155122158,192.168.70.134,0,368435467,4,7,60000,60028,0
897111613586254,1786682475247805919,192.168.70.134,1,736870923,6,7,49656,49684,0
897111670413448,1786682475304633128,192.168.70.134,0,368435467,5,7,60000,60028,0
897111762936036,1786682475397155992,192.168.70.134,1,736870924,0,7,60000,60028,0
897111798323549,1786682475432542370,192.168.70.134,0,368435467,6,7,49656,49684,0
897111913988086,1786682475548209479,192.168.70.134,1,736870924,1,7,60000,60028,0
897111948424873,1786682475582648522,192.168.70.134,0,368435468,0,7,60000,60028,0
897112058156460,1786682475692382594,192.168.70.134,1,736870924,2,7,60000,60028,0
897112089847539,1786682475724067448,192.168.70.134,0,368435468,1,7,60000,60028,0
897112287015003,1786682475921240252,192.168.70.134,1,736870924,3,7,60000,60028,0
897112318421551,1786682475952644770,192.168.70.134,0,368435468,2,7,60000,60028,0
897112429664537,1786682476063894834,192.168.70.134,1,736870924,4,7,60000,60028,0
897112456716642,1786682476090931876,192.168.70.134,0,368435468,3,7,60000,60028,0
897112567915272,1786682476202141566,192.168.70.134,1,736870924,5,7,60000,60028,0
897112596010796,1786682476230234391,192.168.70.134,0,368435468,4,7,60000,60028,0
897112681958159,1786682476316184206,192.168.70.134,1,736870924,6,7,49656,49684,0
897112736996032,1786682476371223392,192.168.70.134,0,368435468,5,7,60000,60028,0
897112822948738,1786682476457182396,192.168.70.134,1,736870925,0,7,60000,60028,0
897112855813429,1786682476490040433,192.168.70.134,0,368435468,6,7,49656,49684,0
897112964613351,1786682476598892946,192.168.70.134,1,736870925,1,7,60000,60028,0
897112997003301,1786682476631239169,192.168.70.134,0,368435469,0,7,60000,60028,0
897113107742870,1786682476741975812,192.168.70.134,1,736870925,2,7,60000,60028,0
897113139095220,1786682476773325436,192.168.70.134,0,368435469,1,7,60000,60028,0
897113256267066,1786682476890498950,192.168.70.134,1,736870925,3,7,60000,60028,0
897113285155382,1786682476919385412,192.168.70.134,0,368435469,2,7,60000,60028,0
897113418402332,1786682477052638354,192.168.70.134,1,736870925,4,7,60000,60028,0
897113445013027,1786682477079248198,192.168.70.134,0,368435469,3,7,60000,60028,0
897113557104881,1786682477191342935,192.168.70.134,1,736870925,5,7,60000,60028,0
897113589433791,1786682477223667523,192.168.70.134,0,368435469,4,7,60000,60028,0
897113668586677,1786682477302825453,192.168.70.134,1,736870925,6,7,49656,49684,0
897113727074728,1786682477361320902,192.168.70.134,0,368435469,5,7,60000,60028,0
897113806899505,1786682477441147566,192.168.70.134,1,736870926,0,7,60000,60028,0
897113838414833,1786682477472660943,192.168.70.134,0,368435469,6,7,49656,49684,0
897113948970094,1786682477583213677,192.168.70.134,1,736870926,1,7,60000,60028,0
897113975306805,1786682477609543563,192.168.70.134,0,368435470,0,7,60000,60028,0
897114087045915,1786682477721298708,192.168.70.134,1,736870926,2,7,60000,60028,0
897114117253736,1786682477751505940,192.168.70.134,0,368435470,1,7,60000,60028,0
897114269556537,1786682477903803523,192.168.70.134,1,736870926,3,7,60000,60028,0
897114322533608,1786682477956786684,192.168.70.134,0,368435470,2,7,60000,60028,0
897114430975731,1786682478065224356,192.168.70.134,1,736870926,4,7,60000,60028,0
897114463255078,1786682478097505063,192.168.70.134,0,368435470,3,7,60000,60028,0
897114572131597,1786682478206383020,192.168.70.134,1,736870926,5,7,60000,60028,0
897114604950750,1786682478239199272,192.168.70.134,0,368435470,4,7,60000,60028,0
897114690006315,1786682478324266386,192.168.70.134,1,736870926,6,7,49656,49684,0
897114744014613,1786682478378267149,192.168.70.134,0,368435470,5,7,60000,60028,0
897114829578238,1786682478463836032,192.168.70.134,1,736870927,0,7,60000,60028,0
897114861419277,1786682478495673493,192.168.70.134,0,368435470,6,7,49656,49684,0
897114969094497,1786682478603351813,192.168.70.134,1,736870927,1,7,60000,60028,0
897115000545678,1786682478634809209,192.168.70.134,0,368435471,0,7,60000,60028,0
897115109196592,1786682478743459987,192.168.70.134,1,736870927,2,7,60000,60028,0
897115141274676,1786682478775531220,192.168.70.134,0,368435471,1,7,60000,60028,0
897115255135889,1786682478889395411,192.168.70.134,1,736870927,3,7,60000,60028,0
897115301290914,1786682478935551418,192.168.70.134,0,368435471,2,7,60000,60028,0
897115441722808,1786682479075987105,192.168.70.134,1,736870927,4,7,60000,60028,0
897115473720155,1786682479107983328,192.168.70.134,0,368435471,3,7,60000,60028,0
897115580335112,1786682479214598026,192.168.70.134,1,736870927,5,7,60000,60028,0
897115613006575,1786682479247268260,192.168.70.134,0,368435471,4,7,60000,60028,0
897115697882959,1786682479332143951,192.168.70.134,1,736870927,6,7,49656,49684,0
897115751045995,1786682479385308325,192.168.70.134,0,368435471,5,7,60000,60028,0
897115837527677,1786682479471790839,192.168.70.134,1,736870928,0,7,60000,60028,0
897115869699420,1786682479503966400,192.168.70.134,0,368435471,6,7,49656,49684,0
897115976699959,1786682479610965314,192.168.70.134,1,736870928,1,7,60000,60028,0
