ue_id,frame_id,message_id,scheduled_raw_ns,first_chunk_raw_ns,complete_raw_ns,complete_latency_ms,payload_bytes,chunks,onwire_bytes,checksum_expected,checksum_actual,checksum_ok,identity_ok,source_ip
1,200000000,736870912,897098536770403,897098766838981,897099629718287,1092.947884,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000000,368435456,897098786770403,897098952029903,897099904809714,1118.039311,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000001,736870913,897099036770403,897099870436020,897100742400415,1705.630012,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000001,368435457,897099236770403,897100053635839,897100975390162,1738.619759,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000002,736870914,897099486770403,897100940115576,897101836093552,2349.323149,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000002,368435458,897099736770403,897101125463734,897102042935273,2306.16487,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000003,736870915,897099986770403,897102008469606,897102981711255,2994.940852,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000003,368435459,897100236770403,897102193204886,897103167170292,2930.399889,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000004,736870916,897100486770403,897103132771784,897104100190844,3613.420441,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000004,368435460,897100686770403,897103315113935,897104283199997,3596.429594,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000005,736870917,897100936770403,897104253420486,897105255722939,4318.952536,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000005,368435461,897101186770403,897104439397700,897105442437337,4255.666934,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000006,736870918,897101436770403,897105408525904,897106349844607,4913.074204,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000006,368435462,897101686770403,897105591597889,897106511340446,4824.570043,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000007,736870919,897101936770403,897106480206056,897107283279385,5346.508982,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000007,368435463,897102186770403,897106642847591,897107468617974,5281.847571,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000008,736870920,897102386770403,897107431832805,897108372324944,5985.554541,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000008,368435464,897102636770403,897107618748314,897108558437963,5921.66756,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000009,736870921,897102886770403,897108523845321,897109513403564,6626.633161,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000009,368435465,897103136770403,897108706413853,897109697276683,6560.50628,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000010,736870922,897103386770403,897109663736201,897110562006713,7175.23631,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
