time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
20:42:30.437498,49395,518,8,60,48,2,101,0,5,8,890
20:42:30.461144,61809,520,8,60,48,2,92,0,5,8,890
20:42:30.555006,49395,528,8,60,48,1,92,0,5,8,890
20:42:30.578229,61809,530,8,60,48,1,101,0,5,8,890
20:42:30.671153,49395,538,8,60,48,1,101,0,5,8,890
20:42:30.694231,61809,540,8,60,48,1,101,0,5,8,890
20:42:30.783077,49395,548,8,60,48,1,101,0,5,8,890
20:42:30.804828,61809,550,8,60,48,1,101,0,5,8,890
20:42:30.892342,49395,558,8,60,48,1,101,0,5,8,890
20:42:30.913357,61809,560,8,60,48,2,92,0,5,8,890
20:42:30.996888,49395,568,8,60,48,2,92,0,5,8,890
20:42:31.018188,61809,570,8,60,48,1,101,0,5,8,890
20:42:31.102904,49395,578,8,60,48,1,101,0,5,8,890
20:42:31.123980,61809,580,8,60,48,1,101,0,5,8,890
20:42:31.208320,49395,588,8,60,48,1,101,0,5,8,890
20:42:31.229523,61809,590,8,60,48,1,101,0,5,8,890
20:42:31.314012,49395,598,8,60,48,1,101,0,5,8,890
20:42:31.334561,61809,600,8,60,48,1,92,0,5,8,890
20:42:31.418424,49395,608,8,60,48,2,92,0,5,8,890
20:42:31.439695,61809,610,8,60,48,2,101,0,5,8,890
20:42:31.523144,49395,618,8,60,48,1,101,0,5,8,890
20:42:31.544381,61809,620,8,60,48,1,101,0,5,8,890
20:42:31.628617,49395,628,8,60,48,1,101,0,5,8,890
20:42:31.649741,61809,630,8,60,48,1,101,0,5,8,890
20:42:31.734197,49395,638,8,60,48,1,101,0,5,8,890
20:42:31.755554,61809,640,8,60,48,1,92,0,5,8,890
20:42:31.839375,49395,648,8,60,48,1,92,0,5,8,890
20:42:31.862411,61809,650,8,60,48,1,101,0,5,8,890
20:42:31.964517,49395,658,8,60,48,2,101,0,5,8,890
20:42:31.985418,61809,660,8,60,48,2,101,0,5,8,890
20:42:32.070599,49395,668,8,60,48,1,101,0,5,8,890
20:42:32.091618,61809,670,8,60,48,1,101,0,5,8,890
20:42:32.221019,49395,678,8,60,48,1,101,0,5,8,890
20:42:32.241992,61809,680,8,60,48,1,92,0,5,8,890
20:42:32.326593,49395,688,8,60,48,1,92,0,5,8,890
20:42:32.348168,61809,690,8,60,48,1,101,0,5,8,890
