time,rnti,frame,slot,lcid,data_size,tx_list_occupancy
20:42:41.138844,49395,410,15,1,0,0
20:42:41.138845,49395,410,15,4,3,0
20:42:41.199435,49395,415,16,1,0,0
20:42:41.199436,49395,415,16,4,3,0
20:42:41.264365,49395,421,4,1,0,0
20:42:41.264366,49395,421,4,4,3,0
20:42:41.294647,49395,423,14,1,0,0
20:42:41.294648,49395,423,14,4,3,0
20:42:41.397735,61809,432,5,1,0,0
20:42:41.397737,61809,432,5,4,3,0
20:42:41.475566,61809,438,14,1,0,0
20:42:41.475568,61809,438,14,4,3,0
20:42:41.488341,49395,439,15,1,0,0
20:42:41.488343,49395,439,15,4,3,0
20:42:41.505972,61809,441,4,1,0,0
20:42:41.505973,61809,441,4,4,3,0
20:42:41.612112,49395,449,16,1,0,0
20:42:41.612114,49395,449,16,4,3,0
20:42:41.630052,61809,451,5,1,0,0
20:42:41.630054,61809,451,5,4,3,0
20:42:41.641826,49395,452,4,1,0,0
20:42:41.641828,49395,452,4,4,3,0
20:42:41.658646,61809,453,15,1,0,0
20:42:41.658647,61809,453,15,4,3,0
20:42:41.744651,49395,462,5,1,0,0
20:42:41.744652,49395,462,5,4,3,0
20:42:41.760141,61809,463,16,1,0,0
20:42:41.760142,61809,463,16,4,3,0
20:42:41.784511,61809,466,4,1,0,0
20:42:41.784512,61809,466,4,4,3,0
20:42:41.810809,61809,468,15,1,0,0
20:42:41.810810,61809,468,15,4,3,0
20:42:41.852783,49395,472,16,1,0,0
20:42:41.852785,49395,472,16,4,3,0
20:42:41.918748,61809,478,16,1,0,0
20:42:41.918750,61809,478,16,4,3,0
20:42:41.946401,61809,481,4,1,0,0
20:42:41.946402,61809,481,4,4,3,0
20:42:41.971237,49395,483,6,1,0,0
20:42:41.971238,49395,483,6,4,3,0
20:42:41.976051,61809,483,14,1,0,0
20:42:41.976052,61809,483,14,4,3,0
20:42:42.093352,49395,493,14,1,0,0
20:42:42.093354,49395,493,14,4,3,0
20:42:42.099116,61809,494,4,1,0,0
20:42:42.099117,61809,494,4,4,3,0
20:42:42.122337,49395,496,4,1,0,0
20:42:42.122338,49395,496,4,4,3,0
20:42:42.128877,61809,496,15,1,0,0
20:42:42.128878,61809,496,15,4,3,0
20:42:42.151978,49395,498,15,1,0,0
20:42:42.151980,49395,498,15,4,3,0
20:42:42.244505,61809,506,16,1,0,0
20:42:42.244507,61809,506,16,4,3,0
20:42:42.267447,49395,508,16,1,0,0
20:42:42.267448,49395,508,16,4,3,0
20:42:42.272005,61809,509,4,1,0,0
20:42:42.272006,61809,509,4,4,3,0
20:42:42.295127,49395,511,4,1,0,0
20:42:42.295128,49395,511,4,4,3,0
20:42:42.323915,49395,513,14,1,0,0
20:42:42.323916,49395,513,14,4,3,0
20:42:42.353180,49395,516,4,1,0,0
20:42:42.353181,49395,516,4,4,3,0
20:42:42.388480,61809,519,5,1,0,0
20:42:42.388482,61809,519,5,4,3,0
20:42:42.417373,61809,521,15,1,0,0
20:42:42.417374,61809,521,15,4,3,0
20:42:42.469569,49395,526,5,1,0,0
20:42:42.469571,49395,526,5,4,3,0
20:42:42.534116,61809,531,16,1,0,0
20:42:42.534118,61809,531,16,4,3,0
20:42:42.651397,61809,534,4,1,0,0
20:42:42.651398,61809,534,4,4,3,0
20:42:42.681150,61809,536,15,1,0,0
20:42:42.681152,61809,536,15,4,3,0
20:42:42.681722,49395,536,16,1,0,0
20:42:42.681723,49395,536,16,4,3,0
20:42:42.800064,61809,546,16,1,0,0
20:42:42.800065,61809,546,16,4,3,0
20:42:42.806107,49395,547,6,1,0,0
20:42:42.806108,49395,547,6,4,3,0
20:42:42.829132,61809,549,4,1,0,0
20:42:42.829133,61809,549,4,4,3,0
20:42:42.857939,61809,551,14,1,0,0
20:42:42.857940,61809,551,14,4,3,0
20:42:42.886566,61809,554,4,1,0,0
20:42:42.886567,61809,554,4,4,3,0
20:42:42.916029,61809,556,15,1,0,0
20:42:42.916030,61809,556,15,4,3,0
20:42:42.927078,49395,557,14,1,0,0
20:42:42.927078,49395,557,14,4,3,0
20:42:42.956081,49395,560,4,1,0,0
20:42:42.956083,49395,560,4,4,3,0
20:42:42.985921,49395,562,15,1,0,0
20:42:42.985922,49395,562,15,4,3,0
20:42:43.033580,61809,566,16,1,0,0
20:42:43.033581,61809,566,16,4,3,0
20:42:43.104561,49395,572,16,1,0,0
20:42:43.104562,49395,572,16,4,3,0
20:42:43.134520,49395,575,4,1,0,0
20:42:43.134521,49395,575,4,4,3,0
20:42:43.159342,61809,577,6,1,0,0
20:42:43.159344,61809,577,6,4,3,0
20:42:43.164681,49395,577,15,1,0,0
20:42:43.164682,49395,577,15,4,3,0
20:42:43.193472,49395,580,4,1,0,0
20:42:43.193472,49395,580,4,4,3,0
20:42:43.222831,49395,582,15,1,0,0
20:42:43.222832,49395,582,15,4,3,0
20:42:43.280820,61809,587,16,1,0,0
20:42:43.280821,61809,587,16,4,3,0
20:42:43.338710,49395,592,16,1,0,0
20:42:43.338711,49395,592,16,4,3,0
20:42:43.366657,49395,595,4,1,0,0
20:42:43.366658,49395,595,4,4,3,0
20:42:43.403434,61809,598,7,1,0,0
20:42:43.403435,61809,598,7,4,3,0
20:42:43.483197,49395,605,5,1,0,0
20:42:43.483199,49395,605,5,4,3,0
20:42:43.523555,61809,608,15,1,0,0
20:42:43.523555,61809,608,15,4,3,0
20:42:43.696901,49395,615,15,1,0,0
20:42:43.696903,49395,615,15,4,3,0
20:42:43.731493,61809,618,16,1,0,0
20:42:43.731494,61809,618,16,4,3,0
20:42:43.758718,61809,621,4,1,0,0
20:42:43.758719,61809,621,4,4,3,0
20:42:43.787530,61809,623,14,1,0,0
20:42:43.787531,61809,623,14,4,3,0
20:42:43.817139,49395,626,5,1,0,0
20:42:43.817140,49395,626,5,4,3,0
20:42:43.909011,61809,634,4,1,0,0
20:42:43.909013,61809,634,4,4,3,0
20:42:43.937855,49395,636,14,1,0,0
20:42:43.937856,49395,636,14,4,3,0
20:42:43.938468,61809,636,15,1,0,0
20:42:43.938469,61809,636,15,4,3,0
20:42:44.056013,61809,646,17,1,0,0
20:42:44.056014,61809,646,17,4,3,0
20:42:44.060028,49395,647,4,1,0,0
20:42:44.060029,49395,647,4,4,3,0
20:42:44.083392,61809,649,4,1,0,0
20:42:44.083393,61809,649,4,4,3,0
20:42:44.089068,49395,649,14,1,0,0
20:42:44.089069,49395,649,14,4,3,0
20:42:44.118787,49395,652,5,1,0,0
20:42:44.118789,49395,652,5,4,3,0
20:42:44.147720,49395,654,15,1,0,0
20:42:44.147721,49395,654,15,4,3,0
20:42:44.199734,61809,659,5,1,0,0
20:42:44.199736,61809,659,5,4,3,0
20:42:44.228171,61809,661,15,1,0,0
20:42:44.228172,61809,661,15,4,3,0
20:42:44.264075,49395,664,17,1,0,0
20:42:44.264077,49395,664,17,4,3,0
20:42:44.290873,49395,667,4,1,0,0
20:42:44.290875,49395,667,4,4,3,0
20:42:44.319540,49395,669,14,1,0,0
20:42:44.319542,49395,669,14,4,3,0
20:42:44.343534,61809,671,16,1,0,0
20:42:44.343535,61809,671,16,4,3,0
20:42:44.348162,49395,672,4,1,0,0
20:42:44.348164,49395,672,4,4,3,0
20:42:44.371236,61809,674,4,1,0,0
20:42:44.371238,61809,674,4,4,3,0
20:42:44.377626,49395,674,15,1,0,0
20:42:44.377628,49395,674,15,4,3,0
20:42:44.487170,61809,684,5,1,0,0
20:42:44.487172,61809,684,5,4,3,0
20:42:44.493434,49395,684,16,1,0,0
20:42:44.493435,49395,684,16,4,3,0
20:42:44.521252,49395,687,4,1,0,0
20:42:44.521253,49395,687,4,4,3,0
20:42:44.550371,49395,689,14,1,0,0
20:42:44.550373,49395,689,14,4,3,0
20:42:44.579253,49395,692,4,1,0,0
20:42:44.579254,49395,692,4,4,3,0
20:42:44.608827,49395,694,15,1,0,0
20:42:44.608828,49395,694,15,4,3,0
20:42:44.609378,61809,694,16,1,0,0
20:42:44.609379,61809,694,16,4,3,0
20:42:44.764420,49395,704,16,1,0,0
20:42:44.764422,49395,704,16,4,3,0
20:42:44.770405,61809,705,6,1,0,0
20:42:44.770405,61809,705,6,4,3,0
20:42:44.792895,49395,707,4,1,0,0
20:42:44.792896,49395,707,4,4,3,0
20:42:44.822055,49395,709,14,1,0,0
20:42:44.822057,49395,709,14,4,3,0
20:42:44.891023,61809,715,14,1,0,0
20:42:44.891025,61809,715,14,4,3,0
20:42:44.937684,49395,719,15,1,0,0
20:42:44.937685,49395,719,15,4,3,0
20:42:44.966511,49395,722,5,1,0,0
20:42:44.966513,49395,722,5,4,3,0
20:42:45.011836,61809,726,4,1,0,0
20:42:45.011837,61809,726,4,4,3,0
20:42:45.087118,49395,732,14,1,0,0
20:42:45.087119,49395,732,14,4,3,0
20:42:45.116099,49395,735,4,1,0,0
20:42:45.116100,49395,735,4,4,3,0
20:42:45.128193,61809,736,5,1,0,0
20:42:45.128194,61809,736,5,4,3,0
20:42:45.144758,49395,737,14,1,0,0
20:42:45.144759,49395,737,14,4,3,0
20:42:45.156360,61809,738,14,1,0,0
20:42:45.156361,61809,738,14,4,3,0
20:42:45.185509,61809,741,4,1,0,0
20:42:45.185510,61809,741,4,4,3,0
20:42:45.266639,49395,748,4,1,0,0
20:42:45.266641,49395,748,4,4,3,0
20:42:45.302695,61809,751,6,1,0,0
20:42:45.302697,61809,751,6,4,3,0
20:42:45.387319,49395,758,5,1,0,0
20:42:45.387321,49395,758,5,4,3,0
20:42:45.417948,49395,760,14,1,0,0
20:42:45.417949,49395,760,14,4,3,0
20:42:45.431484,61809,761,15,1,0,0
20:42:45.431485,61809,761,15,4,3,0
20:42:45.448313,49395,763,4,1,0,0
20:42:45.448314,49395,763,4,4,3,0
20:42:45.461162,61809,764,6,1,0,0
20:42:45.461162,61809,764,6,4,3,0
20:42:45.477390,49395,765,14,1,0,0
20:42:45.477391,49395,765,14,4,3,0
20:42:45.506391,49395,768,4,1,0,0
20:42:45.506393,49395,768,4,4,3,0
20:42:45.628313,61809,774,15,1,0,0
20:42:45.628314,61809,774,15,4,3,0
20:42:45.701074,61809,777,4,1,0,0
20:42:45.701076,61809,777,4,4,3,0
20:42:45.713117,49395,778,5,1,0,0
20:42:45.713118,49395,778,5,4,3,0
20:42:45.817893,61809,787,5,1,0,0
20:42:45.817895,61809,787,5,4,3,0
20:42:45.835667,49395,788,16,1,0,0
20:42:45.835668,49395,788,16,4,3,0
20:42:45.945766,61809,798,4,1,0,0
20:42:45.945768,61809,798,4,4,3,0
20:42:45.958527,49395,799,6,1,0,0
20:42:45.958529,49395,799,6,4,3,0
20:42:46.063552,61809,808,5,1,0,0
20:42:46.063554,61809,808,5,4,3,0
20:42:46.080371,49395,809,14,1,0,0
20:42:46.080372,49395,809,14,4,3,0
20:42:46.109505,49395,812,4,1,0,0
20:42:46.109506,49395,812,4,4,3,0
20:42:46.186407,61809,818,16,1,0,0
20:42:46.186408,61809,818,16,4,3,0
20:42:46.229156,49395,822,5,1,0,0
20:42:46.229157,49395,822,5,4,3,0
20:42:46.311011,61809,829,6,1,0,0
20:42:46.311012,61809,829,6,4,3,0
20:42:46.351580,49395,832,16,1,0,0
20:42:46.351581,49395,832,16,4,3,0
20:42:46.431932,61809,839,14,1,0,0
20:42:46.431933,61809,839,14,4,3,0
20:42:46.461461,61809,842,4,1,0,0
20:42:46.461462,61809,842,4,4,3,0
20:42:46.474125,49395,843,6,1,0,0
20:42:46.474126,49395,843,6,4,3,0
20:42:46.490997,61809,844,15,1,0,0
20:42:46.490997,61809,844,15,4,3,0
20:42:46.646485,49395,853,15,1,0,0
20:42:46.646486,49395,853,15,4,3,0
20:42:46.705558,61809,854,16,1,0,0
20:42:46.705559,61809,854,16,4,3,0
20:42:46.740260,61809,857,4,1,0,0
20:42:46.740261,61809,857,4,4,3,0
20:42:46.770126,61809,859,14,1,0,0
20:42:46.770127,61809,859,14,4,3,0
20:42:46.799438,61809,862,4,1,0,0
20:42:46.799439,61809,862,4,4,3,0
20:42:46.822440,49395,864,4,1,0,0
20:42:46.822440,49395,864,4,4,3,0
20:42:46.851768,49395,866,15,1,0,0
20:42:46.851769,49395,866,15,4,3,0
20:42:46.926386,61809,872,5,1,0,0
20:42:46.926387,61809,872,5,4,3,0
20:42:46.979188,49395,876,16,1,0,0
20:42:46.979189,49395,876,16,4,3,0
20:42:47.007176,49395,879,4,1,0,0
20:42:47.007177,49395,879,4,4,3,0
20:42:47.048639,61809,882,16,1,0,0
20:42:47.048641,61809,882,16,4,3,0
20:42:47.122934,49395,889,5,1,0,0
20:42:47.122936,49395,889,5,4,3,0
20:42:47.151486,49395,891,15,1,0,0
20:42:47.151488,49395,891,15,4,3,0
20:42:47.169584,61809,893,6,1,0,0
20:42:47.169585,61809,893,6,4,3,0
20:42:47.271906,49395,902,5,1,0,0
20:42:47.271907,49395,902,5,4,3,0
20:42:47.288425,61809,903,14,1,0,0
20:42:47.288427,61809,903,14,4,3,0
20:42:47.316991,61809,906,4,1,0,0
20:42:47.316993,61809,906,4,4,3,0
20:42:47.346308,61809,908,15,1,0,0
20:42:47.346310,61809,908,15,4,3,0
20:42:47.391860,49395,912,14,1,0,0
20:42:47.391862,49395,912,14,4,3,0
20:42:47.461663,61809,918,16,1,0,0
20:42:47.461664,61809,918,16,4,3,0
20:42:47.489180,61809,921,4,1,0,0
20:42:47.489181,61809,921,4,4,3,0
20:42:47.512432,49395,923,4,1,0,0
20:42:47.512433,49395,923,4,4,3,0
20:42:47.518104,61809,923,14,1,0,0
20:42:47.518104,61809,923,14,4,3,0
20:42:47.546895,61809,926,4,1,0,0
20:42:47.546897,61809,926,4,4,3,0
20:42:47.576684,61809,928,15,1,0,0
20:42:47.576685,61809,928,15,4,3,0
20:42:47.628924,49395,933,5,1,0,0
20:42:47.628925,49395,933,5,4,3,0
20:42:47.657934,49395,935,15,1,0,0
20:42:47.657936,49395,935,15,4,3,0
20:42:47.693544,61809,938,16,1,0,0
20:42:47.693545,61809,938,16,4,3,0
20:42:47.732129,61809,941,4,1,0,0
20:42:47.732130,61809,941,4,4,3,0
20:42:47.799794,61809,943,14,1,0,0
20:42:47.799796,61809,943,14,4,3,0
20:42:47.824267,49395,945,16,1,0,0
20:42:47.824267,49395,945,16,4,3,0
20:42:47.828870,61809,946,4,1,0,0
20:42:47.828871,61809,946,4,4,3,0
20:42:47.852011,49395,948,4,1,0,0
20:42:47.852013,49395,948,4,4,3,0
20:42:47.858396,61809,948,15,1,0,0
20:42:47.858397,61809,948,15,4,3,0
20:42:47.881695,49395,950,15,1,0,0
20:42:47.881696,49395,950,15,4,3,0
20:42:47.975330,61809,958,16,1,0,0
20:42:47.975331,61809,958,16,4,3,0
20:42:47.998107,49395,960,16,1,0,0
20:42:47.998109,49395,960,16,4,3,0
20:42:48.025757,49395,963,4,1,0,0
20:42:48.025759,49395,963,4,4,3,0
20:42:48.054558,49395,965,14,1,0,0
20:42:48.054561,49395,965,14,4,3,0
20:42:48.083276,49395,968,4,1,0,0
20:42:48.083277,49395,968,4,4,3,0
20:42:48.096001,61809,969,6,1,0,0
20:42:48.096002,61809,969,6,4,3,0
20:42:48.112780,49395,970,15,1,0,0
20:42:48.112781,49395,970,15,4,3,0
20:42:48.216414,61809,979,16,1,0,0
20:42:48.216416,61809,979,16,4,3,0
20:42:48.227900,49395,980,16,1,0,0
20:42:48.227901,49395,980,16,4,3,0
20:42:48.255536,49395,983,4,1,0,0
20:42:48.255537,49395,983,4,4,3,0
20:42:48.284866,49395,985,14,1,0,0
20:42:48.284867,49395,985,14,4,3,0
20:42:48.314232,49395,988,4,1,0,0
20:42:48.314234,49395,988,4,4,3,0
20:42:48.338714,61809,990,6,1,0,0
