time,mono_sec,mono_nsec,rnti,frame,slot,sdu_bytes
20:42:30.437497,893595,501042635,49395,518,8,101
20:42:30.461144,893595,524688818,61809,520,8,92
20:42:30.555006,893595,618551020,49395,528,8,92
20:42:30.578229,893595,641773850,61809,530,8,101
20:42:30.671153,893595,734698419,49395,538,8,101
20:42:30.694231,893595,757776139,61809,540,8,101
20:42:30.783076,893595,846621571,49395,548,8,101
20:42:30.804828,893595,868373298,61809,550,8,101
20:42:30.892341,893595,955886494,49395,558,8,101
20:42:30.913357,893595,976902162,61809,560,8,92
20:42:30.996888,893596,60433082,49395,568,8,92
20:42:31.018187,893596,81732679,61809,570,8,101
20:42:31.102904,893596,166449207,49395,578,8,101
20:42:31.123980,893596,187525477,61809,580,8,101
20:42:31.208319,893596,271864562,49395,588,8,101
20:42:31.229522,893596,293067781,61809,590,8,101
20:42:31.314011,893596,377556350,49395,598,8,101
20:42:31.334561,893596,398105957,61809,600,8,92
20:42:31.418424,893596,481969444,49395,608,8,92
20:42:31.439695,893596,503240029,61809,610,8,101
20:42:31.523144,893596,586689067,49395,618,8,101
20:42:31.544381,893596,607926262,61809,620,8,101
20:42:31.628617,893596,692162339,49395,628,8,101
20:42:31.649741,893596,713286058,61809,630,8,101
20:42:31.734197,893596,797741921,49395,638,8,101
20:42:31.755554,893596,819099370,61809,640,8,92
20:42:31.839375,893596,902920510,49395,648,8,92
20:42:31.862411,893596,925955942,61809,650,8,101
20:42:31.964516,893597,28061749,49395,658,8,101
20:42:31.985418,893597,48963297,61809,660,8,101
20:42:32.070599,893597,134143888,49395,668,8,101
20:42:32.091618,893597,155163102,61809,670,8,101
20:42:32.221019,893597,284563866,49395,678,8,101
20:42:32.241992,893597,305537269,61809,680,8,92
20:42:32.326593,893597,390138189,49395,688,8,92
20:42:32.348167,893597,411712836,61809,690,8,101
20:42:32.432767,893597,496312718,49395,698,8,101
20:42:32.453762,893597,517307640,61809,700,8,101
20:42:32.538208,893597,601752958,49395,708,8,101
20:42:32.559314,893597,622859839,61809,710,8,101
20:42:32.642843,893597,706388060,49395,718,8,101
20:42:32.664073,893597,727618056,61809,720,8,92
20:42:32.747830,893597,811374867,49395,728,8,92
20:42:32.769048,893597,832593088,61809,730,8,101
20:42:32.853510,893597,917055835,49395,738,8,101
20:42:32.874092,893597,937637021,61809,740,8,101
20:42:32.957969,893598,21514675,49395,748,8,101
20:42:32.978881,893598,42426574,61809,750,8,101
20:42:33.063667,893598,127212607,49395,758,8,101
20:42:33.084270,893598,147815128,61809,760,8,92
