time,mono_sec,mono_nsec,ue_id,lcid,pdu_bytes
21:20:08.473446,895853,536991530,0,4,94
21:20:08.484616,895853,548161058,0,4,464
21:20:08.484936,895853,548481142,0,4,959
21:20:08.484937,895853,548481917,0,4,1208
21:20:08.485626,895853,549171440,0,4,304
21:20:08.485627,895853,549172034,0,4,1507
21:20:08.485627,895853,549172697,0,4,356
21:20:08.490203,895853,553748687,0,4,464
21:20:08.490769,895853,554314604,0,4,697
21:20:08.490770,895853,554315404,0,4,1473
21:20:08.491335,895853,554880398,0,4,39
21:20:08.491336,895853,554881372,0,4,1507
21:20:08.491337,895853,554882045,0,4,332
21:20:08.496425,895853,559970618,0,4,464
21:20:08.496981,895853,560526209,0,4,721
21:20:08.496983,895853,560528591,0,4,1221
21:20:08.497566,895853,561111616,0,4,291
21:20:08.497567,895853,561112341,0,4,1507
21:20:08.497568,895853,561113033,0,4,145
21:20:08.502912,895853,566457246,0,4,464
21:20:08.502968,895853,566512902,0,4,908
21:20:08.502968,895853,566513826,0,4,1262
21:20:08.503722,895853,567267111,0,4,250
21:20:08.503722,895853,567267703,0,4,1507
21:20:08.503723,895853,567268451,0,4,410
21:20:08.508191,895853,571736205,0,4,464
21:20:08.508714,895853,572259765,0,4,643
21:20:08.508715,895853,572260371,0,4,1507
21:20:08.508716,895853,572261204,0,4,15
21:20:08.509361,895853,572906803,0,4,1497
21:20:08.509362,895853,572907375,0,4,673
21:20:08.516055,895853,579599992,0,4,464
21:20:08.516191,895853,579736762,0,4,380
21:20:08.516192,895853,579737226,0,4,1507
21:20:08.516193,895853,579738010,0,4,280
21:20:08.567808,895853,631353110,0,4,1232
21:20:08.567809,895853,631354687,0,4,649
21:20:08.570145,895853,633689993,0,4,464
21:20:08.570985,895853,634530025,0,4,404
21:20:08.570986,895853,634531263,0,4,1507
21:20:08.570987,895853,634532666,0,4,253
21:20:08.571241,895853,634786599,0,4,1259
21:20:08.571242,895853,634787282,0,4,911
21:20:08.576048,895853,639593240,0,4,464
21:20:08.576307,895853,639851923,0,4,142
21:20:08.576307,895853,639852703,0,4,1507
21:20:08.576308,895853,639853330,0,4,518
21:20:08.578383,895853,641928237,0,4,994
21:20:08.578384,895853,641929068,0,4,1176
21:20:08.581963,895853,645507916,0,4,336
21:20:08.581963,895853,645508688,0,4,126
21:20:08.582222,895853,645766962,0,4,1386
21:20:08.582222,895853,645767712,0,4,781
21:20:08.583871,895853,647416657,0,4,731
21:20:08.583872,895853,647417384,0,4,1439
21:20:08.587702,895853,651247698,0,4,73
21:20:08.587703,895853,651248421,0,4,388
21:20:08.587987,895853,651532239,0,4,1124
21:20:08.587988,895853,651533073,0,4,1046
21:20:08.636752,895853,700297027,0,4,466
21:20:08.636754,895853,700299145,0,4,1415
21:20:08.639181,895853,702726817,0,4,97
21:20:08.639182,895853,702727548,0,4,364
21:20:08.639873,895853,703418608,0,4,1148
21:20:08.639874,895853,703419316,0,4,890
21:20:08.640928,895853,704473324,0,4,622
21:20:08.640929,895853,704473885,0,4,1507
21:20:08.640929,895853,704474477,0,4,39
21:20:08.644796,895853,708341507,0,4,464
21:20:08.646494,895853,710039610,0,4,1014
21:20:08.646495,895853,710040472,0,4,1156
21:20:08.646762,895853,710307595,0,4,356
21:20:08.646763,895853,710308470,0,4,1507
21:20:08.646764,895853,710309162,0,4,304
21:20:08.651679,895853,715223870,0,4,464
21:20:08.651961,895853,715506308,0,4,749
21:20:08.651962,895853,715507128,0,4,1418
21:20:08.652254,895853,715799020,0,4,94
21:20:08.652254,895853,715799618,0,4,1507
21:20:08.652255,895853,715800253,0,4,566
21:20:08.656336,895853,719881756,0,4,274
21:20:08.656337,895853,719882346,0,4,188
21:20:08.656846,895853,720391028,0,4,1324
21:20:08.656846,895853,720391670,0,4,846
21:20:08.657399,895853,720944073,0,4,666
21:20:08.657399,895853,720944708,0,4,1215
21:20:08.662201,895853,725746238,0,4,297
21:20:08.662201,895853,725746704,0,4,165
21:20:08.662696,895853,726241186,0,4,1347
21:20:08.662697,895853,726241856,0,4,820
21:20:08.663347,895853,726892810,0,4,692
21:20:08.663348,895853,726893585,0,4,1478
21:20:08.668033,895853,731578630,0,4,34
21:20:08.668034,895853,731579153,0,4,427
21:20:08.668527,895853,732071896,0,4,1085
21:20:08.668527,895853,732072536,0,4,1085
21:20:08.669128,895853,732672867,0,4,427
21:20:08.669128,895853,732673458,0,4,1507
21:20:08.669129,895853,732673867,0,4,234
21:20:08.673751,895853,737295889,0,4,464
21:20:08.674365,895853,737909982,0,4,819
21:20:08.674365,895853,737910814,0,4,1348
21:20:08.674932,895853,738477537,0,4,164
21:20:08.674933,895853,738478039,0,4,1507
21:20:08.674933,895853,738478590,0,4,496
21:20:08.679509,895853,743054129,0,4,464
21:20:08.680047,895853,743592025,0,4,557
21:20:08.680047,895853,743592600,0,4,1507
21:20:08.680048,895853,743593105,0,4,104
21:20:08.680660,895853,744205211,0,4,1408
21:20:08.680660,895853,744205609,0,4,473
21:20:08.685316,895853,748861645,0,4,464
21:20:08.686048,895853,749593347,0,4,580
21:20:08.686049,895853,749594011,0,4,1362
21:20:08.686619,895853,750164630,0,4,150
21:20:08.686620,895853,750165188,0,4,1507
21:20:08.686620,895853,750165596,0,4,285
21:20:08.691042,895853,754586993,0,4,464
21:20:08.691576,895853,755121655,0,4,768
21:20:08.691577,895853,755122324,0,4,1402
21:20:08.692192,895853,755737325,0,4,110
21:20:08.692193,895853,755737886,0,4,1507
21:20:08.692193,895853,755738330,0,4,550
21:20:08.696831,895853,760376203,0,4,464
21:20:08.697393,895853,760937920,0,4,503
21:20:08.697393,895853,760938581,0,4,1507
21:20:08.697394,895853,760939028,0,4,155
21:20:08.697980,895853,761525033,0,4,1357
21:20:08.697980,895853,761525646,0,4,813
21:20:08.702605,895853,766150288,0,4,464
21:20:08.703344,895853,766889686,0,4,240
21:20:08.703345,895853,766890513,0,4,1507
21:20:08.703346,895853,766891164,0,4,420
21:20:08.703691,895853,767236384,0,4,1092
21:20:08.703692,895853,767237055,0,4,789
21:20:08.708278,895853,771823584,0,4,464
21:20:08.708829,895853,772374352,0,4,264
21:20:08.708830,895853,772375551,0,4,1507
21:20:08.708832,895853,772376790,0,4,393
21:20:08.709392,895853,772937791,0,4,1119
21:20:08.709393,895853,772938301,0,4,1051
21:20:08.714183,895853,777728586,0,4,461
21:20:08.714664,895853,778209661,0,4,1507
21:20:08.714665,895853,778210380,0,4,663
21:20:08.715189,895853,778734219,0,4,849
21:20:08.715189,895853,778734726,0,4,1321
21:20:08.719746,895853,783291594,0,4,191
21:20:08.719747,895853,783292242,0,4,270
21:20:08.720475,895853,784020047,0,4,1242
21:20:08.720475,895853,784020633,0,4,925
21:20:08.721331,895853,784875872,0,4,587
21:20:08.721331,895853,784876351,0,4,1507
21:20:08.721332,895853,784876918,0,4,74
21:20:08.725549,895853,789094497,0,4,464
21:20:08.726054,895853,789598905,0,4,979
21:20:08.726054,895853,789599521,0,4,1191
21:20:08.726612,895853,790157258,0,4,321
21:20:08.726613,895853,790157851,0,4,1507
21:20:08.726613,895853,790158273,0,4,51
21:20:08.731201,895853,794746056,0,4,464
21:20:08.731748,895853,795293486,0,4,330
21:20:08.731749,895853,795294115,0,4,1507
21:20:08.731749,895853,795294641,0,4,327
21:20:08.732318,895853,795862933,0,4,1185
21:20:08.732318,895853,795863463,0,4,985
21:20:08.737018,895853,800563760,0,4,464
21:20:08.737539,895853,801083870,0,4,68
21:20:08.737539,895853,801084615,0,4,1507
21:20:08.737540,895853,801085101,0,4,592
21:20:08.738007,895853,801552369,0,4,920
21:20:08.738008,895853,801552984,0,4,1250
21:20:08.742701,895853,806246147,0,4,262
21:20:08.742701,895853,806246529,0,4,200
21:20:08.743209,895853,806753949,0,4,1312
21:20:08.743209,895853,806754561,0,4,855
21:20:08.743776,895853,807321112,0,4,657
21:20:08.743776,895853,807321656,0,4,1507
21:20:08.743777,895853,807322096,0,4,4
21:20:08.748354,895853,811899019,0,4,464
21:20:08.748901,895853,812446094,0,4,1049
21:20:08.748901,895853,812446670,0,4,1121
21:20:08.749481,895853,813026646,0,4,391
21:20:08.749482,895853,813027343,0,4,1490
21:20:08.754134,895853,817679191,0,4,22
21:20:08.754135,895853,817679866,0,4,439
21:20:08.754682,895853,818227076,0,4,1073
21:20:08.754682,895853,818227719,0,4,965
21:20:08.755479,895853,819024201,0,4,547
21:20:08.755479,895853,819024731,0,4,1507
21:20:08.755480,895853,819025112,0,4,114
21:20:08.759837,895853,823382338,0,4,464
21:20:08.760369,895853,823914640,0,4,939
21:20:08.760370,895853,823915234,0,4,1231
21:20:08.760936,895853,824481737,0,4,281
21:20:08.760937,895853,824482288,0,4,1507
21:20:08.760938,895853,824482905,0,4,379
21:20:08.765817,895853,829362689,0,4,464
21:20:08.766131,895853,829676599,0,4,674
21:20:08.766132,895853,829677269,0,4,1493
21:20:08.766656,895853,830201704,0,4,19
21:20:08.766657,895853,830202462,0,4,1507
21:20:08.766658,895853,830202939,0,4,641
21:20:08.771224,895853,834769555,0,4,464
21:20:08.772267,895853,835812695,0,4,412
21:20:08.772268,895853,835813207,0,4,1507
21:20:08.772269,895853,835813945,0,4,249
21:20:08.772552,895853,836096855,0,4,1263
21:20:08.772552,895853,836097536,0,4,618
21:20:08.777212,895853,840757026,0,4,464
21:20:08.777519,895853,841064291,0,4,435
21:20:08.777520,895853,841064918,0,4,1507
21:20:08.778383,895853,841928276,0,4,1507
21:20:08.778383,895853,841928644,0,4,438
21:20:08.782660,895853,846205182,0,4,464
21:20:08.783547,895853,847092413,0,4,615
21:20:08.783548,895853,847092980,0,4,1507
21:20:08.783548,895853,847093426,0,4,46
21:20:08.783821,895853,847366284,0,4,1466
21:20:08.783822,895853,847366913,0,4,704
21:20:08.788503,895853,852048181,0,4,464
21:20:08.789030,895853,852575080,0,4,349
21:20:08.789030,895853,852575595,0,4,1507
21:20:08.789031,895853,852576095,0,4,308
21:20:08.789615,895853,853160243,0,4,1204
21:20:08.789616,895853,853160860,0,4,966
21:20:08.794271,895853,857816764,0,4,464
21:20:08.794752,895853,858297781,0,4,87
21:20:08.794753,895853,858298281,0,4,1507
21:20:08.794754,895853,858298885,0,4,573
21:20:08.795295,895853,858840147,0,4,939
21:20:08.795295,895853,858840672,0,4,942
21:20:08.799946,895853,863491704,0,4,464
21:20:08.800483,895853,864027957,0,4,111
21:20:08.800484,895853,864028906,0,4,1507
21:20:08.800484,895853,864029451,0,4,546
21:20:08.801042,895853,864587416,0,4,966
21:20:08.801043,895853,864587972,0,4,1204
21:20:08.805688,895853,869233315,0,4,308
21:20:08.805689,895853,869233958,0,4,154
21:20:08.806226,895853,869771707,0,4,686
21:20:08.806227,895853,869772396,0,4,1484
21:20:08.806845,895853,870390275,0,4,28
21:20:08.806845,895853,870390811,0,4,1507
21:20:08.806846,895853,870391348,0,4,632
21:20:08.811340,895853,874884930,0,4,464
21:20:08.811884,895853,875429382,0,4,421
21:20:08.811885,895853,875429978,0,4,1507
21:20:08.811885,895853,875430584,0,4,237
21:20:08.812497,895853,876042271,0,4,1275
21:20:08.812498,895853,876042939,0,4,895
21:20:08.817080,895853,880625209,0,4,464
21:20:08.817588,895853,881133058,0,4,158
21:20:08.817588,895853,881133724,0,4,1507
21:20:08.817589,895853,881134300,0,4,502
21:20:08.818194,895853,881739581,0,4,1010
21:20:08.818195,895853,881740071,0,4,871
21:20:08.822805,895853,886350057,0,4,464
21:20:08.823427,895853,886972374,0,4,182
21:20:08.823428,895853,886972933,0,4,1507
21:20:08.823428,895853,886973388,0,4,475
21:20:08.823981,895853,887526367,0,4,1037
21:20:08.823982,895853,887527003,0,4,1133
21:20:08.828599,895853,892144217,0,4,379
21:20:08.828599,895853,892144652,0,4,83
21:20:08.829160,895853,892704857,0,4,1429
21:20:08.829160,895853,892705232,0,4,741
21:20:08.829734,895853,893279282,0,4,771
21:20:08.829735,895853,893280059,0,4,1399
21:20:08.834464,895853,898009348,0,4,113
21:20:08.834465,895853,898009944,0,4,348
21:20:08.834950,895853,898495820,0,4,1164
21:20:08.834951,895853,898496465,0,4,1003
21:20:08.835481,895853,899026825,0,4,509
21:20:08.835482,895853,899027348,0,4,1507
21:20:08.835483,895853,899027996,0,4,152
21:20:08.839976,895853,903521327,0,4,464
21:20:08.840525,895853,904070385,0,4,901
21:20:08.840526,895853,904071120,0,4,1269
21:20:08.841045,895853,904590381,0,4,243
21:20:08.841046,895853,904590986,0,4,1507
21:20:08.841046,895853,904591422,0,4,129
21:20:08.845664,895853,909209794,0,4,464
21:20:08.846193,895853,909737867,0,4,924
21:20:08.846194,895853,909739094,0,4,1243
21:20:08.846729,895853,910274048,0,4,269
21:20:08.846729,895853,910274581,0,4,1507
21:20:08.846730,895853,910274998,0,4,391
21:20:08.851272,895853,914817124,0,4,464
21:20:08.851808,895853,915353067,0,4,662
21:20:08.851808,895853,915353624,0,4,1507
21:20:08.852359,895853,915904264,0,4,1507
21:20:08.852359,895853,915904723,0,4,663
21:20:08.856975,895853,920520075,0,4,464
21:20:08.857498,895853,921043025,0,4,390
21:20:08.857498,895853,921043489,0,4,1507
21:20:08.857499,895853,921043896,0,4,267
21:20:08.858080,895853,921625828,0,4,1245
21:20:08.858081,895853,921626314,0,4,925
21:20:08.862697,895853,926242299,0,4,464
21:20:08.863216,895853,926760882,0,4,128
21:20:08.863216,895853,926761422,0,4,1507
21:20:08.863217,895853,926762114,0,4,532
21:20:08.863795,895853,927340403,0,4,980
21:20:08.863796,895853,927340894,0,4,901
21:20:08.868325,895853,931870416,0,4,464
21:20:08.868880,895853,932425207,0,4,152
21:20:08.868881,895853,932425913,0,4,1507
21:20:08.868881,895853,932426353,0,4,185
21:20:08.869479,895853,933024258,0,4,1327
21:20:08.869479,895853,933024606,0,4,618
21:20:08.874134,895853,937678939,0,4,464
21:20:08.874596,895853,938141183,0,4,435
21:20:08.874596,895853,938141635,0,4,1507
21:20:08.874597,895853,938141999,0,4,226
21:20:08.875147,895853,938692245,0,4,1286
21:20:08.875147,895853,938692655,0,4,884
21:20:08.879752,895853,943297054,0,4,464
21:20:08.880275,895853,943820507,0,4,169
21:20:08.880276,895853,943821161,0,4,835
21:20:08.880276,895853,943821800,0,4,1160
21:20:08.880836,895853,944381785,0,4,352
21:20:08.880837,895853,944382387,0,4,1507
21:20:08.880837,895853,944382747,0,4,308
21:20:08.885460,895853,949005678,0,4,464
21:20:08.885956,895853,949501313,0,4,745
21:20:08.885957,895853,949502073,0,4,1425
21:20:08.886535,895853,950080106,0,4,87
21:20:08.886535,895853,950080603,0,4,1507
21:20:08.886536,895853,950080985,0,4,284
21:20:08.891160,895853,954705526,0,4,464
21:20:08.891670,895853,955215514,0,4,769
21:20:08.891672,895853,955217044,0,4,1398
21:20:08.892221,895853,955766484,0,4,114
21:20:08.892222,895853,955766986,0,4,1507
21:20:08.892222,895853,955767433,0,4,546
21:20:08.896790,895853,960335124,0,4,464
21:20:08.897385,895853,960930135,0,4,507
21:20:08.897385,895853,960930768,0,4,1507
21:20:08.897386,895853,960931205,0,4,154
21:20:08.898164,895853,961709310,0,4,1358
21:20:08.898164,895853,961709813,0,4,812
21:20:08.902589,895853,966134240,0,4,464
21:20:08.903092,895853,966636915,0,4,241
21:20:08.903092,895853,966637406,0,4,1507
21:20:08.903092,895853,966637772,0,4,416
21:20:08.903682,895853,967227292,0,4,1096
21:20:08.903683,895853,967227906,0,4,1074
21:20:08.908430,895853,971975039,0,4,438
21:20:08.908430,895853,971975463,0,4,24
21:20:08.908904,895853,972449673,0,4,1488
21:20:08.908905,895853,972450259,0,4,682
21:20:08.909491,895853,973036150,0,4,830
21:20:08.909491,895853,973036748,0,4,1051
21:20:08.914074,895853,977619378,0,4,461
21:20:08.914614,895853,978158893,0,4,1507
21:20:08.914614,895853,978159574,0,4,660
21:20:08.915165,895853,978710740,0,4,852
21:20:08.915166,895853,978711300,0,4,1318
21:20:08.919909,895853,983454624,0,4,194
21:20:08.919910,895853,983455194,0,4,267
21:20:08.920256,895853,983801330,0,4,1245
21:20:08.920257,895853,983801925,0,4,925
21:20:08.921566,895853,985111371,0,4,587
21:20:08.921567,895853,985111911,0,4,1507
21:20:08.921567,895853,985112290,0,4,74
21:20:08.925345,895853,988889925,0,4,464
21:20:08.925914,895853,989459742,0,4,979
21:20:08.925915,895853,989460485,0,4,1188
21:20:08.926489,895853,990034779,0,4,324
21:20:08.926490,895853,990035439,0,4,1507
21:20:08.926490,895853,990035835,0,4,336
21:20:08.930995,895853,994540325,0,4,464
21:20:08.931537,895853,995082317,0,4,717
21:20:08.931538,895853,995082942,0,4,1453
21:20:08.932127,895853,995672563,0,4,59
21:20:08.932128,895853,995673074,0,4,1507
21:20:08.932128,895853,995673410,0,4,312
21:20:08.936660,895854,205506,0,4,464
21:20:08.937173,895854,718603,0,4,741
21:20:08.937174,895854,719343,0,4,1426
21:20:08.937744,895854,1289197,0,4,86
21:20:08.937744,895854,1289693,0,4,1507
21:20:08.937745,895854,1290013,0,4,574
21:20:08.942354,895854,5898936,0,4,464
21:20:08.942870,895854,6415194,0,4,479
21:20:08.942871,895854,6416355,0,4,1507
21:20:08.942872,895854,6417401,0,4,182
21:20:08.943412,895854,6957315,0,4,1330
21:20:08.943412,895854,6957808,0,4,840
21:20:08.948029,895854,11574770,0,4,464
21:20:08.948535,895854,12080262,0,4,213
21:20:08.948536,895854,12080883,0,4,1507
21:20:08.948536,895854,12081388,0,4,444
21:20:08.949084,895854,12629406,0,4,1068
21:20:08.949085,895854,12629998,0,4,1102
21:20:08.953711,895854,17255877,0,4,410
21:20:08.953711,895854,17256306,0,4,52
21:20:08.954257,895854,17802538,0,4,788
21:20:08.954258,895854,17803456,0,4,1382
21:20:08.954795,895854,18340573,0,4,130
21:20:08.954796,895854,18341295,0,4,1507
21:20:08.954796,895854,18341651,0,4,242
21:20:08.959473,895854,23018839,0,4,464
21:20:08.960579,895854,24124666,0,4,811
21:20:08.960580,895854,24125317,0,4,1131
21:20:08.960851,895854,24396783,0,4,381
21:20:08.960853,895854,24397967,0,4,1507
21:20:08.960853,895854,24398391,0,4,55
21:20:08.965219,895854,28764478,0,4,464
21:20:08.965740,895854,29285436,0,4,998
21:20:08.965741,895854,29286173,0,4,1172
21:20:08.966319,895854,29863911,0,4,340
21:20:08.966319,895854,29864673,0,4,1507
21:20:08.966320,895854,29865083,0,4,320
21:20:08.971299,895854,34844737,0,4,464
21:20:08.971573,895854,35117974,0,4,733
21:20:08.971573,895854,35118680,0,4,1434
21:20:08.971943,895854,35488484,0,4,78
21:20:08.971944,895854,35489152,0,4,1507
21:20:08.971944,895854,35489627,0,4,582
21:20:08.976542,895854,40087157,0,4,464
21:20:08.977089,895854,40634321,0,4,471
21:20:08.977090,895854,40635115,0,4,1507
21:20:08.977090,895854,40635627,0,4,190
21:20:08.977684,895854,41229354,0,4,1322
21:20:08.977685,895854,41229893,0,4,559
21:20:08.982265,895854,45810005,0,4,464
21:20:08.982826,895854,46371731,0,4,494
21:20:08.982827,895854,46372495,0,4,1507
21:20:08.982828,895854,46373054,0,4,35
21:20:08.983407,895854,46951854,0,4,1477
21:20:08.983407,895854,46952494,0,4,693
21:20:08.988106,895854,51650863,0,4,464
21:20:08.988619,895854,52163988,0,4,360
21:20:08.988619,895854,52164529,0,4,1507
21:20:08.988620,895854,52165107,0,4,300
21:20:08.989250,895854,52795421,0,4,1212
21:20:08.989251,895854,52796098,0,4,958
21:20:08.993784,895854,57328965,0,4,464
21:20:08.994517,895854,58062118,0,4,95
21:20:08.994517,895854,58062683,0,4,1507
21:20:08.994518,895854,58063220,0,4,562
21:20:08.994943,895854,58488827,0,4,950
21:20:08.994944,895854,58489482,0,4,1220
21:20:08.999563,895854,63108077,0,4,292
21:20:08.999563,895854,63108516,0,4,170
21:20:09.000093,895854,63638742,0,4,1342
21:20:09.000094,895854,63639462,0,4,828
21:20:09.000664,895854,64209066,0,4,684
21:20:09.000665,895854,64209997,0,4,1197
21:20:09.005331,895854,68876348,0,4,315
21:20:09.005332,895854,68877031,0,4,147
21:20:09.005845,895854,69389929,0,4,1365
21:20:09.005845,895854,69390417,0,4,802
21:20:09.006444,895854,69989657,0,4,710
21:20:09.006445,895854,69990409,0,4,1460
21:20:09.010870,895854,74415428,0,4,52
21:20:09.010871,895854,74415965,0,4,409
21:20:09.011425,895854,74969948,0,4,1103
21:20:09.011425,895854,74970540,0,4,1067
21:20:09.011949,895854,75494464,0,4,445
21:20:09.011950,895854,75495055,0,4,1507
21:20:09.011950,895854,75495486,0,4,216
21:20:09.016584,895854,80129334,0,4,464
21:20:09.017110,895854,80654895,0,4,837
21:20:09.017110,895854,80655434,0,4,1330
21:20:09.017660,895854,81205572,0,4,182
21:20:09.017661,895854,81206027,0,4,1507
21:20:09.017661,895854,81206423,0,4,478
21:20:09.022321,895854,85866119,0,4,464
21:20:09.022827,895854,86372406,0,4,575
21:20:09.022828,895854,86372907,0,4,1507
21:20:09.022828,895854,86373340,0,4,86
21:20:09.023406,895854,86950917,0,4,1426
21:20:09.023406,895854,86951334,0,4,455
21:20:09.028127,895854,91672701,0,4,464
