time,eNB_ID,frame,subframe,rsrp,rssi,snr,rx_power,noise_power,w_cqi,freq_offset
21:19:58.710968,0,8,0,-2147483648,-183,-93,-90,3,-93,5
21:19:58.733535,0,10,0,-2147483648,-183,-95,-90,5,-95,5
21:19:59.864148,0,108,0,-2147483648,-183,-95,-90,5,-95,5
21:19:59.886975,0,110,0,-2147483648,-183,-93,-90,3,-93,5
21:20:01.059150,0,208,0,-2147483648,-183,-93,-90,3,-93,5
21:20:01.082362,0,210,0,-2147483648,-183,-93,-90,3,-93,5
21:20:02.303213,0,308,0,-2147483648,-183,-93,-90,3,-93,5
21:20:02.326091,0,310,0,-2147483648,-183,-93,-90,3,-93,5
21:20:03.594437,0,408,0,-2147483648,-183,-93,-90,3,-93,5
21:20:03.617752,0,410,0,-2147483648,-183,-93,-90,3,-93,5
21:20:04.845413,0,508,0,-2147483648,-183,-93,-90,3,-93,5
21:20:04.868638,0,510,0,-2147483648,-183,-93,-90,3,-93,5
21:20:06.091813,0,608,0,-2147483648,-183,-93,-90,3,-93,5
21:20:06.115273,0,610,0,-2147483648,-183,-90,-90,0,-90,5
21:20:07.299573,0,708,0,-2147483648,-183,-95,-90,5,-95,5
21:20:07.323901,0,710,0,-2147483648,-183,-90,-90,0,-90,5
21:20:08.682907,0,808,0,-2147483648,-183,-93,-90,3,-93,5
21:20:08.706021,0,810,0,-2147483648,-183,-93,-90,3,-93,5
21:20:09.893283,0,908,0,-2147483648,-183,-93,-90,3,-93,5
21:20:09.916324,0,910,0,-2147483648,-183,-96,-90,6,-96,5
21:20:11.077886,0,1008,0,-2147483648,-183,-95,-90,5,-95,5
21:20:11.101322,0,1010,0,-2147483648,-183,-95,-90,5,-95,5
21:20:12.226265,0,84,0,-2147483648,-183,-93,-90,3,-93,5
21:20:12.247542,0,86,0,-2147483648,-183,-95,-90,5,-95,5
21:20:13.362205,0,184,0,-2147483648,-183,-95,-90,5,-95,5
21:20:13.385140,0,186,0,-2147483648,-183,-90,-90,0,-90,5
21:20:14.537954,0,284,0,-2147483648,-183,-95,-90,5,-95,5
21:20:14.560681,0,286,0,-2147483648,-183,-93,-90,3,-93,5
21:20:15.708273,0,384,0,-2147483648,-183,-95,-90,5,-95,5
21:20:15.775398,0,386,0,-2147483648,-183,-93,-90,3,-93,5
21:20:16.892891,0,484,0,-2147483648,-183,-90,-90,0,-90,5
21:20:16.915996,0,486,0,-2147483648,-183,-93,-90,3,-93,5
21:20:18.054976,0,584,0,-2147483648,-183,-93,-90,3,-93,5
21:20:18.077937,0,586,0,-2147483648,-183,-95,-90,5,-95,5
21:20:19.217538,0,684,0,-2147483648,-183,-95,-90,5,-95,5
21:20:19.240609,0,686,0,-2147483648,-183,-93,-90,3,-93,5
21:20:20.387217,0,784,0,-2147483648,-183,-93,-90,3,-93,5
21:20:20.410951,0,786,0,-2147483648,-183,-93,-90,3,-93,5
21:20:21.607077,0,884,0,-2147483648,-183,-95,-90,5,-95,5
21:20:21.629846,0,886,0,-2147483648,-183,-93,-90,3,-93,5
21:20:22.784015,0,984,0,-2147483648,-183,-96,-90,6,-96,5
21:20:22.810614,0,986,0,-2147483648,-183,-93,-90,3,-93,5
21:20:24.046963,0,60,0,-2147483648,-183,-95,-90,5,-95,5
21:20:24.070248,0,62,0,-2147483648,-183,-93,-90,3,-93,5
21:20:25.221219,0,160,0,-2147483648,-183,-95,-90,5,-95,5
21:20:25.244546,0,162,0,-2147483648,-183,-93,-90,3,-93,5
21:20:26.393103,0,260,0,-2147483648,-183,-90,-90,0,-90,5
21:20:26.416745,0,262,0,-2147483648,-183,-93,-90,3,-93,5
