time,rnti,frame,slot,lcid,data_size
20:37:24.580124,49395,294,8,4,872
20:37:24.591580,49395,295,7,4,4184
20:37:24.592199,49395,295,8,4,7080
20:37:24.592199,49395,295,8,4,11264
20:37:24.592760,49395,295,9,4,832
20:37:24.592760,49395,295,9,4,12056
20:37:24.592760,49395,295,9,4,6488
20:37:24.597385,49395,295,17,4,4184
20:37:24.598104,49395,295,18,4,1464
20:37:24.598104,49395,295,18,4,12056
20:37:24.598105,49395,295,18,4,5856
20:37:24.598876,49395,295,19,4,6240
20:37:24.598876,49395,295,19,4,11120
20:37:24.603530,49395,296,7,4,976
20:37:24.603530,49395,296,7,4,3184
20:37:24.604065,49395,296,8,4,8912
20:37:24.604065,49395,296,8,4,8928
20:37:24.604570,49395,296,9,4,3168
20:37:24.604570,49395,296,9,4,12056
20:37:24.604571,49395,296,9,4,2616
20:37:24.609359,49395,296,17,4,4184
20:37:24.610052,49395,296,18,4,5336
20:37:24.610052,49395,296,18,4,12056
20:37:24.610052,49395,296,18,4,1992
20:37:24.610603,49395,296,19,4,10104
20:37:24.610603,49395,296,19,4,9296
20:37:24.615199,49395,297,7,4,2800
20:37:24.615199,49395,297,7,4,1368
20:37:24.615733,49395,297,8,4,10728
20:37:24.615733,49395,297,8,4,8648
20:37:24.616322,49395,297,9,4,3448
20:37:24.616322,49395,297,9,4,12056
20:37:24.616323,49395,297,9,4,3872
20:37:24.621243,49395,297,17,4,4184
20:37:24.621694,49395,297,18,4,4080
20:37:24.621694,49395,297,18,4,12056
20:37:24.621694,49395,297,18,4,3240
20:37:24.626950,49395,298,7,4,3592
20:37:24.626950,49395,298,7,4,576
20:37:24.627710,49395,298,8,4,11520
20:37:24.627710,49395,298,8,4,7856
20:37:24.628312,49395,298,9,4,4240
20:37:24.628312,49395,298,9,4,12056
20:37:24.628312,49395,298,9,4,3080
20:37:24.633511,49395,298,18,4,8856
20:37:24.633511,49395,298,18,4,8504
20:37:24.634125,49395,298,19,4,9016
20:37:24.634125,49395,298,19,4,10384
20:37:24.639218,49395,299,7,4,1712
20:37:24.639218,49395,299,7,4,2448
20:37:24.639611,49395,299,8,4,9648
20:37:24.639611,49395,299,8,4,9728
