time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
20:37:13.785771,61809,402,8,60,48,1,480,0,5,28,890
20:37:13.796863,61809,403,7,60,48,1,480,0,23,28,890
20:37:13.808465,61809,404,7,60,48,1,480,0,23,28,890
20:37:13.820140,61809,405,7,60,48,1,480,0,23,28,890
20:37:13.856062,49395,408,8,60,48,1,437,0,5,28,890
20:37:13.866912,49395,409,7,60,48,1,437,0,21,28,890
20:37:13.878685,49395,410,7,60,48,1,437,0,21,28,890
20:37:13.890525,49395,411,7,60,48,1,437,0,21,28,890
20:37:13.939371,61809,415,8,60,48,1,480,0,5,28,890
20:37:13.950579,61809,416,7,60,48,1,480,0,23,28,890
20:37:13.962728,61809,417,7,60,48,2,480,0,23,28,890
20:37:13.974506,61809,418,7,60,48,1,480,0,23,28,890
20:37:14.010220,49395,421,8,60,48,2,480,0,5,28,890
20:37:14.021499,49395,422,7,60,48,1,480,0,23,28,890
20:37:14.033235,49395,423,7,55,48,1,480,0,23,28,890
20:37:14.044990,49395,424,7,60,48,1,480,0,23,28,890
20:37:14.092766,61809,428,8,60,48,1,480,0,5,28,890
20:37:14.103814,61809,429,7,60,48,1,480,0,23,28,890
20:37:14.115600,61809,430,7,60,48,1,480,0,23,28,890
20:37:14.127957,61809,431,7,60,48,2,480,0,23,28,890
20:37:14.164654,49395,434,8,60,48,2,480,0,5,28,890
20:37:14.175865,49395,435,7,60,48,1,480,0,23,28,890
20:37:14.187712,49395,436,7,60,48,1,480,0,23,28,890
20:37:14.199658,49395,437,7,55,48,1,480,0,23,28,890
20:37:14.248147,61809,441,8,60,48,1,480,0,5,28,890
20:37:14.259646,61809,442,7,60,48,1,480,0,23,28,890
20:37:14.271653,61809,443,7,60,48,1,480,0,23,28,890
20:37:14.283804,61809,444,7,60,48,1,480,0,23,28,890
20:37:14.319875,49395,447,8,60,48,1,480,0,5,28,890
20:37:14.331178,49395,448,7,60,48,2,480,0,23,28,890
20:37:14.342782,49395,449,7,60,48,1,480,0,23,28,890
20:37:14.354323,49395,450,7,60,48,1,480,0,23,28,890
20:37:14.401808,61809,454,8,60,48,2,480,0,5,28,890
20:37:14.412952,61809,455,7,55,48,1,480,0,23,28,890
20:37:14.425572,61809,456,7,60,48,1,480,0,23,28,890
20:37:14.436951,61809,457,7,60,48,1,480,0,23,28,890
