time,rnti,frame,slot,lcid,data_size,tx_list_occupancy
20:37:24.652015,49395,300,16,1,0,0
20:37:24.652017,49395,300,16,4,3,0
20:37:24.712549,49395,305,17,1,0,0
20:37:24.712551,49395,305,17,4,3,0
20:37:24.776770,49395,311,5,1,0,0
20:37:24.776771,49395,311,5,4,3,0
20:37:24.840915,49395,316,5,1,0,0
20:37:24.840917,49395,316,5,4,3,0
20:37:24.870115,49395,318,14,1,0,0
20:37:24.870117,49395,318,14,4,3,0
20:37:24.899424,49395,321,4,1,0,0
20:37:24.899426,49395,321,4,4,3,0
20:37:24.959777,49395,326,6,1,0,0
20:37:24.959779,49395,326,6,4,3,0
20:37:25.023412,49395,331,15,1,0,0
20:37:25.023413,49395,331,15,4,3,0
20:37:25.172281,49395,336,16,1,0,0
20:37:25.172282,49395,336,16,4,3,0
20:37:25.206403,49395,339,15,1,0,0
20:37:25.206404,49395,339,15,4,3,0
20:37:25.370568,61809,353,16,1,0,0
20:37:25.370569,61809,353,16,4,3,0
20:37:25.435373,61809,359,4,1,0,0
20:37:25.435374,61809,359,4,4,3,0
20:37:25.465059,61809,361,14,1,0,0
20:37:25.465061,61809,361,14,4,3,0
20:37:25.524971,61809,366,15,1,0,0
20:37:25.524973,61809,366,15,4,3,0
20:37:25.553471,61809,369,4,1,0,0
20:37:25.553472,61809,369,4,4,3,0
20:37:25.612890,61809,374,5,1,0,0
20:37:25.612891,61809,374,5,4,3,0
20:37:25.641297,61809,376,14,1,0,0
20:37:25.641299,61809,376,14,4,3,0
20:37:25.670352,61809,379,4,1,0,0
20:37:25.670354,61809,379,4,4,3,0
20:37:25.699257,61809,381,14,1,0,0
20:37:25.699259,61809,381,14,4,3,0
20:37:25.727879,61809,384,4,1,0,0
20:37:25.727880,61809,384,4,4,3,0
20:37:25.757034,61809,386,14,1,0,0
20:37:25.757035,61809,386,14,4,3,0
20:37:25.785992,61809,389,4,1,0,0
20:37:25.785993,61809,389,4,4,3,0
20:37:25.814714,61809,391,14,1,0,0
20:37:25.814715,61809,391,14,4,3,0
20:37:25.833695,61809,393,7,1,0,0
20:37:25.833696,61809,393,7,4,3,0
20:37:26.297706,49395,425,16,1,0,0
20:37:26.297707,49395,425,16,4,3,0
20:37:26.354951,49395,430,16,1,0,0
20:37:26.354952,49395,430,16,4,3,0
20:37:26.415832,49395,436,4,1,0,0
20:37:26.415834,49395,436,4,4,3,0
20:37:26.445448,49395,438,16,1,0,0
20:37:26.445450,49395,438,16,4,3,0
20:37:26.508986,49395,443,15,1,0,0
20:37:26.508987,49395,443,15,4,3,0
20:37:26.536956,49395,446,4,1,0,0
20:37:26.536957,49395,446,4,4,3,0
20:37:26.594548,49395,451,5,1,0,0
20:37:26.594550,49395,451,5,4,3,0
20:37:26.622552,49395,453,14,1,0,0
20:37:26.622553,49395,453,14,4,3,0
20:37:26.651208,49395,456,4,1,0,0
20:37:26.651210,49395,456,4,4,3,0
20:37:26.709302,49395,461,5,1,0,0
20:37:26.709303,49395,461,5,4,3,0
20:37:26.737319,49395,463,14,1,0,0
20:37:26.737320,49395,463,14,4,3,0
20:37:26.754817,49395,465,5,1,0,0
20:37:26.754818,49395,465,5,4,3,0
20:37:26.921259,61809,479,16,1,0,0
20:37:26.921261,61809,479,16,4,3,0
20:37:26.978871,61809,484,16,1,0,0
20:37:26.978872,61809,484,16,4,3,0
20:37:27.040805,61809,490,5,1,0,0
20:37:27.040806,61809,490,5,4,3,0
20:37:27.098453,61809,495,6,1,0,0
20:37:27.098454,61809,495,6,4,3,0
20:37:27.160500,61809,500,15,1,0,0
20:37:27.160501,61809,500,15,4,3,0
20:37:27.218029,61809,505,15,1,0,0
20:37:27.218030,61809,505,15,4,3,0
20:37:27.291924,61809,508,4,1,0,0
20:37:27.291925,61809,508,4,4,3,0
20:37:27.324981,61809,510,14,1,0,0
20:37:27.324982,61809,510,14,4,3,0
20:37:27.384594,61809,515,15,1,0,0
20:37:27.384595,61809,515,15,4,3,0
20:37:27.412431,61809,518,4,1,0,0
20:37:27.412432,61809,518,4,4,3,0
20:37:27.430954,61809,519,16,1,0,0
20:37:27.430955,61809,519,16,4,3,0
20:37:27.796323,49395,551,15,1,0,0
20:37:27.796325,49395,551,15,4,3,0
20:37:27.854760,49395,556,16,1,0,0
20:37:27.854762,49395,556,16,4,3,0
20:37:27.917329,49395,562,4,1,0,0
20:37:27.917331,49395,562,4,4,3,0
20:37:27.946425,49395,564,14,1,0,0
20:37:27.946426,49395,564,14,4,3,0
20:37:28.004992,49395,569,15,1,0,0
20:37:28.004995,49395,569,15,4,3,0
20:37:28.033374,49395,572,4,1,0,0
20:37:28.033376,49395,572,4,4,3,0
20:37:28.092544,49395,577,5,1,0,0
20:37:28.092546,49395,577,5,4,3,0
20:37:28.120852,49395,579,14,1,0,0
20:37:28.120853,49395,579,14,4,3,0
20:37:28.149349,49395,582,4,1,0,0
20:37:28.149350,49395,582,4,4,3,0
20:37:28.206264,49395,587,5,1,0,0
20:37:28.206266,49395,587,5,4,3,0
20:37:28.233904,49395,589,14,1,0,0
20:37:28.233905,49395,589,14,4,3,0
20:37:28.251922,49395,591,6,1,0,0
20:37:28.251924,49395,591,6,4,3,0
20:37:28.559097,61809,615,15,1,0,0
20:37:28.559099,61809,615,15,4,3,0
20:37:28.616132,61809,620,16,1,0,0
20:37:28.616133,61809,620,16,4,3,0
20:37:28.677912,61809,626,5,1,0,0
20:37:28.677914,61809,626,5,4,3,0
20:37:28.735630,61809,631,6,1,0,0
20:37:28.735631,61809,631,6,4,3,0
20:37:28.797369,61809,636,14,1,0,0
20:37:28.797371,61809,636,14,4,3,0
20:37:28.825628,61809,639,4,1,0,0
20:37:28.825629,61809,639,4,4,3,0
20:37:28.883169,61809,644,5,1,0,0
20:37:28.883171,61809,644,5,4,3,0
20:37:28.945459,61809,649,14,1,0,0
20:37:28.945461,61809,649,14,4,3,0
20:37:28.973831,61809,652,4,1,0,0
20:37:28.973833,61809,652,4,4,3,0
20:37:29.002277,61809,654,14,1,0,0
20:37:29.002279,61809,654,14,4,3,0
20:37:29.020631,61809,656,6,1,0,0
20:37:29.020632,61809,656,6,4,3,0
20:37:29.263971,49395,677,15,1,0,0
20:37:29.263973,49395,677,15,4,3,0
20:37:29.291271,49395,680,4,1,0,0
20:37:29.291273,49395,680,4,4,3,0
20:37:29.319949,49395,682,14,1,0,0
20:37:29.319951,49395,682,14,4,3,0
20:37:29.392832,49395,685,4,1,0,0
20:37:29.392834,49395,685,4,4,3,0
20:37:29.421711,49395,687,14,1,0,0
20:37:29.421713,49395,687,14,4,3,0
20:37:29.450212,49395,690,4,1,0,0
20:37:29.450213,49395,690,4,4,3,0
20:37:29.479160,49395,692,14,1,0,0
20:37:29.479162,49395,692,14,4,3,0
20:37:29.507719,49395,695,4,1,0,0
20:37:29.507721,49395,695,4,4,3,0
20:37:29.536350,49395,697,14,1,0,0
20:37:29.536352,49395,697,14,4,3,0
20:37:29.565681,49395,700,4,1,0,0
20:37:29.565682,49395,700,4,4,3,0
20:37:29.595636,49395,702,15,1,0,0
20:37:29.595637,49395,702,15,4,3,0
20:37:29.647478,49395,707,15,1,0,0
20:37:29.647479,49395,707,15,4,3,0
20:37:29.672545,49395,710,4,1,0,0
20:37:29.672547,49395,710,4,4,3,0
20:37:29.701704,49395,712,14,1,0,0
20:37:29.701707,49395,712,14,4,3,0
20:37:29.730872,49395,715,4,1,0,0
20:37:29.730873,49395,715,4,4,3,0
20:37:29.754505,49395,717,5,1,0,0
20:37:29.754507,49395,717,5,4,3,0
20:37:30.152482,61809,751,15,1,0,0
20:37:30.152483,61809,751,15,4,3,0
20:37:30.210655,61809,756,16,1,0,0
20:37:30.210657,61809,756,16,4,3,0
20:37:30.273615,61809,762,5,1,0,0
20:37:30.273616,61809,762,5,4,3,0
20:37:30.422797,61809,767,6,1,0,0
20:37:30.422798,61809,767,6,4,3,0
20:37:30.484620,61809,772,14,1,0,0
20:37:30.484622,61809,772,14,4,3,0
20:37:30.513267,61809,775,4,1,0,0
20:37:30.513268,61809,775,4,4,3,0
20:37:30.571785,61809,780,5,1,0,0
20:37:30.571787,61809,780,5,4,3,0
20:37:30.634097,61809,785,14,1,0,0
20:37:30.634098,61809,785,14,4,3,0
