time,mono_sec,mono_nsec,ue_id,rb_id,sdu_bytes
20:37:24.592217,893289,655762588,2,1,1501
20:37:24.592765,893289,656310003,2,1,1501
20:37:24.592785,893289,656330159,2,1,1501
20:37:24.598115,893289,661659963,2,1,1501
20:37:24.598142,893289,661686856,2,1,1501
20:37:24.598887,893289,662432456,2,1,1501
20:37:24.603690,893289,667235551,2,1,1501
20:37:24.604072,893289,667617238,2,1,1501
20:37:24.604575,893289,668120771,2,1,1501
20:37:24.604594,893289,668139017,2,1,1501
20:37:24.610063,893289,673608167,2,1,1501
20:37:24.610090,893289,673635748,2,1,1501
20:37:24.610618,893289,674163026,2,1,1501
20:37:24.615214,893289,678759577,2,1,1501
20:37:24.615782,893289,679327681,2,1,1501
20:37:24.616340,893289,679885479,2,1,1501
20:37:24.616360,893289,679904914,2,1,1501
20:37:24.621707,893289,685252642,2,1,1501
20:37:24.621779,893289,685324292,2,1,1501
20:37:24.633532,893289,697077207,2,1,1501
20:37:24.633581,893289,697125914,2,1,1501
20:37:24.633595,893289,697140761,2,1,1501
20:37:24.633609,893289,697154241,2,1,1501
20:37:24.633622,893289,697167380,2,1,1501
20:37:24.634138,893289,697683649,2,1,1501
20:37:24.639423,893289,702968715,2,1,1501
20:37:24.639748,893289,703293485,2,1,1501
20:37:24.640234,893289,703779229,2,1,1501
20:37:24.640277,893289,703822461,2,1,1501
20:37:24.645967,893289,709511972,2,1,1501
20:37:24.646033,893289,709578754,2,1,1501
20:37:24.646357,893289,709902390,2,1,1501
20:37:24.650846,893289,714390991,2,1,1501
20:37:24.651717,893289,715262574,2,1,1501
20:37:24.652716,893289,716261759,2,1,1501
20:37:24.652734,893289,716279141,2,1,1501
20:37:24.657246,893289,720791768,2,1,1501
20:37:24.657265,893289,720810364,2,1,1501
20:37:24.657807,893289,721352550,2,1,1501
20:37:24.663633,893289,727178604,2,1,1501
20:37:24.663663,893289,727207964,2,1,829
20:37:24.664453,893289,727998052,2,1,1501
20:37:24.664474,893289,728018848,2,1,1501
20:37:24.669256,893289,732801137,2,1,1501
20:37:24.669906,893289,733451715,2,1,1501
20:37:24.669953,893289,733498294,2,1,1501
20:37:24.675381,893289,738925943,2,1,1501
20:37:24.676176,893289,739720916,2,1,1501
20:37:24.676195,893289,739739853,2,1,1501
20:37:24.681970,893289,745515165,2,1,1501
20:37:24.681990,893289,745535685,2,1,1501
20:37:24.682367,893289,745912578,2,1,1501
20:37:24.687139,893289,750684533,2,1,1501
20:37:24.687168,893289,750712970,2,1,1501
20:37:24.687778,893289,751323783,2,1,1501
20:37:24.693179,893289,756724731,2,1,1501
20:37:24.693188,893289,756733172,2,1,1501
20:37:24.693894,893289,757439742,2,1,1501
20:37:24.699316,893289,762861296,2,1,1501
20:37:24.699323,893289,762867913,2,1,1501
20:37:24.700101,893289,763646830,2,1,1501
